OSU_RTS.MDBUS_C1.070_CDT Time [SNAP],OSU_RTS.MDBUS_C1.070_CDT Value [SNAP],OSU_RTS.MDBUS_C1.070_CDT Status [SNAP],OSU_RTS.MDBUS_C1.070_CHF Time [SNAP],OSU_RTS.MDBUS_C1.070_CHF Value [SNAP],OSU_RTS.MDBUS_C1.070_CHF Status [SNAP],OSU_RTS.MDBUS_C1.070_CHT Time [SNAP],OSU_RTS.MDBUS_C1.070_CHT Value [SNAP],OSU_RTS.MDBUS_C1.070_CHT Status [SNAP],OSU_RTS.MDBUS_C1.070_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.070_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.070_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.070_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.070_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.070_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.070_CVF Time [SNAP],OSU_RTS.MDBUS_C1.070_CVF Value [SNAP],OSU_RTS.MDBUS_C1.070_CVF Status [SNAP],OSU_RTS.MDBUS_C1.070_HF Time [SNAP],OSU_RTS.MDBUS_C1.070_HF Value [SNAP],OSU_RTS.MDBUS_C1.070_HF Status [SNAP],OSU_RTS.MDBUS_C1.070_HGT Time [SNAP],OSU_RTS.MDBUS_C1.070_HGT Value [SNAP],OSU_RTS.MDBUS_C1.070_HGT Status [SNAP],OSU_RTS.MDBUS_CC.070_MHT Time [SNAP],OSU_RTS.MDBUS_CC.070_MHT Value [SNAP],OSU_RTS.MDBUS_CC.070_MHT Status [SNAP],OSU_RTS.MDBUS_CC.070_PHT Time [SNAP],OSU_RTS.MDBUS_CC.070_PHT Value [SNAP],OSU_RTS.MDBUS_CC.070_PHT Status [SNAP],OSU_RTS.MDBUS_E1.070E1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1_C Time [SNAP],OSU_RTS.MDBUS_E1.070E1_C Value [SNAP],OSU_RTS.MDBUS_E1.070E1_C Status [SNAP],OSU_RTS.MDBUS_E1.070E1_C1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1_C1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1_C1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1_1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1_1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1_1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1ID1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1ID1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1ID1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1ID2 Time [SNAP],OSU_RTS.MDBUS_E1.070E1ID2 Value [SNAP],OSU_RTS.MDBUS_E1.070E1ID2 Status [SNAP],OSU_RTS.MDBUS_E1.070E1ID3 Time [SNAP],OSU_RTS.MDBUS_E1.070E1ID3 Value [SNAP],OSU_RTS.MDBUS_E1.070E1ID3 Status [SNAP],OSU_RTS.MDBUS_E1.070E1VD1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1VD1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1VD1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1VD2 Time [SNAP],OSU_RTS.MDBUS_E1.070E1VD2 Value [SNAP],OSU_RTS.MDBUS_E1.070E1VD2 Status [SNAP],OSU_RTS.MDBUS_E1.070E1VD3 Time [SNAP],OSU_RTS.MDBUS_E1.070E1VD3 Value [SNAP],OSU_RTS.MDBUS_E1.070E1VD3 Status [SNAP],OSU_RTS.MDBUS_E1.070E2 Time [SNAP],OSU_RTS.MDBUS_E1.070E2 Value [SNAP],OSU_RTS.MDBUS_E1.070E2 Status [SNAP],OSU_RTS.MDBUS_E1.070E2_C Time [SNAP],OSU_RTS.MDBUS_E1.070E2_C Value [SNAP],OSU_RTS.MDBUS_E1.070E2_C Status [SNAP],OSU_RTS.MDBUS_E1.070E2_C1 Time [SNAP],OSU_RTS.MDBUS_E1.070E2_C1 Value [SNAP],OSU_RTS.MDBUS_E1.070E2_C1 Status [SNAP],OSU_RTS.MDBUS_E1.070E2_I Time [SNAP],OSU_RTS.MDBUS_E1.070E2_I Value [SNAP],OSU_RTS.MDBUS_E1.070E2_I Status [SNAP],OSU_RTS.MDBUS_E1.070E2ID1 Time [SNAP],OSU_RTS.MDBUS_E1.070E2ID1 Value [SNAP],OSU_RTS.MDBUS_E1.070E2ID1 Status [SNAP],OSU_RTS.MDBUS_E1.070E2ID2 Time [SNAP],OSU_RTS.MDBUS_E1.070E2ID2 Value [SNAP],OSU_RTS.MDBUS_E1.070E2ID2 Status [SNAP],OSU_RTS.MDBUS_E1.070E2ID3 Time [SNAP],OSU_RTS.MDBUS_E1.070E2ID3 Value [SNAP],OSU_RTS.MDBUS_E1.070E2ID3 Status [SNAP],OSU_RTS.MDBUS_E1.070E2VD1 Time [SNAP],OSU_RTS.MDBUS_E1.070E2VD1 Value [SNAP],OSU_RTS.MDBUS_E1.070E2VD1 Status [SNAP],OSU_RTS.MDBUS_E1.070E2VD2 Time [SNAP],OSU_RTS.MDBUS_E1.070E2VD2 Value [SNAP],OSU_RTS.MDBUS_E1.070E2VD2 Status [SNAP],OSU_RTS.MDBUS_E1.070E2VD3 Time [SNAP],OSU_RTS.MDBUS_E1.070E2VD3 Value [SNAP],OSU_RTS.MDBUS_E1.070E2VD3 Status [SNAP],OSU_RTS.MDBUS_G1.070_GBV Time [SNAP],OSU_RTS.MDBUS_G1.070_GBV Value [SNAP],OSU_RTS.MDBUS_G1.070_GBV Status [SNAP],OSU_RTS.MDBUS_G1.070_GCV Time [SNAP],OSU_RTS.MDBUS_G1.070_GCV Value [SNAP],OSU_RTS.MDBUS_G1.070_GCV Status [SNAP],OSU_RTS.MDBUS_G1.070_GUV Time [SNAP],OSU_RTS.MDBUS_G1.070_GUV Value [SNAP],OSU_RTS.MDBUS_G1.070_GUV Status [SNAP],OSU_RTS.MDBUS_RT.070_TEST Time [SNAP],OSU_RTS.MDBUS_RT.070_TEST Value [SNAP],OSU_RTS.MDBUS_RT.070_TEST Status [SNAP],OSU_RTS.MDBUS_RT.070S_1 Time [SNAP],OSU_RTS.MDBUS_RT.070S_1 Value [SNAP],OSU_RTS.MDBUS_RT.070S_1 Status [SNAP],OSU_RTS.MDBUS_RT.070S_2 Time [SNAP],OSU_RTS.MDBUS_RT.070S_2 Value [SNAP],OSU_RTS.MDBUS_RT.070S_2 Status [SNAP],OSU_RTS.MDBUS_RT.070S_C Time [SNAP],OSU_RTS.MDBUS_RT.070S_C Value [SNAP],OSU_RTS.MDBUS_RT.070S_C Status [SNAP],OSU_RTS.MDBUS_RT.070S_CB Time [SNAP],OSU_RTS.MDBUS_RT.070S_CB Value [SNAP],OSU_RTS.MDBUS_RT.070S_CB Status [SNAP],OSU_RTS.MDBUS_RT.070S_HF Time [SNAP],OSU_RTS.MDBUS_RT.070S_HF Value [SNAP],OSU_RTS.MDBUS_RT.070S_HF Status [SNAP],OSU_RTS.MDBUS_RT.070S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.070S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.070S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.070S_HSE Time [SNAP],OSU_RTS.MDBUS_RT.070S_HSE Value [SNAP],OSU_RTS.MDBUS_RT.070S_HSE Status [SNAP],OSU_RTS.MDBUS_RT.070S_I Time [SNAP],OSU_RTS.MDBUS_RT.070S_I Value [SNAP],OSU_RTS.MDBUS_RT.070S_I Status [SNAP],OSU_RTS.MDBUS_RT.070S_P Time [SNAP],OSU_RTS.MDBUS_RT.070S_P Value [SNAP],OSU_RTS.MDBUS_RT.070S_P Status [SNAP],OSU_RTS.MDBUS_RT.070S_T Time [SNAP],OSU_RTS.MDBUS_RT.070S_T Value [SNAP],OSU_RTS.MDBUS_RT.070S_T Status [SNAP],Comments
10/18/18 14:15,11.25492001,OK,10/18/18 14:15,141.6339722,OK,10/18/18 14:15,36313532,OK,10/18/18 14:15,52.62138367,OK,10/18/18 14:15,41.36646652,OK,10/18/18 14:15,302.0327759,OK,10/18/18 14:15,1706.150757,OK,10/18/18 14:15,435762384,OK,,,,,,,10/18/18 14:15,64603140,OK,10/18/18 14:15,50180,OK,10/18/18 14:15,985,OK,10/18/18 14:15,823,OK,10/18/18 14:15,12.6,OK,10/18/18 14:15,14.3,OK,10/18/18 14:15,12,OK,10/18/18 14:15,4.7,OK,10/18/18 14:15,4,OK,10/18/18 14:15,4,OK,10/18/18 14:15,10832232,OK,10/18/18 14:15,18792,OK,10/18/18 14:15,165,OK,10/18/18 14:15,222,OK,10/18/18 14:15,8.4,OK,10/18/18 14:15,5.6,OK,10/18/18 14:15,6,OK,10/18/18 14:15,3.1,OK,10/18/18 14:15,2.8,OK,10/18/18 14:15,3,OK,10/18/18 14:15,4.870000362,OK,10/18/18 14:15,32,OK,10/18/18 14:15,33,OK,,,,,,,,,,10/18/18 14:15,3719564.5,OK,,,,10/18/18 14:15,4139.935059,OK,10/18/18 14:15,4597592.5,OK,10/18/18 14:15,1273.138306,OK,10/18/18 14:15,3.251756348,OK,10/18/18 14:15,185.7806854,OK,10/18/18 14:15,507.6934204,OK,
10/18/18 14:30,11.05425835,OK,10/18/18 14:30,139.4990234,OK,10/18/18 14:30,36313568,OK,10/18/18 14:30,52.57394791,OK,10/18/18 14:30,41.51969147,OK,10/18/18 14:30,301.7240601,OK,10/18/18 14:30,1673.988281,OK,10/18/18 14:30,435762816,OK,,,,,,,10/18/18 14:30,64603343,OK,10/18/18 14:30,50383,OK,10/18/18 14:30,985,OK,10/18/18 14:30,815,OK,10/18/18 14:30,13.7,OK,10/18/18 14:30,15.5,OK,10/18/18 14:30,12.7,OK,10/18/18 14:30,4.3,OK,10/18/18 14:30,4.2,OK,10/18/18 14:30,3.7,OK,10/18/18 14:30,10832287,OK,10/18/18 14:30,18847,OK,10/18/18 14:30,165,OK,10/18/18 14:30,222,OK,10/18/18 14:30,6.7,OK,10/18/18 14:30,7.1,OK,10/18/18 14:30,5.5,OK,10/18/18 14:30,3.1,OK,10/18/18 14:30,2.8,OK,10/18/18 14:30,2.9,OK,10/18/18 14:30,4.870000362,OK,10/18/18 14:30,32,OK,10/18/18 14:30,33,OK,,,,,,,,,,10/18/18 14:30,3720374.25,OK,,,,10/18/18 14:30,3657.113525,OK,10/18/18 14:30,4598623,OK,10/18/18 14:30,1272.962524,OK,10/18/18 14:30,2.872915039,OK,10/18/18 14:30,183.7872314,OK,10/18/18 14:30,506.98526,OK,
10/18/18 14:45,11.59187794,OK,10/18/18 14:45,144.7985077,OK,10/18/18 14:45,36313600,OK,10/18/18 14:45,53.06365204,OK,10/18/18 14:45,41.47177505,OK,10/18/18 14:45,298.6696777,OK,10/18/18 14:45,1737.582092,OK,10/18/18 14:45,435763200,OK,,,,,,,10/18/18 14:45,64603548,OK,10/18/18 14:45,50588,OK,10/18/18 14:45,985,OK,10/18/18 14:45,820,OK,10/18/18 14:45,13.2,OK,10/18/18 14:45,13.7,OK,10/18/18 14:45,13.4,OK,10/18/18 14:45,4.4,OK,10/18/18 14:45,4,OK,10/18/18 14:45,4.3,OK,10/18/18 14:45,10832343,OK,10/18/18 14:45,18903,OK,10/18/18 14:45,165,OK,10/18/18 14:45,219,OK,10/18/18 14:45,6.4,OK,10/18/18 14:45,6.7,OK,10/18/18 14:45,5.8,OK,10/18/18 14:45,3.2,OK,10/18/18 14:45,2.7,OK,10/18/18 14:45,2.9,OK,10/18/18 14:45,4.870000362,OK,10/18/18 14:45,32,OK,10/18/18 14:45,33,OK,,,,,,,,,,10/18/18 14:45,3721173.5,OK,,,,10/18/18 14:45,4369.774902,OK,10/18/18 14:45,4599640.5,OK,10/18/18 14:45,1272.697998,OK,10/18/18 14:45,3.433479736,OK,10/18/18 14:45,185.1681976,OK,10/18/18 14:45,506.7709351,OK,
10/18/18 15:00,11.31977367,OK,10/18/18 15:00,139.497818,OK,10/18/18 15:00,36313636,OK,10/18/18 15:00,52.60231781,OK,10/18/18 15:00,41.282547,OK,10/18/18 15:00,294.6352234,OK,10/18/18 15:00,1673.973816,OK,10/18/18 15:00,435763632,OK,,,,,,,10/18/18 15:00,64603751,OK,10/18/18 15:00,50791,OK,10/18/18 15:00,985,OK,10/18/18 15:00,815,OK,10/18/18 15:00,13.3,OK,10/18/18 15:00,14.6,OK,10/18/18 15:00,13.2,OK,10/18/18 15:00,4.6,OK,10/18/18 15:00,4,OK,10/18/18 15:00,4.2,OK,10/18/18 15:00,10832398,OK,10/18/18 15:00,18958,OK,10/18/18 15:00,165,OK,10/18/18 15:00,222,OK,10/18/18 15:00,6.1,OK,10/18/18 15:00,6.7,OK,10/18/18 15:00,5.1,OK,10/18/18 15:00,3.1,OK,10/18/18 15:00,2.7,OK,10/18/18 15:00,2.9,OK,10/18/18 15:00,4.870000362,OK,10/18/18 15:00,32,OK,10/18/18 15:00,33,OK,,,,,,,,,,10/18/18 15:00,3721992.5,OK,,,,10/18/18 15:00,4069.635986,OK,10/18/18 15:00,4600683,OK,10/18/18 15:00,1272.481445,OK,10/18/18 15:00,3.198188232,OK,10/18/18 15:00,184.3550568,OK,10/18/18 15:00,506.2122192,OK,
10/18/18 15:15,12.27938938,OK,10/18/18 15:15,153.2312927,OK,10/18/18 15:15,36313672,OK,10/18/18 15:15,53.4329834,OK,10/18/18 15:15,41.15359497,OK,10/18/18 15:15,298.3760986,OK,10/18/18 15:15,1838.775513,OK,10/18/18 15:15,435764064,OK,,,,,,,10/18/18 15:15,64603955,OK,10/18/18 15:15,50995,OK,10/18/18 15:15,985,OK,10/18/18 15:15,815,OK,10/18/18 15:15,12.3,OK,10/18/18 15:15,13.3,OK,10/18/18 15:15,12.1,OK,10/18/18 15:15,4.7,OK,10/18/18 15:15,4.1,OK,10/18/18 15:15,4.5,OK,10/18/18 15:15,10832452,OK,10/18/18 15:15,19012,OK,10/18/18 15:15,165,OK,10/18/18 15:15,219,OK,10/18/18 15:15,8.2,OK,10/18/18 15:15,7,OK,10/18/18 15:15,0,OK,10/18/18 15:15,3,OK,10/18/18 15:15,2.9,OK,10/18/18 15:15,2.8,OK,10/18/18 15:15,4.870000362,OK,10/18/18 15:15,32,OK,10/18/18 15:15,33,OK,,,,,,,,,,10/18/18 15:15,3722759.5,OK,,,,10/18/18 15:15,3668.729248,OK,10/18/18 15:15,4601658.5,OK,10/18/18 15:15,1270.830078,OK,10/18/18 15:15,2.88686792,OK,10/18/18 15:15,184.2906952,OK,10/18/18 15:15,503.1687622,OK,
10/18/18 15:30,11.42711067,OK,10/18/18 15:30,130.9921722,OK,10/18/18 15:30,36313712,OK,10/18/18 15:30,52.70087433,OK,10/18/18 15:30,41.27376175,OK,10/18/18 15:30,274.0730286,OK,10/18/18 15:30,1571.906067,OK,10/18/18 15:30,435764544,OK,,,,,,,10/18/18 15:30,64604158,OK,10/18/18 15:30,51198,OK,10/18/18 15:30,985,OK,10/18/18 15:30,809,OK,10/18/18 15:30,12.8,OK,10/18/18 15:30,14.8,OK,10/18/18 15:30,12.3,OK,10/18/18 15:30,4.5,OK,10/18/18 15:30,3.8,OK,10/18/18 15:30,3.8,OK,10/18/18 15:30,10832505,OK,10/18/18 15:30,19065,OK,10/18/18 15:30,165,OK,10/18/18 15:30,214,OK,10/18/18 15:30,7.3,OK,10/18/18 15:30,7.6,OK,10/18/18 15:30,4.3,OK,10/18/18 15:30,2.9,OK,10/18/18 15:30,2.6,OK,10/18/18 15:30,2.8,OK,10/18/18 15:30,4.870000362,OK,10/18/18 15:30,32,OK,10/18/18 15:30,33,OK,,,,,,,,,,10/18/18 15:30,3723573.25,OK,,,,10/18/18 15:30,4076.744385,OK,10/18/18 15:30,4602692,OK,10/18/18 15:30,1270.277344,OK,10/18/18 15:30,3.209334229,OK,10/18/18 15:30,185.9360809,OK,10/18/18 15:30,502.4636536,OK,
10/18/18 15:45,13.06918716,OK,10/18/18 15:45,149.165863,OK,10/18/18 15:45,36313744,OK,10/18/18 15:45,54.43970871,OK,10/18/18 15:45,41.37052155,OK,10/18/18 15:45,273.4960938,OK,10/18/18 15:45,1789.990356,OK,10/18/18 15:45,435764928,OK,,,,,,,10/18/18 15:45,64604361,OK,10/18/18 15:45,51401,OK,10/18/18 15:45,985,OK,10/18/18 15:45,813,OK,10/18/18 15:45,12.8,OK,10/18/18 15:45,15,OK,10/18/18 15:45,12.1,OK,10/18/18 15:45,4.2,OK,10/18/18 15:45,3.9,OK,10/18/18 15:45,3.6,OK,10/18/18 15:45,10832556,OK,10/18/18 15:45,19116,OK,10/18/18 15:45,165,OK,10/18/18 15:45,206,OK,10/18/18 15:45,7.3,OK,10/18/18 15:45,7.2,OK,10/18/18 15:45,4.4,OK,10/18/18 15:45,3,OK,10/18/18 15:45,2.7,OK,10/18/18 15:45,2.9,OK,10/18/18 15:45,4.880000114,OK,10/18/18 15:45,32,OK,10/18/18 15:45,33,OK,,,,,,,,,,10/18/18 15:45,3724347.75,OK,,,,10/18/18 15:45,3896.94751,OK,10/18/18 15:45,4603675.5,OK,10/18/18 15:45,1268.707275,OK,10/18/18 15:45,3.071574219,OK,10/18/18 15:45,185.4346619,OK,10/18/18 15:45,499.5077209,OK,
10/18/18 16:00,12.17406273,OK,10/18/18 16:00,147.1672668,OK,10/18/18 16:00,36313780,OK,10/18/18 16:00,53.9052887,OK,10/18/18 16:00,41.73122406,OK,10/18/18 16:00,289.1016235,OK,10/18/18 16:00,1766.007202,OK,10/18/18 16:00,435765360,OK,,,,,,,10/18/18 16:00,64604565,OK,10/18/18 16:00,51605,OK,10/18/18 16:00,985,OK,10/18/18 16:00,817,OK,10/18/18 16:00,12.9,OK,10/18/18 16:00,15,OK,10/18/18 16:00,12.2,OK,10/18/18 16:00,4.2,OK,10/18/18 16:00,3.8,OK,10/18/18 16:00,3.6,OK,10/18/18 16:00,10832608,OK,10/18/18 16:00,19168,OK,10/18/18 16:00,165,OK,10/18/18 16:00,207,OK,10/18/18 16:00,7,OK,10/18/18 16:00,6.7,OK,10/18/18 16:00,5.5,OK,10/18/18 16:00,3.1,OK,10/18/18 16:00,2.7,OK,10/18/18 16:00,2.9,OK,10/18/18 16:00,4.880000114,OK,10/18/18 16:00,32,OK,10/18/18 16:00,33,OK,,,,,,,,,,10/18/18 16:00,3725117.25,OK,,,,10/18/18 16:00,3816.226074,OK,10/18/18 16:00,4604651,OK,10/18/18 16:00,1267.250732,OK,10/18/18 16:00,3.011394775,OK,10/18/18 16:00,184.6109161,OK,10/18/18 16:00,496.802887,OK,
10/18/18 16:15,12.6181221,OK,10/18/18 16:15,147.2761688,OK,10/18/18 16:15,36313816,OK,10/18/18 16:15,53.82424927,OK,10/18/18 16:15,41.20613098,OK,10/18/18 16:15,279.1077271,OK,10/18/18 16:15,1767.314026,OK,10/18/18 16:15,435765792,OK,,,,,,,10/18/18 16:15,64604770,OK,10/18/18 16:15,51810,OK,10/18/18 16:15,985,OK,10/18/18 16:15,819,OK,10/18/18 16:15,13.1,OK,10/18/18 16:15,14.8,OK,10/18/18 16:15,12.1,OK,10/18/18 16:15,4.3,OK,10/18/18 16:15,3.7,OK,10/18/18 16:15,3.7,OK,10/18/18 16:15,10832660,OK,10/18/18 16:15,19220,OK,10/18/18 16:15,165,OK,10/18/18 16:15,206,OK,10/18/18 16:15,8.4,OK,10/18/18 16:15,8,OK,10/18/18 16:15,0,OK,10/18/18 16:15,3,OK,10/18/18 16:15,2.9,OK,10/18/18 16:15,2.9,OK,10/18/18 16:15,4.880000114,OK,10/18/18 16:15,32,OK,10/18/18 16:15,33,OK,,,,,,,,,,10/18/18 16:15,3725838.25,OK,,,,10/18/18 16:15,3654.468994,OK,10/18/18 16:15,4605564.5,OK,10/18/18 16:15,1265.085327,OK,10/18/18 16:15,2.888719727,OK,10/18/18 16:15,190.3921967,OK,10/18/18 16:15,494.0415344,OK,
10/18/18 16:30,13.43437099,OK,10/18/18 16:30,153.100296,OK,10/18/18 16:30,36313856,OK,10/18/18 16:30,54.40086746,OK,10/18/18 16:30,40.96649933,OK,10/18/18 16:30,272.5400085,OK,10/18/18 16:30,1837.203552,OK,10/18/18 16:30,435766272,OK,,,,,,,10/18/18 16:30,64604974,OK,10/18/18 16:30,52014,OK,10/18/18 16:30,985,OK,10/18/18 16:30,817,OK,10/18/18 16:30,13.1,OK,10/18/18 16:30,13.7,OK,10/18/18 16:30,13.6,OK,10/18/18 16:30,4.7,OK,10/18/18 16:30,4.2,OK,10/18/18 16:30,4.4,OK,10/18/18 16:30,10832711,OK,10/18/18 16:30,19271,OK,10/18/18 16:30,165,OK,10/18/18 16:30,206,OK,10/18/18 16:30,6.6,OK,10/18/18 16:30,7.6,OK,10/18/18 16:30,4.2,OK,10/18/18 16:30,3,OK,10/18/18 16:30,2.7,OK,10/18/18 16:30,3,OK,10/18/18 16:30,4.870000362,OK,10/18/18 16:30,32,OK,10/18/18 16:30,33,OK,,,,,,,,,,10/18/18 16:30,3726619.25,OK,,,,10/18/18 16:30,3949.272217,OK,10/18/18 16:30,4606552.5,OK,10/18/18 16:30,1265.758301,OK,10/18/18 16:30,3.120074707,OK,10/18/18 16:30,183.1431885,OK,10/18/18 16:30,493.8669739,OK,
10/18/18 16:45,12.77149391,OK,10/18/18 16:45,144.8379669,OK,10/18/18 16:45,36313892,OK,10/18/18 16:45,54.12112427,OK,10/18/18 16:45,41.34963226,OK,10/18/18 16:45,271.2131653,OK,10/18/18 16:45,1738.055603,OK,10/18/18 16:45,435766704,OK,,,,,,,10/18/18 16:45,64605178,OK,10/18/18 16:45,52218,OK,10/18/18 16:45,985,OK,10/18/18 16:45,815,OK,10/18/18 16:45,13.9,OK,10/18/18 16:45,14.7,OK,10/18/18 16:45,14.1,OK,10/18/18 16:45,4.2,OK,10/18/18 16:45,4.2,OK,10/18/18 16:45,4.4,OK,10/18/18 16:45,10832764,OK,10/18/18 16:45,19324,OK,10/18/18 16:45,165,OK,10/18/18 16:45,208,OK,10/18/18 16:45,7.4,OK,10/18/18 16:45,7.7,OK,10/18/18 16:45,3.7,OK,10/18/18 16:45,3.1,OK,10/18/18 16:45,2.8,OK,10/18/18 16:45,3,OK,10/18/18 16:45,4.880000114,OK,10/18/18 16:45,32,OK,10/18/18 16:45,33,OK,,,,,,,,,,10/18/18 16:45,3727405,OK,,,,10/18/18 16:45,4451.70459,OK,10/18/18 16:45,4607547,OK,10/18/18 16:45,1265.498901,OK,10/18/18 16:45,3.517764648,OK,10/18/18 16:45,188.4235229,OK,10/18/18 16:45,494.4099731,OK,
10/18/18 17:00,12.968647,OK,10/18/18 17:00,151.4823608,OK,10/18/18 17:00,36313928,OK,10/18/18 17:00,54.27891541,OK,10/18/18 17:00,41.31027222,OK,10/18/18 17:00,279.3504333,OK,10/18/18 17:00,1817.78833,OK,10/18/18 17:00,435767136,OK,,,,,,,10/18/18 17:00,64605382,OK,10/18/18 17:00,52422,OK,10/18/18 17:00,985,OK,10/18/18 17:00,817,OK,10/18/18 17:00,13,OK,10/18/18 17:00,13.7,OK,10/18/18 17:00,13,OK,10/18/18 17:00,4.6,OK,10/18/18 17:00,4.1,OK,10/18/18 17:00,4.4,OK,10/18/18 17:00,10832815,OK,10/18/18 17:00,19375,OK,10/18/18 17:00,165,OK,10/18/18 17:00,206,OK,10/18/18 17:00,8.4,OK,10/18/18 17:00,7.5,OK,10/18/18 17:00,5.7,OK,10/18/18 17:00,2.8,OK,10/18/18 17:00,2.9,OK,10/18/18 17:00,2.8,OK,10/18/18 17:00,4.880000114,OK,10/18/18 17:00,32,OK,10/18/18 17:00,33,OK,,,,,,,,,,10/18/18 17:00,3728149.5,OK,,,,10/18/18 17:00,3920.825684,OK,10/18/18 17:00,4608489,OK,10/18/18 17:00,1265.122559,OK,10/18/18 17:00,3.09916626,OK,10/18/18 17:00,184.1147766,OK,10/18/18 17:00,492.9344788,OK,
10/18/18 17:15,12.56415558,OK,10/18/18 17:15,148.0962524,OK,10/18/18 17:15,36313964,OK,10/18/18 17:15,53.85572052,OK,10/18/18 17:15,41.29156494,OK,10/18/18 17:15,282.6636963,OK,10/18/18 17:15,1777.155029,OK,10/18/18 17:15,435767568,OK,,,,,,,10/18/18 17:15,64605589,OK,10/18/18 17:15,52629,OK,10/18/18 17:15,985,OK,10/18/18 17:15,826,OK,10/18/18 17:15,12.9,OK,10/18/18 17:15,13.7,OK,10/18/18 17:15,13.2,OK,10/18/18 17:15,3.8,OK,10/18/18 17:15,4.1,OK,10/18/18 17:15,3.9,OK,10/18/18 17:15,10832867,OK,10/18/18 17:15,19427,OK,10/18/18 17:15,165,OK,10/18/18 17:15,209,OK,10/18/18 17:15,9.6,OK,10/18/18 17:15,7.9,OK,10/18/18 17:15,0,OK,10/18/18 17:15,3,OK,10/18/18 17:15,2.8,OK,10/18/18 17:15,2.8,OK,10/18/18 17:15,4.890000343,OK,10/18/18 17:15,32,OK,10/18/18 17:15,33,OK,,,,,,,,,,10/18/18 17:15,3728933.5,OK,,,,10/18/18 17:15,3642.900635,OK,10/18/18 17:15,4609481.5,OK,10/18/18 17:15,1265.592773,OK,10/18/18 17:15,2.87843335,OK,10/18/18 17:15,184.9343719,OK,10/18/18 17:15,493.9127808,OK,
10/18/18 17:30,12.79438591,OK,10/18/18 17:30,151.3764496,OK,10/18/18 17:30,36314000,OK,10/18/18 17:30,53.97795486,OK,10/18/18 17:30,41.18357086,OK,10/18/18 17:30,282.9338989,OK,10/18/18 17:30,1816.517395,OK,10/18/18 17:30,435768000,OK,,,,,,,10/18/18 17:30,64605796,OK,10/18/18 17:30,52836,OK,10/18/18 17:30,985,OK,10/18/18 17:30,827,OK,10/18/18 17:30,12.8,OK,10/18/18 17:30,14,OK,10/18/18 17:30,12.5,OK,10/18/18 17:30,4.6,OK,10/18/18 17:30,3.9,OK,10/18/18 17:30,4.2,OK,10/18/18 17:30,10832919,OK,10/18/18 17:30,19479,OK,10/18/18 17:30,165,OK,10/18/18 17:30,206,OK,10/18/18 17:30,7.3,OK,10/18/18 17:30,7.3,OK,10/18/18 17:30,5.7,OK,10/18/18 17:30,3.1,OK,10/18/18 17:30,2.7,OK,10/18/18 17:30,2.8,OK,10/18/18 17:30,4.890000343,OK,10/18/18 17:30,32,OK,10/18/18 17:30,33,OK,,,,,,,,,,10/18/18 17:30,3729699.75,OK,,,,10/18/18 17:30,3773.458984,OK,10/18/18 17:30,4610451,OK,10/18/18 17:30,1265.407227,OK,10/18/18 17:30,2.98201123,OK,10/18/18 17:30,185.9362335,OK,10/18/18 17:30,493.791626,OK,
