OSU_RTS.MDBUS_E3.107_E02 Time [SNAP],OSU_RTS.MDBUS_E3.107_E02 Value [SNAP],OSU_RTS.MDBUS_E3.107_E02 Status [SNAP],OSU_RTS.MDBUS_RT.107S_C Time [SNAP],OSU_RTS.MDBUS_RT.107S_C Value [SNAP],OSU_RTS.MDBUS_RT.107S_C Status [SNAP],OSU_RTS.MDBUS_RT.107S_HF Time [SNAP],OSU_RTS.MDBUS_RT.107S_HF Value [SNAP],OSU_RTS.MDBUS_RT.107S_HF Status [SNAP],OSU_RTS.MDBUS_RT.107S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.107S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.107S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.107S_I Time [SNAP],OSU_RTS.MDBUS_RT.107S_I Value [SNAP],OSU_RTS.MDBUS_RT.107S_I Status [SNAP],OSU_RTS.MDBUS_RT.107S_P Time [SNAP],OSU_RTS.MDBUS_RT.107S_P Value [SNAP],OSU_RTS.MDBUS_RT.107S_P Status [SNAP],OSU_RTS.MDBUS_RT.107S_T Time [SNAP],OSU_RTS.MDBUS_RT.107S_T Value [SNAP],OSU_RTS.MDBUS_RT.107S_T Status [SNAP],Comments
10/19/18 4:45,197622.29,OK,10/19/18 4:45,116315.7422,OK,10/19/18 4:45,741.3730469,OK,10/19/18 4:45,141365.0938,OK,10/19/18 4:45,0.601492554,OK,10/19/18 4:45,176.8249359,OK,10/19/18 4:45,434.6535645,OK,
10/19/18 5:00,197632.653,OK,10/19/18 5:00,116462.1797,OK,10/19/18 5:00,738.4266357,OK,10/19/18 5:00,141545.5625,OK,10/19/18 5:00,0.599263306,OK,10/19/18 5:00,178.7875824,OK,10/19/18 5:00,434.6147461,OK,
10/19/18 5:15,197643.061,OK,10/19/18 5:15,116609.4688,OK,10/19/18 5:15,751.6165161,OK,10/19/18 5:15,141727.0938,OK,10/19/18 5:15,0.609859253,OK,10/19/18 5:15,179.8950653,OK,10/19/18 5:15,435.2473145,OK,
10/19/18 5:30,197653.462,OK,10/19/18 5:30,116757.8672,OK,10/19/18 5:30,766.8770142,OK,10/19/18 5:30,141910.0313,OK,10/19/18 5:30,0.621981445,OK,10/19/18 5:30,178.5495453,OK,10/19/18 5:30,435.7644043,OK,
10/19/18 5:45,197663.764,OK,10/19/18 5:45,116906.2969,OK,10/19/18 5:45,732.026062,OK,10/19/18 5:45,142093.0781,OK,10/19/18 5:45,0.593586243,OK,10/19/18 5:45,179.8225403,OK,10/19/18 5:45,436.5326233,OK,
10/19/18 6:00,197674.023,OK,10/19/18 6:00,117053.0703,OK,10/19/18 6:00,780.3307495,OK,10/19/18 6:00,142274.1094,OK,10/19/18 6:00,0.632680237,OK,10/19/18 6:00,179.1473236,OK,10/19/18 6:00,436.6044922,OK,
10/19/18 6:15,197684.52,OK,10/19/18 6:15,117198.2578,OK,10/19/18 6:15,702.4816895,OK,10/19/18 6:15,142453.1875,OK,10/19/18 6:15,0.569561401,OK,10/19/18 6:15,178.7889862,OK,10/19/18 6:15,436.5130615,OK,
10/19/18 6:30,197694.866,OK,10/19/18 6:30,117343.6406,OK,10/19/18 6:30,739.3707275,OK,10/19/18 6:30,142632.5,OK,10/19/18 6:30,0.599474487,OK,10/19/18 6:30,178.7493744,OK,10/19/18 6:30,436.4893799,OK,
10/19/18 6:45,197705.03,OK,10/19/18 6:45,117491.75,OK,10/19/18 6:45,669.3219604,OK,10/19/18 6:45,142815.0938,OK,10/19/18 6:45,0.54260791,OK,10/19/18 6:45,180.9942932,OK,10/19/18 6:45,437.3275146,OK,
10/19/18 7:00,197715.287,OK,10/19/18 7:00,117639.2266,OK,10/19/18 7:00,739.4669189,OK,10/19/18 7:00,142997.0469,OK,10/19/18 7:00,0.599249146,OK,10/19/18 7:00,179.2338409,OK,10/19/18 7:00,437.6458435,OK,
10/19/18 7:15,197725.777,OK,10/19/18 7:15,117786.7188,OK,10/19/18 7:15,753.0519409,OK,10/19/18 7:15,143179.1719,OK,10/19/18 7:15,0.610324341,OK,10/19/18 7:15,181.2461853,OK,10/19/18 7:15,437.9284668,OK,
10/19/18 7:30,197736.282,OK,10/19/18 7:30,117931.4609,OK,10/19/18 7:30,712.4802246,OK,10/19/18 7:30,143357.7969,OK,10/19/18 7:30,0.577365906,OK,10/19/18 7:30,178.2163544,OK,10/19/18 7:30,437.4376526,OK,
10/19/18 7:45,197746.904,OK,10/19/18 7:45,118076.8047,OK,10/19/18 7:45,685.0620728,OK,10/19/18 7:45,143537.0156,OK,10/19/18 7:45,0.55522345,OK,10/19/18 7:45,177.8502655,OK,10/19/18 7:45,437.0646057,OK,
10/19/18 8:00,197758.21,OK,10/19/18 8:00,118223.7109,OK,10/19/18 8:00,777.5661621,OK,10/19/18 8:00,143718.3906,OK,10/19/18 8:00,0.630325684,OK,10/19/18 8:00,182.0431061,OK,10/19/18 8:00,437.7008667,OK,
10/19/18 8:15,197770.123,OK,10/19/18 8:15,118370.9531,OK,10/19/18 8:15,688.9064941,OK,10/19/18 8:15,143900.0781,OK,10/19/18 8:15,0.55834967,OK,10/19/18 8:15,181.5893402,OK,10/19/18 8:15,437.9700317,OK,
10/19/18 8:30,197782.435,OK,10/19/18 8:30,118516.5703,OK,10/19/18 8:30,784.9955444,OK,10/19/18 8:30,144079.6406,OK,10/19/18 8:30,0.636066772,OK,10/19/18 8:30,177.4346924,OK,10/19/18 8:30,437.4422607,OK,
10/19/18 8:45,197794.814,OK,10/19/18 8:45,118664.1875,OK,10/19/18 8:45,742.7479248,OK,10/19/18 8:45,144261.9063,OK,10/19/18 8:45,0.602071899,OK,10/19/18 8:45,180.8886871,OK,10/19/18 8:45,437.5079956,OK,
10/19/18 9:00,197807.883,OK,10/19/18 9:00,118809.6875,OK,10/19/18 9:00,652.8716431,OK,10/19/18 9:00,144441.3906,OK,10/19/18 9:00,0.529358948,OK,10/19/18 9:00,178.9891815,OK,10/19/18 9:00,436.4905396,OK,
10/19/18 9:15,197821.852,OK,10/19/18 9:15,118954.1406,OK,10/19/18 9:15,718.9561768,OK,10/19/18 9:15,144619.4688,OK,10/19/18 9:15,0.583300598,OK,10/19/18 9:15,179.128067,OK,10/19/18 9:15,435.2714844,OK,
10/19/18 9:30,197836.115,OK,10/19/18 9:30,119102.6016,OK,10/19/18 9:30,733.8221436,OK,10/19/18 9:30,144802.2969,OK,10/19/18 9:30,0.595722595,OK,10/19/18 9:30,181.4155426,OK,10/19/18 9:30,434.613678,OK,
10/19/18 9:45,197851.36,OK,10/19/18 9:45,119246.8516,OK,10/19/18 9:45,757.3154907,OK,10/19/18 9:45,144980.25,OK,10/19/18 9:45,0.614921509,OK,10/19/18 9:45,178.1056366,OK,10/19/18 9:45,433.3073425,OK,
10/19/18 10:00,197866.444,OK,10/19/18 10:00,119390.625,OK,10/19/18 10:00,666.0140991,OK,10/19/18 10:00,145157.2188,OK,10/19/18 10:00,0.541295654,OK,10/19/18 10:00,180.5114594,OK,10/19/18 10:00,432.0495605,OK,
10/19/18 10:15,197881.449,OK,10/19/18 10:15,119530.9141,OK,10/19/18 10:15,715.078186,OK,10/19/18 10:15,145329.8281,OK,10/19/18 10:15,0.581211609,OK,10/19/18 10:15,178.5618134,OK,10/19/18 10:15,431.4001465,OK,
10/19/18 10:30,197896.894,OK,10/19/18 10:30,119673.5938,OK,10/19/18 10:30,704.7411499,OK,10/19/18 10:30,145505.3438,OK,10/19/18 10:30,0.572978882,OK,10/19/18 10:30,179.9520111,OK,10/19/18 10:30,431.159668,OK,
10/19/18 10:45,197911.932,OK,10/19/18 10:45,119815.0234,OK,10/19/18 10:45,684.3502808,OK,10/19/18 10:45,145679.2656,OK,10/19/18 10:45,0.556493347,OK,10/19/18 10:45,180.0309906,OK,10/19/18 10:45,430.8448486,OK,
10/19/18 11:00,197927.587,OK,10/19/18 11:00,119957.6094,OK,10/19/18 11:00,680.5817261,OK,10/19/18 11:00,145854.5781,OK,10/19/18 11:00,0.553625305,OK,10/19/18 11:00,180.2749786,OK,10/19/18 11:00,430.1879272,OK,
10/19/18 11:15,197943.253,OK,10/19/18 11:15,120098.9375,OK,10/19/18 11:15,689.1682129,OK,10/19/18 11:15,146028.2813,OK,10/19/18 11:15,0.560890869,OK,10/19/18 11:15,180.9037933,OK,10/19/18 11:15,429.3372803,OK,
10/19/18 11:30,197958.782,OK,10/19/18 11:30,120239.5234,OK,10/19/18 11:30,669.0795288,OK,10/19/18 11:30,146200.9688,OK,10/19/18 11:30,0.544892578,OK,10/19/18 11:30,181.2030792,OK,10/19/18 11:30,428.1096802,OK,
10/19/18 11:45,197974.65,OK,10/19/18 11:45,120380.5156,OK,10/19/18 11:45,715.6682129,OK,10/19/18 11:45,146374.0469,OK,10/19/18 11:45,0.583274109,OK,10/19/18 11:45,181.4806824,OK,10/19/18 11:45,426.6528931,OK,
10/19/18 12:00,197990.774,OK,10/19/18 12:00,120522.4609,OK,10/19/18 12:00,709.2230835,OK,10/19/18 12:00,146548.1406,OK,10/19/18 12:00,0.578485474,OK,10/19/18 12:00,182.4171448,OK,10/19/18 12:00,425.2863159,OK,
10/19/18 12:15,198006.747,OK,10/19/18 12:15,120667.2344,OK,10/19/18 12:15,716.0125122,OK,10/19/18 12:15,146725.5,OK,10/19/18 12:15,0.584833801,OK,10/19/18 12:15,186.7192383,OK,10/19/18 12:15,423.6659546,OK,
10/19/18 12:30,198023.041,OK,10/19/18 12:30,120808.1094,OK,10/19/18 12:30,651.2140503,OK,10/19/18 12:30,146897.875,OK,10/19/18 12:30,0.532443115,OK,10/19/18 12:30,185.0753937,OK,10/19/18 12:30,421.1953125,OK,
10/19/18 12:45,198039.234,OK,10/19/18 12:45,120948.8125,OK,10/19/18 12:45,694.541626,OK,10/19/18 12:45,147069.8281,OK,10/19/18 12:45,0.568802307,OK,10/19/18 12:45,188.1932831,OK,10/19/18 12:45,418.7877808,OK,
10/19/18 13:00,198055.245,OK,10/19/18 13:00,121089.2109,OK,10/19/18 13:00,676.8112793,OK,10/19/18 13:00,147241.1563,OK,10/19/18 13:00,0.554951843,OK,10/19/18 13:00,187.7566071,OK,10/19/18 13:00,416.2487793,OK,
10/19/18 13:15,198071.369,OK,10/19/18 13:15,121231.5078,OK,10/19/18 13:15,699.5567017,OK,10/19/18 13:15,147414.5625,OK,10/19/18 13:15,0.574344727,OK,10/19/18 13:15,189.0725861,OK,10/19/18 13:15,414.0515747,OK,
10/19/18 13:30,198087.73,OK,10/19/18 13:30,121378.1172,OK,10/19/18 13:30,676.637207,OK,10/19/18 13:30,147593.0625,OK,10/19/18 13:30,0.555864136,OK,10/19/18 13:30,189.0287018,OK,10/19/18 13:30,412.8375244,OK,
10/19/18 13:45,198103.563,OK,10/19/18 13:45,121519.875,OK,10/19/18 13:45,691.3682251,OK,10/19/18 13:45,147765.5625,OK,10/19/18 13:45,0.568292358,OK,10/19/18 13:45,189.5293274,OK,10/19/18 13:45,411.842926,OK,
10/19/18 14:00,198119.339,OK,10/19/18 14:00,121660.0703,OK,10/19/18 14:00,671.1517334,OK,10/19/18 14:00,147936.0625,OK,10/19/18 14:00,0.551866516,OK,10/19/18 14:00,188.9910736,OK,10/19/18 14:00,410.9977417,OK,
10/19/18 14:15,198135.862,OK,10/19/18 14:15,121799.8984,OK,10/19/18 14:15,685.163208,OK,10/19/18 14:15,148106.0938,OK,10/19/18 14:15,0.563529785,OK,10/19/18 14:15,190.23909,OK,10/19/18 14:15,410.8623962,OK,
10/19/18 14:30,198152.512,OK,10/19/18 14:30,121941,OK,10/19/18 14:30,662.4437866,OK,10/19/18 14:30,148277.6563,OK,10/19/18 14:30,0.544796753,OK,10/19/18 14:30,190.0865631,OK,10/19/18 14:30,410.9883423,OK,
10/19/18 14:45,198167.887,OK,10/19/18 14:45,122082.2422,OK,10/19/18 14:45,671.0115356,OK,10/19/18 14:45,148449.4688,OK,10/19/18 14:45,0.551403687,OK,10/19/18 14:45,189.4600067,OK,10/19/18 14:45,412.3825684,OK,
10/19/18 15:00,198183.53,OK,10/19/18 15:00,122219.6641,OK,10/19/18 15:00,722.0332642,OK,10/19/18 15:00,148616.6563,OK,10/19/18 15:00,0.592889221,OK,10/19/18 15:00,189.1014404,OK,10/19/18 15:00,413.7554321,OK,
10/19/18 15:15,198198.573,OK,10/19/18 15:15,122355.9453,OK,10/19/18 15:15,677.9295654,OK,10/19/18 15:15,148782.7813,OK,10/19/18 15:15,0.556315369,OK,10/19/18 15:15,189.2844391,OK,10/19/18 15:15,415.0865479,OK,
10/19/18 15:30,198213.158,OK,10/19/18 15:30,122492.0625,OK,10/19/18 15:30,665.057251,OK,10/19/18 15:30,148948.7031,OK,10/19/18 15:30,0.545507751,OK,10/19/18 15:30,190.0284576,OK,10/19/18 15:30,416.1677856,OK,
10/19/18 15:45,198228.17,OK,10/19/18 15:45,122626.9922,OK,10/19/18 15:45,678.0736694,OK,10/19/18 15:45,149113.25,OK,10/19/18 15:45,0.555838806,OK,10/19/18 15:45,188.9757538,OK,10/19/18 15:45,417.1238403,OK,
10/19/18 16:00,198242.215,OK,10/19/18 16:00,122765.4375,OK,10/19/18 16:00,681.1176147,OK,10/19/18 16:00,149282.2188,OK,10/19/18 16:00,0.557903564,OK,10/19/18 16:00,190.137619,OK,10/19/18 16:00,418.9844971,OK,
10/19/18 16:15,198257.225,OK,10/19/18 16:15,122899.375,OK,10/19/18 16:15,663.0107422,OK,10/19/18 16:15,149445.8125,OK,10/19/18 16:15,0.542840942,OK,10/19/18 16:15,190.4176178,OK,10/19/18 16:15,419.9043274,OK,
10/19/18 16:30,198270.614,OK,10/19/18 16:30,123031.4766,OK,10/19/18 16:30,640.3043823,OK,10/19/18 16:30,149607.25,OK,10/19/18 16:30,0.523743835,OK,10/19/18 16:30,184.8451843,OK,10/19/18 16:30,420.286438,OK,
10/19/18 16:45,198283.958,OK,10/19/18 16:45,123162.2578,OK,10/19/18 16:45,667.7149048,OK,10/19/18 16:45,149767.1875,OK,10/19/18 16:45,0.545977356,OK,10/19/18 16:45,186.1835938,OK,10/19/18 16:45,421.3477783,OK,
10/19/18 17:00,198296.443,OK,10/19/18 17:00,123286.0469,OK,10/19/18 17:00,670.4898682,OK,10/19/18 17:00,149918.5781,OK,10/19/18 17:00,0.548224976,OK,10/19/18 17:00,185.4207611,OK,10/19/18 17:00,421.2120972,OK,
10/19/18 17:15,198309.208,OK,10/19/18 17:15,123417.9531,OK,10/19/18 17:15,661.4222412,OK,10/19/18 17:15,150079.7656,OK,10/19/18 17:15,0.540842957,OK,10/19/18 17:15,184.8496552,OK,10/19/18 17:15,420.9348145,OK,
10/19/18 17:30,198320.746,OK,10/19/18 17:30,123548.2578,OK,10/19/18 17:30,648.8327026,OK,10/19/18 17:30,150239.1719,OK,10/19/18 17:30,0.530935059,OK,10/19/18 17:30,187.1549835,OK,10/19/18 17:30,420.1164551,OK,
10/19/18 17:45,198332.349,OK,10/19/18 17:45,123669.5391,OK,10/19/18 17:45,588.2412109,OK,10/19/18 17:45,150387.3594,OK,10/19/18 17:45,0.481426849,OK,10/19/18 17:45,182.5450592,OK,10/19/18 17:45,418.5195313,OK,
10/19/18 18:00,198343.602,OK,10/19/18 18:00,123803.4922,OK,10/19/18 18:00,722.5040283,OK,10/19/18 18:00,150550.9844,OK,10/19/18 18:00,0.591490723,OK,10/19/18 18:00,185.7331085,OK,10/19/18 18:00,418.803833,OK,
10/19/18 18:15,198354.822,OK,10/19/18 18:15,123938.8438,OK,10/19/18 18:15,644.4985352,OK,10/19/18 18:15,150716.3438,OK,10/19/18 18:15,0.52757373,OK,10/19/18 18:15,185.4762115,OK,10/19/18 18:15,418.9459839,OK,
10/19/18 18:30,198366.335,OK,10/19/18 18:30,124073.5391,OK,10/19/18 18:30,644.8262939,OK,10/19/18 18:30,150880.875,OK,10/19/18 18:30,0.527876953,OK,10/19/18 18:30,185.3533173,OK,10/19/18 18:30,418.7784729,OK,
10/19/18 18:45,198376.948,OK,10/19/18 18:45,124206.5234,OK,10/19/18 18:45,659.4222412,OK,10/19/18 18:45,151043.3438,OK,10/19/18 18:45,0.539735474,OK,10/19/18 18:45,185.1612091,OK,10/19/18 18:45,419.0595093,OK,
10/19/18 19:00,198388.056,OK,10/19/18 19:00,124341,OK,10/19/18 19:00,673.503479,OK,10/19/18 19:00,151207.6563,OK,10/19/18 19:00,0.551205017,OK,10/19/18 19:00,185.0392914,OK,10/19/18 19:00,419.2266846,OK,
10/19/18 19:15,198399.052,OK,10/19/18 19:15,124477.5625,OK,10/19/18 19:15,706.560791,OK,10/19/18 19:15,151374.5469,OK,10/19/18 19:15,0.578097595,OK,10/19/18 19:15,185.978302,OK,10/19/18 19:15,420.052002,OK,
10/19/18 19:30,198410.066,OK,10/19/18 19:30,124612.9453,OK,10/19/18 19:30,665.6946411,OK,10/19/18 19:30,151540.0313,OK,10/19/18 19:30,0.544601196,OK,10/19/18 19:30,185.9349518,OK,10/19/18 19:30,420.2615356,OK,
10/19/18 19:45,198421.399,OK,10/19/18 19:45,124743.6875,OK,10/19/18 19:45,668.0966797,OK,10/19/18 19:45,151699.7344,OK,10/19/18 19:45,0.546543091,OK,10/19/18 19:45,183.5715637,OK,10/19/18 19:45,419.6872559,OK,
10/19/18 20:00,198432.274,OK,10/19/18 20:00,124879.1484,OK,10/19/18 20:00,649.7022705,OK,10/19/18 20:00,151865.4219,OK,10/19/18 20:00,0.531396484,OK,10/19/18 20:00,184.1234741,OK,10/19/18 20:00,420.2152405,OK,
10/19/18 20:15,198443.19,OK,10/19/18 20:15,125015.7344,OK,10/19/18 20:15,673.1901855,OK,10/19/18 20:15,152032.4219,OK,10/19/18 20:15,0.550623474,OK,10/19/18 20:15,187.0012665,OK,10/19/18 20:15,420.9558105,OK,
