OSU_RTS.MDBUS_C1.338_CDT Time [SNAP],OSU_RTS.MDBUS_C1.338_CDT Value [SNAP],OSU_RTS.MDBUS_C1.338_CDT Status [SNAP],OSU_RTS.MDBUS_C1.338_CHF Time [SNAP],OSU_RTS.MDBUS_C1.338_CHF Value [SNAP],OSU_RTS.MDBUS_C1.338_CHF Status [SNAP],OSU_RTS.MDBUS_C1.338_CHT Time [SNAP],OSU_RTS.MDBUS_C1.338_CHT Value [SNAP],OSU_RTS.MDBUS_C1.338_CHT Status [SNAP],OSU_RTS.MDBUS_C1.338_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.338_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.338_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.338_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.338_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.338_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.338_CVF Time [SNAP],OSU_RTS.MDBUS_C1.338_CVF Value [SNAP],OSU_RTS.MDBUS_C1.338_CVF Status [SNAP],OSU_RTS.MDBUS_C1.338_HF Time [SNAP],OSU_RTS.MDBUS_C1.338_HF Value [SNAP],OSU_RTS.MDBUS_C1.338_HF Status [SNAP],OSU_RTS.MDBUS_C1.338_HGT Time [SNAP],OSU_RTS.MDBUS_C1.338_HGT Value [SNAP],OSU_RTS.MDBUS_C1.338_HGT Status [SNAP],OSU_RTS.MDBUS_E3.338_E01 Time [SNAP],OSU_RTS.MDBUS_E3.338_E01 Value [SNAP],OSU_RTS.MDBUS_E3.338_E01 Status [SNAP],Comments
10/16/18 17:30,-11.2391243,OK,10/16/18 17:30,0,OK,10/16/18 17:30,613893.8125,OK,10/16/18 17:30,49.01961136,OK,10/16/18 17:30,60.25873566,OK,10/16/18 17:30,0,OK,10/16/18 17:30,0,OK,10/16/18 17:30,7366725.75,OK,10/16/18 17:30,148340,OK,
10/16/18 17:45,-10.89066792,OK,10/16/18 17:45,0,OK,10/16/18 17:45,613893.8125,OK,10/16/18 17:45,49.57408142,OK,10/16/18 17:45,60.4647522,OK,10/16/18 17:45,0,OK,10/16/18 17:45,0,OK,10/16/18 17:45,7366725.75,OK,10/16/18 17:45,148346,OK,
10/16/18 18:00,-9.805152893,OK,10/16/18 18:00,0,OK,10/16/18 18:00,613893.8125,OK,10/16/18 18:00,51.5850563,OK,10/16/18 18:00,61.3902092,OK,10/16/18 18:00,0,OK,10/16/18 18:00,0,OK,10/16/18 18:00,7366725.75,OK,10/16/18 18:00,148352,OK,
10/16/18 18:15,-9.692106247,OK,10/16/18 18:15,0,OK,10/16/18 18:15,613893.8125,OK,10/16/18 18:15,52.41505432,OK,10/16/18 18:15,62.10716248,OK,10/16/18 18:15,0,OK,10/16/18 18:15,0,OK,10/16/18 18:15,7366725.75,OK,10/16/18 18:15,148358,OK,
10/16/18 18:30,-9.874727249,OK,10/16/18 18:30,0,OK,10/16/18 18:30,613893.8125,OK,10/16/18 18:30,52.5697403,OK,10/16/18 18:30,62.44446945,OK,10/16/18 18:30,0,OK,10/16/18 18:30,0,OK,10/16/18 18:30,7366725.75,OK,10/16/18 18:30,148363,OK,
10/16/18 18:45,-10.48977947,OK,10/16/18 18:45,0,OK,10/16/18 18:45,613893.8125,OK,10/16/18 18:45,52.10393524,OK,10/16/18 18:45,62.59371948,OK,10/16/18 18:45,0,OK,10/16/18 18:45,0,OK,10/16/18 18:45,7366725.75,OK,10/16/18 18:45,148369,OK,
10/16/18 19:00,-10.68523026,OK,10/16/18 19:00,0,OK,10/16/18 19:00,613893.8125,OK,10/16/18 19:00,52.73583984,OK,10/16/18 19:00,63.4210701,OK,10/16/18 19:00,0,OK,10/16/18 19:00,0,OK,10/16/18 19:00,7366725.75,OK,10/16/18 19:00,148375,OK,
10/16/18 19:15,-11.18899441,OK,10/16/18 19:15,0,OK,10/16/18 19:15,613893.8125,OK,10/16/18 19:15,52.09722137,OK,10/16/18 19:15,63.28621292,OK,10/16/18 19:15,0,OK,10/16/18 19:15,0,OK,10/16/18 19:15,7366725.75,OK,10/16/18 19:15,148380,OK,
10/16/18 19:30,-11.66020584,OK,10/16/18 19:30,0,OK,10/16/18 19:30,613893.8125,OK,10/16/18 19:30,51.4773407,OK,10/16/18 19:30,63.13754654,OK,10/16/18 19:30,0,OK,10/16/18 19:30,0,OK,10/16/18 19:30,7366725.75,OK,10/16/18 19:30,148386,OK,
10/16/18 19:45,-11.70917511,OK,10/16/18 19:45,0,OK,10/16/18 19:45,613893.8125,OK,10/16/18 19:45,51.41532898,OK,10/16/18 19:45,63.12450409,OK,10/16/18 19:45,0,OK,10/16/18 19:45,0,OK,10/16/18 19:45,7366725.75,OK,10/16/18 19:45,148392,OK,
10/16/18 20:00,-11.72697258,OK,10/16/18 20:00,0,OK,10/16/18 20:00,613893.8125,OK,10/16/18 20:00,51.43123627,OK,10/16/18 20:00,63.15820694,OK,10/16/18 20:00,0,OK,10/16/18 20:00,0,OK,10/16/18 20:00,7366725.75,OK,10/16/18 20:00,148397,OK,
10/16/18 20:15,-11.93753624,OK,10/16/18 20:15,0,OK,10/16/18 20:15,613893.8125,OK,10/16/18 20:15,51.12606812,OK,10/16/18 20:15,63.06360626,OK,10/16/18 20:15,0,OK,10/16/18 20:15,0,OK,10/16/18 20:15,7366725.75,OK,10/16/18 20:15,148403,OK,
10/16/18 20:30,-12.2990942,OK,10/16/18 20:30,0,OK,10/16/18 20:30,613893.8125,OK,10/16/18 20:30,50.27457428,OK,10/16/18 20:30,62.57366943,OK,10/16/18 20:30,0,OK,10/16/18 20:30,0,OK,10/16/18 20:30,7366725.75,OK,10/16/18 20:30,148409,OK,
10/16/18 20:45,-12.34631348,OK,10/16/18 20:45,0,OK,10/16/18 20:45,613893.8125,OK,10/16/18 20:45,49.77108383,OK,10/16/18 20:45,62.11739731,OK,10/16/18 20:45,0,OK,10/16/18 20:45,0,OK,10/16/18 20:45,7366725.75,OK,10/16/18 20:45,148415,OK,
10/16/18 21:00,-12.11085892,OK,10/16/18 21:00,0,OK,10/16/18 21:00,613893.8125,OK,10/16/18 21:00,49.93587875,OK,10/16/18 21:00,62.04673767,OK,10/16/18 21:00,0,OK,10/16/18 21:00,0,OK,10/16/18 21:00,7366725.75,OK,10/16/18 21:00,148420,OK,
10/16/18 21:15,-12.80439758,OK,10/16/18 21:15,0,OK,10/16/18 21:15,613893.8125,OK,10/16/18 21:15,50.11550522,OK,10/16/18 21:15,62.9199028,OK,10/16/18 21:15,0,OK,10/16/18 21:15,0,OK,10/16/18 21:15,7366725.75,OK,10/16/18 21:15,148426,OK,
10/16/18 21:30,-13.86481762,OK,10/16/18 21:30,0,OK,10/16/18 21:30,613893.8125,OK,10/16/18 21:30,48.87537003,OK,10/16/18 21:30,62.7401886,OK,10/16/18 21:30,0,OK,10/16/18 21:30,0,OK,10/16/18 21:30,7366725.75,OK,10/16/18 21:30,148432,OK,
10/16/18 21:45,-14.12493134,OK,10/16/18 21:45,0,OK,10/16/18 21:45,613893.8125,OK,10/16/18 21:45,47.98832703,OK,10/16/18 21:45,62.11325836,OK,10/16/18 21:45,0,OK,10/16/18 21:45,0,OK,10/16/18 21:45,7366725.75,OK,10/16/18 21:45,148438,OK,
10/16/18 22:00,-13.81790161,OK,10/16/18 22:00,0,OK,10/16/18 22:00,613893.8125,OK,10/16/18 22:00,48.54443359,OK,10/16/18 22:00,62.36233521,OK,10/16/18 22:00,0,OK,10/16/18 22:00,0,OK,10/16/18 22:00,7366725.75,OK,10/16/18 22:00,148443,OK,
10/16/18 22:15,-13.72974396,OK,10/16/18 22:15,0,OK,10/16/18 22:15,613893.8125,OK,10/16/18 22:15,48.72750854,OK,10/16/18 22:15,62.4572525,OK,10/16/18 22:15,0,OK,10/16/18 22:15,0,OK,10/16/18 22:15,7366725.75,OK,10/16/18 22:15,148449,OK,
10/16/18 22:30,-12.5279789,OK,10/16/18 22:30,0,OK,10/16/18 22:30,613893.8125,OK,10/16/18 22:30,49.86576462,OK,10/16/18 22:30,62.39374542,OK,10/16/18 22:30,0,OK,10/16/18 22:30,0,OK,10/16/18 22:30,7366725.75,OK,10/16/18 22:30,148454,OK,
10/16/18 22:45,-13.80177498,OK,10/16/18 22:45,0,OK,10/16/18 22:45,613893.8125,OK,10/16/18 22:45,48.5956955,OK,10/16/18 22:45,62.39747238,OK,10/16/18 22:45,0,OK,10/16/18 22:45,0,OK,10/16/18 22:45,7366725.75,OK,10/16/18 22:45,148460,OK,
10/16/18 23:00,-13.79232407,OK,10/16/18 23:00,0,OK,10/16/18 23:00,613893.8125,OK,10/16/18 23:00,49.35108948,OK,10/16/18 23:00,63.14340973,OK,10/16/18 23:00,0,OK,10/16/18 23:00,0,OK,10/16/18 23:00,7366725.75,OK,10/16/18 23:00,148465,OK,
10/16/18 23:15,-14.13842964,OK,10/16/18 23:15,0,OK,10/16/18 23:15,613893.8125,OK,10/16/18 23:15,48.45703888,OK,10/16/18 23:15,62.59547043,OK,10/16/18 23:15,0,OK,10/16/18 23:15,0,OK,10/16/18 23:15,7366725.75,OK,10/16/18 23:15,148471,OK,
10/16/18 23:30,-13.48319435,OK,10/16/18 23:30,0,OK,10/16/18 23:30,613893.8125,OK,10/16/18 23:30,48.82976151,OK,10/16/18 23:30,62.31295776,OK,10/16/18 23:30,0,OK,10/16/18 23:30,0,OK,10/16/18 23:30,7366725.75,OK,10/16/18 23:30,148476,OK,
10/16/18 23:45,-14.227355,OK,10/16/18 23:45,0,OK,10/16/18 23:45,613893.8125,OK,10/16/18 23:45,48.07471085,OK,10/16/18 23:45,62.3020668,OK,10/16/18 23:45,0,OK,10/16/18 23:45,0,OK,10/16/18 23:45,7366725.75,OK,10/16/18 23:45,148482,OK,
10/17/18 0:00,-14.41937256,OK,10/17/18 0:00,0,OK,10/17/18 0:00,613893.8125,OK,10/17/18 0:00,47.93886566,OK,10/17/18 0:00,62.35823822,OK,10/17/18 0:00,0,OK,10/17/18 0:00,0,OK,10/17/18 0:00,7366725.75,OK,10/17/18 0:00,148487,OK,
10/17/18 0:15,-13.90746689,OK,10/17/18 0:15,0,OK,10/17/18 0:15,613893.8125,OK,10/17/18 0:15,48.59967041,OK,10/17/18 0:15,62.5071373,OK,10/17/18 0:15,0,OK,10/17/18 0:15,0,OK,10/17/18 0:15,7366725.75,OK,10/17/18 0:15,148493,OK,
10/17/18 0:30,-13.92491913,OK,10/17/18 0:30,0,OK,10/17/18 0:30,613893.8125,OK,10/17/18 0:30,48.45159531,OK,10/17/18 0:30,62.37651443,OK,10/17/18 0:30,0,OK,10/17/18 0:30,0,OK,10/17/18 0:30,7366725.75,OK,10/17/18 0:30,148498,OK,
10/17/18 0:45,-14.61380005,OK,10/17/18 0:45,0,OK,10/17/18 0:45,613893.8125,OK,10/17/18 0:45,47.63956451,OK,10/17/18 0:45,62.25336456,OK,10/17/18 0:45,0,OK,10/17/18 0:45,0,OK,10/17/18 0:45,7366725.75,OK,10/17/18 0:45,148504,OK,
10/17/18 1:00,-13.90541744,OK,10/17/18 1:00,0,OK,10/17/18 1:00,613893.8125,OK,10/17/18 1:00,48.24518585,OK,10/17/18 1:00,62.15060425,OK,10/17/18 1:00,0,OK,10/17/18 1:00,0,OK,10/17/18 1:00,7366725.75,OK,10/17/18 1:00,148510,OK,
10/17/18 1:15,-13.95591354,OK,10/17/18 1:15,0,OK,10/17/18 1:15,613893.8125,OK,10/17/18 1:15,48.04428101,OK,10/17/18 1:15,62.00019073,OK,10/17/18 1:15,0,OK,10/17/18 1:15,0,OK,10/17/18 1:15,7366725.75,OK,10/17/18 1:15,148515,OK,
10/17/18 1:30,-14.89323139,OK,10/17/18 1:30,0,OK,10/17/18 1:30,613893.8125,OK,10/17/18 1:30,46.88573456,OK,10/17/18 1:30,61.778965,OK,10/17/18 1:30,0,OK,10/17/18 1:30,0,OK,10/17/18 1:30,7366725.75,OK,10/17/18 1:30,148520,OK,
10/17/18 1:45,-14.24221516,OK,10/17/18 1:45,0,OK,10/17/18 1:45,613893.8125,OK,10/17/18 1:45,47.55062103,OK,10/17/18 1:45,61.79283905,OK,10/17/18 1:45,0,OK,10/17/18 1:45,0,OK,10/17/18 1:45,7366725.75,OK,10/17/18 1:45,148526,OK,
10/17/18 2:00,-14.26635265,OK,10/17/18 2:00,0,OK,10/17/18 2:00,613893.8125,OK,10/17/18 2:00,47.61412048,OK,10/17/18 2:00,61.88047409,OK,10/17/18 2:00,0,OK,10/17/18 2:00,0,OK,10/17/18 2:00,7366725.75,OK,10/17/18 2:00,148531,OK,
10/17/18 2:15,-14.80817223,OK,10/17/18 2:15,0,OK,10/17/18 2:15,613893.8125,OK,10/17/18 2:15,46.85621643,OK,10/17/18 2:15,61.66438675,OK,10/17/18 2:15,0,OK,10/17/18 2:15,0,OK,10/17/18 2:15,7366725.75,OK,10/17/18 2:15,148537,OK,
10/17/18 2:30,-14.63989258,OK,10/17/18 2:30,0,OK,10/17/18 2:30,613893.8125,OK,10/17/18 2:30,47.05438232,OK,10/17/18 2:30,61.6942749,OK,10/17/18 2:30,0,OK,10/17/18 2:30,0,OK,10/17/18 2:30,7366725.75,OK,10/17/18 2:30,148542,OK,
10/17/18 2:45,-14.73145866,OK,10/17/18 2:45,0,OK,10/17/18 2:45,613893.8125,OK,10/17/18 2:45,46.77134705,OK,10/17/18 2:45,61.50280762,OK,10/17/18 2:45,0,OK,10/17/18 2:45,0,OK,10/17/18 2:45,7366725.75,OK,10/17/18 2:45,148548,OK,
10/17/18 3:00,-14.00856209,OK,10/17/18 3:00,0,OK,10/17/18 3:00,613893.8125,OK,10/17/18 3:00,47.53575897,OK,10/17/18 3:00,61.54431915,OK,10/17/18 3:00,0,OK,10/17/18 3:00,0,OK,10/17/18 3:00,7366725.75,OK,10/17/18 3:00,148553,OK,
10/17/18 3:15,-14.79886913,OK,10/17/18 3:15,0,OK,10/17/18 3:15,613893.8125,OK,10/17/18 3:15,46.88846207,OK,10/17/18 3:15,61.68733215,OK,10/17/18 3:15,0,OK,10/17/18 3:15,0,OK,10/17/18 3:15,7366725.75,OK,10/17/18 3:15,148559,OK,
10/17/18 3:30,-14.41455841,OK,10/17/18 3:30,0,OK,10/17/18 3:30,613893.8125,OK,10/17/18 3:30,47.18777847,OK,10/17/18 3:30,61.60233307,OK,10/17/18 3:30,0,OK,10/17/18 3:30,0,OK,10/17/18 3:30,7366725.75,OK,10/17/18 3:30,148564,OK,
10/17/18 3:45,-14.27870369,OK,10/17/18 3:45,0,OK,10/17/18 3:45,613893.8125,OK,10/17/18 3:45,47.16149521,OK,10/17/18 3:45,61.44019699,OK,10/17/18 3:45,0,OK,10/17/18 3:45,0,OK,10/17/18 3:45,7366725.75,OK,10/17/18 3:45,148570,OK,
10/17/18 4:00,-15.21886826,OK,10/17/18 4:00,0,OK,10/17/18 4:00,613893.8125,OK,10/17/18 4:00,46.21021271,OK,10/17/18 4:00,61.42908096,OK,10/17/18 4:00,0,OK,10/17/18 4:00,0,OK,10/17/18 4:00,7366725.75,OK,10/17/18 4:00,148575,OK,
10/17/18 4:15,-14.56296158,OK,10/17/18 4:15,0,OK,10/17/18 4:15,613893.8125,OK,10/17/18 4:15,46.84468842,OK,10/17/18 4:15,61.40764618,OK,10/17/18 4:15,0,OK,10/17/18 4:15,0,OK,10/17/18 4:15,7366725.75,OK,10/17/18 4:15,148581,OK,
10/17/18 4:30,-14.07413673,OK,10/17/18 4:30,0,OK,10/17/18 4:30,613893.8125,OK,10/17/18 4:30,47.05544662,OK,10/17/18 4:30,61.12958527,OK,10/17/18 4:30,0,OK,10/17/18 4:30,0,OK,10/17/18 4:30,7366725.75,OK,10/17/18 4:30,148586,OK,
10/17/18 4:45,-13.70493603,OK,10/17/18 4:45,0,OK,10/17/18 4:45,613893.8125,OK,10/17/18 4:45,48.45960236,OK,10/17/18 4:45,62.16453934,OK,10/17/18 4:45,0,OK,10/17/18 4:45,0,OK,10/17/18 4:45,7366725.75,OK,10/17/18 4:45,148592,OK,
10/17/18 5:00,-15.22227287,OK,10/17/18 5:00,0,OK,10/17/18 5:00,613893.8125,OK,10/17/18 5:00,47.55426407,OK,10/17/18 5:00,62.77653503,OK,10/17/18 5:00,0,OK,10/17/18 5:00,0,OK,10/17/18 5:00,7366725.75,OK,10/17/18 5:00,148597,OK,
10/17/18 5:15,-15.2191143,OK,10/17/18 5:15,0,OK,10/17/18 5:15,613893.8125,OK,10/17/18 5:15,47.44354248,OK,10/17/18 5:15,62.66265488,OK,10/17/18 5:15,0,OK,10/17/18 5:15,0,OK,10/17/18 5:15,7366725.75,OK,10/17/18 5:15,148603,OK,
10/17/18 5:30,-15.77866554,OK,10/17/18 5:30,0,OK,10/17/18 5:30,613893.8125,OK,10/17/18 5:30,46.93996048,OK,10/17/18 5:30,62.71862411,OK,10/17/18 5:30,0,OK,10/17/18 5:30,0,OK,10/17/18 5:30,7366725.75,OK,10/17/18 5:30,148608,OK,
10/17/18 5:45,-15.62778282,OK,10/17/18 5:45,0,OK,10/17/18 5:45,613893.8125,OK,10/17/18 5:45,47.10022736,OK,10/17/18 5:45,62.72800827,OK,10/17/18 5:45,0,OK,10/17/18 5:45,0,OK,10/17/18 5:45,7366725.75,OK,10/17/18 5:45,148614,OK,
10/17/18 6:00,-15.09583187,OK,10/17/18 6:00,0,OK,10/17/18 6:00,613893.8125,OK,10/17/18 6:00,48.15383148,OK,10/17/18 6:00,63.24966049,OK,10/17/18 6:00,0,OK,10/17/18 6:00,0,OK,10/17/18 6:00,7366725.75,OK,10/17/18 6:00,148619,OK,
10/17/18 6:15,-14.92214012,OK,10/17/18 6:15,0,OK,10/17/18 6:15,613893.8125,OK,10/17/18 6:15,48.20946503,OK,10/17/18 6:15,63.13160706,OK,10/17/18 6:15,0,OK,10/17/18 6:15,0,OK,10/17/18 6:15,7366725.75,OK,10/17/18 6:15,148625,OK,
10/17/18 6:30,-14.92554665,OK,10/17/18 6:30,0,OK,10/17/18 6:30,613893.8125,OK,10/17/18 6:30,48.30319977,OK,10/17/18 6:30,63.22874451,OK,10/17/18 6:30,0,OK,10/17/18 6:30,0,OK,10/17/18 6:30,7366725.75,OK,10/17/18 6:30,148630,OK,
10/17/18 6:45,-14.94820499,OK,10/17/18 6:45,0,OK,10/17/18 6:45,613893.8125,OK,10/17/18 6:45,48.62900925,OK,10/17/18 6:45,63.57721329,OK,10/17/18 6:45,0,OK,10/17/18 6:45,0,OK,10/17/18 6:45,7366725.75,OK,10/17/18 6:45,148636,OK,
10/17/18 7:00,-15.09638405,OK,10/17/18 7:00,0,OK,10/17/18 7:00,613893.8125,OK,10/17/18 7:00,48.58661652,OK,10/17/18 7:00,63.68300247,OK,10/17/18 7:00,0,OK,10/17/18 7:00,0,OK,10/17/18 7:00,7366725.75,OK,10/17/18 7:00,148642,OK,
10/17/18 7:15,-14.90031624,OK,10/17/18 7:15,0,OK,10/17/18 7:15,613893.8125,OK,10/17/18 7:15,48.82328033,OK,10/17/18 7:15,63.72359467,OK,10/17/18 7:15,0,OK,10/17/18 7:15,0,OK,10/17/18 7:15,7366725.75,OK,10/17/18 7:15,148647,OK,
10/17/18 7:30,-14.53494072,OK,10/17/18 7:30,0,OK,10/17/18 7:30,613893.8125,OK,10/17/18 7:30,49.16749573,OK,10/17/18 7:30,63.70243835,OK,10/17/18 7:30,0,OK,10/17/18 7:30,0,OK,10/17/18 7:30,7366725.75,OK,10/17/18 7:30,148653,OK,
10/17/18 7:45,-14.22418594,OK,10/17/18 7:45,0,OK,10/17/18 7:45,613893.8125,OK,10/17/18 7:45,49.67644119,OK,10/17/18 7:45,63.90062714,OK,10/17/18 7:45,0,OK,10/17/18 7:45,0,OK,10/17/18 7:45,7366725.75,OK,10/17/18 7:45,148659,OK,
10/17/18 8:00,-14.5186224,OK,10/17/18 8:00,0,OK,10/17/18 8:00,613893.8125,OK,10/17/18 8:00,49.35454559,OK,10/17/18 8:00,63.87316895,OK,10/17/18 8:00,0,OK,10/17/18 8:00,0,OK,10/17/18 8:00,7366725.75,OK,10/17/18 8:00,148665,OK,
10/17/18 8:15,-14.64196396,OK,10/17/18 8:15,0,OK,10/17/18 8:15,613893.8125,OK,10/17/18 8:15,49.15106201,OK,10/17/18 8:15,63.79302216,OK,10/17/18 8:15,0,OK,10/17/18 8:15,0,OK,10/17/18 8:15,7366725.75,OK,10/17/18 8:15,148671,OK,
10/17/18 8:30,-14.12713432,OK,10/17/18 8:30,0,OK,10/17/18 8:30,613893.8125,OK,10/17/18 8:30,49.70204544,OK,10/17/18 8:30,63.82917786,OK,10/17/18 8:30,0,OK,10/17/18 8:30,0,OK,10/17/18 8:30,7366725.75,OK,10/17/18 8:30,148677,OK,
10/17/18 8:45,-14.45901299,OK,10/17/18 8:45,0,OK,10/17/18 8:45,613893.8125,OK,10/17/18 8:45,50.01695251,OK,10/17/18 8:45,64.47596741,OK,10/17/18 8:45,0,OK,10/17/18 8:45,0,OK,10/17/18 8:45,7366725.75,OK,10/17/18 8:45,148683,OK,
10/17/18 9:00,-14.86363983,OK,10/17/18 9:00,0,OK,10/17/18 9:00,613893.8125,OK,10/17/18 9:00,49.61470413,OK,10/17/18 9:00,64.47834778,OK,10/17/18 9:00,0,OK,10/17/18 9:00,0,OK,10/17/18 9:00,7366725.75,OK,10/17/18 9:00,148689,OK,
10/17/18 9:15,-14.45432472,OK,10/17/18 9:15,0,OK,10/17/18 9:15,613893.8125,OK,10/17/18 9:15,49.84906769,OK,10/17/18 9:15,64.3033905,OK,10/17/18 9:15,0,OK,10/17/18 9:15,0,OK,10/17/18 9:15,7366725.75,OK,10/17/18 9:15,148695,OK,
10/17/18 9:30,-15.2354393,OK,10/17/18 9:30,0,OK,10/17/18 9:30,613893.8125,OK,10/17/18 9:30,49.08032227,OK,10/17/18 9:30,64.31576538,OK,10/17/18 9:30,0,OK,10/17/18 9:30,0,OK,10/17/18 9:30,7366725.75,OK,10/17/18 9:30,148701,OK,
10/17/18 9:45,-15.05132008,OK,10/17/18 9:45,0,OK,10/17/18 9:45,613893.8125,OK,10/17/18 9:45,49.40869141,OK,10/17/18 9:45,64.46000671,OK,10/17/18 9:45,0,OK,10/17/18 9:45,0,OK,10/17/18 9:45,7366725.75,OK,10/17/18 9:45,148708,OK,
10/17/18 10:00,-15.21600914,OK,10/17/18 10:00,0,OK,10/17/18 10:00,613893.8125,OK,10/17/18 10:00,49.38823318,OK,10/17/18 10:00,64.60424042,OK,10/17/18 10:00,0,OK,10/17/18 10:00,0,OK,10/17/18 10:00,7366725.75,OK,10/17/18 10:00,148714,OK,
10/17/18 10:15,-15.07747364,OK,10/17/18 10:15,0,OK,10/17/18 10:15,613893.8125,OK,10/17/18 10:15,49.3911438,OK,10/17/18 10:15,64.46861267,OK,10/17/18 10:15,0,OK,10/17/18 10:15,0,OK,10/17/18 10:15,7366725.75,OK,10/17/18 10:15,148720,OK,
10/17/18 10:30,-15.21306038,OK,10/17/18 10:30,0,OK,10/17/18 10:30,613893.8125,OK,10/17/18 10:30,49.45141602,OK,10/17/18 10:30,64.66447449,OK,10/17/18 10:30,0,OK,10/17/18 10:30,0,OK,10/17/18 10:30,7366725.75,OK,10/17/18 10:30,148727,OK,
10/17/18 10:45,-14.70809937,OK,10/17/18 10:45,0,OK,10/17/18 10:45,613893.8125,OK,10/17/18 10:45,50.30873108,OK,10/17/18 10:45,65.01683044,OK,10/17/18 10:45,0,OK,10/17/18 10:45,0,OK,10/17/18 10:45,7366725.75,OK,10/17/18 10:45,148733,OK,
10/17/18 11:00,-13.63595104,OK,10/17/18 11:00,0,OK,10/17/18 11:00,613893.8125,OK,10/17/18 11:00,49.98679352,OK,10/17/18 11:00,63.62274551,OK,10/17/18 11:00,0,OK,10/17/18 11:00,0,OK,10/17/18 11:00,7366725.75,OK,10/17/18 11:00,148739,OK,
10/17/18 11:15,-13.45993042,OK,10/17/18 11:15,0,OK,10/17/18 11:15,613893.8125,OK,10/17/18 11:15,50.00247192,OK,10/17/18 11:15,63.46240234,OK,10/17/18 11:15,0,OK,10/17/18 11:15,0,OK,10/17/18 11:15,7366725.75,OK,10/17/18 11:15,148745,OK,
10/17/18 11:30,-12.42018795,OK,10/17/18 11:30,0,OK,10/17/18 11:30,613893.8125,OK,10/17/18 11:30,50.05615997,OK,10/17/18 11:30,62.47634506,OK,10/17/18 11:30,0,OK,10/17/18 11:30,0,OK,10/17/18 11:30,7366725.75,OK,10/17/18 11:30,148751,OK,
10/17/18 11:45,-12.58769608,OK,10/17/18 11:45,0,OK,10/17/18 11:45,613893.8125,OK,10/17/18 11:45,50.02156067,OK,10/17/18 11:45,62.60926056,OK,10/17/18 11:45,0,OK,10/17/18 11:45,0,OK,10/17/18 11:45,7366725.75,OK,10/17/18 11:45,148757,OK,
10/17/18 12:00,-9.746574402,OK,10/17/18 12:00,0,OK,10/17/18 12:00,613893.8125,OK,10/17/18 12:00,50.06925201,OK,10/17/18 12:00,59.81582642,OK,10/17/18 12:00,0,OK,10/17/18 12:00,0,OK,10/17/18 12:00,7366725.75,OK,10/17/18 12:00,148764,OK,
10/17/18 12:15,-9.75938797,OK,10/17/18 12:15,0,OK,10/17/18 12:15,613893.8125,OK,10/17/18 12:15,49.29911041,OK,10/17/18 12:15,59.05849838,OK,10/17/18 12:15,0,OK,10/17/18 12:15,0,OK,10/17/18 12:15,7366725.75,OK,10/17/18 12:15,148770,OK,
10/17/18 12:30,-8.318260193,OK,10/17/18 12:30,0,OK,10/17/18 12:30,613893.8125,OK,10/17/18 12:30,50.00591278,OK,10/17/18 12:30,58.32417297,OK,10/17/18 12:30,0,OK,10/17/18 12:30,0,OK,10/17/18 12:30,7366725.75,OK,10/17/18 12:30,148776,OK,
10/17/18 12:45,-9.59702301,OK,10/17/18 12:45,0,OK,10/17/18 12:45,613893.8125,OK,10/17/18 12:45,48.71821594,OK,10/17/18 12:45,58.31523895,OK,10/17/18 12:45,0,OK,10/17/18 12:45,0,OK,10/17/18 12:45,7366725.75,OK,10/17/18 12:45,148783,OK,
10/17/18 13:00,-9.806687355,OK,10/17/18 13:00,0,OK,10/17/18 13:00,613893.8125,OK,10/17/18 13:00,49.26496887,OK,10/17/18 13:00,59.07165527,OK,10/17/18 13:00,0,OK,10/17/18 13:00,0,OK,10/17/18 13:00,7366725.75,OK,10/17/18 13:00,148789,OK,
10/17/18 13:15,-10.26839161,OK,10/17/18 13:15,0,OK,10/17/18 13:15,613893.8125,OK,10/17/18 13:15,49.22910309,OK,10/17/18 13:15,59.49749374,OK,10/17/18 13:15,0,OK,10/17/18 13:15,0,OK,10/17/18 13:15,7366725.75,OK,10/17/18 13:15,148795,OK,
10/17/18 13:30,-10.13382339,OK,10/17/18 13:30,0,OK,10/17/18 13:30,613893.8125,OK,10/17/18 13:30,49.37031555,OK,10/17/18 13:30,59.50413895,OK,10/17/18 13:30,0,OK,10/17/18 13:30,0,OK,10/17/18 13:30,7366725.75,OK,10/17/18 13:30,148801,OK,
10/17/18 13:45,-9.898049355,OK,10/17/18 13:45,0,OK,10/17/18 13:45,613893.8125,OK,10/17/18 13:45,49.98019409,OK,10/17/18 13:45,59.87824249,OK,10/17/18 13:45,0,OK,10/17/18 13:45,0,OK,10/17/18 13:45,7366725.75,OK,10/17/18 13:45,148807,OK,
10/17/18 14:00,-9.625612259,OK,10/17/18 14:00,0,OK,10/17/18 14:00,613893.8125,OK,10/17/18 14:00,50.45040894,OK,10/17/18 14:00,60.0760231,OK,10/17/18 14:00,0,OK,10/17/18 14:00,0,OK,10/17/18 14:00,7366725.75,OK,10/17/18 14:00,148813,OK,
