OSU_RTS.CALC.149_GPALARM Time [SNAP],OSU_RTS.CALC.149_GPALARM Value [SNAP],OSU_RTS.CALC.149_GPALARM Status [SNAP],OSU_RTS.MDBUS_E3.149_E01 Time [SNAP],OSU_RTS.MDBUS_E3.149_E01 Value [SNAP],OSU_RTS.MDBUS_E3.149_E01 Status [SNAP],OSU_RTS.MDBUS_E3.149_E02 Time [SNAP],OSU_RTS.MDBUS_E3.149_E02 Value [SNAP],OSU_RTS.MDBUS_E3.149_E02 Status [SNAP],OSU_RTS.MDBUS_G1.149_GBV Time [SNAP],OSU_RTS.MDBUS_G1.149_GBV Value [SNAP],OSU_RTS.MDBUS_G1.149_GBV Status [SNAP],OSU_RTS.MDBUS_G1.149_GCV Time [SNAP],OSU_RTS.MDBUS_G1.149_GCV Value [SNAP],OSU_RTS.MDBUS_G1.149_GCV Status [SNAP],OSU_RTS.MDBUS_G1.149_GP Time [SNAP],OSU_RTS.MDBUS_G1.149_GP Value [SNAP],OSU_RTS.MDBUS_G1.149_GP Status [SNAP],OSU_RTS.MDBUS_G1.149_GT Time [SNAP],OSU_RTS.MDBUS_G1.149_GT Value [SNAP],OSU_RTS.MDBUS_G1.149_GT Status [SNAP],OSU_RTS.MDBUS_G1.149_GUV Time [SNAP],OSU_RTS.MDBUS_G1.149_GUV Value [SNAP],OSU_RTS.MDBUS_G1.149_GUV Status [SNAP],OSU_RTS.MDBUS_RT.149S_C Time [SNAP],OSU_RTS.MDBUS_RT.149S_C Value [SNAP],OSU_RTS.MDBUS_RT.149S_C Status [SNAP],OSU_RTS.MDBUS_RT.149S_DP Time [SNAP],OSU_RTS.MDBUS_RT.149S_DP Value [SNAP],OSU_RTS.MDBUS_RT.149S_DP Status [SNAP],OSU_RTS.MDBUS_RT.149S_HF Time [SNAP],OSU_RTS.MDBUS_RT.149S_HF Value [SNAP],OSU_RTS.MDBUS_RT.149S_HF Status [SNAP],OSU_RTS.MDBUS_RT.149S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.149S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.149S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.149S_I Time [SNAP],OSU_RTS.MDBUS_RT.149S_I Value [SNAP],OSU_RTS.MDBUS_RT.149S_I Status [SNAP],OSU_RTS.MDBUS_RT.149S_P Time [SNAP],OSU_RTS.MDBUS_RT.149S_P Value [SNAP],OSU_RTS.MDBUS_RT.149S_P Status [SNAP],OSU_RTS.MDBUS_RT.149S_T Time [SNAP],OSU_RTS.MDBUS_RT.149S_T Value [SNAP],OSU_RTS.MDBUS_RT.149S_T Status [SNAP],Comments
10/16/18 19:45,0,OK,10/16/18 19:45,2365806,OK,10/16/18 19:45,10733927,OK,10/16/18 19:45,4.870000362,OK,10/16/18 19:45,20589,OK,10/16/18 19:45,5.03000021,OK,10/16/18 19:45,55.79999924,OK,10/16/18 19:45,151887,OK,10/16/18 19:45,0,UNRELIABLE,10/16/18 19:45,0,UNRELIABLE,10/16/18 19:45,0,UNRELIABLE,10/16/18 19:45,0,UNRELIABLE,10/16/18 19:45,0,UNRELIABLE,10/16/18 19:45,0,UNRELIABLE,10/16/18 19:45,0,UNRELIABLE,
10/16/18 20:00,0,OK,10/16/18 20:00,2365819,OK,10/16/18 20:00,10733968,OK,10/16/18 20:00,4.759999752,OK,10/16/18 20:00,20589,OK,10/16/18 20:00,5.239999771,OK,10/16/18 20:00,55.94000244,OK,10/16/18 20:00,151892,OK,10/16/18 20:00,0,UNRELIABLE,10/16/18 20:00,0,UNRELIABLE,10/16/18 20:00,0,UNRELIABLE,10/16/18 20:00,0,UNRELIABLE,10/16/18 20:00,0,UNRELIABLE,10/16/18 20:00,0,UNRELIABLE,10/16/18 20:00,0,UNRELIABLE,
10/16/18 20:15,0,OK,10/16/18 20:15,2365833,OK,10/16/18 20:15,10734006,OK,10/16/18 20:15,4.880000114,OK,10/16/18 20:15,20590,OK,10/16/18 20:15,4.980000019,OK,10/16/18 20:15,55.79999924,OK,10/16/18 20:15,151897,OK,10/16/18 20:15,0,UNRELIABLE,10/16/18 20:15,0,UNRELIABLE,10/16/18 20:15,0,UNRELIABLE,10/16/18 20:15,0,UNRELIABLE,10/16/18 20:15,0,UNRELIABLE,10/16/18 20:15,0,UNRELIABLE,10/16/18 20:15,0,UNRELIABLE,
10/16/18 20:30,0,OK,10/16/18 20:30,2365847,OK,10/16/18 20:30,10734041,OK,10/16/18 20:30,4.570000172,OK,10/16/18 20:30,20590,OK,10/16/18 20:30,5.320000172,OK,10/16/18 20:30,53.34999847,OK,10/16/18 20:30,151897,OK,10/16/18 20:30,0,UNRELIABLE,10/16/18 20:30,0,UNRELIABLE,10/16/18 20:30,0,UNRELIABLE,10/16/18 20:30,0,UNRELIABLE,10/16/18 20:30,0,UNRELIABLE,10/16/18 20:30,0,UNRELIABLE,10/16/18 20:30,0,UNRELIABLE,
10/16/18 20:45,0,OK,10/16/18 20:45,2365861,OK,10/16/18 20:45,10734076,OK,10/16/18 20:45,4.730000019,OK,10/16/18 20:45,20590,OK,10/16/18 20:45,4.980000019,OK,10/16/18 20:45,52.70000076,OK,10/16/18 20:45,151897,OK,10/16/18 20:45,0,UNRELIABLE,10/16/18 20:45,0,UNRELIABLE,10/16/18 20:45,0,UNRELIABLE,10/16/18 20:45,0,UNRELIABLE,10/16/18 20:45,0,UNRELIABLE,10/16/18 20:45,0,UNRELIABLE,10/16/18 20:45,0,UNRELIABLE,
10/16/18 21:00,0,OK,10/16/18 21:00,2365874,OK,10/16/18 21:00,10734110,OK,10/16/18 21:00,4.690000057,OK,10/16/18 21:00,20590,OK,10/16/18 21:00,5.21999979,OK,10/16/18 21:00,52.20999908,OK,10/16/18 21:00,151897,OK,10/16/18 21:00,0,UNRELIABLE,10/16/18 21:00,0,UNRELIABLE,10/16/18 21:00,0,UNRELIABLE,10/16/18 21:00,0,UNRELIABLE,10/16/18 21:00,0,UNRELIABLE,10/16/18 21:00,0,UNRELIABLE,10/16/18 21:00,0,UNRELIABLE,
10/16/18 21:15,0,OK,10/16/18 21:15,2365888,OK,10/16/18 21:15,10734144,OK,10/16/18 21:15,4.900000095,OK,10/16/18 21:15,20590,OK,10/16/18 21:15,5.150000095,OK,10/16/18 21:15,51.88000107,OK,10/16/18 21:15,151897,OK,10/16/18 21:15,0,UNRELIABLE,10/16/18 21:15,0,UNRELIABLE,10/16/18 21:15,0,UNRELIABLE,10/16/18 21:15,0,UNRELIABLE,10/16/18 21:15,0,UNRELIABLE,10/16/18 21:15,0,UNRELIABLE,10/16/18 21:15,0,UNRELIABLE,
10/16/18 21:30,0,OK,10/16/18 21:30,2365901,OK,10/16/18 21:30,10734178,OK,10/16/18 21:30,4.480000019,OK,10/16/18 21:30,20590,OK,10/16/18 21:30,5.330000401,OK,10/16/18 21:30,51.38999939,OK,10/16/18 21:30,151897,OK,10/16/18 21:30,0,UNRELIABLE,10/16/18 21:30,0,UNRELIABLE,10/16/18 21:30,0,UNRELIABLE,10/16/18 21:30,0,UNRELIABLE,10/16/18 21:30,0,UNRELIABLE,10/16/18 21:30,0,UNRELIABLE,10/16/18 21:30,0,UNRELIABLE,
10/16/18 21:45,0,OK,10/16/18 21:45,2365914,OK,10/16/18 21:45,10734211,OK,10/16/18 21:45,4.639999866,OK,10/16/18 21:45,20590,OK,10/16/18 21:45,5.239999771,OK,10/16/18 21:45,51.06999969,OK,10/16/18 21:45,151897,OK,10/16/18 21:45,0,UNRELIABLE,10/16/18 21:45,0,UNRELIABLE,10/16/18 21:45,0,UNRELIABLE,10/16/18 21:45,0,UNRELIABLE,10/16/18 21:45,0,UNRELIABLE,10/16/18 21:45,0,UNRELIABLE,10/16/18 21:45,0,UNRELIABLE,
10/16/18 22:00,0,OK,10/16/18 22:00,2365928,OK,10/16/18 22:00,10734244,OK,10/16/18 22:00,4.870000362,OK,10/16/18 22:00,20590,OK,10/16/18 22:00,5.070000172,OK,10/16/18 22:00,50.59000015,OK,10/16/18 22:00,151897,OK,10/16/18 22:00,0,UNRELIABLE,10/16/18 22:00,0,UNRELIABLE,10/16/18 22:00,0,UNRELIABLE,10/16/18 22:00,0,UNRELIABLE,10/16/18 22:00,0,UNRELIABLE,10/16/18 22:00,0,UNRELIABLE,10/16/18 22:00,0,UNRELIABLE,
10/16/18 22:15,0,OK,10/16/18 22:15,2365942,OK,10/16/18 22:15,10734274,OK,10/16/18 22:15,4.440000057,OK,10/16/18 22:15,20590,OK,10/16/18 22:15,5.239999771,OK,10/16/18 22:15,50.1099968,OK,10/16/18 22:15,151897,OK,10/16/18 22:15,0,UNRELIABLE,10/16/18 22:15,0,UNRELIABLE,10/16/18 22:15,0,UNRELIABLE,10/16/18 22:15,0,UNRELIABLE,10/16/18 22:15,0,UNRELIABLE,10/16/18 22:15,0,UNRELIABLE,10/16/18 22:15,0,UNRELIABLE,
10/16/18 22:30,0,OK,10/16/18 22:30,2365955,OK,10/16/18 22:30,10734302,OK,10/16/18 22:30,4.900000095,OK,10/16/18 22:30,20590,OK,10/16/18 22:30,4.970000267,OK,10/16/18 22:30,49.77000046,OK,10/16/18 22:30,151898,OK,10/16/18 22:30,0,UNRELIABLE,10/16/18 22:30,0,UNRELIABLE,10/16/18 22:30,0,UNRELIABLE,10/16/18 22:30,0,UNRELIABLE,10/16/18 22:30,0,UNRELIABLE,10/16/18 22:30,0,UNRELIABLE,10/16/18 22:30,0,UNRELIABLE,
10/16/18 22:45,0,OK,10/16/18 22:45,2365968,OK,10/16/18 22:45,10734331,OK,10/16/18 22:45,4.559999943,OK,10/16/18 22:45,20590,OK,10/16/18 22:45,5.410000324,OK,10/16/18 22:45,49.4600029,OK,10/16/18 22:45,151898,OK,10/16/18 22:45,0,UNRELIABLE,10/16/18 22:45,0,UNRELIABLE,10/16/18 22:45,0,UNRELIABLE,10/16/18 22:45,0,UNRELIABLE,10/16/18 22:45,0,UNRELIABLE,10/16/18 22:45,0,UNRELIABLE,10/16/18 22:45,0,UNRELIABLE,
10/16/18 23:00,0,OK,10/16/18 23:00,2365982,OK,10/16/18 23:00,10734359,OK,10/16/18 23:00,4.850000381,OK,10/16/18 23:00,20590,OK,10/16/18 23:00,4.970000267,OK,10/16/18 23:00,49.02999878,OK,10/16/18 23:00,151898,OK,10/16/18 23:00,0,UNRELIABLE,10/16/18 23:00,0,UNRELIABLE,10/16/18 23:00,0,UNRELIABLE,10/16/18 23:00,0,UNRELIABLE,10/16/18 23:00,0,UNRELIABLE,10/16/18 23:00,0,UNRELIABLE,10/16/18 23:00,0,UNRELIABLE,
10/16/18 23:15,0,OK,10/16/18 23:15,2365995,OK,10/16/18 23:15,10734388,OK,10/16/18 23:15,4.579999924,OK,10/16/18 23:15,20590,OK,10/16/18 23:15,5.320000172,OK,10/16/18 23:15,48.70999908,OK,10/16/18 23:15,151899,OK,10/16/18 23:15,0,UNRELIABLE,10/16/18 23:15,0,UNRELIABLE,10/16/18 23:15,0,UNRELIABLE,10/16/18 23:15,0,UNRELIABLE,10/16/18 23:15,0,UNRELIABLE,10/16/18 23:15,0,UNRELIABLE,10/16/18 23:15,0,UNRELIABLE,
10/16/18 23:30,0,OK,10/16/18 23:30,2366008,OK,10/16/18 23:30,10734417,OK,10/16/18 23:30,4.450000286,OK,10/16/18 23:30,20590,OK,10/16/18 23:30,5.059999943,OK,10/16/18 23:30,48.48000336,OK,10/16/18 23:30,151899,OK,10/16/18 23:30,0,UNRELIABLE,10/16/18 23:30,0,UNRELIABLE,10/16/18 23:30,0,UNRELIABLE,10/16/18 23:30,0,UNRELIABLE,10/16/18 23:30,0,UNRELIABLE,10/16/18 23:30,0,UNRELIABLE,10/16/18 23:30,0,UNRELIABLE,
10/16/18 23:45,0,OK,10/16/18 23:45,2366022,OK,10/16/18 23:45,10734445,OK,10/16/18 23:45,4.460000038,OK,10/16/18 23:45,20590,OK,10/16/18 23:45,5.230000019,OK,10/16/18 23:45,48.14999771,OK,10/16/18 23:45,151899,OK,10/16/18 23:45,0,UNRELIABLE,10/16/18 23:45,0,UNRELIABLE,10/16/18 23:45,0,UNRELIABLE,10/16/18 23:45,0,UNRELIABLE,10/16/18 23:45,0,UNRELIABLE,10/16/18 23:45,0,UNRELIABLE,10/16/18 23:45,0,UNRELIABLE,
10/17/18 0:00,0,OK,10/17/18 0:00,2366036,OK,10/17/18 0:00,10734473,OK,10/17/18 0:00,4.870000362,OK,10/17/18 0:00,20590,OK,10/17/18 0:00,5.139999866,OK,10/17/18 0:00,47.82999802,OK,10/17/18 0:00,151899,OK,10/17/18 0:00,0,UNRELIABLE,10/17/18 0:00,0,UNRELIABLE,10/17/18 0:00,0,UNRELIABLE,10/17/18 0:00,0,UNRELIABLE,10/17/18 0:00,0,UNRELIABLE,10/17/18 0:00,0,UNRELIABLE,10/17/18 0:00,0,UNRELIABLE,
10/17/18 0:15,0,OK,10/17/18 0:15,2366049,OK,10/17/18 0:15,10734502,OK,10/17/18 0:15,4.789999962,OK,10/17/18 0:15,20591,OK,10/17/18 0:15,5.059999943,OK,10/17/18 0:15,47.66999817,OK,10/17/18 0:15,151899,OK,10/17/18 0:15,0,UNRELIABLE,10/17/18 0:15,0,UNRELIABLE,10/17/18 0:15,0,UNRELIABLE,10/17/18 0:15,0,UNRELIABLE,10/17/18 0:15,0,UNRELIABLE,10/17/18 0:15,0,UNRELIABLE,10/17/18 0:15,0,UNRELIABLE,
10/17/18 0:30,0,OK,10/17/18 0:30,2366063,OK,10/17/18 0:30,10734530,OK,10/17/18 0:30,4.470000267,OK,10/17/18 0:30,20591,OK,10/17/18 0:30,5.320000172,OK,10/17/18 0:30,47.45000076,OK,10/17/18 0:30,151899,OK,10/17/18 0:30,0,UNRELIABLE,10/17/18 0:30,0,UNRELIABLE,10/17/18 0:30,0,UNRELIABLE,10/17/18 0:30,0,UNRELIABLE,10/17/18 0:30,0,UNRELIABLE,10/17/18 0:30,0,UNRELIABLE,10/17/18 0:30,0,UNRELIABLE,
10/17/18 0:45,0,OK,10/17/18 0:45,2366076,OK,10/17/18 0:45,10734558,OK,10/17/18 0:45,4.570000172,OK,10/17/18 0:45,20591,OK,10/17/18 0:45,5.230000019,OK,10/17/18 0:45,47.18000031,OK,10/17/18 0:45,151899,OK,10/17/18 0:45,0,UNRELIABLE,10/17/18 0:45,0,UNRELIABLE,10/17/18 0:45,0,UNRELIABLE,10/17/18 0:45,0,UNRELIABLE,10/17/18 0:45,0,UNRELIABLE,10/17/18 0:45,0,UNRELIABLE,10/17/18 0:45,0,UNRELIABLE,
10/17/18 1:00,0,OK,10/17/18 1:00,2366090,OK,10/17/18 1:00,10734586,OK,10/17/18 1:00,4.599999905,OK,10/17/18 1:00,20591,OK,10/17/18 1:00,5.320000172,OK,10/17/18 1:00,47.00999832,OK,10/17/18 1:00,151900,OK,10/17/18 1:00,0,UNRELIABLE,10/17/18 1:00,0,UNRELIABLE,10/17/18 1:00,0,UNRELIABLE,10/17/18 1:00,0,UNRELIABLE,10/17/18 1:00,0,UNRELIABLE,10/17/18 1:00,0,UNRELIABLE,10/17/18 1:00,0,UNRELIABLE,
10/17/18 1:15,0,OK,10/17/18 1:15,2366103,OK,10/17/18 1:15,10734614,OK,10/17/18 1:15,4.850000381,OK,10/17/18 1:15,20591,OK,10/17/18 1:15,4.970000267,OK,10/17/18 1:15,46.84999847,OK,10/17/18 1:15,151900,OK,10/17/18 1:15,0,UNRELIABLE,10/17/18 1:15,0,UNRELIABLE,10/17/18 1:15,0,UNRELIABLE,10/17/18 1:15,0,UNRELIABLE,10/17/18 1:15,0,UNRELIABLE,10/17/18 1:15,0,UNRELIABLE,10/17/18 1:15,0,UNRELIABLE,
10/17/18 1:30,0,OK,10/17/18 1:30,2366116,OK,10/17/18 1:30,10734642,OK,10/17/18 1:30,4.659999847,OK,10/17/18 1:30,20591,OK,10/17/18 1:30,5.199999809,OK,10/17/18 1:30,46.68000031,OK,10/17/18 1:30,151900,OK,10/17/18 1:30,0,UNRELIABLE,10/17/18 1:30,0,UNRELIABLE,10/17/18 1:30,0,UNRELIABLE,10/17/18 1:30,0,UNRELIABLE,10/17/18 1:30,0,UNRELIABLE,10/17/18 1:30,0,UNRELIABLE,10/17/18 1:30,0,UNRELIABLE,
10/17/18 1:45,0,OK,10/17/18 1:45,2366130,OK,10/17/18 1:45,10734670,OK,10/17/18 1:45,4.730000019,OK,10/17/18 1:45,20591,OK,10/17/18 1:45,5.170000076,OK,10/17/18 1:45,46.36999893,OK,10/17/18 1:45,151901,OK,10/17/18 1:45,0,UNRELIABLE,10/17/18 1:45,0,UNRELIABLE,10/17/18 1:45,0,UNRELIABLE,10/17/18 1:45,0,UNRELIABLE,10/17/18 1:45,0,UNRELIABLE,10/17/18 1:45,0,UNRELIABLE,10/17/18 1:45,0,UNRELIABLE,
10/17/18 2:00,0,OK,10/17/18 2:00,2366143,OK,10/17/18 2:00,10734697,OK,10/17/18 2:00,4.820000172,OK,10/17/18 2:00,20591,OK,10/17/18 2:00,5.289999962,OK,10/17/18 2:00,46.20999908,OK,10/17/18 2:00,151901,OK,10/17/18 2:00,0,UNRELIABLE,10/17/18 2:00,0,UNRELIABLE,10/17/18 2:00,0,UNRELIABLE,10/17/18 2:00,0,UNRELIABLE,10/17/18 2:00,0,UNRELIABLE,10/17/18 2:00,0,UNRELIABLE,10/17/18 2:00,0,UNRELIABLE,
10/17/18 2:15,0,OK,10/17/18 2:15,2366156,OK,10/17/18 2:15,10734725,OK,10/17/18 2:15,4.650000095,OK,10/17/18 2:15,20591,OK,10/17/18 2:15,5.230000019,OK,10/17/18 2:15,46.04000092,OK,10/17/18 2:15,151901,OK,10/17/18 2:15,0,UNRELIABLE,10/17/18 2:15,0,UNRELIABLE,10/17/18 2:15,0,UNRELIABLE,10/17/18 2:15,0,UNRELIABLE,10/17/18 2:15,0,UNRELIABLE,10/17/18 2:15,0,UNRELIABLE,10/17/18 2:15,0,UNRELIABLE,
10/17/18 2:30,0,OK,10/17/18 2:30,2366170,OK,10/17/18 2:30,10734753,OK,10/17/18 2:30,4.570000172,OK,10/17/18 2:30,20591,OK,10/17/18 2:30,5.31000042,OK,10/17/18 2:30,45.88000107,OK,10/17/18 2:30,151902,OK,10/17/18 2:30,0,UNRELIABLE,10/17/18 2:30,0,UNRELIABLE,10/17/18 2:30,0,UNRELIABLE,10/17/18 2:30,0,UNRELIABLE,10/17/18 2:30,0,UNRELIABLE,10/17/18 2:30,0,UNRELIABLE,10/17/18 2:30,0,UNRELIABLE,
10/17/18 2:45,0,OK,10/17/18 2:45,2366183,OK,10/17/18 2:45,10734781,OK,10/17/18 2:45,4.779999733,OK,10/17/18 2:45,20591,OK,10/17/18 2:45,4.980000019,OK,10/17/18 2:45,45.72000122,OK,10/17/18 2:45,151902,OK,10/17/18 2:45,0,UNRELIABLE,10/17/18 2:45,0,UNRELIABLE,10/17/18 2:45,0,UNRELIABLE,10/17/18 2:45,0,UNRELIABLE,10/17/18 2:45,0,UNRELIABLE,10/17/18 2:45,0,UNRELIABLE,10/17/18 2:45,0,UNRELIABLE,
10/17/18 3:00,0,OK,10/17/18 3:00,2366196,OK,10/17/18 3:00,10734809,OK,10/17/18 3:00,4.619999886,OK,10/17/18 3:00,20591,OK,10/17/18 3:00,5.31000042,OK,10/17/18 3:00,45.54999924,OK,10/17/18 3:00,151902,OK,10/17/18 3:00,0,UNRELIABLE,10/17/18 3:00,0,UNRELIABLE,10/17/18 3:00,0,UNRELIABLE,10/17/18 3:00,0,UNRELIABLE,10/17/18 3:00,0,UNRELIABLE,10/17/18 3:00,0,UNRELIABLE,10/17/18 3:00,0,UNRELIABLE,
10/17/18 3:15,0,OK,10/17/18 3:15,2366209,OK,10/17/18 3:15,10734837,OK,10/17/18 3:15,4.739999771,OK,10/17/18 3:15,20591,OK,10/17/18 3:15,5.050000191,OK,10/17/18 3:15,45.38999939,OK,10/17/18 3:15,151903,OK,10/17/18 3:15,0,UNRELIABLE,10/17/18 3:15,0,UNRELIABLE,10/17/18 3:15,0,UNRELIABLE,10/17/18 3:15,0,UNRELIABLE,10/17/18 3:15,0,UNRELIABLE,10/17/18 3:15,0,UNRELIABLE,10/17/18 3:15,0,UNRELIABLE,
10/17/18 3:30,0,OK,10/17/18 3:30,2366223,OK,10/17/18 3:30,10734864,OK,10/17/18 3:30,4.75,OK,10/17/18 3:30,20591,OK,10/17/18 3:30,5.31000042,OK,10/17/18 3:30,45.22999954,OK,10/17/18 3:30,151903,OK,10/17/18 3:30,0,UNRELIABLE,10/17/18 3:30,0,UNRELIABLE,10/17/18 3:30,0,UNRELIABLE,10/17/18 3:30,0,UNRELIABLE,10/17/18 3:30,0,UNRELIABLE,10/17/18 3:30,0,UNRELIABLE,10/17/18 3:30,0,UNRELIABLE,
10/17/18 3:45,0,OK,10/17/18 3:45,2366236,OK,10/17/18 3:45,10734892,OK,10/17/18 3:45,4.639999866,OK,10/17/18 3:45,20591,OK,10/17/18 3:45,5.03000021,OK,10/17/18 3:45,45.06000137,OK,10/17/18 3:45,151903,OK,10/17/18 3:45,0,UNRELIABLE,10/17/18 3:45,0,UNRELIABLE,10/17/18 3:45,0,UNRELIABLE,10/17/18 3:45,0,UNRELIABLE,10/17/18 3:45,0,UNRELIABLE,10/17/18 3:45,0,UNRELIABLE,10/17/18 3:45,0,UNRELIABLE,
10/17/18 4:00,0,OK,10/17/18 4:00,2366250,OK,10/17/18 4:00,10734919,OK,10/17/18 4:00,4.590000153,OK,10/17/18 4:00,20591,OK,10/17/18 4:00,5.230000019,OK,10/17/18 4:00,45.06000137,OK,10/17/18 4:00,151904,OK,10/17/18 4:00,0,UNRELIABLE,10/17/18 4:00,0,UNRELIABLE,10/17/18 4:00,0,UNRELIABLE,10/17/18 4:00,0,UNRELIABLE,10/17/18 4:00,0,UNRELIABLE,10/17/18 4:00,0,UNRELIABLE,10/17/18 4:00,0,UNRELIABLE,
10/17/18 4:15,0,OK,10/17/18 4:15,2366263,OK,10/17/18 4:15,10734947,OK,10/17/18 4:15,4.630000114,OK,10/17/18 4:15,20591,OK,10/17/18 4:15,4.970000267,OK,10/17/18 4:15,44.90000153,OK,10/17/18 4:15,151904,OK,10/17/18 4:15,0,UNRELIABLE,10/17/18 4:15,0,UNRELIABLE,10/17/18 4:15,0,UNRELIABLE,10/17/18 4:15,0,UNRELIABLE,10/17/18 4:15,0,UNRELIABLE,10/17/18 4:15,0,UNRELIABLE,10/17/18 4:15,0,UNRELIABLE,
10/17/18 4:30,0,OK,10/17/18 4:30,2366277,OK,10/17/18 4:30,10734975,OK,10/17/18 4:30,4.670000076,OK,10/17/18 4:30,20591,OK,10/17/18 4:30,5.259999752,OK,10/17/18 4:30,44.90000153,OK,10/17/18 4:30,151904,OK,10/17/18 4:30,0,UNRELIABLE,10/17/18 4:30,0,UNRELIABLE,10/17/18 4:30,0,UNRELIABLE,10/17/18 4:30,0,UNRELIABLE,10/17/18 4:30,0,UNRELIABLE,10/17/18 4:30,0,UNRELIABLE,10/17/18 4:30,0,UNRELIABLE,
10/17/18 4:45,0,OK,10/17/18 4:45,2366291,OK,10/17/18 4:45,10735003,OK,10/17/18 4:45,4.759999752,OK,10/17/18 4:45,20591,OK,10/17/18 4:45,5.050000191,OK,10/17/18 4:45,44.74000168,OK,10/17/18 4:45,151905,OK,10/17/18 4:45,0,UNRELIABLE,10/17/18 4:45,0,UNRELIABLE,10/17/18 4:45,0,UNRELIABLE,10/17/18 4:45,0,UNRELIABLE,10/17/18 4:45,0,UNRELIABLE,10/17/18 4:45,0,UNRELIABLE,10/17/18 4:45,0,UNRELIABLE,
10/17/18 5:00,0,OK,10/17/18 5:00,2366305,OK,10/17/18 5:00,10735031,OK,10/17/18 5:00,4.590000153,OK,10/17/18 5:00,20591,OK,10/17/18 5:00,5.31000042,OK,10/17/18 5:00,44.56999969,OK,10/17/18 5:00,151905,OK,10/17/18 5:00,0,UNRELIABLE,10/17/18 5:00,0,UNRELIABLE,10/17/18 5:00,0,UNRELIABLE,10/17/18 5:00,0,UNRELIABLE,10/17/18 5:00,0,UNRELIABLE,10/17/18 5:00,0,UNRELIABLE,10/17/18 5:00,0,UNRELIABLE,
10/17/18 5:15,0,OK,10/17/18 5:15,2366319,OK,10/17/18 5:15,10735059,OK,10/17/18 5:15,4.579999924,OK,10/17/18 5:15,20591,OK,10/17/18 5:15,4.990000248,OK,10/17/18 5:15,44.40999985,OK,10/17/18 5:15,151905,OK,10/17/18 5:15,0,UNRELIABLE,10/17/18 5:15,0,UNRELIABLE,10/17/18 5:15,0,UNRELIABLE,10/17/18 5:15,0,UNRELIABLE,10/17/18 5:15,0,UNRELIABLE,10/17/18 5:15,0,UNRELIABLE,10/17/18 5:15,0,UNRELIABLE,
10/17/18 5:30,0,OK,10/17/18 5:30,2366333,OK,10/17/18 5:30,10735086,OK,10/17/18 5:30,4.739999771,OK,10/17/18 5:30,20591,OK,10/17/18 5:30,5.139999866,OK,10/17/18 5:30,44.40999985,OK,10/17/18 5:30,151906,OK,10/17/18 5:30,0,UNRELIABLE,10/17/18 5:30,0,UNRELIABLE,10/17/18 5:30,0,UNRELIABLE,10/17/18 5:30,0,UNRELIABLE,10/17/18 5:30,0,UNRELIABLE,10/17/18 5:30,0,UNRELIABLE,10/17/18 5:30,0,UNRELIABLE,
10/17/18 5:45,0,OK,10/17/18 5:45,2366346,OK,10/17/18 5:45,10735114,OK,10/17/18 5:45,4.75,OK,10/17/18 5:45,20591,OK,10/17/18 5:45,5.050000191,OK,10/17/18 5:45,44.25,OK,10/17/18 5:45,151906,OK,10/17/18 5:45,0,UNRELIABLE,10/17/18 5:45,0,UNRELIABLE,10/17/18 5:45,0,UNRELIABLE,10/17/18 5:45,0,UNRELIABLE,10/17/18 5:45,0,UNRELIABLE,10/17/18 5:45,0,UNRELIABLE,10/17/18 5:45,0,UNRELIABLE,
10/17/18 6:00,0,OK,10/17/18 6:00,2366357,OK,10/17/18 6:00,10735142,OK,10/17/18 6:00,4.659999847,OK,10/17/18 6:00,20591,OK,10/17/18 6:00,5.21999979,OK,10/17/18 6:00,44.08000183,OK,10/17/18 6:00,151906,OK,10/17/18 6:00,0,UNRELIABLE,10/17/18 6:00,0,UNRELIABLE,10/17/18 6:00,0,UNRELIABLE,10/17/18 6:00,0,UNRELIABLE,10/17/18 6:00,0,UNRELIABLE,10/17/18 6:00,0,UNRELIABLE,10/17/18 6:00,0,UNRELIABLE,
10/17/18 6:15,0,OK,10/17/18 6:15,2366368,OK,10/17/18 6:15,10735170,OK,10/17/18 6:15,4.619999886,OK,10/17/18 6:15,20591,OK,10/17/18 6:15,5.21999979,OK,10/17/18 6:15,43.92000198,OK,10/17/18 6:15,151906,OK,10/17/18 6:15,0,UNRELIABLE,10/17/18 6:15,0,UNRELIABLE,10/17/18 6:15,0,UNRELIABLE,10/17/18 6:15,0,UNRELIABLE,10/17/18 6:15,0,UNRELIABLE,10/17/18 6:15,0,UNRELIABLE,10/17/18 6:15,0,UNRELIABLE,
10/17/18 6:30,0,OK,10/17/18 6:30,2366380,OK,10/17/18 6:30,10735198,OK,10/17/18 6:30,4.690000057,OK,10/17/18 6:30,20592,OK,10/17/18 6:30,5.21999979,OK,10/17/18 6:30,43.86999893,OK,10/17/18 6:30,151907,OK,10/17/18 6:30,0,UNRELIABLE,10/17/18 6:30,0,UNRELIABLE,10/17/18 6:30,0,UNRELIABLE,10/17/18 6:30,0,UNRELIABLE,10/17/18 6:30,0,UNRELIABLE,10/17/18 6:30,0,UNRELIABLE,10/17/18 6:30,0,UNRELIABLE,
