OSU_RTS.MDBUS_C1.005_CDT Time [SNAP],OSU_RTS.MDBUS_C1.005_CDT Value [SNAP],OSU_RTS.MDBUS_C1.005_CDT Status [SNAP],OSU_RTS.MDBUS_C1.005_CHF Time [SNAP],OSU_RTS.MDBUS_C1.005_CHF Value [SNAP],OSU_RTS.MDBUS_C1.005_CHF Status [SNAP],OSU_RTS.MDBUS_C1.005_CHT Time [SNAP],OSU_RTS.MDBUS_C1.005_CHT Value [SNAP],OSU_RTS.MDBUS_C1.005_CHT Status [SNAP],OSU_RTS.MDBUS_C1.005_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.005_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.005_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.005_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.005_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.005_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.005_CVF Time [SNAP],OSU_RTS.MDBUS_C1.005_CVF Value [SNAP],OSU_RTS.MDBUS_C1.005_CVF Status [SNAP],OSU_RTS.MDBUS_C1.005_HF Time [SNAP],OSU_RTS.MDBUS_C1.005_HF Value [SNAP],OSU_RTS.MDBUS_C1.005_HF Status [SNAP],OSU_RTS.MDBUS_C1.005_HGT Time [SNAP],OSU_RTS.MDBUS_C1.005_HGT Value [SNAP],OSU_RTS.MDBUS_C1.005_HGT Status [SNAP],OSU_RTS.MDBUS_CC.005_MHT Time [SNAP],OSU_RTS.MDBUS_CC.005_MHT Value [SNAP],OSU_RTS.MDBUS_CC.005_MHT Status [SNAP],OSU_RTS.MDBUS_CC.005_PHT Time [SNAP],OSU_RTS.MDBUS_CC.005_PHT Value [SNAP],OSU_RTS.MDBUS_CC.005_PHT Status [SNAP],OSU_RTS.MDBUS_E3.005_E01 Time [SNAP],OSU_RTS.MDBUS_E3.005_E01 Value [SNAP],OSU_RTS.MDBUS_E3.005_E01 Status [SNAP],OSU_RTS.MDBUS_E3.005_E02 Time [SNAP],OSU_RTS.MDBUS_E3.005_E02 Value [SNAP],OSU_RTS.MDBUS_E3.005_E02 Status [SNAP],OSU_RTS.MDBUS_RT.005S_C Time [SNAP],OSU_RTS.MDBUS_RT.005S_C Value [SNAP],OSU_RTS.MDBUS_RT.005S_C Status [SNAP],OSU_RTS.MDBUS_RT.005S_DP Time [SNAP],OSU_RTS.MDBUS_RT.005S_DP Value [SNAP],OSU_RTS.MDBUS_RT.005S_DP Status [SNAP],OSU_RTS.MDBUS_RT.005S_HF Time [SNAP],OSU_RTS.MDBUS_RT.005S_HF Value [SNAP],OSU_RTS.MDBUS_RT.005S_HF Status [SNAP],OSU_RTS.MDBUS_RT.005S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.005S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.005S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.005S_I Time [SNAP],OSU_RTS.MDBUS_RT.005S_I Value [SNAP],OSU_RTS.MDBUS_RT.005S_I Status [SNAP],OSU_RTS.MDBUS_RT.005S_P Time [SNAP],OSU_RTS.MDBUS_RT.005S_P Value [SNAP],OSU_RTS.MDBUS_RT.005S_P Status [SNAP],OSU_RTS.MDBUS_RT.005S_T Time [SNAP],OSU_RTS.MDBUS_RT.005S_T Value [SNAP],OSU_RTS.MDBUS_RT.005S_T Status [SNAP],Comments
10/17/18 9:00,4.009426117,OK,10/17/18 9:00,146.4175568,OK,10/17/18 9:00,5973279,OK,10/17/18 9:00,49.83756638,OK,10/17/18 9:00,45.82814026,OK,10/17/18 9:00,870.1506709,OK,10/17/18 9:00,1752.668701,OK,10/17/18 9:00,71679354,OK,,,,,,,10/17/18 9:00,1065199,OK,10/17/18 9:00,151690,OK,10/17/18 9:00,35554.52344,OK,10/17/18 9:00,31.76508331,OK,10/17/18 9:00,997.4541016,OK,10/17/18 9:00,43815352,OK,10/17/18 9:00,0.832715942,OK,10/17/18 9:00,178.6219482,OK,10/17/18 9:00,369.5786438,OK,
10/17/18 9:15,4.265590668,OK,10/17/18 9:15,157.3817596,OK,10/17/18 9:15,5973308.5,OK,10/17/18 9:15,50.53777695,OK,10/17/18 9:15,46.27218628,OK,10/17/18 9:15,874.8422361,OK,10/17/18 9:15,1878.72583,OK,10/17/18 9:15,71679702,OK,,,,,,,10/17/18 9:15,1065251,OK,10/17/18 9:15,151699,OK,10/17/18 9:15,35554.70313,OK,10/17/18 9:15,29.17461014,OK,10/17/18 9:15,904.2893066,OK,10/17/18 9:15,43815564,OK,10/17/18 9:15,0.754877136,OK,10/17/18 9:15,180.0050964,OK,10/17/18 9:15,369.3008118,OK,
10/17/18 9:30,3.331292629,OK,10/17/18 9:30,120.9481964,OK,10/17/18 9:30,5973338,OK,10/17/18 9:30,49.59413528,OK,10/17/18 9:30,46.26284027,OK,10/17/18 9:30,853.954123,OK,10/17/18 9:30,1440.787354,OK,10/17/18 9:30,71680056,OK,,,,,,,10/17/18 9:30,1065301,OK,10/17/18 9:30,151709,OK,10/17/18 9:30,35554.88672,OK,10/17/18 9:30,26.78112411,OK,10/17/18 9:30,817.9113159,OK,10/17/18 9:30,43815784,OK,10/17/18 9:30,0.6827146,OK,10/17/18 9:30,181.4216766,OK,10/17/18 9:30,369.1622314,OK,
10/17/18 9:45,2.624350071,OK,10/17/18 9:45,95.56253052,OK,10/17/18 9:45,5973367,OK,10/17/18 9:45,48.20729065,OK,10/17/18 9:45,45.58293915,OK,10/17/18 9:45,869.3021513,OK,10/17/18 9:45,1144.890564,OK,10/17/18 9:45,71680404,OK,,,,,,,10/17/18 9:45,1065352,OK,10/17/18 9:45,151719,OK,10/17/18 9:45,35555.05859,OK,10/17/18 9:45,28.48789978,OK,10/17/18 9:45,878.2960815,OK,10/17/18 9:45,43815992,OK,10/17/18 9:45,0.733184448,OK,10/17/18 9:45,179.8704376,OK,10/17/18 9:45,368.460907,OK,
10/17/18 10:00,3.844517231,OK,10/17/18 10:00,140.7816315,OK,10/17/18 10:00,5973397.5,OK,10/17/18 10:00,49.79457474,OK,10/17/18 10:00,45.95005798,OK,10/17/18 10:00,869.5706463,OK,10/17/18 10:00,1686.77179,OK,10/17/18 10:00,71680770,OK,,,,,,,10/17/18 10:00,1065401,OK,10/17/18 10:00,151727,OK,10/17/18 10:00,35555.23828,OK,10/17/18 10:00,21.87347031,OK,10/17/18 10:00,641.364502,OK,10/17/18 10:00,43816204,OK,10/17/18 10:00,0.535386292,OK,10/17/18 10:00,180.2636108,OK,10/17/18 10:00,367.8379517,OK,
10/17/18 10:15,2.983108521,OK,10/17/18 10:15,107.567749,OK,10/17/18 10:15,5973427.5,OK,10/17/18 10:15,48.57417679,OK,10/17/18 10:15,45.59106827,OK,10/17/18 10:15,860.0373176,OK,10/17/18 10:15,1290.579712,OK,10/17/18 10:15,71681130,OK,,,,,,,10/17/18 10:15,1065452,OK,10/17/18 10:15,151738,OK,10/17/18 10:15,35555.42188,OK,10/17/18 10:15,25.9156456,OK,10/17/18 10:15,780.6108398,OK,10/17/18 10:15,43816424,OK,10/17/18 10:15,0.651697388,OK,10/17/18 10:15,178.3285828,OK,10/17/18 10:15,367.6893311,OK,
10/17/18 10:30,3.475651741,OK,10/17/18 10:30,128.6153259,OK,10/17/18 10:30,5973457.5,OK,10/17/18 10:30,49.18074036,OK,10/17/18 10:30,45.70508575,OK,10/17/18 10:30,886.1802233,OK,10/17/18 10:30,1543.815674,OK,10/17/18 10:30,71681490,OK,,,,,,,10/17/18 10:30,1065504,OK,10/17/18 10:30,151748,OK,10/17/18 10:30,35555.59375,OK,10/17/18 10:30,30.42923355,OK,10/17/18 10:30,923.1768799,OK,10/17/18 10:30,43816632,OK,10/17/18 10:30,0.771278015,OK,10/17/18 10:30,168.7479401,OK,10/17/18 10:30,367.1734619,OK,
10/17/18 10:45,3.430919647,OK,10/17/18 10:45,124.1377945,OK,10/17/18 10:45,5973489,OK,10/17/18 10:45,49.05930328,OK,10/17/18 10:45,45.62837982,OK,10/17/18 10:45,864.8200304,OK,10/17/18 10:45,1488.345795,OK,10/17/18 10:45,71681868,OK,,,,,,,10/17/18 10:45,1065554,OK,10/17/18 10:45,151759,OK,10/17/18 10:45,35555.76563,OK,10/17/18 10:45,24.26759338,OK,10/17/18 10:45,723.9352417,OK,10/17/18 10:45,43816836,OK,10/17/18 10:45,0.604353394,OK,10/17/18 10:45,179.1218719,OK,10/17/18 10:45,366.6398926,OK,
10/17/18 11:00,3.432873011,OK,10/17/18 11:00,124.5545502,OK,10/17/18 11:00,5973520.5,OK,10/17/18 11:00,49.26821518,OK,10/17/18 11:00,45.83534241,OK,10/17/18 11:00,867.8677476,OK,10/17/18 11:00,1494.745148,OK,10/17/18 11:00,71682246,OK,,,,,,,10/17/18 11:00,1065605,OK,10/17/18 11:00,151769,OK,10/17/18 11:00,35555.94531,OK,10/17/18 11:00,26.1857872,OK,10/17/18 11:00,797.3262329,OK,10/17/18 11:00,43817052,OK,10/17/18 11:00,0.665511719,OK,10/17/18 11:00,181.9432068,OK,10/17/18 11:00,366.9559937,OK,
10/17/18 11:15,3.244042397,OK,10/17/18 11:15,117.0595398,OK,10/17/18 11:15,5973552,OK,10/17/18 11:15,48.94424057,OK,10/17/18 11:15,45.70019531,OK,10/17/18 11:15,862.8608767,OK,10/17/18 11:15,1404.250671,OK,10/17/18 11:15,71682624,OK,,,,,,,10/17/18 11:15,1065654,OK,10/17/18 11:15,151779,OK,10/17/18 11:15,35556.10547,OK,10/17/18 11:15,29.81734467,OK,10/17/18 11:15,928.8989868,OK,10/17/18 11:15,43817244,OK,10/17/18 11:15,0.775403687,OK,10/17/18 11:15,180.3802795,OK,10/17/18 11:15,366.6668396,OK,
10/17/18 11:30,3.182542562,OK,10/17/18 11:30,115.3241119,OK,10/17/18 11:30,5973583,OK,10/17/18 11:30,49.66192245,OK,10/17/18 11:30,46.47937775,OK,10/17/18 11:30,868.7005768,OK,10/17/18 11:30,1384.726776,OK,10/17/18 11:30,71682996,OK,,,,,,,10/17/18 11:30,1065704,OK,10/17/18 11:30,151789,OK,10/17/18 11:30,35556.26563,OK,10/17/18 11:30,29.18223572,OK,10/17/18 11:30,906.671814,OK,10/17/18 11:30,43817436,OK,10/17/18 11:30,0.756820435,OK,10/17/18 11:30,181.0342865,OK,10/17/18 11:30,366.4131775,OK,
10/17/18 11:45,4.182376385,OK,10/17/18 11:45,151.7948761,OK,10/17/18 11:45,5973615.5,OK,10/17/18 11:45,49.84784317,OK,10/17/18 11:45,45.66546631,OK,10/17/18 11:45,870.2411024,OK,10/17/18 11:45,1823.300354,OK,10/17/18 11:45,71683386,OK,,,,,,,10/17/18 11:45,1065755,OK,10/17/18 11:45,151801,OK,10/17/18 11:45,35556.42578,OK,10/17/18 11:45,28.60028648,OK,10/17/18 11:45,878.6331177,OK,10/17/18 11:45,43817628,OK,10/17/18 11:45,0.733535889,OK,10/17/18 11:45,178.2367096,OK,10/17/18 11:45,365.8965149,OK,
10/17/18 12:00,3.014924526,OK,10/17/18 12:00,107.1156998,OK,10/17/18 12:00,5973650,OK,10/17/18 12:00,48.48672485,OK,10/17/18 12:00,45.47180176,OK,10/17/18 12:00,848.4225671,OK,10/17/18 12:00,1285.911346,OK,10/17/18 12:00,71683800,OK,,,,,,,10/17/18 12:00,1065805,OK,10/17/18 12:00,151811,OK,10/17/18 12:00,35556.58594,OK,10/17/18 12:00,25.0407505,OK,10/17/18 12:00,750.8086548,OK,10/17/18 12:00,43817820,OK,10/17/18 12:00,0.626714783,OK,10/17/18 12:00,181.1191254,OK,10/17/18 12:00,365.6907654,OK,
10/17/18 12:15,3.734838724,OK,10/17/18 12:15,134.7063904,OK,10/17/18 12:15,5973683,OK,10/17/18 12:15,49.02194977,OK,10/17/18 12:15,45.28710938,OK,10/17/18 12:15,864.009272,OK,10/17/18 12:15,1617.559387,OK,10/17/18 12:15,71684196,OK,,,,,,,10/17/18 12:15,1065856,OK,10/17/18 12:15,151821,OK,10/17/18 12:15,35556.74219,OK,10/17/18 12:15,27.78072929,OK,10/17/18 12:15,853.4724121,OK,10/17/18 12:15,43818008,OK,10/17/18 12:15,0.71242688,OK,10/17/18 12:15,180.7162628,OK,10/17/18 12:15,365.2633972,OK,
10/17/18 12:30,3.52486372,OK,10/17/18 12:30,125.6245499,OK,10/17/18 12:30,5973715,OK,10/17/18 12:30,49.1092186,OK,10/17/18 12:30,45.5843544,OK,10/17/18 12:30,851.4856492,OK,10/17/18 12:30,1506.283173,OK,10/17/18 12:30,71684580,OK,,,,,,,10/17/18 12:30,1065907,OK,10/17/18 12:30,151832,OK,10/17/18 12:30,35556.89453,OK,10/17/18 12:30,20.93986511,OK,10/17/18 12:30,609.4299927,OK,10/17/18 12:30,43818192,OK,10/17/18 12:30,0.508703247,OK,10/17/18 12:30,181.1136475,OK,10/17/18 12:30,364.7441406,OK,
10/17/18 12:45,3.75762701,OK,10/17/18 12:45,138.6454468,OK,10/17/18 12:45,5973748.5,OK,10/17/18 12:45,49.35331345,OK,10/17/18 12:45,45.59568787,OK,10/17/18 12:45,882.7309355,OK,10/17/18 12:45,1663.772278,OK,10/17/18 12:45,71684982,OK,,,,,,,10/17/18 12:45,1065957,OK,10/17/18 12:45,151842,OK,10/17/18 12:45,35557.05469,OK,10/17/18 12:45,21.59968185,OK,10/17/18 12:45,629.3968506,OK,10/17/18 12:45,43818380,OK,10/17/18 12:45,0.525435974,OK,10/17/18 12:45,178.9662628,OK,10/17/18 12:45,364.569397,OK,
10/17/18 13:00,3.4057374,OK,10/17/18 13:00,121.1640778,OK,10/17/18 13:00,5973780.5,OK,10/17/18 13:00,49.026474,OK,10/17/18 13:00,45.6207428,OK,10/17/18 13:00,850.6056836,OK,10/17/18 13:00,1453.448639,OK,10/17/18 13:00,71685366,OK,,,,,,,10/17/18 13:00,1066008,OK,10/17/18 13:00,151852,OK,10/17/18 13:00,35557.21094,OK,10/17/18 13:00,20.02152252,OK,10/17/18 13:00,573.7310181,OK,10/17/18 13:00,43818568,OK,10/17/18 13:00,0.478964325,OK,10/17/18 13:00,178.983139,OK,10/17/18 13:00,364.3770447,OK,
10/17/18 13:15,3.709909201,OK,10/17/18 13:15,134.3198395,OK,10/17/18 13:15,5973814.5,OK,10/17/18 13:15,49.43976593,OK,10/17/18 13:15,45.7298584,OK,10/17/18 13:15,865.0720537,OK,10/17/18 13:15,1609.418701,OK,10/17/18 13:15,71685774,OK,,,,,,,10/17/18 13:15,1066057,OK,10/17/18 13:15,151861,OK,10/17/18 13:15,35557.35938,OK,10/17/18 13:15,21.48191452,OK,10/17/18 13:15,627.1450195,OK,10/17/18 13:15,43818744,OK,10/17/18 13:15,0.523518555,OK,10/17/18 13:15,180.1935272,OK,10/17/18 13:15,364.0029297,OK,
10/17/18 13:30,3.812667131,OK,10/17/18 13:30,136.4937439,OK,10/17/18 13:30,5973847.5,OK,10/17/18 13:30,49.57341003,OK,10/17/18 13:30,45.76074219,OK,10/17/18 13:30,854.7787489,OK,10/17/18 13:30,1636.190552,OK,10/17/18 13:30,71686170,OK,,,,,,,10/17/18 13:30,1066108,OK,10/17/18 13:30,151871,OK,10/17/18 13:30,35557.50781,OK,10/17/18 13:30,25.30488968,OK,10/17/18 13:30,762.175293,OK,10/17/18 13:30,43818924,OK,10/17/18 13:30,0.636240662,OK,10/17/18 13:30,180.0951691,OK,10/17/18 13:30,363.6451111,OK,
10/17/18 13:45,3.691166878,OK,10/17/18 13:45,133.1592712,OK,10/17/18 13:45,5973881,OK,10/17/18 13:45,49.40220642,OK,10/17/18 13:45,45.71103668,OK,10/17/18 13:45,860.5266503,OK,10/17/18 13:45,1599.538696,OK,10/17/18 13:45,71686572,OK,,,,,,,10/17/18 13:45,1066159,OK,10/17/18 13:45,151880,OK,10/17/18 13:45,35557.65234,OK,10/17/18 13:45,24.01051521,OK,10/17/18 13:45,714.3930054,OK,10/17/18 13:45,43819096,OK,10/17/18 13:45,0.596370605,OK,10/17/18 13:45,179.6045074,OK,10/17/18 13:45,362.9558716,OK,
10/17/18 14:00,3.735167027,OK,10/17/18 14:00,133.3329163,OK,10/17/18 14:00,5973913.5,OK,10/17/18 14:00,49.43579865,OK,10/17/18 14:00,45.70063019,OK,10/17/18 14:00,852.0259594,OK,10/17/18 14:00,1597.015869,OK,10/17/18 14:00,71686962,OK,,,,,,,10/17/18 14:00,1066210,OK,10/17/18 14:00,151891,OK,10/17/18 14:00,35557.80469,OK,10/17/18 14:00,19.67960739,OK,10/17/18 14:00,563.4588013,OK,10/17/18 14:00,43819280,OK,10/17/18 14:00,0.4703526,OK,10/17/18 14:00,180.3011017,OK,10/17/18 14:00,362.9986877,OK,
10/17/18 14:15,3.712568045,OK,10/17/18 14:15,134.0956879,OK,10/17/18 14:15,5973947.5,OK,10/17/18 14:15,49.38713837,OK,10/17/18 14:15,45.67457199,OK,10/17/18 14:15,866.1360724,OK,10/17/18 14:15,1610.480713,OK,10/17/18 14:15,71687370,OK,,,,,,,10/17/18 14:15,1066264,OK,10/17/18 14:15,151902,OK,10/17/18 14:15,35557.95703,OK,10/17/18 14:15,24.70360565,OK,10/17/18 14:15,740.2634277,OK,10/17/18 14:15,43819464,OK,10/17/18 14:15,0.617955017,OK,10/17/18 14:15,179.9322205,OK,10/17/18 14:15,362.9799805,OK,
10/17/18 14:30,3.63087821,OK,10/17/18 14:30,129.2181702,OK,10/17/18 14:30,5973980.5,OK,10/17/18 14:30,49.34902191,OK,10/17/18 14:30,45.71814728,OK,10/17/18 14:30,850.5698105,OK,10/17/18 14:30,1550.251282,OK,10/17/18 14:30,71687766,OK,,,,,,,10/17/18 14:30,1066315,OK,10/17/18 14:30,151912,OK,10/17/18 14:30,35558.10938,OK,10/17/18 14:30,27.40615845,OK,10/17/18 14:30,838.2910767,OK,10/17/18 14:30,43819644,OK,10/17/18 14:30,0.69979187,OK,10/17/18 14:30,179.7998505,OK,10/17/18 14:30,363.0467529,OK,
10/17/18 14:45,3.699356079,OK,10/17/18 14:45,133.3890228,OK,10/17/18 14:45,5974013.5,OK,10/17/18 14:45,49.41671753,OK,10/17/18 14:45,45.71735764,OK,10/17/18 14:45,862.7723332,OK,10/17/18 14:45,1600.300415,OK,10/17/18 14:45,71688162,OK,,,,,,,10/17/18 14:45,1066365,OK,10/17/18 14:45,151922,OK,10/17/18 14:45,35558.26172,OK,10/17/18 14:45,27.24190521,OK,10/17/18 14:45,830.9454346,OK,10/17/18 14:45,43819824,OK,10/17/18 14:45,0.693665405,OK,10/17/18 14:45,179.6652069,OK,10/17/18 14:45,363.1511841,OK,
10/17/18 15:00,3.837355375,OK,10/17/18 15:00,139.9893036,OK,10/17/18 15:00,5974047.5,OK,10/17/18 15:00,49.47879028,OK,10/17/18 15:00,45.64143753,OK,10/17/18 15:00,872.4593759,OK,10/17/18 15:00,1679.189758,OK,10/17/18 15:00,71688570,OK,,,,,,,10/17/18 15:00,1066417,OK,10/17/18 15:00,151932,OK,10/17/18 15:00,35558.41016,OK,10/17/18 15:00,22.47301483,OK,10/17/18 15:00,663.545166,OK,10/17/18 15:00,43820008,OK,10/17/18 15:00,0.553881287,OK,10/17/18 15:00,180.8637848,OK,10/17/18 15:00,363.2044373,OK,
10/17/18 15:15,3.515673637,OK,10/17/18 15:15,128.1712494,OK,10/17/18 15:15,5974080.5,OK,10/17/18 15:15,49.17354965,OK,10/17/18 15:15,45.65787506,OK,10/17/18 15:15,873.5621975,OK,10/17/18 15:15,1539.257996,OK,10/17/18 15:15,71688966,OK,,,,,,,10/17/18 15:15,1066469,OK,10/17/18 15:15,151942,OK,10/17/18 15:15,35558.57031,OK,10/17/18 15:15,21.77924728,OK,10/17/18 15:15,639.1170044,OK,10/17/18 15:15,43820196,OK,10/17/18 15:15,0.533484192,OK,10/17/18 15:15,181.0963898,OK,10/17/18 15:15,363.835083,OK,
10/17/18 15:30,3.634441614,OK,10/17/18 15:30,134.1578979,OK,10/17/18 15:30,5974114,OK,10/17/18 15:30,49.29373932,OK,10/17/18 15:30,45.65930176,OK,10/17/18 15:30,877.6179426,OK,10/17/18 15:30,1609.004333,OK,10/17/18 15:30,71689368,OK,,,,,,,10/17/18 15:30,1066520,OK,10/17/18 15:30,151952,OK,10/17/18 15:30,35558.71875,OK,10/17/18 15:30,28.1802063,OK,10/17/18 15:30,867.1357422,OK,10/17/18 15:30,43820376,OK,10/17/18 15:30,0.723854126,OK,10/17/18 15:30,180.1993408,OK,10/17/18 15:30,363.8552856,OK,
10/17/18 15:45,3.632233143,OK,10/17/18 15:45,133.2178955,OK,10/17/18 15:45,5974147.5,OK,10/17/18 15:45,49.30235672,OK,10/17/18 15:45,45.67012405,OK,10/17/18 15:45,878.9535813,OK,10/17/18 15:45,1599.47644,OK,10/17/18 15:45,71689770,OK,,,,,,,10/17/18 15:45,1066571,OK,10/17/18 15:45,151962,OK,10/17/18 15:45,35558.86719,OK,10/17/18 15:45,27.27705765,OK,10/17/18 15:45,833.0350342,OK,10/17/18 15:45,43820552,OK,10/17/18 15:45,0.695395447,OK,10/17/18 15:45,180.0155182,OK,10/17/18 15:45,363.6499023,OK,
10/17/18 16:00,3.744656563,OK,10/17/18 16:00,133.3966827,OK,10/17/18 16:00,5974180.5,OK,10/17/18 16:00,49.40297699,OK,10/17/18 16:00,45.65831757,OK,10/17/18 16:00,854.6967811,OK,10/17/18 16:00,1602.341675,OK,10/17/18 16:00,71690166,OK,,,,,,,10/17/18 16:00,1066621,OK,10/17/18 16:00,151972,OK,10/17/18 16:00,35559.01563,OK,10/17/18 16:00,22.92832565,OK,10/17/18 16:00,680.8608398,OK,10/17/18 16:00,43820728,OK,10/17/18 16:00,0.568309143,OK,10/17/18 16:00,181.6833344,OK,10/17/18 16:00,363.519104,OK,
10/17/18 16:15,3.795563698,OK,10/17/18 16:15,135.5076599,OK,10/17/18 16:15,5974214,OK,10/17/18 16:15,49.45918655,OK,10/17/18 16:15,45.66362381,OK,10/17/18 16:15,858.1019924,OK,10/17/18 16:15,1628.157166,OK,10/17/18 16:15,71690568,OK,,,,,,,10/17/18 16:15,1066674,OK,10/17/18 16:15,151982,OK,10/17/18 16:15,35559.17188,OK,10/17/18 16:15,20.74242401,OK,10/17/18 16:15,605.3264771,OK,10/17/18 16:15,43820916,OK,10/17/18 16:15,0.505213715,OK,10/17/18 16:15,183.2736664,OK,10/17/18 16:15,363.5891724,OK,
10/17/18 16:30,3.577872276,OK,10/17/18 16:30,129.1881104,OK,10/17/18 16:30,5974248,OK,10/17/18 16:30,49.25881958,OK,10/17/18 16:30,45.68094635,OK,10/17/18 16:30,859.4612644,OK,10/17/18 16:30,1547.516235,OK,10/17/18 16:30,71690976,OK,,,,,,,10/17/18 16:30,1066724,OK,10/17/18 16:30,151992,OK,10/17/18 16:30,35559.32813,OK,10/17/18 16:30,21.10225296,OK,10/17/18 16:30,613.6849976,OK,10/17/18 16:30,43821104,OK,10/17/18 16:30,0.512282898,OK,10/17/18 16:30,180.1837921,OK,10/17/18 16:30,363.8428955,OK,
10/17/18 16:45,3.692918539,OK,10/17/18 16:45,132.8425903,OK,10/17/18 16:45,5974281,OK,10/17/18 16:45,49.36334229,OK,10/17/18 16:45,45.6704216,OK,10/17/18 16:45,859.7650465,OK,10/17/18 16:45,1593.371704,OK,10/17/18 16:45,71691372,OK,,,,,,,10/17/18 16:45,1066775,OK,10/17/18 16:45,152002,OK,10/17/18 16:45,35559.48047,OK,10/17/18 16:45,21.64058113,OK,10/17/18 16:45,635.5366211,OK,10/17/18 16:45,43821288,OK,10/17/18 16:45,0.530470032,OK,10/17/18 16:45,181.9198151,OK,10/17/18 16:45,363.9301147,OK,
10/17/18 17:00,3.754013062,OK,10/17/18 17:00,135.1392212,OK,10/17/18 17:00,5974314,OK,10/17/18 17:00,49.34905624,OK,10/17/18 17:00,45.595047,OK,10/17/18 17:00,858.4534969,OK,10/17/18 17:00,1618.665161,OK,10/17/18 17:00,71691768,OK,,,,,,,10/17/18 17:00,1066825,OK,10/17/18 17:00,152011,OK,10/17/18 17:00,35559.62891,OK,10/17/18 17:00,24.53848267,OK,10/17/18 17:00,737.5252686,OK,10/17/18 17:00,43821464,OK,10/17/18 17:00,0.615616577,OK,10/17/18 17:00,181.4042053,OK,10/17/18 17:00,363.7097778,OK,
10/17/18 17:15,3.712984085,OK,10/17/18 17:15,134.365448,OK,10/17/18 17:15,5974347,OK,10/17/18 17:15,49.48262024,OK,10/17/18 17:15,45.76963806,OK,10/17/18 17:15,866.937716,OK,10/17/18 17:15,1612.337402,OK,10/17/18 17:15,71692164,OK,,,,,,,10/17/18 17:15,1066874,OK,10/17/18 17:15,152021,OK,10/17/18 17:15,35559.78125,OK,10/17/18 17:15,20.58446312,OK,10/17/18 17:15,595.177063,OK,10/17/18 17:15,43821648,OK,10/17/18 17:15,0.49683609,OK,10/17/18 17:15,180.0815582,OK,10/17/18 17:15,363.3311768,OK,
10/17/18 17:30,3.566936731,OK,10/17/18 17:30,127.0792618,OK,10/17/18 17:30,5974380,OK,10/17/18 17:30,49.16670227,OK,10/17/18 17:30,45.59976578,OK,10/17/18 17:30,857.3453367,OK,10/17/18 17:30,1531.876923,OK,10/17/18 17:30,71692560,OK,,,,,,,10/17/18 17:30,1066927,OK,10/17/18 17:30,152032,OK,10/17/18 17:30,35559.9375,OK,10/17/18 17:30,22.15527916,OK,10/17/18 17:30,650.52771,OK,10/17/18 17:30,43821836,OK,10/17/18 17:30,0.543045105,OK,10/17/18 17:30,179.9576874,OK,10/17/18 17:30,363.1620483,OK,
10/17/18 17:45,4.245684624,OK,10/17/18 17:45,153.5572662,OK,10/17/18 17:45,5974413.5,OK,10/17/18 17:45,49.41785431,OK,10/17/18 17:45,45.17217255,OK,10/17/18 17:45,865.4523998,OK,10/17/18 17:45,1841.983154,OK,10/17/18 17:45,71692962,OK,,,,,,,10/17/18 17:45,1066978,OK,10/17/18 17:45,152041,OK,10/17/18 17:45,35560.09766,OK,10/17/18 17:45,21.9414959,OK,10/17/18 17:45,647.041748,OK,10/17/18 17:45,43822024,OK,10/17/18 17:45,0.540056335,OK,10/17/18 17:45,182.4516144,OK,10/17/18 17:45,362.8997803,OK,
10/17/18 18:00,3.333681822,OK,10/17/18 18:00,119.2639465,OK,10/17/18 18:00,5974445,OK,10/17/18 18:00,49.01437759,OK,10/17/18 18:00,45.68069458,OK,10/17/18 18:00,855.5698454,OK,10/17/18 18:00,1430.87677,OK,10/17/18 18:00,71693340,OK,,,,,,,10/17/18 18:00,1067027,OK,10/17/18 18:00,152050,OK,10/17/18 18:00,35560.25781,OK,10/17/18 18:00,24.744133,OK,10/17/18 18:00,741.8692017,OK,10/17/18 18:00,43822220,OK,10/17/18 18:00,0.619298462,OK,10/17/18 18:00,179.857193,OK,10/17/18 18:00,363.2385864,OK,
10/17/18 18:15,3.586536407,OK,10/17/18 18:15,129.6932678,OK,10/17/18 18:15,5974477.5,OK,10/17/18 18:15,49.27228928,OK,10/17/18 18:15,45.68575287,OK,10/17/18 18:15,868.3850757,OK,10/17/18 18:15,1559.061035,OK,10/17/18 18:15,71693730,OK,,,,,,,10/17/18 18:15,1067077,OK,10/17/18 18:15,152059,OK,10/17/18 18:15,35560.41406,OK,10/17/18 18:15,29.72761154,OK,10/17/18 18:15,925.2620239,OK,10/17/18 18:15,43822404,OK,10/17/18 18:15,0.77236731,OK,10/17/18 18:15,180.3866119,OK,10/17/18 18:15,363.4605103,OK,
