OSU_RTS.MDBUS_C1.339_CDT Time [SNAP],OSU_RTS.MDBUS_C1.339_CDT Value [SNAP],OSU_RTS.MDBUS_C1.339_CDT Status [SNAP],OSU_RTS.MDBUS_C1.339_CHF Time [SNAP],OSU_RTS.MDBUS_C1.339_CHF Value [SNAP],OSU_RTS.MDBUS_C1.339_CHF Status [SNAP],OSU_RTS.MDBUS_C1.339_CHT Time [SNAP],OSU_RTS.MDBUS_C1.339_CHT Value [SNAP],OSU_RTS.MDBUS_C1.339_CHT Status [SNAP],OSU_RTS.MDBUS_C1.339_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.339_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.339_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.339_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.339_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.339_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.339_CVF Time [SNAP],OSU_RTS.MDBUS_C1.339_CVF Value [SNAP],OSU_RTS.MDBUS_C1.339_CVF Status [SNAP],OSU_RTS.MDBUS_C1.339_HF Time [SNAP],OSU_RTS.MDBUS_C1.339_HF Value [SNAP],OSU_RTS.MDBUS_C1.339_HF Status [SNAP],OSU_RTS.MDBUS_C1.339_HGT Time [SNAP],OSU_RTS.MDBUS_C1.339_HGT Value [SNAP],OSU_RTS.MDBUS_C1.339_HGT Status [SNAP],OSU_RTS.MDBUS_E3.339_E01 Time [SNAP],OSU_RTS.MDBUS_E3.339_E01 Value [SNAP],OSU_RTS.MDBUS_E3.339_E01 Status [SNAP],OSU_RTS.MDBUS_H1.339_HDT Time [SNAP],OSU_RTS.MDBUS_H1.339_HDT Value [SNAP],OSU_RTS.MDBUS_H1.339_HDT Status [SNAP],OSU_RTS.MDBUS_H1.339_HHF Time [SNAP],OSU_RTS.MDBUS_H1.339_HHF Value [SNAP],OSU_RTS.MDBUS_H1.339_HHF Status [SNAP],OSU_RTS.MDBUS_H1.339_HHT Time [SNAP],OSU_RTS.MDBUS_H1.339_HHT Value [SNAP],OSU_RTS.MDBUS_H1.339_HHT Status [SNAP],OSU_RTS.MDBUS_H1.339_HMT Time [SNAP],OSU_RTS.MDBUS_H1.339_HMT Value [SNAP],OSU_RTS.MDBUS_H1.339_HMT Status [SNAP],OSU_RTS.MDBUS_H1.339_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.339_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.339_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.339_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.339_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.339_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.339_HVF Time [SNAP],OSU_RTS.MDBUS_H1.339_HVF Value [SNAP],OSU_RTS.MDBUS_H1.339_HVF Status [SNAP],Comments
10/15/18 10:30,7.08962965,OK,10/15/18 10:30,53.77469254,OK,10/15/18 10:30,1016003.75,OK,10/15/18 10:30,51.4957962,OK,10/15/18 10:30,44.40616608,OK,10/15/18 10:30,181.4486322,OK,10/15/18 10:30,645.2963104,OK,10/15/18 10:30,12192045,OK,10/15/18 10:30,488646,OK,10/15/18 10:30,6.031700611,OK,10/15/18 10:30,388.5048523,OK,10/15/18 10:30,11557265,OK,10/15/18 10:30,2376223.5,OK,10/15/18 10:30,129.5745544,OK,10/15/18 10:30,135.6062622,OK,10/15/18 10:30,130.5807691,OK,
10/15/18 10:45,6.985217094,OK,10/15/18 10:45,54.19961548,OK,10/15/18 10:45,1016017.375,OK,10/15/18 10:45,51.3507843,OK,10/15/18 10:45,44.36557007,OK,10/15/18 10:45,185.612371,OK,10/15/18 10:45,650.3953857,OK,10/15/18 10:45,12192208.5,OK,10/15/18 10:45,488675,OK,10/15/18 10:45,6.195409775,OK,10/15/18 10:45,400.6081543,OK,10/15/18 10:45,11557363,OK,10/15/18 10:45,2376239.75,OK,10/15/18 10:45,129.682251,OK,10/15/18 10:45,135.877655,OK,10/15/18 10:45,130.6251304,OK,
10/15/18 11:00,6.879627228,OK,10/15/18 11:00,53.47072601,OK,10/15/18 11:00,1016030.813,OK,10/15/18 11:00,51.17552948,OK,10/15/18 11:00,44.29590225,OK,10/15/18 11:00,185.8538147,OK,10/15/18 11:00,641.4169006,OK,10/15/18 11:00,12192369.75,OK,10/15/18 11:00,488705,OK,10/15/18 11:00,6.071397781,OK,10/15/18 11:00,390.0840454,OK,10/15/18 11:00,11557463,OK,10/15/18 11:00,2376255.75,OK,10/15/18 11:00,129.9962006,OK,10/15/18 11:00,136.0675964,OK,10/15/18 11:00,130.5256411,OK,
10/15/18 11:15,6.814379692,OK,10/15/18 11:15,52.98932266,OK,10/15/18 11:15,1016044.063,OK,10/15/18 11:15,50.9023819,OK,10/15/18 11:15,44.08800125,OK,10/15/18 11:15,185.9964933,OK,10/15/18 11:15,635.8718719,OK,10/15/18 11:15,12192528.75,OK,10/15/18 11:15,488734,OK,10/15/18 11:15,6.313238621,OK,10/15/18 11:15,405.7737732,OK,10/15/18 11:15,11557563,OK,10/15/18 11:15,2376272,OK,10/15/18 11:15,130.032486,OK,10/15/18 11:15,136.3457184,OK,10/15/18 11:15,130.639714,OK,
10/15/18 11:30,6.119806767,OK,10/15/18 11:30,52.04424286,OK,10/15/18 11:30,1016057.25,OK,10/15/18 11:30,50.34751892,OK,10/15/18 11:30,44.22771454,OK,10/15/18 11:30,203.4126456,OK,10/15/18 11:30,624.5309143,OK,10/15/18 11:30,12192687,OK,10/15/18 11:30,488764,OK,10/15/18 11:30,6.323328495,OK,10/15/18 11:30,406.6060181,OK,10/15/18 11:30,11557663,OK,10/15/18 11:30,2376288,OK,10/15/18 11:30,130.1081238,OK,10/15/18 11:30,136.4314423,OK,10/15/18 11:30,130.6442632,OK,
10/15/18 11:45,6.180234909,OK,10/15/18 11:45,52.73407364,OK,10/15/18 11:45,1016070.313,OK,10/15/18 11:45,50.2737236,OK,10/15/18 11:45,44.09348679,OK,10/15/18 11:45,204.0836389,OK,10/15/18 11:45,632.8088837,OK,10/15/18 11:45,12192843.75,OK,10/15/18 11:45,488794,OK,10/15/18 11:45,6.238087177,OK,10/15/18 11:45,402.6281738,OK,10/15/18 11:45,11557764,OK,10/15/18 11:45,2376304.25,OK,10/15/18 11:45,130.4765015,OK,10/15/18 11:45,136.7145996,OK,10/15/18 11:45,131.0593838,OK,
10/15/18 12:00,6.114479065,OK,10/15/18 12:00,51.53914261,OK,10/15/18 12:00,1016083.625,OK,10/15/18 12:00,50.31797028,OK,10/15/18 12:00,44.20349121,OK,10/15/18 12:00,201.611926,OK,10/15/18 12:00,618.4697113,OK,10/15/18 12:00,12193003.5,OK,10/15/18 12:00,488822,OK,10/15/18 12:00,6.258237839,OK,10/15/18 12:00,403.6097412,OK,10/15/18 12:00,11557863,OK,10/15/18 12:00,2376320.25,OK,10/15/18 12:00,130.7194519,OK,10/15/18 12:00,136.9776917,OK,10/15/18 12:00,130.9102435,OK,
10/15/18 12:15,6.028738976,OK,10/15/18 12:15,51.42072678,OK,10/15/18 12:15,1016096.875,OK,10/15/18 12:15,50.19672775,OK,10/15/18 12:15,44.16798782,OK,10/15/18 12:15,204.0050891,OK,10/15/18 12:15,617.0487213,OK,10/15/18 12:15,12193162.5,OK,10/15/18 12:15,488851,OK,10/15/18 12:15,5.823083878,OK,10/15/18 12:15,375.6173706,OK,10/15/18 12:15,11557960,OK,10/15/18 12:15,2376336.5,OK,10/15/18 12:15,131.3809814,OK,10/15/18 12:15,137.204071,OK,10/15/18 12:15,131.0287436,OK,
10/15/18 12:30,6.206180096,OK,10/15/18 12:30,52.8849411,OK,10/15/18 12:30,1016110.063,OK,10/15/18 12:30,50.31156158,OK,10/15/18 12:30,44.10538101,OK,10/15/18 12:30,203.8133047,OK,10/15/18 12:30,634.6192932,OK,10/15/18 12:30,12193320.75,OK,10/15/18 12:30,488880,OK,10/15/18 12:30,5.915559769,OK,10/15/18 12:30,381.6521301,OK,10/15/18 12:30,11558055,OK,10/15/18 12:30,2376352.5,OK,10/15/18 12:30,131.5159302,OK,10/15/18 12:30,137.431488,OK,10/15/18 12:30,131.142849,OK,
10/15/18 12:45,6.219799042,OK,10/15/18 12:45,52.6976738,OK,10/15/18 12:45,1016123.188,OK,10/15/18 12:45,50.29575348,OK,10/15/18 12:45,44.07595825,OK,10/15/18 12:45,202.6410156,OK,10/15/18 12:45,632.3600922,OK,10/15/18 12:45,12193478.25,OK,10/15/18 12:45,488909,OK,10/15/18 12:45,5.783418179,OK,10/15/18 12:45,373.5826416,OK,10/15/18 12:45,11558148,OK,10/15/18 12:45,2376368.75,OK,10/15/18 12:45,131.785614,OK,10/15/18 12:45,137.569046,OK,10/15/18 12:45,131.1198749,OK,
10/15/18 13:00,6.314227104,OK,10/15/18 13:00,52.28612518,OK,10/15/18 13:00,1016136.25,OK,10/15/18 13:00,50.3075943,OK,10/15/18 13:00,43.99336624,OK,10/15/18 13:00,198.0415584,OK,10/15/18 13:00,627.4048462,OK,10/15/18 13:00,12193635,OK,10/15/18 13:00,488938,OK,10/15/18 13:00,5.708848476,OK,10/15/18 13:00,368.5902405,OK,10/15/18 13:00,11558241,OK,10/15/18 13:00,2376384.75,OK,10/15/18 13:00,131.8975067,OK,10/15/18 13:00,137.6063538,OK,10/15/18 13:00,131.2221719,OK,
10/15/18 13:15,6.433151245,OK,10/15/18 13:15,53.06391144,OK,10/15/18 13:15,1016149.375,OK,10/15/18 13:15,50.3169632,OK,10/15/18 13:15,43.88381195,OK,10/15/18 13:15,197.1632205,OK,10/15/18 13:15,636.7669373,OK,10/15/18 13:15,12193792.5,OK,10/15/18 13:15,488967,OK,10/15/18 13:15,5.860255241,OK,10/15/18 13:15,378.2849731,OK,10/15/18 13:15,11558333,OK,10/15/18 13:15,2376401,OK,10/15/18 13:15,131.6940765,OK,10/15/18 13:15,137.5543365,OK,10/15/18 13:15,131.1533147,OK,
10/15/18 13:30,6.221657753,OK,10/15/18 13:30,51.37601471,OK,10/15/18 13:30,1016162.25,OK,10/15/18 13:30,50.2798233,OK,10/15/18 13:30,44.05816269,OK,10/15/18 13:30,197.5022247,OK,10/15/18 13:30,616.5121765,OK,10/15/18 13:30,12193947,OK,10/15/18 13:30,488996,OK,10/15/18 13:30,6.244556904,OK,10/15/18 13:30,403.542572,OK,10/15/18 13:30,11558434,OK,10/15/18 13:30,2376417.25,OK,10/15/18 13:30,131.0855408,OK,10/15/18 13:30,137.3301086,OK,10/15/18 13:30,130.9835278,OK,
10/15/18 13:45,6.074178696,OK,10/15/18 13:45,49.39426804,OK,10/15/18 13:45,1016174.813,OK,10/15/18 13:45,50.20309067,OK,10/15/18 13:45,44.12891388,OK,10/15/18 13:45,194.5655612,OK,10/15/18 13:45,592.9401855,OK,10/15/18 13:45,12194097.75,OK,10/15/18 13:45,489026,OK,10/15/18 13:45,6.39495945,OK,10/15/18 13:45,413.5166016,OK,10/15/18 13:45,11558535,OK,10/15/18 13:45,2376433.25,OK,10/15/18 13:45,130.7896576,OK,10/15/18 13:45,137.1846161,OK,10/15/18 13:45,131.3119361,OK,
10/15/18 14:00,6.058496475,OK,10/15/18 14:00,48.69702148,OK,10/15/18 14:00,1016187.188,OK,10/15/18 14:00,49.99323273,OK,10/15/18 14:00,43.93473816,OK,10/15/18 14:00,192.2323765,OK,10/15/18 14:00,584.3642578,OK,10/15/18 14:00,12194246.25,OK,10/15/18 14:00,489055,OK,10/15/18 14:00,6.413166046,OK,10/15/18 14:00,414.26297,OK,10/15/18 14:00,11558638,OK,10/15/18 14:00,2376449.5,OK,10/15/18 14:00,130.6838684,OK,10/15/18 14:00,137.0970306,OK,10/15/18 14:00,131.6131058,OK,
10/15/18 14:15,5.809553623,OK,10/15/18 14:15,47.12965393,OK,10/15/18 14:15,1016198.438,OK,10/15/18 14:15,49.97024155,OK,10/15/18 14:15,44.16069031,OK,10/15/18 14:15,192.362799,OK,10/15/18 14:15,560.6962738,OK,10/15/18 14:15,12194381.25,OK,10/15/18 14:15,489084,OK,10/15/18 14:15,6.588617325,OK,10/15/18 14:15,425.8419189,OK,10/15/18 14:15,11558742,OK,10/15/18 14:15,2376465.5,OK,10/15/18 14:15,130.3762207,OK,10/15/18 14:15,136.9648438,OK,10/15/18 14:15,131.2393191,OK,
10/15/18 14:30,5.080628395,OK,10/15/18 14:30,44.9176445,OK,10/15/18 14:30,1016210.188,OK,10/15/18 14:30,49.63182831,OK,10/15/18 14:30,44.55120087,OK,10/15/18 14:30,211.47879,OK,10/15/18 14:30,539.011734,OK,10/15/18 14:30,12194522.25,OK,10/15/18 14:30,489113,OK,10/15/18 14:30,6.728079796,OK,10/15/18 14:30,435.1596375,OK,10/15/18 14:30,11558850,OK,10/15/18 14:30,2376481.75,OK,10/15/18 14:30,130.3521423,OK,10/15/18 14:30,137.0802155,OK,10/15/18 14:30,131.506634,OK,
10/15/18 14:45,5.614147186,OK,10/15/18 14:45,49.42644501,OK,10/15/18 14:45,1016221.875,OK,10/15/18 14:45,49.95544052,OK,10/15/18 14:45,44.34129333,OK,10/15/18 14:45,210.5816855,OK,10/15/18 14:45,593.1173401,OK,10/15/18 14:45,12194662.5,OK,10/15/18 14:45,489141,OK,10/15/18 14:45,6.430123329,OK,10/15/18 14:45,414.7820435,OK,10/15/18 14:45,11558957,OK,10/15/18 14:45,2376498,OK,10/15/18 14:45,130.765686,OK,10/15/18 14:45,137.1958008,OK,10/15/18 14:45,131.0040849,OK,
10/15/18 15:00,5.620777607,OK,10/15/18 15:00,48.97234726,OK,10/15/18 15:00,1016234.188,OK,10/15/18 15:00,49.84218216,OK,10/15/18 15:00,44.22140503,OK,10/15/18 15:00,208.3901866,OK,10/15/18 15:00,587.6681671,OK,10/15/18 15:00,12194810.25,OK,10/15/18 15:00,489170,OK,10/15/18 15:00,6.436501503,OK,10/15/18 15:00,416.062561,OK,10/15/18 15:00,11559062,OK,10/15/18 15:00,2376514.25,OK,10/15/18 15:00,130.7907715,OK,10/15/18 15:00,137.2272644,OK,10/15/18 15:00,131.2850719,OK,
10/15/18 15:15,5.497864723,OK,10/15/18 15:15,48.01976013,OK,10/15/18 15:15,1016246.625,OK,10/15/18 15:15,49.77114868,OK,10/15/18 15:15,44.27328491,OK,10/15/18 15:15,208.9071403,OK,10/15/18 15:15,576.2371216,OK,10/15/18 15:15,12194959.5,OK,10/15/18 15:15,489199,OK,10/15/18 15:15,7.396876335,OK,10/15/18 15:15,478.1216125,OK,10/15/18 15:15,11559167,OK,10/15/18 15:15,2376530.25,OK,10/15/18 15:15,129.800415,OK,10/15/18 15:15,137.1972961,OK,10/15/18 15:15,131.1693958,OK,
10/15/18 15:30,5.467697144,OK,10/15/18 15:30,46.79790115,OK,10/15/18 15:30,1016259,OK,10/15/18 15:30,49.46251678,OK,10/15/18 15:30,43.99481964,OK,10/15/18 15:30,204.6886477,OK,10/15/18 15:30,561.5748138,OK,10/15/18 15:30,12195108,OK,10/15/18 15:30,489228,OK,10/15/18 15:30,7.171774864,OK,10/15/18 15:30,462.4219666,OK,10/15/18 15:30,11559282,OK,10/15/18 15:30,2376546.5,OK,10/15/18 15:30,130.1326599,OK,10/15/18 15:30,137.3044434,OK,10/15/18 15:30,131.2858125,OK,
10/15/18 15:45,5.846902847,OK,10/15/18 15:45,46.83516693,OK,10/15/18 15:45,1016270.813,OK,10/15/18 15:45,49.66085815,OK,10/15/18 15:45,43.81395721,OK,10/15/18 15:45,191.5594463,OK,10/15/18 15:45,562.0220032,OK,10/15/18 15:45,12195249.75,OK,10/15/18 15:45,489257,OK,10/15/18 15:45,7.020498276,OK,10/15/18 15:45,453.5871277,OK,10/15/18 15:45,11559396,OK,10/15/18 15:45,2376562.75,OK,10/15/18 15:45,130.3024902,OK,10/15/18 15:45,137.3229828,OK,10/15/18 15:45,131.290435,OK,
10/15/18 16:00,5.951135635,OK,10/15/18 16:00,46.19699097,OK,10/15/18 16:00,1016282.75,OK,10/15/18 16:00,49.53767776,OK,10/15/18 16:00,43.58654022,OK,10/15/18 16:00,185.6245295,OK,10/15/18 16:00,554.3638916,OK,10/15/18 16:00,12195393,OK,10/15/18 16:00,489285,OK,10/15/18 16:00,6.948500633,OK,10/15/18 16:00,449.8957825,OK,10/15/18 16:00,11559509,OK,10/15/18 16:00,2376578.75,OK,10/15/18 16:00,130.4644775,OK,10/15/18 16:00,137.4129791,OK,10/15/18 16:00,131.3861238,OK,
10/15/18 16:15,5.0213871,OK,10/15/18 16:15,44.62836456,OK,10/15/18 16:15,1016294.5,OK,10/15/18 16:15,48.58734512,OK,10/15/18 16:15,43.56595612,OK,10/15/18 16:15,212.4917986,OK,10/15/18 16:15,535.5403748,OK,10/15/18 16:15,12195534,OK,10/15/18 16:15,489312,OK,10/15/18 16:15,6.864612579,OK,10/15/18 16:15,442.6538086,OK,10/15/18 16:15,11559619,OK,10/15/18 16:15,2376595,OK,10/15/18 16:15,130.5853729,OK,10/15/18 16:15,137.4499817,OK,10/15/18 16:15,131.0776866,OK,
10/15/18 16:30,4.282516956,OK,10/15/18 16:30,38.46735382,OK,10/15/18 16:30,1016304.625,OK,10/15/18 16:30,47.69493866,OK,10/15/18 16:30,43.41242218,OK,10/15/18 16:30,214.7042452,OK,10/15/18 16:30,461.6082458,OK,10/15/18 16:30,12195655.5,OK,10/15/18 16:30,489340,OK,10/15/18 16:30,7.380655766,OK,10/15/18 16:30,475.6790466,OK,10/15/18 16:30,11559730,OK,10/15/18 16:30,2376611,OK,10/15/18 16:30,130.5506897,OK,10/15/18 16:30,137.9313507,OK,10/15/18 16:30,130.6544197,OK,
10/15/18 16:45,4.470013142,OK,10/15/18 16:45,38.50741196,OK,10/15/18 16:45,1016314.125,OK,10/15/18 16:45,47.71186829,OK,10/15/18 16:45,43.24185181,OK,10/15/18 16:45,205.9032554,OK,10/15/18 16:45,462.0889435,OK,10/15/18 16:45,12195769.5,OK,10/15/18 16:45,489366,OK,10/15/18 16:45,6.57330513,OK,10/15/18 16:45,421.289032,OK,10/15/18 16:45,11559843,OK,10/15/18 16:45,2376627.25,OK,10/15/18 16:45,131.8744965,OK,10/15/18 16:45,138.4477997,OK,10/15/18 16:45,130.6559171,OK,
10/15/18 17:00,4.533817291,OK,10/15/18 17:00,37.43693924,OK,10/15/18 17:00,1016323.438,OK,10/15/18 17:00,47.813797,OK,10/15/18 17:00,43.27997971,OK,10/15/18 17:00,197.3697351,OK,10/15/18 17:00,449.2432709,OK,10/15/18 17:00,12195881.25,OK,10/15/18 17:00,489393,OK,10/15/18 17:00,6.302994251,OK,10/15/18 17:00,404.7636719,OK,10/15/18 17:00,11559949,OK,10/15/18 17:00,2376643.25,OK,10/15/18 17:00,132.0827332,OK,10/15/18 17:00,138.3857269,OK,10/15/18 17:00,131.3379864,OK,
10/15/18 17:15,4.449748993,OK,10/15/18 17:15,0,OK,10/15/18 17:15,1016329.875,OK,10/15/18 17:15,47.8732605,OK,10/15/18 17:15,43.42351151,OK,10/15/18 17:15,0,OK,10/15/18 17:15,0,OK,10/15/18 17:15,12195958.5,OK,10/15/18 17:15,489418,OK,10/15/18 17:15,6.465752125,OK,10/15/18 17:15,416.8200684,OK,10/15/18 17:15,11560054,OK,10/15/18 17:15,2376659.25,OK,10/15/18 17:15,131.791687,OK,10/15/18 17:15,138.257431,OK,10/15/18 17:15,131.0235514,OK,
10/15/18 17:30,5.079723835,OK,10/15/18 17:30,0,OK,10/15/18 17:30,1016329.875,OK,10/15/18 17:30,48.6499939,OK,10/15/18 17:30,43.57027054,OK,10/15/18 17:30,0,OK,10/15/18 17:30,0,OK,10/15/18 17:30,12195958.5,OK,10/15/18 17:30,489443,OK,10/15/18 17:30,7.47576189,OK,10/15/18 17:30,482.0632935,OK,10/15/18 17:30,11560171,OK,10/15/18 17:30,2376675.5,OK,10/15/18 17:30,130.4813843,OK,10/15/18 17:30,137.9571533,OK,10/15/18 17:30,130.9015112,OK,
10/15/18 17:45,5.106489182,OK,10/15/18 17:45,0,OK,10/15/18 17:45,1016329.875,OK,10/15/18 17:45,48.7727356,OK,10/15/18 17:45,43.66624832,OK,10/15/18 17:45,0,OK,10/15/18 17:45,0,OK,10/15/18 17:45,12195958.5,OK,10/15/18 17:45,489467,OK,10/15/18 17:45,7.829368114,OK,10/15/18 17:45,503.2718506,OK,10/15/18 17:45,11560296,OK,10/15/18 17:45,2376691.5,OK,10/15/18 17:45,130.8401184,OK,10/15/18 17:45,138.6694946,OK,10/15/18 17:45,130.4569548,OK,
10/15/18 18:00,10.98777962,OK,10/15/18 18:00,0,OK,10/15/18 18:00,1016329.875,OK,10/15/18 18:00,54.82286072,OK,10/15/18 18:00,43.83507919,OK,10/15/18 18:00,0,OK,10/15/18 18:00,0,OK,10/15/18 18:00,12195958.5,OK,10/15/18 18:00,489490,OK,10/15/18 18:00,7.873635292,OK,10/15/18 18:00,503.2599792,OK,10/15/18 18:00,11560424,OK,10/15/18 18:00,2376707.75,OK,10/15/18 18:00,131.9387817,OK,10/15/18 18:00,139.8124237,OK,10/15/18 18:00,130.0057658,OK,
10/15/18 18:15,12.23753834,OK,10/15/18 18:15,0,OK,10/15/18 18:15,1016329.875,OK,10/15/18 18:15,56.84697723,OK,10/15/18 18:15,44.60943985,OK,10/15/18 18:15,0,OK,10/15/18 18:15,0,OK,10/15/18 18:15,12195958.5,OK,10/15/18 18:15,489513,OK,10/15/18 18:15,8.26140213,OK,10/15/18 18:15,527.6434326,OK,10/15/18 18:15,11560553,OK,10/15/18 18:15,2376723.75,OK,10/15/18 18:15,131.8216248,OK,10/15/18 18:15,140.0830078,OK,10/15/18 18:15,129.8685804,OK,
10/15/18 18:30,10.06054115,OK,10/15/18 18:30,0,OK,10/15/18 18:30,1016329.875,OK,10/15/18 18:30,57.61123657,OK,10/15/18 18:30,47.55069351,OK,10/15/18 18:30,0,OK,10/15/18 18:30,0,OK,10/15/18 18:30,12195958.5,OK,10/15/18 18:30,489536,OK,10/15/18 18:30,8.483892441,OK,10/15/18 18:30,542.0430298,OK,10/15/18 18:30,11560688,OK,10/15/18 18:30,2376739.75,OK,10/15/18 18:30,132.0239563,OK,10/15/18 18:30,140.507843,OK,10/15/18 18:30,129.9834915,OK,
10/15/18 18:45,7.504322529,OK,10/15/18 18:45,0,OK,10/15/18 18:45,1016329.875,OK,10/15/18 18:45,58.56663895,OK,10/15/18 18:45,51.06231689,OK,10/15/18 18:45,0,OK,10/15/18 18:45,0,OK,10/15/18 18:45,12195958.5,OK,10/15/18 18:45,489559,OK,10/15/18 18:45,8.566230774,OK,10/15/18 18:45,546.5432739,OK,10/15/18 18:45,11560824,OK,10/15/18 18:45,2376755.5,OK,10/15/18 18:45,132.1347656,OK,10/15/18 18:45,140.7009888,OK,10/15/18 18:45,129.739346,OK,
10/15/18 19:00,6.207360268,OK,10/15/18 19:00,0,OK,10/15/18 19:00,1016329.875,OK,10/15/18 19:00,59.823349,OK,10/15/18 19:00,53.61598969,OK,10/15/18 19:00,0,OK,10/15/18 19:00,0,OK,10/15/18 19:00,12195958.5,OK,10/15/18 19:00,489581,OK,10/15/18 19:00,8.744235039,OK,10/15/18 19:00,558.6723022,OK,10/15/18 19:00,11560963,OK,10/15/18 19:00,2376771.5,OK,10/15/18 19:00,132.3069153,OK,10/15/18 19:00,141.0511475,OK,10/15/18 19:00,129.9703321,OK,
10/15/18 19:15,5.29775095,OK,10/15/18 19:15,0,OK,10/15/18 19:15,1016329.875,OK,10/15/18 19:15,60.4268074,OK,10/15/18 19:15,55.12905502,OK,10/15/18 19:15,0,OK,10/15/18 19:15,0,OK,10/15/18 19:15,12195958.5,OK,10/15/18 19:15,489603,OK,10/15/18 19:15,8.981895447,OK,10/15/18 19:15,569.8612671,OK,10/15/18 19:15,11561105,OK,10/15/18 19:15,2376787.5,OK,10/15/18 19:15,133.3189545,OK,10/15/18 19:15,142.3008423,OK,10/15/18 19:15,128.9464347,OK,
10/15/18 19:30,4.689637184,OK,10/15/18 19:30,0,OK,10/15/18 19:30,1016329.875,OK,10/15/18 19:30,60.58998108,OK,10/15/18 19:30,55.90034485,OK,10/15/18 19:30,0,OK,10/15/18 19:30,0,OK,10/15/18 19:30,12195958.5,OK,10/15/18 19:30,489625,OK,10/15/18 19:30,8.882595062,OK,10/15/18 19:30,563.2958374,OK,10/15/18 19:30,11561246,OK,10/15/18 19:30,2376803.5,OK,10/15/18 19:30,133.7086487,OK,10/15/18 19:30,142.5912476,OK,10/15/18 19:30,129.0323983,OK,
10/15/18 19:45,4.259875774,OK,10/15/18 19:45,0,OK,10/15/18 19:45,1016329.875,OK,10/15/18 19:45,60.58132172,OK,10/15/18 19:45,56.32144165,OK,10/15/18 19:45,0,OK,10/15/18 19:45,0,OK,10/15/18 19:45,12195958.5,OK,10/15/18 19:45,489648,OK,10/15/18 19:45,8.949169159,OK,10/15/18 19:45,568.3228149,OK,10/15/18 19:45,11561387,OK,10/15/18 19:45,2376819.25,OK,10/15/18 19:45,133.7769012,OK,10/15/18 19:45,142.7260742,OK,10/15/18 19:45,129.2211879,OK,
10/15/18 20:00,3.906304598,OK,10/15/18 20:00,0,OK,10/15/18 20:00,1016329.875,OK,10/15/18 20:00,60.55580902,OK,10/15/18 20:00,56.6495018,OK,10/15/18 20:00,0,OK,10/15/18 20:00,0,OK,10/15/18 20:00,12195958.5,OK,10/15/18 20:00,489670,OK,10/15/18 20:00,9.009903908,OK,10/15/18 20:00,571.4500122,OK,10/15/18 20:00,11561529,OK,10/15/18 20:00,2376835.25,OK,10/15/18 20:00,133.7414551,OK,10/15/18 20:00,142.7513733,OK,10/15/18 20:00,128.8684465,OK,
10/15/18 20:15,3.545037031,OK,10/15/18 20:15,0,OK,10/15/18 20:15,1016329.875,OK,10/15/18 20:15,60.47053528,OK,10/15/18 20:15,56.92549896,OK,10/15/18 20:15,0,OK,10/15/18 20:15,0,OK,10/15/18 20:15,12195958.5,OK,10/15/18 20:15,489692,OK,10/15/18 20:15,9.04861927,OK,10/15/18 20:15,574.2893066,OK,10/15/18 20:15,11561673,OK,10/15/18 20:15,2376851,OK,10/15/18 20:15,133.9868164,OK,10/15/18 20:15,143.0354309,OK,10/15/18 20:15,129.1298286,OK,
10/15/18 20:30,3.138554096,OK,10/15/18 20:30,0,OK,10/15/18 20:30,1016329.875,OK,10/15/18 20:30,60.34195709,OK,10/15/18 20:30,57.20340347,OK,10/15/18 20:30,0,OK,10/15/18 20:30,0,OK,10/15/18 20:30,12195958.5,OK,10/15/18 20:30,489714,OK,10/15/18 20:30,9.221546173,OK,10/15/18 20:30,584.6928711,OK,10/15/18 20:30,11561816,OK,10/15/18 20:30,2376867,OK,10/15/18 20:30,134.2533264,OK,10/15/18 20:30,143.474884,OK,10/15/18 20:30,128.9516757,OK,
10/15/18 20:45,2.656661272,OK,10/15/18 20:45,0,OK,10/15/18 20:45,1016329.875,OK,10/15/18 20:45,60.2529068,OK,10/15/18 20:45,57.59624481,OK,10/15/18 20:45,0,OK,10/15/18 20:45,0,OK,10/15/18 20:45,12195958.5,OK,10/15/18 20:45,489737,OK,10/15/18 20:45,9.204613686,OK,10/15/18 20:45,584.5135498,OK,10/15/18 20:45,11561964,OK,10/15/18 20:45,2376882.75,OK,10/15/18 20:45,134.7612305,OK,10/15/18 20:45,143.9658203,OK,10/15/18 20:45,129.1548942,OK,
