OSU_RTS.MDBUS_RH.852_CDT Time [SNAP],OSU_RTS.MDBUS_RH.852_CDT Value [SNAP],OSU_RTS.MDBUS_RH.852_CDT Status [SNAP],OSU_RTS.MDBUS_RH.852_CHF Time [SNAP],OSU_RTS.MDBUS_RH.852_CHF Value [SNAP],OSU_RTS.MDBUS_RH.852_CHF Status [SNAP],OSU_RTS.MDBUS_RH.852_CHT Time [SNAP],OSU_RTS.MDBUS_RH.852_CHT Value [SNAP],OSU_RTS.MDBUS_RH.852_CHT Status [SNAP],OSU_RTS.MDBUS_RH.852_CRT Time [SNAP],OSU_RTS.MDBUS_RH.852_CRT Value [SNAP],OSU_RTS.MDBUS_RH.852_CRT Status [SNAP],OSU_RTS.MDBUS_RH.852_CST Time [SNAP],OSU_RTS.MDBUS_RH.852_CST Value [SNAP],OSU_RTS.MDBUS_RH.852_CST Status [SNAP],OSU_RTS.MDBUS_RH.852_CVF Time [SNAP],OSU_RTS.MDBUS_RH.852_CVF Value [SNAP],OSU_RTS.MDBUS_RH.852_CVF Status [SNAP],OSU_RTS.MDBUS_RH.852_DCT Time [SNAP],OSU_RTS.MDBUS_RH.852_DCT Value [SNAP],OSU_RTS.MDBUS_RH.852_DCT Status [SNAP],OSU_RTS.MDBUS_RH.852_DHDT Time [SNAP],OSU_RTS.MDBUS_RH.852_DHDT Value [SNAP],OSU_RTS.MDBUS_RH.852_DHDT Status [SNAP],OSU_RTS.MDBUS_RH.852_DHHF Time [SNAP],OSU_RTS.MDBUS_RH.852_DHHF Value [SNAP],OSU_RTS.MDBUS_RH.852_DHHF Status [SNAP],OSU_RTS.MDBUS_RH.852_DHHT Time [SNAP],OSU_RTS.MDBUS_RH.852_DHHT Value [SNAP],OSU_RTS.MDBUS_RH.852_DHHT Status [SNAP],OSU_RTS.MDBUS_RH.852_DHRT Time [SNAP],OSU_RTS.MDBUS_RH.852_DHRT Value [SNAP],OSU_RTS.MDBUS_RH.852_DHRT Status [SNAP],OSU_RTS.MDBUS_RH.852_DHST Time [SNAP],OSU_RTS.MDBUS_RH.852_DHST Value [SNAP],OSU_RTS.MDBUS_RH.852_DHST Status [SNAP],OSU_RTS.MDBUS_RH.852_DHVF Time [SNAP],OSU_RTS.MDBUS_RH.852_DHVF Value [SNAP],OSU_RTS.MDBUS_RH.852_DHVF Status [SNAP],OSU_RTS.MDBUS_RH.852_DLDT Time [SNAP],OSU_RTS.MDBUS_RH.852_DLDT Value [SNAP],OSU_RTS.MDBUS_RH.852_DLDT Status [SNAP],OSU_RTS.MDBUS_RH.852_DLHF Time [SNAP],OSU_RTS.MDBUS_RH.852_DLHF Value [SNAP],OSU_RTS.MDBUS_RH.852_DLHF Status [SNAP],OSU_RTS.MDBUS_RH.852_DLHT Time [SNAP],OSU_RTS.MDBUS_RH.852_DLHT Value [SNAP],OSU_RTS.MDBUS_RH.852_DLHT Status [SNAP],OSU_RTS.MDBUS_RH.852_DLRT Time [SNAP],OSU_RTS.MDBUS_RH.852_DLRT Value [SNAP],OSU_RTS.MDBUS_RH.852_DLRT Status [SNAP],OSU_RTS.MDBUS_RH.852_DLST Time [SNAP],OSU_RTS.MDBUS_RH.852_DLST Value [SNAP],OSU_RTS.MDBUS_RH.852_DLST Status [SNAP],OSU_RTS.MDBUS_RH.852_DLVF Time [SNAP],OSU_RTS.MDBUS_RH.852_DLVF Value [SNAP],OSU_RTS.MDBUS_RH.852_DLVF Status [SNAP],OSU_RTS.MDBUS_RH.852_EC Time [SNAP],OSU_RTS.MDBUS_RH.852_EC Value [SNAP],OSU_RTS.MDBUS_RH.852_EC Status [SNAP],OSU_RTS.MDBUS_RH.852_HDT Time [SNAP],OSU_RTS.MDBUS_RH.852_HDT Value [SNAP],OSU_RTS.MDBUS_RH.852_HDT Status [SNAP],OSU_RTS.MDBUS_RH.852_HF Time [SNAP],OSU_RTS.MDBUS_RH.852_HF Value [SNAP],OSU_RTS.MDBUS_RH.852_HF Status [SNAP],OSU_RTS.MDBUS_RH.852_HGT Time [SNAP],OSU_RTS.MDBUS_RH.852_HGT Value [SNAP],OSU_RTS.MDBUS_RH.852_HGT Status [SNAP],OSU_RTS.MDBUS_RH.852_HHF Time [SNAP],OSU_RTS.MDBUS_RH.852_HHF Value [SNAP],OSU_RTS.MDBUS_RH.852_HHF Status [SNAP],OSU_RTS.MDBUS_RH.852_HHT Time [SNAP],OSU_RTS.MDBUS_RH.852_HHT Value [SNAP],OSU_RTS.MDBUS_RH.852_HHT Status [SNAP],OSU_RTS.MDBUS_RH.852_HRT Time [SNAP],OSU_RTS.MDBUS_RH.852_HRT Value [SNAP],OSU_RTS.MDBUS_RH.852_HRT Status [SNAP],OSU_RTS.MDBUS_RH.852_HST Time [SNAP],OSU_RTS.MDBUS_RH.852_HST Value [SNAP],OSU_RTS.MDBUS_RH.852_HST Status [SNAP],OSU_RTS.MDBUS_RH.852_HVF Time [SNAP],OSU_RTS.MDBUS_RH.852_HVF Value [SNAP],OSU_RTS.MDBUS_RH.852_HVF Status [SNAP],OSU_RTS.MDBUS_RH.852_SC Time [SNAP],OSU_RTS.MDBUS_RH.852_SC Value [SNAP],OSU_RTS.MDBUS_RH.852_SC Status [SNAP],OSU_RTS.MDBUS_RH.852_SF Time [SNAP],OSU_RTS.MDBUS_RH.852_SF Value [SNAP],OSU_RTS.MDBUS_RH.852_SF Status [SNAP],OSU_RTS.MDBUS_RH.852_SHF Time [SNAP],OSU_RTS.MDBUS_RH.852_SHF Value [SNAP],OSU_RTS.MDBUS_RH.852_SHF Status [SNAP],OSU_RTS.MDBUS_RH.852_SHT Time [SNAP],OSU_RTS.MDBUS_RH.852_SHT Value [SNAP],OSU_RTS.MDBUS_RH.852_SHT Status [SNAP],OSU_RTS.MDBUS_RH.852_SP Time [SNAP],OSU_RTS.MDBUS_RH.852_SP Value [SNAP],OSU_RTS.MDBUS_RH.852_SP Status [SNAP],OSU_RTS.MDBUS_RH.852_ST Time [SNAP],OSU_RTS.MDBUS_RH.852_ST Value [SNAP],OSU_RTS.MDBUS_RH.852_ST Status [SNAP],OSU_RTS.MDBUS_RH.852DC_T Time [SNAP],OSU_RTS.MDBUS_RH.852DC_T Value [SNAP],OSU_RTS.MDBUS_RH.852DC_T Status [SNAP],Comments
10/15/18 2:30,1.006879926,OK,10/15/18 2:30,8.954474449,OK,10/15/18 2:30,1894168.375,OK,10/15/18 2:30,59.8471756,OK,10/15/18 2:30,58.8402977,OK,10/15/18 2:30,213.4379438,OK,10/15/18 2:30,996360,OK,10/15/18 2:30,72.98765564,OK,10/15/18 2:30,0,OK,10/15/18 2:30,5410116,OK,10/15/18 2:30,72.58600616,OK,10/15/18 2:30,145.5736694,OK,10/15/18 2:30,0,OK,10/15/18 2:30,70.65843201,OK,10/15/18 2:30,14.71739197,OK,10/15/18 2:30,2814428.5,OK,10/15/18 2:30,72.48594666,OK,10/15/18 2:30,143.1443787,OK,10/15/18 2:30,0.42409839,OK,10/15/18 2:30,11016385,OK,10/15/18 2:30,5.926081181,OK,10/15/18 2:30,107.4536934,OK,10/15/18 2:30,22730020.5,OK,10/15/18 2:30,777.2000732,OK,10/15/18 2:30,20021706,OK,10/15/18 2:30,97.15496063,OK,10/15/18 2:30,103.0810394,OK,10/15/18 2:30,264.5603692,OK,10/15/18 2:30,18994.67773,OK,10/15/18 2:30,0.432209381,OK,10/15/18 2:30,517.6372681,OK,10/15/18 2:30,22791598,OK,10/15/18 2:30,176.0684662,OK,10/15/18 2:30,378.1911011,OK,10/15/18 2:30,996360,OK,
10/15/18 2:45,0.937020183,OK,10/15/18 2:45,8.307412148,OK,10/15/18 2:45,1894170.5,OK,10/15/18 2:45,60.72544479,OK,10/15/18 2:45,59.78842545,OK,10/15/18 2:45,212.7960527,OK,10/15/18 2:45,996370,OK,10/15/18 2:45,73.29937744,OK,10/15/18 2:45,0,OK,10/15/18 2:45,5410125.5,OK,10/15/18 2:45,72.45843506,OK,10/15/18 2:45,145.7578125,OK,10/15/18 2:45,0,OK,10/15/18 2:45,71.05149841,OK,10/15/18 2:45,49.2023201,OK,10/15/18 2:45,2814436.75,OK,10/15/18 2:45,72.36436462,OK,10/15/18 2:45,143.415863,OK,10/15/18 2:45,1.410084506,OK,10/15/18 2:45,11016453,OK,10/15/18 2:45,-2.328307152,OK,10/15/18 2:45,99.68894577,OK,10/15/18 2:45,22730046,OK,10/15/18 2:45,0,OK,10/15/18 2:45,20021910,OK,10/15/18 2:45,102.3049011,OK,10/15/18 2:45,99.97659302,OK,10/15/18 2:45,253.1245448,OK,10/15/18 2:45,18994.76953,OK,10/15/18 2:45,0.292921783,OK,10/15/18 2:45,350.8948364,OK,10/15/18 2:45,22791708,OK,10/15/18 2:45,179.7752838,OK,10/15/18 2:45,379.461792,OK,10/15/18 2:45,996370,OK,
10/15/18 3:00,0.839245379,OK,10/15/18 3:00,7.420422077,OK,10/15/18 3:00,1894172.5,OK,10/15/18 3:00,61.50344849,OK,10/15/18 3:00,60.66420364,OK,10/15/18 3:00,212.2379524,OK,10/15/18 3:00,996380,OK,10/15/18 3:00,73.1424408,OK,10/15/18 3:00,59.81394577,OK,10/15/18 3:00,5410128,OK,10/15/18 3:00,72.54229736,OK,10/15/18 3:00,145.6847382,OK,10/15/18 3:00,1.666258249,OK,10/15/18 3:00,70.68875885,OK,10/15/18 3:00,0,OK,10/15/18 3:00,2814441.5,OK,10/15/18 3:00,72.47525024,OK,10/15/18 3:00,143.1640015,OK,10/15/18 3:00,0,OUT OF RANGE,10/15/18 3:00,11016518,OK,10/15/18 3:00,-2.50587678,OK,10/15/18 3:00,89.04506493,OK,10/15/18 3:00,22730070,OK,10/15/18 3:00,0,OK,10/15/18 3:00,20021910,OK,10/15/18 3:00,100.9836884,OK,10/15/18 3:00,98.47781372,OK,10/15/18 3:00,250.4476358,OK,10/15/18 3:00,18994.85547,OK,10/15/18 3:00,0.268878937,OK,10/15/18 3:00,322.1159363,OK,10/15/18 3:00,22791810,OK,10/15/18 3:00,180.9578094,OK,10/15/18 3:00,380.0309143,OK,10/15/18 3:00,996380,OK,
10/15/18 3:15,0.801500916,OK,10/15/18 3:15,7.057925701,OK,10/15/18 3:15,1894174.25,OK,10/15/18 3:15,62.22327423,OK,10/15/18 3:15,61.421772,OK,10/15/18 3:15,213.3315615,OK,10/15/18 3:15,996380,OK,10/15/18 3:15,72.82655334,OK,10/15/18 3:15,23.01676941,OK,10/15/18 3:15,5410132,OK,10/15/18 3:15,72.66429138,OK,10/15/18 3:15,145.4908447,OK,10/15/18 3:15,0.597386864,OK,10/15/18 3:15,69.64823151,OK,10/15/18 3:15,0,OK,10/15/18 3:15,2814441.75,OK,10/15/18 3:15,72.83136749,OK,10/15/18 3:15,142.479599,OK,10/15/18 3:15,0,OUT OF RANGE,10/15/18 3:15,11016581,OK,10/15/18 3:15,-1.497281313,OK,10/15/18 3:15,85.47112083,OK,10/15/18 3:15,22730091,OK,10/15/18 3:15,0,OK,10/15/18 3:15,20021910,OK,10/15/18 3:15,98.16369629,OK,10/15/18 3:15,96.66641235,OK,10/15/18 3:15,248.4091673,OK,10/15/18 3:15,18994.92969,OK,10/15/18 3:15,0.254132278,OK,10/15/18 3:15,304.4180908,OK,10/15/18 3:15,22791900,OK,10/15/18 3:15,179.1909637,OK,10/15/18 3:15,379.3631287,OK,10/15/18 3:15,996380,OK,
10/15/18 3:30,0.720499992,OK,10/15/18 3:30,6.429855347,OK,10/15/18 3:30,1894175.875,OK,10/15/18 3:30,62.90946198,OK,10/15/18 3:30,62.18895721,OK,10/15/18 3:30,214.2492393,OK,10/15/18 3:30,996390,OK,10/15/18 3:30,72.9725647,OK,10/15/18 3:30,60.03345871,OK,10/15/18 3:30,5410137.5,OK,10/15/18 3:30,72.63754272,OK,10/15/18 3:30,145.6101074,OK,10/15/18 3:30,1.67622905,OK,10/15/18 3:30,68.81298828,OK,10/15/18 3:30,0,OK,10/15/18 3:30,2814442,OK,10/15/18 3:30,73.15203094,OK,10/15/18 3:30,141.9650269,OK,10/15/18 3:30,0,OUT OF RANGE,10/15/18 3:30,11016644,OK,10/15/18 3:30,-1.047909379,OK,10/15/18 3:30,77.15826416,OK,10/15/18 3:30,22730110.5,OK,10/15/18 3:30,0,OK,10/15/18 3:30,20021910,OK,10/15/18 3:30,96.34751129,OK,10/15/18 3:30,95.29959869,OK,10/15/18 3:30,248.6833753,OK,10/15/18 3:30,18995.00586,OK,10/15/18 3:30,0.354330658,OK,10/15/18 3:30,424.4781494,OK,10/15/18 3:30,22791992,OK,10/15/18 3:30,180.6509857,OK,10/15/18 3:30,379.7298584,OK,10/15/18 3:30,996390,OK,
10/15/18 3:45,0.606289625,OK,10/15/18 3:45,5.446184635,OK,10/15/18 3:45,1894177.25,OK,10/15/18 3:45,63.51411438,OK,10/15/18 3:45,62.90782547,OK,10/15/18 3:45,213.6327719,OK,10/15/18 3:45,996390,OK,10/15/18 3:45,72.82656097,OK,10/15/18 3:45,15.93402672,OK,10/15/18 3:45,5410139.5,OK,10/15/18 3:45,72.81276703,OK,10/15/18 3:45,145.639328,OK,10/15/18 3:45,0.445786173,OK,10/15/18 3:45,68.74917603,OK,10/15/18 3:45,0,OK,10/15/18 3:45,2814442.25,OK,10/15/18 3:45,73.12214661,OK,10/15/18 3:45,141.8713226,OK,10/15/18 3:45,0,OUT OF RANGE,10/15/18 3:45,11016707,OK,10/15/18 3:45,-1.139165401,OK,10/15/18 3:45,65.35421562,OK,10/15/18 3:45,22730127,OK,10/15/18 3:45,0,OK,10/15/18 3:45,20021910,OK,10/15/18 3:45,95.19358063,OK,10/15/18 3:45,94.05441284,OK,10/15/18 3:45,243.5961153,OK,10/15/18 3:45,18995.08594,OK,10/15/18 3:45,0.447184113,OK,10/15/18 3:45,535.7236938,OK,10/15/18 3:45,22792088,OK,10/15/18 3:45,180.9248199,OK,10/15/18 3:45,379.7095337,OK,10/15/18 3:45,996390,OK,
10/15/18 4:00,0.559774995,OK,10/15/18 4:00,5.011572838,OK,10/15/18 4:00,1894178.5,OK,10/15/18 4:00,64.05155945,OK,10/15/18 4:00,63.49178696,OK,10/15/18 4:00,214.9642439,OK,10/15/18 4:00,996400,OK,10/15/18 4:00,72.73184204,OK,10/15/18 4:00,0,OK,10/15/18 4:00,5410141.5,OK,10/15/18 4:00,72.84653473,OK,10/15/18 4:00,145.5783844,OK,10/15/18 4:00,0,OK,10/15/18 4:00,68.82159424,OK,10/15/18 4:00,0,OK,10/15/18 4:00,2814442.75,OK,10/15/18 4:00,73.16308594,OK,10/15/18 4:00,141.9846649,OK,10/15/18 4:00,0,OUT OF RANGE,10/15/18 4:00,11016771,OK,10/15/18 4:00,-1.240707636,OK,10/15/18 4:00,60.13887405,OK,10/15/18 4:00,22730142,OK,10/15/18 4:00,0,OK,10/15/18 4:00,20021910,OK,10/15/18 4:00,93.96011353,OK,10/15/18 4:00,92.71940613,OK,10/15/18 4:00,244.4666243,OK,10/15/18 4:00,18995.16797,OK,10/15/18 4:00,0.437122986,OK,10/15/18 4:00,523.6417236,OK,10/15/18 4:00,22792184,OK,10/15/18 4:00,179.9793549,OK,10/15/18 4:00,379.625946,OK,10/15/18 4:00,996400,OK,
10/15/18 4:15,0.424117982,OK,10/15/18 4:15,3.841674805,OK,10/15/18 4:15,1894179.5,OK,10/15/18 4:15,64.57598877,OK,10/15/18 4:15,64.15187836,OK,10/15/18 4:15,217.5057498,OK,10/15/18 4:15,996400,OK,10/15/18 4:15,72.41009521,OK,10/15/18 4:15,0,OK,10/15/18 4:15,5410142.5,OK,10/15/18 4:15,73.11962128,OK,10/15/18 4:15,145.5297241,OK,10/15/18 4:15,0,OK,10/15/18 4:15,69.20999908,OK,10/15/18 4:15,67.85821533,OK,10/15/18 4:15,2814452.5,OK,10/15/18 4:15,72.5320816,OK,10/15/18 4:15,141.7420807,OK,10/15/18 4:15,1.995569213,OK,10/15/18 4:15,11016834,OK,10/15/18 4:15,-0.087663665,OK,10/15/18 4:15,46.10009766,OK,10/15/18 4:15,22730154,OK,10/15/18 4:15,0,OK,10/15/18 4:15,20021920,OK,10/15/18 4:15,93.16230774,OK,10/15/18 4:15,93.074646,OK,10/15/18 4:15,240.8636388,OK,10/15/18 4:15,18995.25781,OK,10/15/18 4:15,0.312625153,OK,10/15/18 4:15,374.4562683,OK,10/15/18 4:15,22792292,OK,10/15/18 4:15,177.8696442,OK,10/15/18 4:15,378.9649658,OK,10/15/18 4:15,996400,OK,
10/15/18 4:30,0.348988891,OK,10/15/18 4:30,3.138721943,OK,10/15/18 4:30,1894180.375,OK,10/15/18 4:30,65.08214569,OK,10/15/18 4:30,64.7331543,OK,10/15/18 4:30,217.1140427,OK,10/15/18 4:30,996410,OK,10/15/18 4:30,72.74041748,OK,10/15/18 4:30,0,OK,10/15/18 4:30,5410144.5,OK,10/15/18 4:30,72.78701782,OK,10/15/18 4:30,145.5274353,OK,10/15/18 4:30,0,OK,10/15/18 4:30,70.20445251,OK,10/15/18 4:30,10.8857193,OK,10/15/18 4:30,2814458.75,OK,10/15/18 4:30,72.60350037,OK,10/15/18 4:30,142.8079529,OK,10/15/18 4:30,0.315685482,OK,10/15/18 4:30,11016898,OK,10/15/18 4:30,6.598278999,OK,10/15/18 4:30,37.86350155,OK,10/15/18 4:30,22730164.5,OK,10/15/18 4:30,802.0674438,OK,10/15/18 4:30,20022022,OK,10/15/18 4:30,93.74432373,OK,10/15/18 4:30,100.3426056,OK,10/15/18 4:30,245.1124054,OK,10/15/18 4:30,18995.34375,OK,10/15/18 4:30,0.272922058,OK,10/15/18 4:30,326.9092102,OK,10/15/18 4:30,22792396,OK,10/15/18 4:30,178.3235931,OK,10/15/18 4:30,378.9376221,OK,10/15/18 4:30,996410,OK,
10/15/18 4:45,0.356297106,OK,10/15/18 4:45,3.224103451,OK,10/15/18 4:45,1894181.25,OK,10/15/18 4:45,65.5687561,OK,10/15/18 4:45,65.21246338,OK,10/15/18 4:45,217.3081221,OK,10/15/18 4:45,996410,OK,10/15/18 4:45,72.66899109,OK,10/15/18 4:45,0,OK,10/15/18 4:45,5410145,OK,10/15/18 4:45,73.016716,OK,10/15/18 4:45,145.6857147,OK,10/15/18 4:45,0,OK,10/15/18 4:45,69.60762024,OK,10/15/18 4:45,0,OK,10/15/18 4:45,2814459.75,OK,10/15/18 4:45,72.93861389,OK,10/15/18 4:45,142.5462341,OK,10/15/18 4:45,0,OUT OF RANGE,10/15/18 4:45,11016961,OK,10/15/18 4:45,6.322311401,OK,10/15/18 4:45,38.68924141,OK,10/15/18 4:45,22730175,OK,10/15/18 4:45,757.694519,OK,10/15/18 4:45,20022196,OK,10/15/18 4:45,99.00747681,OK,10/15/18 4:45,105.3297958,OK,10/15/18 4:45,241.7638196,OK,10/15/18 4:45,18995.42969,OK,10/15/18 4:45,0.366150391,OK,10/15/18 4:45,438.5672302,OK,10/15/18 4:45,22792500,OK,10/15/18 4:45,177.8596039,OK,10/15/18 4:45,378.5398865,OK,10/15/18 4:45,996410,OK,
10/15/18 5:00,0.380154431,OK,10/15/18 5:00,3.492139816,OK,10/15/18 5:00,1894182,OK,10/15/18 5:00,66.05651855,OK,10/15/18 5:00,65.67636108,OK,10/15/18 5:00,220.6155288,OK,10/15/18 5:00,996410,OK,10/15/18 5:00,72.3494873,OK,10/15/18 5:00,21.48210716,OK,10/15/18 5:00,5410146.5,OK,10/15/18 5:00,73.26182556,OK,10/15/18 5:00,145.6113129,OK,10/15/18 5:00,0.604979217,OK,10/15/18 5:00,68.84228516,OK,10/15/18 5:00,0,OK,10/15/18 5:00,2814459.75,OK,10/15/18 5:00,73.34532166,OK,10/15/18 5:00,142.1876221,OK,10/15/18 5:00,0,OUT OF RANGE,10/15/18 5:00,11017023,OK,10/15/18 5:00,-3.074835539,OK,10/15/18 5:00,41.9056778,OK,10/15/18 5:00,22730184,OK,10/15/18 5:00,0,OK,10/15/18 5:00,20022322,OK,10/15/18 5:00,103.3885193,OK,10/15/18 5:00,100.3136749,OK,10/15/18 5:00,234.8067305,OK,10/15/18 5:00,18995.52148,OK,10/15/18 5:00,0.287185608,OK,10/15/18 5:00,344.0326538,OK,10/15/18 5:00,22792608,OK,10/15/18 5:00,180.2311249,OK,10/15/18 5:00,379.7162476,OK,10/15/18 5:00,996410,OK,
10/15/18 5:15,0.303249955,OK,10/15/18 5:15,2.770932198,OK,10/15/18 5:15,1894182.625,OK,10/15/18 5:15,66.48920441,OK,10/15/18 5:15,66.18595886,OK,10/15/18 5:15,218.9177897,OK,10/15/18 5:15,996410,OK,10/15/18 5:15,72.11932373,OK,10/15/18 5:15,0,OK,10/15/18 5:15,5410147,OK,10/15/18 5:15,73.4704895,OK,10/15/18 5:15,145.5898132,OK,10/15/18 5:15,0,OK,10/15/18 5:15,68.03201294,OK,10/15/18 5:15,0,OK,10/15/18 5:15,2814459.75,OK,10/15/18 5:15,73.6438446,OK,10/15/18 5:15,141.6758575,OK,10/15/18 5:15,0,OUT OF RANGE,10/15/18 5:15,11017086,OK,10/15/18 5:15,-2.419749737,OK,10/15/18 5:15,33.25118637,OK,10/15/18 5:15,22730191.5,OK,10/15/18 5:15,0,OK,10/15/18 5:15,20022322,OK,10/15/18 5:15,100.8748474,OK,10/15/18 5:15,98.45510101,OK,10/15/18 5:15,229.8517486,OK,10/15/18 5:15,18995.60938,OK,10/15/18 5:15,0.358560394,OK,10/15/18 5:15,429.5267029,OK,10/15/18 5:15,22792712,OK,10/15/18 5:15,179.8640137,OK,10/15/18 5:15,379.753479,OK,10/15/18 5:15,996410,OK,
10/15/18 5:30,0.171596006,OK,10/15/18 5:30,1.561561227,OK,10/15/18 5:30,1894183.25,OK,10/15/18 5:30,66.88848877,OK,10/15/18 5:30,66.71688843,OK,10/15/18 5:30,218.5607025,OK,10/15/18 5:30,996410,OK,10/15/18 5:30,71.84544373,OK,10/15/18 5:30,0,OK,10/15/18 5:30,5410148.5,OK,10/15/18 5:30,73.53182983,OK,10/15/18 5:30,145.3772736,OK,10/15/18 5:30,0,OK,10/15/18 5:30,68.30621338,OK,10/15/18 5:30,0,OK,10/15/18 5:30,2814459.75,OK,10/15/18 5:30,73.79369354,OK,10/15/18 5:30,142.0999146,OK,10/15/18 5:30,0,OUT OF RANGE,10/15/18 5:30,11017149,OK,10/15/18 5:30,-1.920060039,OK,10/15/18 5:30,18.73873472,OK,10/15/18 5:30,22730199,OK,10/15/18 5:30,0,OK,10/15/18 5:30,20022322,OK,10/15/18 5:30,98.5824585,OK,10/15/18 5:30,96.66239929,OK,10/15/18 5:30,230.2900387,OK,10/15/18 5:30,18995.69727,OK,10/15/18 5:30,0.413438629,OK,10/15/18 5:30,495.2818604,OK,10/15/18 5:30,22792820,OK,10/15/18 5:30,180.4087982,OK,10/15/18 5:30,379.6663208,OK,10/15/18 5:30,996410,OK,
10/15/18 5:45,0.230734736,OK,10/15/18 5:45,2.139438391,OK,10/15/18 5:45,1894183.75,OK,10/15/18 5:45,67.27297974,OK,10/15/18 5:45,67.04225159,OK,10/15/18 5:45,222.7052353,OK,10/15/18 5:45,996410,OK,10/15/18 5:45,72.11564636,OK,10/15/18 5:45,0,OK,10/15/18 5:45,5410149.5,OK,10/15/18 5:45,73.29943085,OK,10/15/18 5:45,145.4150848,OK,10/15/18 5:45,0,OK,10/15/18 5:45,68.28653717,OK,10/15/18 5:45,0,OK,10/15/18 5:45,2814460.5,OK,10/15/18 5:45,73.52774811,OK,10/15/18 5:45,141.8142853,OK,10/15/18 5:45,0,OUT OF RANGE,10/15/18 5:45,11017212,OK,10/15/18 5:45,-1.510130405,OK,10/15/18 5:45,25.67326069,OK,10/15/18 5:45,22730205,OK,10/15/18 5:45,0,OK,10/15/18 5:45,20022322,OK,10/15/18 5:45,96.79882813,OK,10/15/18 5:45,95.28869629,OK,10/15/18 5:45,233.3936163,OK,10/15/18 5:45,18995.78711,OK,10/15/18 5:45,0.326983215,OK,10/15/18 5:45,391.7133179,OK,10/15/18 5:45,22792928,OK,10/15/18 5:45,180.467514,OK,10/15/18 5:45,379.611969,OK,10/15/18 5:45,996410,OK,
10/15/18 6:00,0.144090295,OK,10/15/18 6:00,1.324370623,OK,10/15/18 6:00,1894184.125,OK,10/15/18 6:00,67.59950256,OK,10/15/18 6:00,67.45541382,OK,10/15/18 6:00,220.7679895,OK,10/15/18 6:00,996420,OK,10/15/18 6:00,72.03627014,OK,10/15/18 6:00,38.70295334,OK,10/15/18 6:00,5410151,OK,10/15/18 6:00,73.5880127,OK,10/15/18 6:00,145.6242981,OK,10/15/18 6:00,1.094688438,OK,10/15/18 6:00,68.09963989,OK,10/15/18 6:00,11.08771038,OK,10/15/18 6:00,2814460.75,OK,10/15/18 6:00,73.83743286,OK,10/15/18 6:00,141.9370728,OK,10/15/18 6:00,0.331398344,OK,10/15/18 6:00,11017277,OK,10/15/18 6:00,-1.521674275,OK,10/15/18 6:00,15.89244747,OK,10/15/18 6:00,22730209.5,OK,10/15/18 6:00,0,OK,10/15/18 6:00,20022322,OK,10/15/18 6:00,95.6063385,OK,10/15/18 6:00,94.08467102,OK,10/15/18 6:00,226.3832385,OK,10/15/18 6:00,18995.875,OK,10/15/18 6:00,0.332468109,OK,10/15/18 6:00,398.2810669,OK,10/15/18 6:00,22793032,OK,10/15/18 6:00,180.3303375,OK,10/15/18 6:00,379.8747253,OK,10/15/18 6:00,996420,OK,
10/15/18 6:15,0.09865471,OK,10/15/18 6:15,0.918851912,OK,10/15/18 6:15,1894184.375,OK,10/15/18 6:15,67.89512634,OK,10/15/18 6:15,67.79647064,OK,10/15/18 6:15,223.7227686,OK,10/15/18 6:15,996430,OK,10/15/18 6:15,73.27438354,OK,10/15/18 6:15,0,OK,10/15/18 6:15,5410161,OK,10/15/18 6:15,72.584198,OK,10/15/18 6:15,145.8585815,OK,10/15/18 6:15,0,OK,10/15/18 6:15,68.88679504,OK,10/15/18 6:15,46.23548889,OK,10/15/18 6:15,2814474,OK,10/15/18 6:15,72.53167725,OK,10/15/18 6:15,141.418457,OK,10/15/18 6:15,1.365948466,OK,10/15/18 6:15,11017342,OK,10/15/18 6:15,-1.383603573,OK,10/15/18 6:15,11.02622294,OK,10/15/18 6:15,22730212.5,OK,10/15/18 6:15,0,OK,10/15/18 6:15,20022322,OK,10/15/18 6:15,94.19110107,OK,10/15/18 6:15,92.80749512,OK,10/15/18 6:15,223.8225265,OK,10/15/18 6:15,18995.97461,OK,10/15/18 6:15,0.375783264,OK,10/15/18 6:15,450.1642456,OK,10/15/18 6:15,22793152,OK,10/15/18 6:15,180.0973969,OK,10/15/18 6:15,379.6076355,OK,10/15/18 6:15,996430,OK,
