OSU_RTS.MDBUS_E3.106E_1C Time [SNAP],OSU_RTS.MDBUS_E3.106E_1C Value [SNAP],OSU_RTS.MDBUS_E3.106E_1C Status [SNAP],OSU_RTS.MDBUS_RT.106S_C Time [SNAP],OSU_RTS.MDBUS_RT.106S_C Value [SNAP],OSU_RTS.MDBUS_RT.106S_C Status [SNAP],OSU_RTS.MDBUS_RT.106S_DP Time [SNAP],OSU_RTS.MDBUS_RT.106S_DP Value [SNAP],OSU_RTS.MDBUS_RT.106S_DP Status [SNAP],OSU_RTS.MDBUS_RT.106S_HF Time [SNAP],OSU_RTS.MDBUS_RT.106S_HF Value [SNAP],OSU_RTS.MDBUS_RT.106S_HF Status [SNAP],OSU_RTS.MDBUS_RT.106S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.106S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.106S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.106S_I Time [SNAP],OSU_RTS.MDBUS_RT.106S_I Value [SNAP],OSU_RTS.MDBUS_RT.106S_I Status [SNAP],OSU_RTS.MDBUS_RT.106S_P Time [SNAP],OSU_RTS.MDBUS_RT.106S_P Value [SNAP],OSU_RTS.MDBUS_RT.106S_P Status [SNAP],OSU_RTS.MDBUS_RT.106S_T Time [SNAP],OSU_RTS.MDBUS_RT.106S_T Value [SNAP],OSU_RTS.MDBUS_RT.106S_T Status [SNAP],Comments
10/21/18 13:15,3322097,OK,10/21/18 13:15,54500.50781,OK,10/21/18 13:15,52.02326965,OK,10/21/18 13:15,1762.261475,OK,10/21/18 13:15,65893964,OK,10/21/18 13:15,1.458796021,OK,10/21/18 13:15,175.4384308,OK,10/21/18 13:15,393.6903687,OK,
10/21/18 13:30,3322125,OK,10/21/18 13:30,54500.89844,OK,10/21/18 13:30,55.48381424,OK,10/21/18 13:30,1928.486572,OK,10/21/18 13:30,65894436,OK,10/21/18 13:30,1.596679932,OK,10/21/18 13:30,175.2111053,OK,10/21/18 13:30,393.2841187,OK,
10/21/18 13:45,3322154,OK,10/21/18 13:45,54501.28125,OK,10/21/18 13:45,53.29751587,OK,10/21/18 13:45,1808.477539,OK,10/21/18 13:45,65894896,OK,10/21/18 13:45,1.497929321,OK,10/21/18 13:45,174.8308258,OK,10/21/18 13:45,392.3927612,OK,
10/21/18 14:00,3322182,OK,10/21/18 14:00,54501.67969,OK,10/21/18 14:00,56.53313446,OK,10/21/18 14:00,1924.591553,OK,10/21/18 14:00,65895376,OK,10/21/18 14:00,1.594300903,OK,10/21/18 14:00,173.3906403,OK,10/21/18 14:00,391.7619019,OK,
10/21/18 14:15,3322211,OK,10/21/18 14:15,54502.05469,OK,10/21/18 14:15,52.11769104,OK,10/21/18 14:15,1761.265137,OK,10/21/18 14:15,65895832,OK,10/21/18 14:15,1.460587158,OK,10/21/18 14:15,174.2496185,OK,10/21/18 14:15,389.9103394,OK,
10/21/18 14:30,3322241,OK,10/21/18 14:30,54502.42578,OK,10/21/18 14:30,54.05849075,OK,10/21/18 14:30,1836.330444,OK,10/21/18 14:30,65896276,OK,10/21/18 14:30,1.524647583,OK,10/21/18 14:30,174.2532806,OK,10/21/18 14:30,387.6285095,OK,
10/21/18 14:45,3322270,OK,10/21/18 14:45,54502.82031,OK,10/21/18 14:45,52.8993454,OK,10/21/18 14:45,1761.995728,OK,10/21/18 14:45,65896752,OK,10/21/18 14:45,1.462587891,OK,10/21/18 14:45,175.7451019,OK,10/21/18 14:45,388.4725342,OK,
10/21/18 15:00,3322300,OK,10/21/18 15:00,54503.19922,OK,10/21/18 15:00,55.42076492,OK,10/21/18 15:00,1897.410278,OK,10/21/18 15:00,65897204,OK,10/21/18 15:00,1.575919189,OK,10/21/18 15:00,175.95401,OK,10/21/18 15:00,387.4162598,OK,
10/21/18 15:15,3322329,OK,10/21/18 15:15,54503.55859,OK,10/21/18 15:15,48.50817871,OK,10/21/18 15:15,1630.555786,OK,10/21/18 15:15,65897640,OK,10/21/18 15:15,1.355454956,OK,10/21/18 15:15,175.5172424,OK,10/21/18 15:15,385.6204529,OK,
10/21/18 15:30,3322358,OK,10/21/18 15:30,54503.92188,OK,10/21/18 15:30,49.49536133,OK,10/21/18 15:30,1666.49939,OK,10/21/18 15:30,65898076,OK,10/21/18 15:30,1.385985596,OK,10/21/18 15:30,175.0119476,OK,10/21/18 15:30,384.5792847,OK,
10/21/18 15:45,3322387,OK,10/21/18 15:45,54504.30078,OK,10/21/18 15:45,51.76838684,OK,10/21/18 15:45,1756.734375,OK,10/21/18 15:45,65898532,OK,10/21/18 15:45,1.461355713,OK,10/21/18 15:45,175.6327057,OK,10/21/18 15:45,384.3253174,OK,
10/21/18 16:00,3322417,OK,10/21/18 16:00,54504.65625,OK,10/21/18 16:00,60.85134888,OK,10/21/18 16:00,2102.477051,OK,10/21/18 16:00,65898960,OK,10/21/18 16:00,1.750211792,OK,10/21/18 16:00,174.9552765,OK,10/21/18 16:00,382.7720032,OK,
10/21/18 16:15,3322446,OK,10/21/18 16:15,54505.05859,OK,10/21/18 16:15,53.65161514,OK,10/21/18 16:15,1825.644653,OK,10/21/18 16:15,65899440,OK,10/21/18 16:15,1.518015259,OK,10/21/18 16:15,174.9933014,OK,10/21/18 16:15,384.9888306,OK,
10/21/18 16:30,3322475,OK,10/21/18 16:30,54505.43359,OK,10/21/18 16:30,53.0053215,OK,10/21/18 16:30,1789.369995,OK,10/21/18 16:30,65899896,OK,10/21/18 16:30,1.487784058,OK,10/21/18 16:30,172.7222748,OK,10/21/18 16:30,384.4864807,OK,
10/21/18 16:45,3322504,OK,10/21/18 16:45,54505.78125,OK,10/21/18 16:45,61.30821609,OK,10/21/18 16:45,2089.130859,OK,10/21/18 16:45,65900312,OK,10/21/18 16:45,1.739627197,OK,10/21/18 16:45,172.2768707,OK,10/21/18 16:45,381.4909058,OK,
10/21/18 17:00,3322533,OK,10/21/18 17:00,54506.17188,OK,10/21/18 17:00,51.69109344,OK,10/21/18 17:00,1741.09668,OK,10/21/18 17:00,65900784,OK,10/21/18 17:00,1.448152832,OK,10/21/18 17:00,173.042923,OK,10/21/18 17:00,383.9013062,OK,
10/21/18 17:15,3322561,OK,10/21/18 17:15,54506.55078,OK,10/21/18 17:15,52.15840912,OK,10/21/18 17:15,1758.598999,OK,10/21/18 17:15,65901236,OK,10/21/18 17:15,1.461037842,OK,10/21/18 17:15,173.1406097,OK,10/21/18 17:15,386.116272,OK,
10/21/18 17:30,3322589,OK,10/21/18 17:30,54506.91406,OK,10/21/18 17:30,61.58613968,OK,10/21/18 17:30,2115.900146,OK,10/21/18 17:30,65901676,OK,10/21/18 17:30,1.756550537,OK,10/21/18 17:30,172.8718262,OK,10/21/18 17:30,387.4972534,OK,
10/21/18 17:45,3322616,OK,10/21/18 17:45,54507.30859,OK,10/21/18 17:45,55.31958008,OK,10/21/18 17:45,1879.852539,OK,10/21/18 17:45,65902152,OK,10/21/18 17:45,1.556897461,OK,10/21/18 17:45,173.7092743,OK,10/21/18 17:45,392.2717896,OK,
10/21/18 18:00,3322644,OK,10/21/18 18:00,54507.71484,OK,10/21/18 18:00,56.05580902,OK,10/21/18 18:00,1912.466797,OK,10/21/18 18:00,65902644,OK,10/21/18 18:00,1.581731567,OK,10/21/18 18:00,174.7399445,OK,10/21/18 18:00,395.2055054,OK,
10/21/18 18:15,3322671,OK,10/21/18 18:15,54508.10547,OK,10/21/18 18:15,62.17856216,OK,10/21/18 18:15,2137.383789,OK,10/21/18 18:15,65903116,OK,10/21/18 18:15,1.76847522,OK,10/21/18 18:15,173.1515656,OK,10/21/18 18:15,393.977417,OK,
10/21/18 18:30,3322698,OK,10/21/18 18:30,54508.51172,OK,10/21/18 18:30,55.82159424,OK,10/21/18 18:30,1901.818604,OK,10/21/18 18:30,65903604,OK,10/21/18 18:30,1.574387451,OK,10/21/18 18:30,174.2979889,OK,10/21/18 18:30,393.2910156,OK,
10/21/18 18:45,3322725,OK,10/21/18 18:45,54508.91797,OK,10/21/18 18:45,54.01663208,OK,10/21/18 18:45,1828.717407,OK,10/21/18 18:45,65904096,OK,10/21/18 18:45,1.513685181,OK,10/21/18 18:45,173.5069427,OK,10/21/18 18:45,393.3116455,OK,
10/21/18 19:00,3322752,OK,10/21/18 19:00,54509.3125,OK,10/21/18 19:00,66.63156128,OK,10/21/18 19:00,2296.763672,OK,10/21/18 19:00,65904572,OK,10/21/18 19:00,1.901287476,OK,10/21/18 19:00,171.5129089,OK,10/21/18 19:00,392.5768738,OK,
10/21/18 19:15,3322779,OK,10/21/18 19:15,54509.74609,OK,10/21/18 19:15,57.87051392,OK,10/21/18 19:15,1969.130249,OK,10/21/18 19:15,65905096,OK,10/21/18 19:15,1.627377563,OK,10/21/18 19:15,171.6510925,OK,10/21/18 19:15,395.7816162,OK,
10/21/18 19:30,3322805,OK,10/21/18 19:30,54510.16016,OK,10/21/18 19:30,58.87917328,OK,10/21/18 19:30,1972.408569,OK,10/21/18 19:30,65905600,OK,10/21/18 19:30,1.628229248,OK,10/21/18 19:30,170.1210785,OK,10/21/18 19:30,397.5646973,OK,
10/21/18 19:45,3322831,OK,10/21/18 19:45,54510.58594,OK,10/21/18 19:45,65.71369934,OK,10/21/18 19:45,2262.07373,OK,10/21/18 19:45,65906112,OK,10/21/18 19:45,1.86473291,OK,10/21/18 19:45,172.1215515,OK,10/21/18 19:45,400.852417,OK,
10/21/18 20:00,3322857,OK,10/21/18 20:00,54511.02734,OK,10/21/18 20:00,62.33182526,OK,10/21/18 20:00,2134.4104,OK,10/21/18 20:00,65906648,OK,10/21/18 20:00,1.756074829,OK,10/21/18 20:00,172.4262238,OK,10/21/18 20:00,404.8950806,OK,
10/21/18 20:15,3322883,OK,10/21/18 20:15,54511.44922,OK,10/21/18 20:15,60.84579849,OK,10/21/18 20:15,2038.717651,OK,10/21/18 20:15,65907164,OK,10/21/18 20:15,1.67757251,OK,10/21/18 20:15,174.1871185,OK,10/21/18 20:15,405.1380005,OK,
10/21/18 20:30,3322909,OK,10/21/18 20:30,54511.89063,OK,10/21/18 20:30,58.92528534,OK,10/21/18 20:30,2009.734619,OK,10/21/18 20:30,65907696,OK,10/21/18 20:30,1.653755249,OK,10/21/18 20:30,173.2110443,OK,10/21/18 20:30,404.8106079,OK,
10/21/18 20:45,3322936,OK,10/21/18 20:45,54512.32031,OK,10/21/18 20:45,61.43195724,OK,10/21/18 20:45,2088.372559,OK,10/21/18 20:45,65908224,OK,10/21/18 20:45,1.718452515,OK,10/21/18 20:45,170.342453,OK,10/21/18 20:45,403.9768066,OK,
10/21/18 21:00,3322962,OK,10/21/18 21:00,54512.75391,OK,10/21/18 21:00,62.65483856,OK,10/21/18 21:00,2149.230957,OK,10/21/18 21:00,65908748,OK,10/21/18 21:00,1.769203735,OK,10/21/18 21:00,172.7901154,OK,10/21/18 21:00,403.9270935,OK,
10/21/18 21:15,3322988,OK,10/21/18 21:15,54513.21094,OK,10/21/18 21:15,69.83482361,OK,10/21/18 21:15,2413.226563,OK,10/21/18 21:15,65909304,OK,10/21/18 21:15,1.984637695,OK,10/21/18 21:15,172.2940826,OK,10/21/18 21:15,405.7084961,OK,
10/21/18 21:30,3323013,OK,10/21/18 21:30,54513.66406,OK,10/21/18 21:30,62.08567047,OK,10/21/18 21:30,2126.81665,OK,10/21/18 21:30,65909856,OK,10/21/18 21:30,1.748178467,OK,10/21/18 21:30,172.8439331,OK,10/21/18 21:30,406.9346924,OK,
10/21/18 21:45,3323039,OK,10/21/18 21:45,54514.09375,OK,10/21/18 21:45,62.54701233,OK,10/21/18 21:45,2133.119629,OK,10/21/18 21:45,65910380,OK,10/21/18 21:45,1.753898804,OK,10/21/18 21:45,170.9098053,OK,10/21/18 21:45,405.7416992,OK,
10/21/18 22:00,3323064,OK,10/21/18 22:00,54514.57422,OK,10/21/18 22:00,66.50675964,OK,10/21/18 22:00,2282.301758,OK,10/21/18 22:00,65910960,OK,10/21/18 22:00,1.87585498,OK,10/21/18 22:00,170.9517365,OK,10/21/18 22:00,406.5200806,OK,
10/21/18 22:15,3323089,OK,10/21/18 22:15,54515.03516,OK,10/21/18 22:15,64.81483459,OK,10/21/18 22:15,2189.176758,OK,10/21/18 22:15,65911520,OK,10/21/18 22:15,1.79908728,OK,10/21/18 22:15,170.1667938,OK,10/21/18 22:15,406.5587463,OK,
10/21/18 22:30,3323114,OK,10/21/18 22:30,54515.48047,OK,10/21/18 22:30,63.52849579,OK,10/21/18 22:30,2175.793945,OK,10/21/18 22:30,65912064,OK,10/21/18 22:30,1.789091187,OK,10/21/18 22:30,171.8406372,OK,10/21/18 22:30,405.8957825,OK,
10/21/18 22:45,3323138,OK,10/21/18 22:45,54515.95313,OK,10/21/18 22:45,69.34707642,OK,10/21/18 22:45,2403.156006,OK,10/21/18 22:45,65912640,OK,10/21/18 22:45,1.974645264,OK,10/21/18 22:45,172.0292816,OK,10/21/18 22:45,407.3767395,OK,
10/21/18 23:00,3323163,OK,10/21/18 23:00,54516.41406,OK,10/21/18 23:00,65.17973328,OK,10/21/18 23:00,2234.092041,OK,10/21/18 23:00,65913200,OK,10/21/18 23:00,1.834688477,OK,10/21/18 23:00,171.3305206,OK,10/21/18 23:00,408.3445435,OK,
10/21/18 23:15,3323189,OK,10/21/18 23:15,54516.875,OK,10/21/18 23:15,66.77716064,OK,10/21/18 23:15,2304.443359,OK,10/21/18 23:15,65913764,OK,10/21/18 23:15,1.892614746,OK,10/21/18 23:15,172.9347534,OK,10/21/18 23:15,408.6460571,OK,
10/21/18 23:30,3323213,OK,10/21/18 23:30,54517.37109,OK,10/21/18 23:30,66.88093567,OK,10/21/18 23:30,2296.826904,OK,10/21/18 23:30,65914368,OK,10/21/18 23:30,1.884060181,OK,10/21/18 23:30,171.2919464,OK,10/21/18 23:30,410.6593323,OK,
10/21/18 23:45,3323238,OK,10/21/18 23:45,54517.83984,OK,10/21/18 23:45,66.02108002,OK,10/21/18 23:45,2277.964111,OK,10/21/18 23:45,65914936,OK,10/21/18 23:45,1.869557129,OK,10/21/18 23:45,173.3335419,OK,10/21/18 23:45,410.1871948,OK,
