OSU_RTS.MDBUS_C1.025_CDT Time [SNAP],OSU_RTS.MDBUS_C1.025_CDT Value [SNAP],OSU_RTS.MDBUS_C1.025_CDT Status [SNAP],OSU_RTS.MDBUS_C1.025_CHF Time [SNAP],OSU_RTS.MDBUS_C1.025_CHF Value [SNAP],OSU_RTS.MDBUS_C1.025_CHF Status [SNAP],OSU_RTS.MDBUS_C1.025_CHT Time [SNAP],OSU_RTS.MDBUS_C1.025_CHT Value [SNAP],OSU_RTS.MDBUS_C1.025_CHT Status [SNAP],OSU_RTS.MDBUS_C1.025_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.025_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.025_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.025_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.025_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.025_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.025_CVF Time [SNAP],OSU_RTS.MDBUS_C1.025_CVF Value [SNAP],OSU_RTS.MDBUS_C1.025_CVF Status [SNAP],OSU_RTS.MDBUS_C1.025_HF Time [SNAP],OSU_RTS.MDBUS_C1.025_HF Value [SNAP],OSU_RTS.MDBUS_C1.025_HF Status [SNAP],OSU_RTS.MDBUS_C1.025_HGT Time [SNAP],OSU_RTS.MDBUS_C1.025_HGT Value [SNAP],OSU_RTS.MDBUS_C1.025_HGT Status [SNAP],OSU_RTS.MDBUS_CC.025_MHT Time [SNAP],OSU_RTS.MDBUS_CC.025_MHT Value [SNAP],OSU_RTS.MDBUS_CC.025_MHT Status [SNAP],OSU_RTS.MDBUS_CC.025_PHT Time [SNAP],OSU_RTS.MDBUS_CC.025_PHT Value [SNAP],OSU_RTS.MDBUS_CC.025_PHT Status [SNAP],OSU_RTS.MDBUS_E3.025_E01 Time [SNAP],OSU_RTS.MDBUS_E3.025_E01 Value [SNAP],OSU_RTS.MDBUS_E3.025_E01 Status [SNAP],OSU_RTS.MDBUS_E3.025_E02 Time [SNAP],OSU_RTS.MDBUS_E3.025_E02 Value [SNAP],OSU_RTS.MDBUS_E3.025_E02 Status [SNAP],OSU_RTS.MDBUS_RT.025S_C Time [SNAP],OSU_RTS.MDBUS_RT.025S_C Value [SNAP],OSU_RTS.MDBUS_RT.025S_C Status [SNAP],OSU_RTS.MDBUS_RT.025S_HF Time [SNAP],OSU_RTS.MDBUS_RT.025S_HF Value [SNAP],OSU_RTS.MDBUS_RT.025S_HF Status [SNAP],OSU_RTS.MDBUS_RT.025S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.025S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.025S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.025S_I Time [SNAP],OSU_RTS.MDBUS_RT.025S_I Value [SNAP],OSU_RTS.MDBUS_RT.025S_I Status [SNAP],OSU_RTS.MDBUS_RT.025S_P Time [SNAP],OSU_RTS.MDBUS_RT.025S_P Value [SNAP],OSU_RTS.MDBUS_RT.025S_P Status [SNAP],OSU_RTS.MDBUS_RT.025S_T Time [SNAP],OSU_RTS.MDBUS_RT.025S_T Value [SNAP],OSU_RTS.MDBUS_RT.025S_T Status [SNAP],Comments
10/19/18 8:00,2.449003696,OK,10/19/18 8:00,0,OK,10/19/18 8:00,2457413,OK,10/19/18 8:00,61.34050751,OK,10/19/18 8:00,58.89150238,OK,10/19/18 8:00,0,OK,10/19/18 8:00,0,OK,10/19/18 8:00,29488956,OK,,,,,,,10/19/18 8:00,370375,OK,10/19/18 8:00,200673,OK,10/19/18 8:00,19652.66797,OK,10/19/18 8:00,523.2886353,OK,10/19/18 8:00,24365162,OK,10/19/18 8:00,0.436793396,OK,10/19/18 8:00,181.2750702,OK,10/19/18 8:00,381.2372437,OK,
10/19/18 8:15,2.452528954,OK,10/19/18 8:15,0,OK,10/19/18 8:15,2457413,OK,10/19/18 8:15,61.38206482,OK,10/19/18 8:15,58.92953491,OK,10/19/18 8:15,0,OK,10/19/18 8:15,0,OK,10/19/18 8:15,29488956,OK,,,,,,,10/19/18 8:15,370390,OK,10/19/18 8:15,200682,OK,10/19/18 8:15,19652.76367,OK,10/19/18 8:15,438.151886,OK,10/19/18 8:15,24365278,OK,10/19/18 8:15,0.365737457,OK,10/19/18 8:15,180.8889618,OK,10/19/18 8:15,381.0002441,OK,
10/19/18 8:30,2.495676994,OK,10/19/18 8:30,0,OK,10/19/18 8:30,2457413,OK,10/19/18 8:30,61.51203156,OK,10/19/18 8:30,59.01635742,OK,10/19/18 8:30,0,OK,10/19/18 8:30,0,OK,10/19/18 8:30,29488956,OK,,,,,,,10/19/18 8:30,370407,OK,10/19/18 8:30,200689,OK,10/19/18 8:30,19652.85547,OK,10/19/18 8:30,445.1765747,OK,10/19/18 8:30,24365388,OK,10/19/18 8:30,0.37167984,OK,10/19/18 8:30,177.2718506,OK,10/19/18 8:30,379.3851013,OK,
10/19/18 8:45,2.498021126,OK,10/19/18 8:45,0,OK,10/19/18 8:45,2457413,OK,10/19/18 8:45,61.60245514,OK,10/19/18 8:45,59.10443497,OK,10/19/18 8:45,0,OK,10/19/18 8:45,0,OK,10/19/18 8:45,29488956,OK,,,,,,,10/19/18 8:45,370424,OK,10/19/18 8:45,200695,OK,10/19/18 8:45,19652.95117,OK,10/19/18 8:45,529.2178345,OK,10/19/18 8:45,24365504,OK,10/19/18 8:45,0.441762878,OK,10/19/18 8:45,180.5827484,OK,10/19/18 8:45,380.5864563,OK,
10/19/18 9:00,2.619947433,OK,10/19/18 9:00,0,OK,10/19/18 9:00,2457413,OK,10/19/18 9:00,61.7104187,OK,10/19/18 9:00,59.09046936,OK,10/19/18 9:00,0,OK,10/19/18 9:00,0,OK,10/19/18 9:00,29488956,OK,,,,,,,10/19/18 9:00,370441,OK,10/19/18 9:00,200701,OK,10/19/18 9:00,19653.06445,OK,10/19/18 9:00,547.4195557,OK,10/19/18 9:00,24365638,OK,10/19/18 9:00,0.456998688,OK,10/19/18 9:00,178.8981476,OK,10/19/18 9:00,380.1836243,OK,
10/19/18 9:15,2.50936842,OK,10/19/18 9:15,0,OK,10/19/18 9:15,2457413,OK,10/19/18 9:15,61.76663208,OK,10/19/18 9:15,59.25726318,OK,10/19/18 9:15,0,OK,10/19/18 9:15,0,OK,10/19/18 9:15,29488956,OK,,,,,,,10/19/18 9:15,370460,OK,10/19/18 9:15,200707,OK,10/19/18 9:15,19653.16797,OK,10/19/18 9:15,431.5093994,OK,10/19/18 9:15,24365762,OK,10/19/18 9:15,0.36024646,OK,10/19/18 9:15,178.3673553,OK,10/19/18 9:15,380.0109558,OK,
10/19/18 9:30,2.52543211,OK,10/19/18 9:30,0,OK,10/19/18 9:30,2457413,OK,10/19/18 9:30,61.87215424,OK,10/19/18 9:30,59.34671783,OK,10/19/18 9:30,0,OK,10/19/18 9:30,0,OK,10/19/18 9:30,29488956,OK,,,,,,,10/19/18 9:30,370479,OK,10/19/18 9:30,200713,OK,10/19/18 9:30,19653.25391,OK,10/19/18 9:30,405.1039124,OK,10/19/18 9:30,24365864,OK,10/19/18 9:30,0.338159943,OK,10/19/18 9:30,180.4835358,OK,10/19/18 9:30,380.4391785,OK,
10/19/18 9:45,2.535963058,OK,10/19/18 9:45,0,OK,10/19/18 9:45,2457413,OK,10/19/18 9:45,61.99164581,OK,10/19/18 9:45,59.45568085,OK,10/19/18 9:45,0,OK,10/19/18 9:45,0,OK,10/19/18 9:45,29488956,OK,,,,,,,10/19/18 9:45,370498,OK,10/19/18 9:45,200719,OK,10/19/18 9:45,19653.33984,OK,10/19/18 9:45,443.9051208,OK,10/19/18 9:45,24365968,OK,10/19/18 9:45,0.370618042,OK,10/19/18 9:45,177.3400116,OK,10/19/18 9:45,378.6763306,OK,
10/19/18 10:00,2.536456585,OK,10/19/18 10:00,0,OK,10/19/18 10:00,2457413,OK,10/19/18 10:00,62.10644913,OK,10/19/18 10:00,59.56999207,OK,10/19/18 10:00,0,OK,10/19/18 10:00,0,OK,10/19/18 10:00,29488956,OK,,,,,,,10/19/18 10:00,370516,OK,10/19/18 10:00,200725,OK,10/19/18 10:00,19653.42773,OK,10/19/18 10:00,380.7957764,OK,10/19/18 10:00,24366072,OK,10/19/18 10:00,0.317894012,OK,10/19/18 10:00,179.1180267,OK,10/19/18 10:00,380.300354,OK,
10/19/18 10:15,2.647705317,OK,10/19/18 10:15,0,OK,10/19/18 10:15,2457413,OK,10/19/18 10:15,62.22224045,OK,10/19/18 10:15,59.57453537,OK,10/19/18 10:15,0,OK,10/19/18 10:15,0,OK,10/19/18 10:15,29488956,OK,,,,,,,10/19/18 10:15,370534,OK,10/19/18 10:15,200731,OK,10/19/18 10:15,19653.50391,OK,10/19/18 10:15,360.6940308,OK,10/19/18 10:15,24366164,OK,10/19/18 10:15,0.301145874,OK,10/19/18 10:15,177.2771759,OK,10/19/18 10:15,379.1687012,OK,
10/19/18 10:30,2.650111914,OK,10/19/18 10:30,0,OK,10/19/18 10:30,2457413,OK,10/19/18 10:30,62.33332062,OK,10/19/18 10:30,59.68320847,OK,10/19/18 10:30,0,OK,10/19/18 10:30,0,OK,10/19/18 10:30,29488956,OK,,,,,,,10/19/18 10:30,370554,OK,10/19/18 10:30,200736,OK,10/19/18 10:30,19653.57813,OK,10/19/18 10:30,405.9489136,OK,10/19/18 10:30,24366254,OK,10/19/18 10:30,0.338907745,OK,10/19/18 10:30,178.3477631,OK,10/19/18 10:30,379.8203735,OK,
10/19/18 10:45,2.713852406,OK,10/19/18 10:45,0,OK,10/19/18 10:45,2457413,OK,10/19/18 10:45,62.44762802,OK,10/19/18 10:45,59.73377228,OK,10/19/18 10:45,0,OK,10/19/18 10:45,0,OK,10/19/18 10:45,29488956,OK,,,,,,,10/19/18 10:45,370573,OK,10/19/18 10:45,200741,OK,10/19/18 10:45,19653.65234,OK,10/19/18 10:45,380.7575378,OK,10/19/18 10:45,24366342,OK,10/19/18 10:45,0.317868256,OK,10/19/18 10:45,178.8097992,OK,10/19/18 10:45,379.637146,OK,
10/19/18 11:00,2.685832977,OK,10/19/18 11:00,0,OK,10/19/18 11:00,2457413,OK,10/19/18 11:00,62.57685852,OK,10/19/18 11:00,59.89102554,OK,10/19/18 11:00,0,OK,10/19/18 11:00,0,OK,10/19/18 11:00,29488956,OK,,,,,,,10/19/18 11:00,370593,OK,10/19/18 11:00,200747,OK,10/19/18 11:00,19653.73438,OK,10/19/18 11:00,389.4448547,OK,10/19/18 11:00,24366440,OK,10/19/18 11:00,0.325120789,OK,10/19/18 11:00,178.7900543,OK,10/19/18 11:00,380.0476685,OK,
10/19/18 11:15,2.654492855,OK,10/19/18 11:15,0,OK,10/19/18 11:15,2457413,OK,10/19/18 11:15,62.72504044,OK,10/19/18 11:15,60.07054901,OK,10/19/18 11:15,0,OK,10/19/18 11:15,0,OK,10/19/18 11:15,29488956,OK,,,,,,,10/19/18 11:15,370613,OK,10/19/18 11:15,200752,OK,10/19/18 11:15,19653.81055,OK,10/19/18 11:15,327.9065552,OK,10/19/18 11:15,24366532,OK,10/19/18 11:15,0.273744171,OK,10/19/18 11:15,178.9373474,OK,10/19/18 11:15,380.2972717,OK,
10/19/18 11:30,2.626989126,OK,10/19/18 11:30,0,OK,10/19/18 11:30,2457413,OK,10/19/18 11:30,62.89661407,OK,10/19/18 11:30,60.2696228,OK,10/19/18 11:30,0,OK,10/19/18 11:30,0,OK,10/19/18 11:30,29488956,OK,,,,,,,10/19/18 11:30,370634,OK,10/19/18 11:30,200757,OK,10/19/18 11:30,19653.88086,OK,10/19/18 11:30,345.3079224,OK,10/19/18 11:30,24366616,OK,10/19/18 11:30,0.288269165,OK,10/19/18 11:30,179.0612946,OK,10/19/18 11:30,380.3134155,OK,
10/19/18 11:45,2.574906349,OK,10/19/18 11:45,0,OK,10/19/18 11:45,2457413,OK,10/19/18 11:45,63.01773834,OK,10/19/18 11:45,60.44283295,OK,10/19/18 11:45,0,OK,10/19/18 11:45,0,OK,10/19/18 11:45,29488956,OK,,,,,,,10/19/18 11:45,370655,OK,10/19/18 11:45,200763,OK,10/19/18 11:45,19653.95117,OK,10/19/18 11:45,347.2625732,OK,10/19/18 11:45,24366700,OK,10/19/18 11:45,0.289890106,OK,10/19/18 11:45,179.7069855,OK,10/19/18 11:45,380.0553284,OK,
10/19/18 12:00,2.552461147,OK,10/19/18 12:00,0,OK,10/19/18 12:00,2457413,OK,10/19/18 12:00,63.18536758,OK,10/19/18 12:00,60.63290787,OK,10/19/18 12:00,0,OK,10/19/18 12:00,0,OK,10/19/18 12:00,29488956,OK,,,,,,,10/19/18 12:00,370677,OK,10/19/18 12:00,200769,OK,10/19/18 12:00,19654.01758,OK,10/19/18 12:00,323.2884827,OK,10/19/18 12:00,24366780,OK,10/19/18 12:00,0.269866821,OK,10/19/18 12:00,180.3246613,OK,10/19/18 12:00,380.4552002,OK,
10/19/18 12:15,14.37321186,OK,10/19/18 12:15,40.11458206,OK,10/19/18 12:15,2457415.5,OK,10/19/18 12:15,64.82746887,OK,10/19/18 12:15,50.45425415,OK,10/19/18 12:15,66.91160432,OK,10/19/18 12:15,481.3749847,OK,10/19/18 12:15,29488986,OK,,,,,,,10/19/18 12:15,370699,OK,10/19/18 12:15,200775,OK,10/19/18 12:15,19654.08594,OK,10/19/18 12:15,324.3443298,OK,10/19/18 12:15,24366862,OK,10/19/18 12:15,0.270453156,OK,10/19/18 12:15,184.3022614,OK,10/19/18 12:15,382.2576904,OK,
10/19/18 12:30,6.652734756,OK,10/19/18 12:30,14.72053719,OK,10/19/18 12:30,2457422.25,OK,10/19/18 12:30,52.73457336,OK,10/19/18 12:30,46.0818367,OK,10/19/18 12:30,52.95312203,OK,10/19/18 12:30,176.6464462,OK,10/19/18 12:30,29489067,OK,,,,,,,10/19/18 12:30,370721,OK,10/19/18 12:30,200781,OK,10/19/18 12:30,19654.15234,OK,10/19/18 12:30,285.9057922,OK,10/19/18 12:30,24366940,OK,10/19/18 12:30,0.238396988,OK,10/19/18 12:30,182.7899323,OK,10/19/18 12:30,381.8503418,OK,
10/19/18 12:45,5.225364685,OK,10/19/18 12:45,11.62785244,OK,10/19/18 12:45,2457424.5,OK,10/19/18 12:45,51.94242096,OK,10/19/18 12:45,46.71705627,OK,10/19/18 12:45,53.25523175,OK,10/19/18 12:45,139.5342293,OK,10/19/18 12:45,29489094,OK,,,,,,,10/19/18 12:45,370742,OK,10/19/18 12:45,200788,OK,10/19/18 12:45,19654.21289,OK,10/19/18 12:45,276.4385071,OK,10/19/18 12:45,24367012,OK,10/19/18 12:45,0.230684723,OK,10/19/18 12:45,185.8556366,OK,10/19/18 12:45,383.0239868,OK,
10/19/18 13:00,6.502495289,OK,10/19/18 13:00,14.40282249,OK,10/19/18 13:00,2457428.5,OK,10/19/18 13:00,50.42393494,OK,10/19/18 13:00,43.92144012,OK,10/19/18 13:00,52.93808267,OK,10/19/18 13:00,172.71278,OK,10/19/18 13:00,29489142,OK,,,,,,,10/19/18 13:00,370763,OK,10/19/18 13:00,200794,OK,10/19/18 13:00,19654.26953,OK,10/19/18 13:00,289.2699585,OK,10/19/18 13:00,24367080,OK,10/19/18 13:00,0.241175995,OK,10/19/18 13:00,184.8645172,OK,10/19/18 13:00,382.6503296,OK,
10/19/18 13:15,4.038313866,OK,10/19/18 13:15,9.036522865,OK,10/19/18 13:15,2457431.5,OK,10/19/18 13:15,49.12928391,OK,10/19/18 13:15,45.09096909,OK,10/19/18 13:15,53.53804991,OK,10/19/18 13:15,108.4382744,OK,10/19/18 13:15,29489178,OK,,,,,,,10/19/18 13:15,370785,OK,10/19/18 13:15,200800,OK,10/19/18 13:15,19654.32422,OK,10/19/18 13:15,269.522522,OK,10/19/18 13:15,24367148,OK,10/19/18 13:15,0.224899933,OK,10/19/18 13:15,186.8709869,OK,10/19/18 13:15,383.7703857,OK,
10/19/18 13:30,4.559468269,OK,10/19/18 13:30,10.16329956,OK,10/19/18 13:30,2457434,OK,10/19/18 13:30,49.58720016,OK,10/19/18 13:30,45.02773285,OK,10/19/18 13:30,53.33078665,OK,10/19/18 13:30,121.9595947,OK,10/19/18 13:30,29489208,OK,,,,,,,10/19/18 13:30,370805,OK,10/19/18 13:30,200807,OK,10/19/18 13:30,19654.37891,OK,10/19/18 13:30,270.7303772,OK,10/19/18 13:30,24367212,OK,10/19/18 13:30,0.225914795,OK,10/19/18 13:30,186.3493347,OK,10/19/18 13:30,383.4504395,OK,
10/19/18 13:45,4.037252903,OK,10/19/18 13:45,9.06380558,OK,10/19/18 13:45,2457436.5,OK,10/19/18 13:45,49.42917252,OK,10/19/18 13:45,45.391922,OK,10/19/18 13:45,53.7236656,OK,10/19/18 13:45,108.765667,OK,10/19/18 13:45,29489238,OK,,,,,,,10/19/18 13:45,370825,OK,10/19/18 13:45,200814,OK,10/19/18 13:45,19654.43359,OK,10/19/18 13:45,264.6369934,OK,10/19/18 13:45,24367280,OK,10/19/18 13:45,0.220820419,OK,10/19/18 13:45,187.0939789,OK,10/19/18 13:45,383.4306641,OK,
10/19/18 14:00,4.800839424,OK,10/19/18 14:00,10.84897232,OK,10/19/18 14:00,2457438.75,OK,10/19/18 14:00,49.87815094,OK,10/19/18 14:00,45.07731628,OK,10/19/18 14:00,54.04611671,OK,10/19/18 14:00,130.133606,OK,10/19/18 14:00,29489265,OK,,,,,,,10/19/18 14:00,370845,OK,10/19/18 14:00,200821,OK,10/19/18 14:00,19654.48828,OK,10/19/18 14:00,246.0495453,OK,10/19/18 14:00,24367344,OK,10/19/18 14:00,0.205317276,OK,10/19/18 14:00,186.5340424,OK,10/19/18 14:00,383.5806274,OK,
10/19/18 14:15,4.463042736,OK,10/19/18 14:15,10.2106781,OK,10/19/18 14:15,2457441.25,OK,10/19/18 14:15,49.53911209,OK,10/19/18 14:15,45.07606888,OK,10/19/18 14:15,54.65871034,OK,10/19/18 14:15,122.3503189,OK,10/19/18 14:15,29489295,OK,,,,,,,10/19/18 14:15,370866,OK,10/19/18 14:15,200828,OK,10/19/18 14:15,19654.53711,OK,10/19/18 14:15,233.7709503,OK,10/19/18 14:15,24367402,OK,10/19/18 14:15,0.19506282,OK,10/19/18 14:15,187.2827759,OK,10/19/18 14:15,383.28302,OK,
10/19/18 14:30,4.372225761,OK,10/19/18 14:30,10.04288864,OK,10/19/18 14:30,2457443.75,OK,10/19/18 14:30,49.6754837,OK,10/19/18 14:30,45.3032608,OK,10/19/18 14:30,54.98470156,OK,10/19/18 14:30,120.5146637,OK,10/19/18 14:30,29489325,OK,,,,,,,10/19/18 14:30,370886,OK,10/19/18 14:30,200834,OK,10/19/18 14:30,19654.58203,OK,10/19/18 14:30,220.1206207,OK,10/19/18 14:30,24367456,OK,10/19/18 14:30,0.183666138,OK,10/19/18 14:30,187.8500061,OK,10/19/18 14:30,383.8984375,OK,
10/19/18 14:45,4.062427521,OK,10/19/18 14:45,9.259204865,OK,10/19/18 14:45,2457446,OK,10/19/18 14:45,49.59012985,OK,10/19/18 14:45,45.52770233,OK,10/19/18 14:45,54.49805446,OK,10/19/18 14:45,111.0169716,OK,10/19/18 14:45,29489352,OK,,,,,,,10/19/18 14:45,370906,OK,10/19/18 14:45,200840,OK,10/19/18 14:45,19654.63086,OK,10/19/18 14:45,251.2242737,OK,10/19/18 14:45,24367516,OK,10/19/18 14:45,0.209630157,OK,10/19/18 14:45,186.9668732,OK,10/19/18 14:45,383.4689941,OK,
10/19/18 15:00,4.095918179,OK,10/19/18 15:00,9.478181839,OK,10/19/18 15:00,2457448.25,OK,10/19/18 15:00,49.86930084,OK,10/19/18 15:00,45.77338028,OK,10/19/18 15:00,55.4019503,OK,10/19/18 15:00,113.7381821,OK,10/19/18 15:00,29489379,OK,,,,,,,10/19/18 15:00,370926,OK,10/19/18 15:00,200846,OK,10/19/18 15:00,19654.68555,OK,10/19/18 15:00,286.7073975,OK,10/19/18 15:00,24367580,OK,10/19/18 15:00,0.239250198,OK,10/19/18 15:00,186.1277618,OK,10/19/18 15:00,382.9769897,OK,
10/19/18 15:15,4.029223442,OK,10/19/18 15:15,9.08790493,OK,10/19/18 15:15,2457450.75,OK,10/19/18 15:15,49.72985458,OK,10/19/18 15:15,45.70063019,OK,10/19/18 15:15,53.9764091,OK,10/19/18 15:15,109.0548592,OK,10/19/18 15:15,29489409,OK,,,,,,,10/19/18 15:15,370947,OK,10/19/18 15:15,200852,OK,10/19/18 15:15,19654.73828,OK,10/19/18 15:15,277.3289185,OK,10/19/18 15:15,24367644,OK,10/19/18 15:15,0.231417587,OK,10/19/18 15:15,186.6062012,OK,10/19/18 15:15,383.3643188,OK,
10/19/18 15:30,4.133609772,OK,10/19/18 15:30,9.846012115,OK,10/19/18 15:30,2457453,OK,10/19/18 15:30,49.64080811,OK,10/19/18 15:30,45.50720215,OK,10/19/18 15:30,57.12991862,OK,10/19/18 15:30,118.4175568,OK,10/19/18 15:30,29489436,OK,,,,,,,10/19/18 15:30,370967,OK,10/19/18 15:30,200858,OK,10/19/18 15:30,19654.79102,OK,10/19/18 15:30,259.1515503,OK,10/19/18 15:30,24367708,OK,10/19/18 15:30,0.216236847,OK,10/19/18 15:30,187.6527863,OK,10/19/18 15:30,383.9270935,OK,
10/19/18 15:45,3.698037624,OK,10/19/18 15:45,8.319422722,OK,10/19/18 15:45,2457455.25,OK,10/19/18 15:45,49.65192413,OK,10/19/18 15:45,45.95388794,OK,10/19/18 15:45,53.83788094,OK,10/19/18 15:45,99.83307266,OK,10/19/18 15:45,29489463,OK,,,,,,,10/19/18 15:45,370988,OK,10/19/18 15:45,200865,OK,10/19/18 15:45,19654.8457,OK,10/19/18 15:45,269.0385437,OK,10/19/18 15:45,24367772,OK,10/19/18 15:45,0.224498001,OK,10/19/18 15:45,186.7453156,OK,10/19/18 15:45,383.5559998,OK,
10/19/18 16:00,4.369268417,OK,10/19/18 16:00,10.42518425,OK,10/19/18 16:00,2457457.5,OK,10/19/18 16:00,49.65826035,OK,10/19/18 16:00,45.28899384,OK,10/19/18 16:00,57.09444021,OK,10/19/18 16:00,125.102211,OK,10/19/18 16:00,29489490,OK,,,,,,,10/19/18 16:00,371008,OK,10/19/18 16:00,200871,OK,10/19/18 16:00,19654.90039,OK,10/19/18 16:00,230.6091919,OK,10/19/18 16:00,24367836,OK,10/19/18 16:00,0.192416458,OK,10/19/18 16:00,187.9978485,OK,10/19/18 16:00,383.8486938,OK,
10/19/18 16:15,4.257841587,OK,10/19/18 16:15,9.543487549,OK,10/19/18 16:15,2457460,OK,10/19/18 16:15,49.44794083,OK,10/19/18 16:15,45.19010162,OK,10/19/18 16:15,53.63159019,OK,10/19/18 16:15,114.5249519,OK,10/19/18 16:15,29489520,OK,,,,,,,10/19/18 16:15,371026,OK,10/19/18 16:15,200877,OK,10/19/18 16:15,19654.95313,OK,10/19/18 16:15,223.2240906,OK,10/19/18 16:15,24367900,OK,10/19/18 16:15,0.186250549,OK,10/19/18 16:15,188.3503265,OK,10/19/18 16:15,383.9058228,OK,
10/19/18 16:30,4.553510666,OK,10/19/18 16:30,10.51933861,OK,10/19/18 16:30,2457462.5,OK,10/19/18 16:30,49.21952438,OK,10/19/18 16:30,44.66601563,OK,10/19/18 16:30,55.21996831,OK,10/19/18 16:30,126.1396179,OK,10/19/18 16:30,29489550,OK,,,,,,,10/19/18 16:30,371044,OK,10/19/18 16:30,200884,OK,10/19/18 16:30,19655.00586,OK,10/19/18 16:30,255.4903564,OK,10/19/18 16:30,24367964,OK,10/19/18 16:30,0.21302063,OK,10/19/18 16:30,182.6038361,OK,10/19/18 16:30,381.9348145,OK,
10/19/18 16:45,3.925199747,OK,10/19/18 16:45,9.074834824,OK,10/19/18 16:45,2457465,OK,10/19/18 16:45,49.17249298,OK,10/19/18 16:45,45.24729156,OK,10/19/18 16:45,55.31426544,OK,10/19/18 16:45,108.8980179,OK,10/19/18 16:45,29489580,OK,,,,,,,10/19/18 16:45,371062,OK,10/19/18 16:45,200890,OK,10/19/18 16:45,19655.05859,OK,10/19/18 16:45,196.8710175,OK,10/19/18 16:45,24368028,OK,10/19/18 16:45,0.16430542,OK,10/19/18 16:45,183.8454132,OK,10/19/18 16:45,381.7550049,OK,
10/19/18 17:00,4.052180767,OK,10/19/18 17:00,9.391496658,OK,10/19/18 17:00,2457467.25,OK,10/19/18 17:00,49.39612579,OK,10/19/18 17:00,45.34394455,OK,10/19/18 17:00,55.45934077,OK,10/19/18 17:00,112.6979599,OK,10/19/18 17:00,29489607,OK,,,,,,,10/19/18 17:00,371079,OK,10/19/18 17:00,200897,OK,10/19/18 17:00,19655.11328,OK,10/19/18 17:00,254.7262726,OK,10/19/18 17:00,24368092,OK,10/19/18 17:00,0.212601669,OK,10/19/18 17:00,182.9593964,OK,10/19/18 17:00,381.2434692,OK,
10/19/18 17:15,3.854437828,OK,10/19/18 17:15,9.007683754,OK,10/19/18 17:15,2457469.5,OK,10/19/18 17:15,49.6285553,OK,10/19/18 17:15,45.77411652,OK,10/19/18 17:15,55.84696246,OK,10/19/18 17:15,108.092205,OK,10/19/18 17:15,29489634,OK,,,,,,,10/19/18 17:15,371095,OK,10/19/18 17:15,200903,OK,10/19/18 17:15,19655.16602,OK,10/19/18 17:15,297.0048523,OK,10/19/18 17:15,24368156,OK,10/19/18 17:15,0.247901779,OK,10/19/18 17:15,182.018631,OK,10/19/18 17:15,381.2817383,OK,
10/19/18 17:30,4.352115631,OK,10/19/18 17:30,10.090415,OK,10/19/18 17:30,2457472,OK,10/19/18 17:30,49.59830856,OK,10/19/18 17:30,45.24619293,OK,10/19/18 17:30,55.47932001,OK,10/19/18 17:30,121.08498,OK,10/19/18 17:30,29489664,OK,,,,,,,10/19/18 17:30,371110,OK,10/19/18 17:30,200912,OK,10/19/18 17:30,19655.22266,OK,10/19/18 17:30,241.5123749,OK,10/19/18 17:30,24368224,OK,10/19/18 17:30,0.201377075,OK,10/19/18 17:30,184.7942963,OK,10/19/18 17:30,382.4682312,OK,
10/19/18 17:45,3.997602701,OK,10/19/18 17:45,9.197327614,OK,10/19/18 17:45,2457474.25,OK,10/19/18 17:45,49.28144836,OK,10/19/18 17:45,45.28384399,OK,10/19/18 17:45,55.02656845,OK,10/19/18 17:45,110.3679314,OK,10/19/18 17:45,29489691,OK,,,,,,,10/19/18 17:45,371125,OK,10/19/18 17:45,200920,OK,10/19/18 17:45,19655.28516,OK,10/19/18 17:45,300.5888977,OK,10/19/18 17:45,24368300,OK,10/19/18 17:45,0.250912613,OK,10/19/18 17:45,180.7070465,OK,10/19/18 17:45,381.2102051,OK,
10/19/18 18:00,3.591092587,OK,10/19/18 18:00,8.310032845,OK,10/19/18 18:00,2457476.5,OK,10/19/18 18:00,48.83739853,OK,10/19/18 18:00,45.24630737,OK,10/19/18 18:00,55.41688794,OK,10/19/18 18:00,99.80540085,OK,10/19/18 18:00,29489718,OK,,,,,,,10/19/18 18:00,371139,OK,10/19/18 18:00,200928,OK,10/19/18 18:00,19655.34766,OK,10/19/18 18:00,291.5490112,OK,10/19/18 18:00,24368372,OK,10/19/18 18:00,0.243097565,OK,10/19/18 18:00,183.1789093,OK,10/19/18 18:00,382.01828,OK,
10/19/18 18:15,3.577190399,OK,10/19/18 18:15,8.161008835,OK,10/19/18 18:15,2457478.5,OK,10/19/18 18:15,48.76386642,OK,10/19/18 18:15,45.18667603,OK,10/19/18 18:15,54.66362173,OK,10/19/18 18:15,97.93210602,OK,10/19/18 18:15,29489742,OK,,,,,,,10/19/18 18:15,371154,OK,10/19/18 18:15,200937,OK,10/19/18 18:15,19655.40625,OK,10/19/18 18:15,320.7787781,OK,10/19/18 18:15,24368444,OK,10/19/18 18:15,0.267719391,OK,10/19/18 18:15,183.6799774,OK,10/19/18 18:15,381.7324829,OK,
