OSU_RTS.CALC.1106_DW1 Time [SNAP],OSU_RTS.CALC.1106_DW1 Value [SNAP],OSU_RTS.CALC.1106_DW1 Status [SNAP],OSU_RTS.CALC.1106_DW2 Time [SNAP],OSU_RTS.CALC.1106_DW2 Value [SNAP],OSU_RTS.CALC.1106_DW2 Status [SNAP],OSU_RTS.CALC.1106_GPALARM Time [SNAP],OSU_RTS.CALC.1106_GPALARM Value [SNAP],OSU_RTS.CALC.1106_GPALARM Status [SNAP],OSU_RTS.MDBUS_RH.1106_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1106_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1106_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1106_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1106_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1106_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1106_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1106_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1106_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1106_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1106_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1106_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1106_CST Time [SNAP],OSU_RTS.MDBUS_RH.1106_CST Value [SNAP],OSU_RTS.MDBUS_RH.1106_CST Status [SNAP],OSU_RTS.MDBUS_RH.1106_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1106_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1106_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1106_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1106_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1106_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1106_D2L Time [SNAP],OSU_RTS.MDBUS_RH.1106_D2L Value [SNAP],OSU_RTS.MDBUS_RH.1106_D2L Status [SNAP],OSU_RTS.MDBUS_RH.1106_D2H Time [SNAP],OSU_RTS.MDBUS_RH.1106_D2H Value [SNAP],OSU_RTS.MDBUS_RH.1106_D2H Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1106_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1106_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1106_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1106_DW1 Time [SNAP],OSU_RTS.MDBUS_RH.1106_DW1 Value [SNAP],OSU_RTS.MDBUS_RH.1106_DW1 Status [SNAP],OSU_RTS.MDBUS_RH.1106_DW2 Time [SNAP],OSU_RTS.MDBUS_RH.1106_DW2 Value [SNAP],OSU_RTS.MDBUS_RH.1106_DW2 Status [SNAP],OSU_RTS.MDBUS_RH.1106_EC Time [SNAP],OSU_RTS.MDBUS_RH.1106_EC Value [SNAP],OSU_RTS.MDBUS_RH.1106_EC Status [SNAP],OSU_RTS.MDBUS_RH.1106_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1106_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1106_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1106_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1106_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1106_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1106_GP Time [SNAP],OSU_RTS.MDBUS_RH.1106_GP Value [SNAP],OSU_RTS.MDBUS_RH.1106_GP Status [SNAP],OSU_RTS.MDBUS_RH.1106_GT Time [SNAP],OSU_RTS.MDBUS_RH.1106_GT Value [SNAP],OSU_RTS.MDBUS_RH.1106_GT Status [SNAP],OSU_RTS.MDBUS_RH.1106_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1106_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1106_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1106_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1106_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1106_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1106_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HST Time [SNAP],OSU_RTS.MDBUS_RH.1106_HST Value [SNAP],OSU_RTS.MDBUS_RH.1106_HST Status [SNAP],OSU_RTS.MDBUS_RH.1106_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1106_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1106_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1106C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1106C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1106C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1106C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1106C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1106C_HG Status [SNAP],Comments
10/18/18 3:15,19822,OK,10/18/18 3:15,398506,OK,10/18/18 3:15,0,OK,10/18/18 3:15,10.8728714,OK,10/18/18 3:15,0,OK,10/18/18 3:15,944831.5625,OK,10/18/18 3:15,52.87013245,OK,10/18/18 3:15,41.99726105,OK,10/18/18 3:15,0,OK,,,,,,,,,,10/18/18 3:15,0,OK,10/18/18 3:15,0,OK,10/18/18 3:15,0,OK,10/18/18 3:15,152.9132538,OK,10/18/18 3:15,72323.25,OK,10/18/18 3:15,6.169790447,OK,10/18/18 3:15,19822,OK,10/18/18 3:15,5290,OK,10/18/18 3:15,2102898,OK,10/18/18 3:15,5.639999866,OK,10/18/18 3:15,210026,OK,10/18/18 3:15,4.950000286,OK,10/18/18 3:15,49.82999802,OK,10/18/18 3:15,1562305,OK,10/18/18 3:15,8.740324974,OK,10/18/18 3:15,424.3152161,OK,10/18/18 3:15,5549394,OK,10/18/18 3:15,58319088,OK,10/18/18 3:15,116.483429,OK,10/18/18 3:15,125.2237625,OK,10/18/18 3:15,98.3359185,OK,10/18/18 3:15,0,OK,10/18/18 3:15,11337978.75,OK,
10/18/18 3:30,19823,OK,10/18/18 3:30,398512,OK,10/18/18 3:30,0,OK,10/18/18 3:30,17.24200821,OK,10/18/18 3:30,2.341010094,OK,10/18/18 3:30,944832.5,OK,10/18/18 3:30,58.97441101,OK,10/18/18 3:30,41.7324028,OK,10/18/18 3:30,3.249646392,OK,,,,,,,,,,10/18/18 3:30,0,OK,10/18/18 3:30,0,OK,10/18/18 3:30,0,OK,10/18/18 3:30,152.6689453,OK,10/18/18 3:30,72323.25,OK,10/18/18 3:30,6.176635168,OK,10/18/18 3:30,19823,OK,10/18/18 3:30,5296,OK,10/18/18 3:30,2102915,OK,10/18/18 3:30,5.659999847,OK,10/18/18 3:30,210030,OK,10/18/18 3:30,5.170000076,OK,10/18/18 3:30,50.15999985,OK,10/18/18 3:30,1562332,OK,10/18/18 3:30,9.097261429,OK,10/18/18 3:30,438.5821533,OK,10/18/18 3:30,5549502,OK,10/18/18 3:30,58331184,OK,10/18/18 3:30,119.0822525,OK,10/18/18 3:30,128.1795044,OK,10/18/18 3:30,97.71871052,OK,10/18/18 3:30,28.09212112,OK,10/18/18 3:30,11337990,OK,
10/18/18 3:45,19823,OK,10/18/18 3:45,398517,OK,10/18/18 3:45,0,OK,10/18/18 3:45,14.78060722,OK,10/18/18 3:45,4.736955643,OK,10/18/18 3:45,944834.0625,OK,10/18/18 3:45,56.4487381,OK,10/18/18 3:45,41.66812897,OK,10/18/18 3:45,7.668032081,OK,,,,,,,,,,10/18/18 3:45,0,OK,10/18/18 3:45,0,OK,10/18/18 3:45,0,OK,10/18/18 3:45,152.1524811,OK,10/18/18 3:45,72323.25,OK,10/18/18 3:45,5.996695859,OK,10/18/18 3:45,19823,OK,10/18/18 3:45,5301,OK,10/18/18 3:45,2102932,OK,10/18/18 3:45,5.659999847,OK,10/18/18 3:45,210032,OK,10/18/18 3:45,4.990000248,OK,10/18/18 3:45,49.66999817,OK,10/18/18 3:45,1562347,OK,10/18/18 3:45,6.107560635,OK,10/18/18 3:45,296.1430054,OK,10/18/18 3:45,5549601.5,OK,10/18/18 3:45,58343252,OK,10/18/18 3:45,116.7031937,OK,10/18/18 3:45,122.8107605,OK,10/18/18 3:45,98.16023139,OK,10/18/18 3:45,56.84346771,OK,10/18/18 3:45,11338008.75,OK,
10/18/18 4:00,19823,OK,10/18/18 4:00,398523,OK,10/18/18 4:00,0,OK,10/18/18 4:00,9.501350403,OK,10/18/18 4:00,4.121051311,OK,10/18/18 4:00,944834.9375,OK,10/18/18 4:00,51.13283157,OK,10/18/18 4:00,41.63148499,OK,10/18/18 4:00,10.36931037,OK,,,,,,,,,,10/18/18 4:00,0,OK,10/18/18 4:00,0,OK,10/18/18 4:00,0,OK,10/18/18 4:00,150.9293976,OK,10/18/18 4:00,72323.25,OK,10/18/18 4:00,6.140573859,OK,10/18/18 4:00,19823,OK,10/18/18 4:00,5307,OK,10/18/18 4:00,2102948,OK,10/18/18 4:00,5.639999866,OK,10/18/18 4:00,210034,OK,10/18/18 4:00,5.210000038,OK,10/18/18 4:00,49.00999832,OK,10/18/18 4:00,1562362,OK,10/18/18 4:00,10.11219501,OK,10/18/18 4:00,485.6066589,OK,10/18/18 4:00,5549705.5,OK,10/18/18 4:00,58355364,OK,10/18/18 4:00,113.7837982,OK,10/18/18 4:00,123.8959961,OK,10/18/18 4:00,97.24184551,OK,10/18/18 4:00,49.45261574,OK,10/18/18 4:00,11338019.25,OK,
10/18/18 4:15,19823,OK,10/18/18 4:15,398528,OK,10/18/18 4:15,0,OK,10/18/18 4:15,12.5958271,OK,10/18/18 4:15,3.406832933,OK,10/18/18 4:15,944835.3125,OK,10/18/18 4:15,54.44819641,OK,10/18/18 4:15,41.85237122,OK,10/18/18 4:15,6.469411917,OK,,,,,,,,,,10/18/18 4:15,0,OK,10/18/18 4:15,0,OK,10/18/18 4:15,0,OK,10/18/18 4:15,149.3495178,OK,10/18/18 4:15,72323.25,OK,10/18/18 4:15,6.152993744,OK,10/18/18 4:15,19823,OK,10/18/18 4:15,5312,OK,10/18/18 4:15,2102964,OK,10/18/18 4:15,5.630000114,OK,10/18/18 4:15,210038,OK,10/18/18 4:15,4.910000324,OK,10/18/18 4:15,49.34000015,OK,10/18/18 4:15,1562388,OK,10/18/18 4:15,10.08276939,OK,10/18/18 4:15,477.9255066,OK,10/18/18 4:15,5549828.5,OK,10/18/18 4:15,58367316,OK,10/18/18 4:15,117.467041,OK,10/18/18 4:15,127.5498199,OK,10/18/18 4:15,96.0643887,OK,10/18/18 4:15,40.8819952,OK,10/18/18 4:15,11338023.75,OK,
10/18/18 4:30,19823,OK,10/18/18 4:30,398533,OK,10/18/18 4:30,0,OK,10/18/18 4:30,8.142371178,OK,10/18/18 4:30,0,OK,10/18/18 4:30,944836.3125,OK,10/18/18 4:30,49.9057312,OK,10/18/18 4:30,41.76335907,OK,10/18/18 4:30,0,OK,,,,,,,,,,10/18/18 4:30,0,OK,10/18/18 4:30,0,OK,10/18/18 4:30,0,OK,10/18/18 4:30,147.9267883,OK,10/18/18 4:30,72323.25,OK,10/18/18 4:30,6.310388758,OK,10/18/18 4:30,19823,OK,10/18/18 4:30,5317,OK,10/18/18 4:30,2102981,OK,10/18/18 4:30,5.659999847,OK,10/18/18 4:30,210041,OK,10/18/18 4:30,5.259999752,OK,10/18/18 4:30,49.5,OK,10/18/18 4:30,1562415,OK,10/18/18 4:30,10.39437675,OK,10/18/18 4:30,495.5449219,OK,10/18/18 4:30,5549950,OK,10/18/18 4:30,58379176,OK,10/18/18 4:30,118.9548569,OK,10/18/18 4:30,129.3492279,OK,10/18/18 4:30,96.52069665,OK,10/18/18 4:30,0,OK,10/18/18 4:30,11338035.75,OK,
10/18/18 4:45,19823,OK,10/18/18 4:45,398538,OK,10/18/18 4:45,0,OK,10/18/18 4:45,14.04791164,OK,10/18/18 4:45,0,OK,10/18/18 4:45,944837.375,OK,10/18/18 4:45,55.96297836,OK,10/18/18 4:45,41.91506958,OK,10/18/18 4:45,0,OK,,,,,,,,,,10/18/18 4:45,0,OK,10/18/18 4:45,0,OK,10/18/18 4:45,0,OK,10/18/18 4:45,145.4789276,OK,10/18/18 4:45,72323.25,OK,10/18/18 4:45,6.488136861,OK,10/18/18 4:45,19823,OK,10/18/18 4:45,5322,OK,10/18/18 4:45,2102996,OK,10/18/18 4:45,5.639999866,OK,10/18/18 4:45,210044,OK,10/18/18 4:45,4.950000286,OK,10/18/18 4:45,49.66999817,OK,10/18/18 4:45,1562438,OK,10/18/18 4:45,10.79015636,OK,10/18/18 4:45,512.0101318,OK,10/18/18 4:45,5550076.5,OK,10/18/18 4:45,58391064,OK,10/18/18 4:45,120.5962601,OK,10/18/18 4:45,131.3864136,OK,10/18/18 4:45,96.25297483,OK,10/18/18 4:45,0,OK,10/18/18 4:45,11338048.5,OK,
10/18/18 5:00,19823,OK,10/18/18 5:00,398543,OK,10/18/18 5:00,0,OK,10/18/18 5:00,11.05073643,OK,10/18/18 5:00,5.254693031,OK,10/18/18 5:00,944838.4375,OK,10/18/18 5:00,52.78191376,OK,10/18/18 5:00,41.73117828,OK,10/18/18 5:00,11.3698034,OK,,,,,,,,,,10/18/18 5:00,0,OK,10/18/18 5:00,0,OK,10/18/18 5:00,0,OK,10/18/18 5:00,140.627655,OK,10/18/18 5:00,72323.25,OK,10/18/18 5:00,6.619708401,OK,10/18/18 5:00,19823,OK,10/18/18 5:00,5327,OK,10/18/18 5:00,2103012,OK,10/18/18 5:00,5.639999866,OK,10/18/18 5:00,210047,OK,10/18/18 5:00,5.170000076,OK,10/18/18 5:00,49.00999832,OK,10/18/18 5:00,1562457,OK,10/18/18 5:00,10.23581505,OK,10/18/18 5:00,486.3641052,OK,10/18/18 5:00,5550189,OK,10/18/18 5:00,58402856,OK,10/18/18 5:00,116.5998154,OK,10/18/18 5:00,126.8356323,OK,10/18/18 5:00,96.28350929,OK,10/18/18 5:00,63.05631638,OK,10/18/18 5:00,11338061.25,OK,
10/18/18 5:15,19823,OK,10/18/18 5:15,398550,OK,10/18/18 5:15,0,OK,10/18/18 5:15,13.4756279,OK,10/18/18 5:15,5.792374611,OK,10/18/18 5:15,944839.1875,OK,10/18/18 5:15,55.27090454,OK,10/18/18 5:15,41.79528046,OK,10/18/18 5:15,10.28278927,OK,,,,,,,,,,10/18/18 5:15,0,OK,10/18/18 5:15,0,OK,10/18/18 5:15,0,OK,10/18/18 5:15,134.675354,OK,10/18/18 5:15,72323.25,OK,10/18/18 5:15,6.635637369,OK,10/18/18 5:15,19823,OK,10/18/18 5:15,5334,OK,10/18/18 5:15,2103027,OK,10/18/18 5:15,5.659999847,OK,10/18/18 5:15,210050,OK,10/18/18 5:15,4.990000248,OK,10/18/18 5:15,49.00999832,OK,10/18/18 5:15,1562479,OK,10/18/18 5:15,10.47208214,OK,10/18/18 5:15,494.3320313,OK,10/18/18 5:15,5550316.5,OK,10/18/18 5:15,58414764,OK,10/18/18 5:15,119.7779694,OK,10/18/18 5:15,130.2500458,OK,10/18/18 5:15,95.72683312,OK,10/18/18 5:15,69.50849533,OK,10/18/18 5:15,11338070.25,OK,
10/18/18 5:30,19823,OK,10/18/18 5:30,398556,OK,10/18/18 5:30,0,OK,10/18/18 5:30,15.34821224,OK,10/18/18 5:30,6.674135208,OK,10/18/18 5:30,944840.0625,OK,10/18/18 5:30,57.0764389,OK,10/18/18 5:30,41.72822571,OK,10/18/18 5:30,10.40536557,OK,,,,,,,,,,10/18/18 5:30,0,OK,10/18/18 5:30,0,OK,10/18/18 5:30,0,OK,10/18/18 5:30,134.4338989,OK,10/18/18 5:30,72323.25,OK,10/18/18 5:30,6.671274984,OK,10/18/18 5:30,19823,OK,10/18/18 5:30,5340,OK,10/18/18 5:30,2103042,OK,10/18/18 5:30,5.670000076,OK,10/18/18 5:30,210053,OK,10/18/18 5:30,5.210000038,OK,10/18/18 5:30,48.64999771,OK,10/18/18 5:30,1562498,OK,10/18/18 5:30,7.722717762,OK,10/18/18 5:30,370.8215027,OK,10/18/18 5:30,5550439.5,OK,10/18/18 5:30,58426772,OK,10/18/18 5:30,119.2833328,OK,10/18/18 5:30,127.0060501,OK,10/18/18 5:30,97.30085548,OK,10/18/18 5:30,80.0896225,OK,10/18/18 5:30,11338080.75,OK,
10/18/18 5:45,19823,OK,10/18/18 5:45,398564,OK,10/18/18 5:45,0,OK,10/18/18 5:45,12.24581528,OK,10/18/18 5:45,3.197719812,OK,10/18/18 5:45,944840.9375,OK,10/18/18 5:45,54.09424973,OK,10/18/18 5:45,41.84843445,OK,10/18/18 5:45,6.245415026,OK,,,,,,,,,,10/18/18 5:45,0,OK,10/18/18 5:45,0,OK,10/18/18 5:45,0,OK,10/18/18 5:45,134.3464661,OK,10/18/18 5:45,72323.25,OK,10/18/18 5:45,6.668574633,OK,10/18/18 5:45,19823,OK,10/18/18 5:45,5348,OK,10/18/18 5:45,2103060,OK,10/18/18 5:45,5.650000095,OK,10/18/18 5:45,210056,OK,10/18/18 5:45,5.079999924,OK,10/18/18 5:45,48.52000046,OK,10/18/18 5:45,1562521,OK,10/18/18 5:45,10.9695158,OK,10/18/18 5:45,524.9238281,OK,10/18/18 5:45,5550560.5,OK,10/18/18 5:45,58438760,OK,10/18/18 5:45,119.0457153,OK,10/18/18 5:45,130.0152283,OK,10/18/18 5:45,97.03715392,OK,10/18/18 5:45,38.37263775,OK,10/18/18 5:45,11338091.25,OK,
10/18/18 6:00,19823,OK,10/18/18 6:00,398571,OK,10/18/18 6:00,0,OK,10/18/18 6:00,12.84350395,OK,10/18/18 6:00,3.128160238,OK,10/18/18 6:00,944842.6875,OK,10/18/18 6:00,54.54866028,OK,10/18/18 6:00,41.70515442,OK,10/18/18 6:00,5.825654637,OK,,,,,,,,,,10/18/18 6:00,0,OK,10/18/18 6:00,0,OK,10/18/18 6:00,0,OK,10/18/18 6:00,134.261261,OK,10/18/18 6:00,72323.25,OK,10/18/18 6:00,6.647280567,OK,10/18/18 6:00,19823,OK,10/18/18 6:00,5355,OK,10/18/18 6:00,2103079,OK,10/18/18 6:00,5.639999866,OK,10/18/18 6:00,210060,OK,10/18/18 6:00,5.079999924,OK,10/18/18 6:00,49.00999832,OK,10/18/18 6:00,1562552,OK,10/18/18 6:00,10.33446884,OK,10/18/18 6:00,498.9763184,OK,10/18/18 6:00,5550689,OK,10/18/18 6:00,58450800,OK,10/18/18 6:00,122.1139984,OK,10/18/18 6:00,132.4484558,OK,10/18/18 6:00,97.96087845,OK,10/18/18 6:00,37.53792286,OK,10/18/18 6:00,11338112.25,OK,
10/18/18 6:15,19823,OK,10/18/18 6:15,398581,OK,10/18/18 6:15,0,OK,10/18/18 6:15,13.86585236,OK,10/18/18 6:15,2.048975706,OK,10/18/18 6:15,944843.5625,OK,10/18/18 6:15,55.50937271,OK,10/18/18 6:15,41.64352036,OK,10/18/18 6:15,3.53049053,OK,,,,,,,,,,10/18/18 6:15,0,OK,10/18/18 6:15,0,OK,10/18/18 6:15,0,OK,10/18/18 6:15,134.1818848,OK,10/18/18 6:15,72323.25,OK,10/18/18 6:15,6.645888429,OK,10/18/18 6:15,19823,OK,10/18/18 6:15,5365,OK,10/18/18 6:15,2103097,OK,10/18/18 6:15,5.630000114,OK,10/18/18 6:15,210061,OK,10/18/18 6:15,5.039999962,OK,10/18/18 6:15,48.20000076,OK,10/18/18 6:15,1562563,OK,10/18/18 6:15,12.28191566,OK,10/18/18 6:15,589.947876,OK,10/18/18 6:15,5550787.5,OK,10/18/18 6:15,58462848,OK,10/18/18 6:15,112.9244843,OK,10/18/18 6:15,125.2064056,OK,10/18/18 6:15,97.29635507,OK,10/18/18 6:15,24.58770847,OK,10/18/18 6:15,11338122.75,OK,
10/18/18 6:30,19823,OK,10/18/18 6:30,398595,OK,10/18/18 6:30,0,OK,10/18/18 6:30,17.40441132,OK,10/18/18 6:30,8.180766106,OK,10/18/18 6:30,944845.1875,OK,10/18/18 6:30,59.06558228,OK,10/18/18 6:30,41.66117096,OK,10/18/18 6:30,11.24442553,OK,,,,,,,,,,10/18/18 6:30,0,OK,10/18/18 6:30,0,OK,10/18/18 6:30,0,OK,10/18/18 6:30,134.2049866,OK,10/18/18 6:30,72323.25,OK,10/18/18 6:30,6.664457729,OK,10/18/18 6:30,19823,OK,10/18/18 6:30,5379,OK,10/18/18 6:30,2103118,OK,10/18/18 6:30,5.650000095,OK,10/18/18 6:30,210066,OK,10/18/18 6:30,4.950000286,OK,10/18/18 6:30,48.68999863,OK,10/18/18 6:30,1562593,OK,10/18/18 6:30,11.43962765,OK,10/18/18 6:30,548.4371948,OK,10/18/18 6:30,5550927,OK,10/18/18 6:30,58474932,OK,10/18/18 6:30,116.3870316,OK,10/18/18 6:30,127.8266602,OK,10/18/18 6:30,97.16934244,OK,10/18/18 6:30,98.16919327,OK,10/18/18 6:30,11338142.25,OK,
10/18/18 6:45,19823,OK,10/18/18 6:45,398604,OK,10/18/18 6:45,0,OK,10/18/18 6:45,20.87162781,OK,10/18/18 6:45,7.781208992,OK,10/18/18 6:45,944846,OK,10/18/18 6:45,62.68134308,OK,10/18/18 6:45,41.80971527,OK,10/18/18 6:45,8.931306552,OK,,,,,,,,,,10/18/18 6:45,0,OK,10/18/18 6:45,0,OK,10/18/18 6:45,0,OK,10/18/18 6:45,134.060257,OK,10/18/18 6:45,72323.25,OK,10/18/18 6:45,6.663648488,OK,10/18/18 6:45,19823,OK,10/18/18 6:45,5388,OK,10/18/18 6:45,2103140,OK,10/18/18 6:45,5.650000095,OK,10/18/18 6:45,210070,OK,10/18/18 6:45,5.03000021,OK,10/18/18 6:45,49.00999832,OK,10/18/18 6:45,1562624,OK,10/18/18 6:45,11.90237999,OK,10/18/18 6:45,562.9199219,OK,10/18/18 6:45,5551067,OK,10/18/18 6:45,58486872,OK,10/18/18 6:45,117.810112,OK,10/18/18 6:45,129.7124939,OK,10/18/18 6:45,95.90002994,OK,10/18/18 6:45,93.3745079,OK,10/18/18 6:45,11338152,OK,
10/18/18 7:00,19823,OK,10/18/18 7:00,398616,OK,10/18/18 7:00,0,OK,10/18/18 7:00,13.05979347,OK,10/18/18 7:00,0,OK,10/18/18 7:00,944847.875,OK,10/18/18 7:00,54.8374939,OK,10/18/18 7:00,41.77769852,OK,10/18/18 7:00,0,OK,,,,,,,,,,10/18/18 7:00,0,OK,10/18/18 7:00,0,OK,10/18/18 7:00,0,OK,10/18/18 7:00,134.0466156,OK,10/18/18 7:00,72323.25,OK,10/18/18 7:00,6.699319164,OK,10/18/18 7:00,19823,OK,10/18/18 7:00,5400,OK,10/18/18 7:00,2103162,OK,10/18/18 7:00,5.630000114,OK,10/18/18 7:00,210073,OK,10/18/18 7:00,4.910000324,OK,10/18/18 7:00,49.34000015,OK,10/18/18 7:00,1562650,OK,10/18/18 7:00,11.76871777,OK,10/18/18 7:00,562.4247437,OK,10/18/18 7:00,5551205.5,OK,10/18/18 7:00,58498684,OK,10/18/18 7:00,119.0584412,OK,10/18/18 7:00,130.8271484,OK,10/18/18 7:00,96.9287289,OK,10/18/18 7:00,0,OK,10/18/18 7:00,11338174.5,OK,
10/18/18 7:15,19823,OK,10/18/18 7:15,398637,OK,10/18/18 7:15,0,OK,10/18/18 7:15,14.48083687,OK,10/18/18 7:15,2.005982161,OK,10/18/18 7:15,944848.625,OK,10/18/18 7:15,56.15634155,OK,10/18/18 7:15,41.67550659,OK,10/18/18 7:15,3.314293325,OK,,,,,,,,,,10/18/18 7:15,0,OK,10/18/18 7:15,0,OK,10/18/18 7:15,0,OK,10/18/18 7:15,133.9411316,OK,10/18/18 7:15,72323.25,OK,10/18/18 7:15,6.662418097,OK,10/18/18 7:15,19823,OK,10/18/18 7:15,5421,OK,10/18/18 7:15,2103185,OK,10/18/18 7:15,5.639999866,OK,10/18/18 7:15,210077,OK,10/18/18 7:15,5.039999962,OK,10/18/18 7:15,49.36999893,OK,10/18/18 7:15,1562677,OK,10/18/18 7:15,11.39968109,OK,10/18/18 7:15,539.7175903,OK,10/18/18 7:15,5551346,OK,10/18/18 7:15,58510568,OK,10/18/18 7:15,120.6616211,OK,10/18/18 7:15,132.0612946,OK,10/18/18 7:15,96.05301152,OK,10/18/18 7:15,24.07178593,OK,10/18/18 7:15,11338183.5,OK,
10/18/18 7:30,19824,OK,10/18/18 7:30,398663,OK,10/18/18 7:30,0,OK,10/18/18 7:30,12.08896255,OK,10/18/18 7:30,0,OK,10/18/18 7:30,944849.6875,OK,10/18/18 7:30,53.80420685,OK,10/18/18 7:30,41.71524048,OK,10/18/18 7:30,0,OK,,,,,,,,,,10/18/18 7:30,0,OK,10/18/18 7:30,0,OK,10/18/18 7:30,0,OK,10/18/18 7:30,133.8248596,OK,10/18/18 7:30,72323.25,OK,10/18/18 7:30,6.69565749,OK,10/18/18 7:30,19824,OK,10/18/18 7:30,5447,OK,10/18/18 7:30,2103208,OK,10/18/18 7:30,5.659999847,OK,10/18/18 7:30,210078,OK,10/18/18 7:30,4.950000286,OK,10/18/18 7:30,48.36000061,OK,10/18/18 7:30,1562688,OK,10/18/18 7:30,11.9244833,OK,10/18/18 7:30,578.4273071,OK,10/18/18 7:30,5551452,OK,10/18/18 7:30,58522436,OK,10/18/18 7:30,112.3903656,OK,10/18/18 7:30,124.3148499,OK,10/18/18 7:30,98.23498875,OK,10/18/18 7:30,0,OK,10/18/18 7:30,11338196.25,OK,
