OSU_RTS.MDBUS_C1.252_CDT Time [SNAP],OSU_RTS.MDBUS_C1.252_CDT Value [SNAP],OSU_RTS.MDBUS_C1.252_CDT Status [SNAP],OSU_RTS.MDBUS_C1.252_CHF Time [SNAP],OSU_RTS.MDBUS_C1.252_CHF Value [SNAP],OSU_RTS.MDBUS_C1.252_CHF Status [SNAP],OSU_RTS.MDBUS_C1.252_CHT Time [SNAP],OSU_RTS.MDBUS_C1.252_CHT Value [SNAP],OSU_RTS.MDBUS_C1.252_CHT Status [SNAP],OSU_RTS.MDBUS_C1.252_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.252_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.252_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.252_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.252_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.252_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.252_CVF Time [SNAP],OSU_RTS.MDBUS_C1.252_CVF Value [SNAP],OSU_RTS.MDBUS_C1.252_CVF Status [SNAP],OSU_RTS.MDBUS_C1.252_HF Time [SNAP],OSU_RTS.MDBUS_C1.252_HF Value [SNAP],OSU_RTS.MDBUS_C1.252_HF Status [SNAP],OSU_RTS.MDBUS_C1.252_HGT Time [SNAP],OSU_RTS.MDBUS_C1.252_HGT Value [SNAP],OSU_RTS.MDBUS_C1.252_HGT Status [SNAP],OSU_RTS.MDBUS_E1.252E1 Time [SNAP],OSU_RTS.MDBUS_E1.252E1 Value [SNAP],OSU_RTS.MDBUS_E1.252E1 Status [SNAP],OSU_RTS.MDBUS_E1.252E1_L Time [SNAP],OSU_RTS.MDBUS_E1.252E1_L Value [SNAP],OSU_RTS.MDBUS_E1.252E1_L Status [SNAP],OSU_RTS.MDBUS_RT.252S_CON Time [SNAP],OSU_RTS.MDBUS_RT.252S_CON Value [SNAP],OSU_RTS.MDBUS_RT.252S_CON Status [SNAP],OSU_RTS.MDBUS_RT.252S_DP Time [SNAP],OSU_RTS.MDBUS_RT.252S_DP Value [SNAP],OSU_RTS.MDBUS_RT.252S_DP Status [SNAP],OSU_RTS.MDBUS_RT.252S_FLO Time [SNAP],OSU_RTS.MDBUS_RT.252S_FLO Value [SNAP],OSU_RTS.MDBUS_RT.252S_FLO Status [SNAP],OSU_RTS.MDBUS_RT.252S_HF Time [SNAP],OSU_RTS.MDBUS_RT.252S_HF Value [SNAP],OSU_RTS.MDBUS_RT.252S_HF Status [SNAP],OSU_RTS.MDBUS_RT.252S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.252S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.252S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.252S_HSE Time [SNAP],OSU_RTS.MDBUS_RT.252S_HSE Value [SNAP],OSU_RTS.MDBUS_RT.252S_HSE Status [SNAP],OSU_RTS.MDBUS_RT.252S_P Time [SNAP],OSU_RTS.MDBUS_RT.252S_P Value [SNAP],OSU_RTS.MDBUS_RT.252S_P Status [SNAP],OSU_RTS.MDBUS_RT.252S_T Time [SNAP],OSU_RTS.MDBUS_RT.252S_T Value [SNAP],OSU_RTS.MDBUS_RT.252S_T Status [SNAP],Comments
10/18/18 16:00,3.128520012,OK,10/18/18 16:00,32.54841995,OK,10/18/18 16:00,3375431.75,OK,10/18/18 16:00,45.27955627,OK,10/18/18 16:00,42.15103531,OK,10/18/18 16:00,247.704775,OK,10/18/18 16:00,390.5810394,OK,10/18/18 16:00,40505181,OK,10/18/18 16:00,2530299,OK,10/18/18 16:00,112,OK,10/18/18 16:00,86719.21875,OK,10/18/18 16:00,16.43079758,OK,10/18/18 16:00,0.386471222,OK,10/18/18 16:00,0,OK,10/18/18 16:00,0,OK,10/18/18 16:00,0,OK,10/18/18 16:00,180.3860626,OK,10/18/18 16:00,437.8901978,OK,
10/18/18 16:15,2.94830966,OK,10/18/18 16:15,30.42137337,OK,10/18/18 16:15,3375439.75,OK,10/18/18 16:15,45.06639862,OK,10/18/18 16:15,42.11808777,OK,10/18/18 16:15,247.1387968,OK,10/18/18 16:15,365.0564804,OK,10/18/18 16:15,40505277,OK,10/18/18 16:15,2530329,OK,10/18/18 16:15,115,OK,10/18/18 16:15,86719.35156,OK,10/18/18 16:15,31.85090446,OK,10/18/18 16:15,0.835339355,OK,10/18/18 16:15,0,OK,10/18/18 16:15,0,OK,10/18/18 16:15,0,OK,10/18/18 16:15,185.2878418,OK,10/18/18 16:15,436.303009,OK,
10/18/18 16:30,2.827617645,OK,10/18/18 16:30,29.69489288,OK,10/18/18 16:30,3375447.75,OK,10/18/18 16:30,44.7829361,OK,10/18/18 16:30,41.95531464,OK,10/18/18 16:30,250.6963712,OK,10/18/18 16:30,356.3387146,OK,10/18/18 16:30,40505373,OK,10/18/18 16:30,2530359,OK,10/18/18 16:30,117,OK,10/18/18 16:30,86719.47656,OK,10/18/18 16:30,25.80222702,OK,10/18/18 16:30,0.64253064,OK,10/18/18 16:30,0,OK,10/18/18 16:30,0,OK,10/18/18 16:30,0,OK,10/18/18 16:30,178.4742889,OK,10/18/18 16:30,430.4978638,OK,
10/18/18 16:45,2.827271461,OK,10/18/18 16:45,29.70983696,OK,10/18/18 16:45,3375455,OK,10/18/18 16:45,45.27902985,OK,10/18/18 16:45,42.45175934,OK,10/18/18 16:45,250.8541055,OK,10/18/18 16:45,356.5180435,OK,10/18/18 16:45,40505460,OK,10/18/18 16:45,2530390,OK,10/18/18 16:45,112,OK,10/18/18 16:45,86719.60938,OK,10/18/18 16:45,17.4299469,OK,10/18/18 16:45,0.421869629,OK,10/18/18 16:45,0,OK,10/18/18 16:45,0,OK,10/18/18 16:45,0,OK,10/18/18 16:45,184.1075897,OK,10/18/18 16:45,431.4999695,OK,
10/18/18 17:00,2.872407913,OK,10/18/18 17:00,30.84447861,OK,10/18/18 17:00,3375462.75,OK,10/18/18 17:00,45.41437912,OK,10/18/18 17:00,42.5419693,OK,10/18/18 17:00,256.1842903,OK,10/18/18 17:00,369.9064865,OK,10/18/18 17:00,40505553,OK,10/18/18 17:00,2530421,OK,10/18/18 17:00,119,OK,10/18/18 17:00,86719.74219,OK,10/18/18 17:00,20.98859406,OK,10/18/18 17:00,0.510437195,OK,10/18/18 17:00,0,OK,10/18/18 17:00,0,OK,10/18/18 17:00,0,OK,10/18/18 17:00,179.6403351,OK,10/18/18 17:00,429.7600403,OK,
10/18/18 17:15,3.073027134,OK,10/18/18 17:15,32.44483566,OK,10/18/18 17:15,3375470.25,OK,10/18/18 17:15,45.46939468,OK,10/18/18 17:15,42.39636993,OK,10/18/18 17:15,252.0418571,OK,10/18/18 17:15,389.338028,OK,10/18/18 17:15,40505643,OK,10/18/18 17:15,2530452,OK,10/18/18 17:15,115,OK,10/18/18 17:15,86719.85938,OK,10/18/18 17:15,28.10659027,OK,10/18/18 17:15,0.715424011,OK,10/18/18 17:15,0,OK,10/18/18 17:15,0,OK,10/18/18 17:15,0,OK,10/18/18 17:15,180.2229767,OK,10/18/18 17:15,426.8106079,OK,
10/18/18 17:30,2.705497265,OK,10/18/18 17:30,28.38519859,OK,10/18/18 17:30,3375478.25,OK,10/18/18 17:30,44.76578522,OK,10/18/18 17:30,42.06028748,OK,10/18/18 17:30,250.4565227,OK,10/18/18 17:30,340.6223831,OK,10/18/18 17:30,40505739,OK,10/18/18 17:30,2530483,OK,10/18/18 17:30,124,OK,10/18/18 17:30,86720.01563,OK,10/18/18 17:30,14.98237801,OK,10/18/18 17:30,0.346772034,OK,10/18/18 17:30,0,OK,10/18/18 17:30,0,OK,10/18/18 17:30,0,OK,10/18/18 17:30,181.7964325,OK,10/18/18 17:30,431.5646362,OK,
10/18/18 17:45,2.907806158,OK,10/18/18 17:45,30.77062988,OK,10/18/18 17:45,3375486,OK,10/18/18 17:45,44.71845245,OK,10/18/18 17:45,41.81064606,OK,10/18/18 17:45,252.6150945,OK,10/18/18 17:45,369.2475586,OK,10/18/18 17:45,40505832,OK,10/18/18 17:45,2530512,OK,10/18/18 17:45,135,OK,10/18/18 17:45,86720.13281,OK,10/18/18 17:45,13.24961948,OK,10/18/18 17:45,0.309746368,OK,10/18/18 17:45,0,OK,10/18/18 17:45,0,OK,10/18/18 17:45,0,OK,10/18/18 17:45,180.6880188,OK,10/18/18 17:45,425.227356,OK,
10/18/18 18:00,2.700413465,OK,10/18/18 18:00,28.57069778,OK,10/18/18 18:00,3375493.25,OK,10/18/18 18:00,44.8078537,OK,10/18/18 18:00,42.10744095,OK,10/18/18 18:00,252.5678605,OK,10/18/18 18:00,342.8483734,OK,10/18/18 18:00,40505919,OK,10/18/18 18:00,2530541,OK,10/18/18 18:00,129,OK,10/18/18 18:00,86720.25781,OK,10/18/18 18:00,24.32500458,OK,10/18/18 18:00,0.609221924,OK,10/18/18 18:00,0,OK,10/18/18 18:00,0,OK,10/18/18 18:00,0,OK,10/18/18 18:00,182.2464752,OK,10/18/18 18:00,426.7529297,OK,
10/18/18 18:15,2.509541512,OK,10/18/18 18:15,26.75414467,OK,10/18/18 18:15,3375499.5,OK,10/18/18 18:15,44.40087891,OK,10/18/18 18:15,41.89133453,OK,10/18/18 18:15,254.4977168,OK,10/18/18 18:15,321.049736,OK,10/18/18 18:15,40505994,OK,10/18/18 18:15,2530567,OK,10/18/18 18:15,100,OK,10/18/18 18:15,86720.375,OK,10/18/18 18:15,24.62520027,OK,10/18/18 18:15,0.61355249,OK,10/18/18 18:15,0,OK,10/18/18 18:15,0,OK,10/18/18 18:15,0,OK,10/18/18 18:15,178.9533844,OK,10/18/18 18:15,423.0285339,OK,
10/18/18 18:30,2.391796827,OK,10/18/18 18:30,25.09307671,OK,10/18/18 18:30,3375505.75,OK,10/18/18 18:30,44.40505219,OK,10/18/18 18:30,42.01325607,OK,10/18/18 18:30,250.4477497,OK,10/18/18 18:30,301.1169205,OK,10/18/18 18:30,40506069,OK,10/18/18 18:30,2530596,OK,10/18/18 18:30,104,OK,10/18/18 18:30,86720.47656,OK,10/18/18 18:30,23.41279793,OK,10/18/18 18:30,0.586505859,OK,10/18/18 18:30,0,OK,10/18/18 18:30,0,OK,10/18/18 18:30,0,OK,10/18/18 18:30,181.5670624,OK,10/18/18 18:30,416.1741333,OK,
10/18/18 18:45,2.447381496,OK,10/18/18 18:45,25.69383049,OK,10/18/18 18:45,3375511.75,OK,10/18/18 18:45,44.44352722,OK,10/18/18 18:45,41.99614716,OK,10/18/18 18:45,250.6194003,OK,10/18/18 18:45,308.3259659,OK,10/18/18 18:45,40506141,OK,10/18/18 18:45,2530625,OK,10/18/18 18:45,100,OK,10/18/18 18:45,86720.57813,OK,10/18/18 18:45,26.22702789,OK,10/18/18 18:45,0.666963989,OK,10/18/18 18:45,0,OK,10/18/18 18:45,0,OK,10/18/18 18:45,0,OK,10/18/18 18:45,181.4202728,OK,10/18/18 18:45,414.5793457,OK,
10/18/18 19:00,2.26227808,OK,10/18/18 19:00,23.79251862,OK,10/18/18 19:00,3375518,OK,10/18/18 19:00,44.2228241,OK,10/18/18 19:00,41.9605484,OK,10/18/18 19:00,251.0626709,OK,10/18/18 19:00,285.5102234,OK,10/18/18 19:00,40506216,OK,10/18/18 19:00,2530653,OK,10/18/18 19:00,109,OK,10/18/18 19:00,86720.67969,OK,10/18/18 19:00,13.56792641,OK,10/18/18 19:00,0.330861786,OK,10/18/18 19:00,0,OK,10/18/18 19:00,0,OK,10/18/18 19:00,0,OK,10/18/18 19:00,181.6047516,OK,10/18/18 19:00,410.0780029,OK,
10/18/18 19:15,2.256090403,OK,10/18/18 19:15,23.68507385,OK,10/18/18 19:15,3375524,OK,10/18/18 19:15,44.41590118,OK,10/18/18 19:15,42.15980911,OK,10/18/18 19:15,250.6140779,OK,10/18/18 19:15,284.2208862,OK,10/18/18 19:15,40506288,OK,10/18/18 19:15,2530682,OK,10/18/18 19:15,107,OK,10/18/18 19:15,86720.78906,OK,10/18/18 19:15,17.04562759,OK,10/18/18 19:15,0.410708374,OK,10/18/18 19:15,0,OK,10/18/18 19:15,0,OK,10/18/18 19:15,0,OK,10/18/18 19:15,180.6807556,OK,10/18/18 19:15,410.4112549,OK,
10/18/18 19:30,2.231853485,OK,10/18/18 19:30,23.47536087,OK,10/18/18 19:30,3375530,OK,10/18/18 19:30,44.44463348,OK,10/18/18 19:30,42.21278381,OK,10/18/18 19:30,251.0928636,OK,10/18/18 19:30,281.7043304,OK,10/18/18 19:30,40506360,OK,10/18/18 19:30,2530709,OK,10/18/18 19:30,104,OK,10/18/18 19:30,86720.89844,OK,10/18/18 19:30,13.40977383,OK,10/18/18 19:30,0.316318756,OK,10/18/18 19:30,0,OK,10/18/18 19:30,0,OK,10/18/18 19:30,0,OK,10/18/18 19:30,179.8964386,OK,10/18/18 19:30,410.9072876,OK,
10/18/18 19:45,2.213015079,OK,10/18/18 19:45,22.80490303,OK,10/18/18 19:45,3375536,OK,10/18/18 19:45,44.34366989,OK,10/18/18 19:45,42.13065338,OK,10/18/18 19:45,247.7954018,OK,10/18/18 19:45,275.6576843,OK,10/18/18 19:45,40506432,OK,10/18/18 19:45,2530737,OK,10/18/18 19:45,102,OK,10/18/18 19:45,86721.02344,OK,10/18/18 19:45,14.93871689,OK,10/18/18 19:45,0.355275238,OK,10/18/18 19:45,0,OK,10/18/18 19:45,0,OK,10/18/18 19:45,0,OK,10/18/18 19:45,180.1922607,OK,10/18/18 19:45,413.4210815,OK,
10/18/18 20:00,2.302353859,OK,10/18/18 20:00,23.81049538,OK,10/18/18 20:00,3375542,OK,10/18/18 20:00,44.38090515,OK,10/18/18 20:00,42.07855225,OK,10/18/18 20:00,246.8787819,OK,10/18/18 20:00,285.7259445,OK,10/18/18 20:00,40506504,OK,10/18/18 20:00,2530765,OK,10/18/18 20:00,101,OK,10/18/18 20:00,86721.14844,OK,10/18/18 20:00,28.93422318,OK,10/18/18 20:00,0.733229248,OK,10/18/18 20:00,0,OK,10/18/18 20:00,0,OK,10/18/18 20:00,0,OK,10/18/18 20:00,178.0825348,OK,10/18/18 20:00,417.6538391,OK,
10/18/18 20:15,2.360463619,OK,10/18/18 20:15,24.62438011,OK,10/18/18 20:15,3375548,OK,10/18/18 20:15,44.20340729,OK,10/18/18 20:15,41.84294128,OK,10/18/18 20:15,249.0319337,OK,10/18/18 20:15,295.4925613,OK,10/18/18 20:15,40506576,OK,10/18/18 20:15,2530792,OK,10/18/18 20:15,104,OK,10/18/18 20:15,86721.27344,OK,10/18/18 20:15,26.59341431,OK,10/18/18 20:15,0.667115417,OK,10/18/18 20:15,0,OK,10/18/18 20:15,0,OK,10/18/18 20:15,0,OK,10/18/18 20:15,179.7515106,OK,10/18/18 20:15,419.7682495,OK,
10/18/18 20:30,2.336168289,OK,10/18/18 20:30,24.31421471,OK,10/18/18 20:30,3375553.75,OK,10/18/18 20:30,44.32236099,OK,10/18/18 20:30,41.9861908,OK,10/18/18 20:30,248.3974971,OK,10/18/18 20:30,291.7705765,OK,10/18/18 20:30,40506645,OK,10/18/18 20:30,2530819,OK,10/18/18 20:30,106,OK,10/18/18 20:30,86721.40625,OK,10/18/18 20:30,31.11928177,OK,10/18/18 20:30,0.805524414,OK,10/18/18 20:30,0,OK,10/18/18 20:30,0,OK,10/18/18 20:30,0,OK,10/18/18 20:30,178.8611298,OK,10/18/18 20:30,423.0133057,OK,
10/18/18 20:45,2.315929413,OK,10/18/18 20:45,24.1407547,OK,10/18/18 20:45,3375559.75,OK,10/18/18 20:45,44.19734192,OK,10/18/18 20:45,41.88140869,OK,10/18/18 20:45,248.5330793,OK,10/18/18 20:45,289.336235,OK,10/18/18 20:45,40506717,OK,10/18/18 20:45,2530845,OK,10/18/18 20:45,101,OK,10/18/18 20:45,86721.5625,OK,10/18/18 20:45,34.67350769,OK,10/18/18 20:45,0.910366821,OK,10/18/18 20:45,0,OK,10/18/18 20:45,0,OK,10/18/18 20:45,0,OK,10/18/18 20:45,179.6789398,OK,10/18/18 20:45,430.6530762,OK,
10/18/18 21:00,2.246315956,OK,10/18/18 21:00,23.17307854,OK,10/18/18 21:00,3375565.75,OK,10/18/18 21:00,44.04076385,OK,10/18/18 21:00,41.79444885,OK,10/18/18 21:00,248.1096984,OK,10/18/18 21:00,280.1618729,OK,10/18/18 21:00,40506789,OK,10/18/18 21:00,2530871,OK,10/18/18 21:00,99,OK,10/18/18 21:00,86721.71094,OK,10/18/18 21:00,23.25179672,OK,10/18/18 21:00,0.572515991,OK,10/18/18 21:00,0,OK,10/18/18 21:00,0,OK,10/18/18 21:00,0,OK,10/18/18 21:00,179.5885468,OK,10/18/18 21:00,432.5798035,OK,
10/18/18 21:15,2.201028824,OK,10/18/18 21:15,22.97509003,OK,10/18/18 21:15,3375571.5,OK,10/18/18 21:15,44.30776215,OK,10/18/18 21:15,42.10673141,OK,10/18/18 21:15,249.1833202,OK,10/18/18 21:15,275.7010803,OK,10/18/18 21:15,40506858,OK,10/18/18 21:15,2530898,OK,10/18/18 21:15,101,OK,10/18/18 21:15,86721.85156,OK,10/18/18 21:15,22.61215591,OK,10/18/18 21:15,0.556394592,OK,10/18/18 21:15,0,OK,10/18/18 21:15,0,OK,10/18/18 21:15,0,OK,10/18/18 21:15,181.0474396,OK,10/18/18 21:15,434.1956177,OK,
10/18/18 21:30,2.306589365,OK,10/18/18 21:30,23.75261116,OK,10/18/18 21:30,3375577.25,OK,10/18/18 21:30,44.49653625,OK,10/18/18 21:30,42.18994904,OK,10/18/18 21:30,246.632553,OK,10/18/18 21:30,285.9655609,OK,10/18/18 21:30,40506927,OK,10/18/18 21:30,2530925,OK,10/18/18 21:30,104,OK,10/18/18 21:30,86722,OK,10/18/18 21:30,34.05009079,OK,10/18/18 21:30,0.887595154,OK,10/18/18 21:30,0,OK,10/18/18 21:30,0,OK,10/18/18 21:30,0,OK,10/18/18 21:30,179.4078522,OK,10/18/18 21:30,436.4282532,OK,
10/18/18 21:45,2.392115831,OK,10/18/18 21:45,24.92336845,OK,10/18/18 21:45,3375583.25,OK,10/18/18 21:45,44.3253212,OK,10/18/18 21:45,41.93320465,OK,10/18/18 21:45,248.7205668,OK,10/18/18 21:45,299.0804214,OK,10/18/18 21:45,40506999,OK,10/18/18 21:45,2530951,OK,10/18/18 21:45,99,OK,10/18/18 21:45,86722.14844,OK,10/18/18 21:45,20.71681595,OK,10/18/18 21:45,0.499809845,OK,10/18/18 21:45,0,OK,10/18/18 21:45,0,OK,10/18/18 21:45,0,OK,10/18/18 21:45,178.9761963,OK,10/18/18 21:45,436.2850952,OK,
10/18/18 22:00,2.179999828,OK,10/18/18 22:00,22.42236328,OK,10/18/18 22:00,3375589,OK,10/18/18 22:00,44.18884277,OK,10/18/18 22:00,42.00884247,OK,10/18/18 22:00,245.6920882,OK,10/18/18 22:00,269.2410736,OK,10/18/18 22:00,40507068,OK,10/18/18 22:00,2530976,OK,10/18/18 22:00,96,OK,10/18/18 22:00,86722.27344,OK,10/18/18 22:00,13.40583992,OK,10/18/18 22:00,0.312593536,OK,10/18/18 22:00,0,OK,10/18/18 22:00,0,OK,10/18/18 22:00,0,OK,10/18/18 22:00,180.9966278,OK,10/18/18 22:00,432.9599915,OK,
10/18/18 22:15,2.905143976,OK,10/18/18 22:15,30.25314522,OK,10/18/18 22:15,3375595,OK,10/18/18 22:15,44.48217773,OK,10/18/18 22:15,41.577034,OK,10/18/18 22:15,248.5942459,OK,10/18/18 22:15,363.0377426,OK,10/18/18 22:15,40507140,OK,10/18/18 22:15,2531002,OK,10/18/18 22:15,99,OK,10/18/18 22:15,86722.40625,OK,10/18/18 22:15,14.40563393,OK,10/18/18 22:15,0.339433105,OK,10/18/18 22:15,0,OK,10/18/18 22:15,0,OK,10/18/18 22:15,0,OK,10/18/18 22:15,181.005188,OK,10/18/18 22:15,431.7963867,OK,
10/18/18 22:30,2.462152481,OK,10/18/18 22:30,25.43117714,OK,10/18/18 22:30,3375600.75,OK,10/18/18 22:30,44.13529968,OK,10/18/18 22:30,41.67314529,OK,10/18/18 22:30,246.4088181,OK,10/18/18 22:30,304.9755478,OK,10/18/18 22:30,40507209,OK,10/18/18 22:30,2531028,OK,10/18/18 22:30,93,OK,10/18/18 22:30,86722.53125,OK,10/18/18 22:30,25.23714638,OK,10/18/18 22:30,0.627943115,OK,10/18/18 22:30,0,OK,10/18/18 22:30,0,OK,10/18/18 22:30,0,OK,10/18/18 22:30,178.9644318,OK,10/18/18 22:30,429.9596558,OK,
10/18/18 22:45,2.357578754,OK,10/18/18 22:45,23.91716576,OK,10/18/18 22:45,3375606.75,OK,10/18/18 22:45,43.99292755,OK,10/18/18 22:45,41.63534927,OK,10/18/18 22:45,242.1760999,OK,10/18/18 22:45,287.0059891,OK,10/18/18 22:45,40507281,OK,10/18/18 22:45,2531053,OK,10/18/18 22:45,97,OK,10/18/18 22:45,86722.67969,OK,10/18/18 22:45,21.42283249,OK,10/18/18 22:45,0.520528015,OK,10/18/18 22:45,0,OK,10/18/18 22:45,0,OK,10/18/18 22:45,0,OK,10/18/18 22:45,178.4470062,OK,10/18/18 22:45,430.71698,OK,
10/18/18 23:00,2.240832567,OK,10/18/18 23:00,22.98383141,OK,10/18/18 23:00,3375612.5,OK,10/18/18 23:00,43.79858398,OK,10/18/18 23:00,41.55775452,OK,10/18/18 23:00,244.8503233,OK,10/18/18 23:00,275.8059769,OK,10/18/18 23:00,40507350,OK,10/18/18 23:00,2531078,OK,10/18/18 23:00,100,OK,10/18/18 23:00,86722.8125,OK,10/18/18 23:00,15.22561741,OK,10/18/18 23:00,0.359074036,OK,10/18/18 23:00,0,OK,10/18/18 23:00,0,OK,10/18/18 23:00,0,OK,10/18/18 23:00,180.834198,OK,10/18/18 23:00,431.6372986,OK,
10/18/18 23:15,2.052259684,OK,10/18/18 23:15,20.88870049,OK,10/18/18 23:15,3375618,OK,10/18/18 23:15,44.11855316,OK,10/18/18 23:15,42.06629562,OK,10/18/18 23:15,242.9777761,OK,10/18/18 23:15,250.6644058,OK,10/18/18 23:15,40507416,OK,10/18/18 23:15,2531102,OK,10/18/18 23:15,93,OK,10/18/18 23:15,86722.95313,OK,10/18/18 23:15,28.33387947,OK,10/18/18 23:15,0.734947693,OK,10/18/18 23:15,0,OK,10/18/18 23:15,0,OK,10/18/18 23:15,0,OK,10/18/18 23:15,178.4273834,OK,10/18/18 23:15,430.2843018,OK,
10/18/18 23:30,2.31688571,OK,10/18/18 23:30,23.22631645,OK,10/18/18 23:30,3375623.75,OK,10/18/18 23:30,44.0862236,OK,10/18/18 23:30,41.7693367,OK,10/18/18 23:30,241.6194807,OK,10/18/18 23:30,278.7157974,OK,10/18/18 23:30,40507485,OK,10/18/18 23:30,2531128,OK,10/18/18 23:30,93,OK,10/18/18 23:30,86723.08594,OK,10/18/18 23:30,20.38107681,OK,10/18/18 23:30,0.495637146,OK,10/18/18 23:30,0,OK,10/18/18 23:30,0,OK,10/18/18 23:30,0,OK,10/18/18 23:30,180.9455109,OK,10/18/18 23:30,429.4473877,OK,
10/18/18 23:45,2.221001625,OK,10/18/18 23:45,22.3547039,OK,10/18/18 23:45,3375629.5,OK,10/18/18 23:45,44.10144806,OK,10/18/18 23:45,41.88044739,OK,10/18/18 23:45,240.2742878,OK,10/18/18 23:45,268.2564468,OK,10/18/18 23:45,40507554,OK,10/18/18 23:45,2531152,OK,10/18/18 23:45,94,OK,10/18/18 23:45,86723.23438,OK,10/18/18 23:45,19.47492981,OK,10/18/18 23:45,0.468280426,OK,10/18/18 23:45,0,OK,10/18/18 23:45,0,OK,10/18/18 23:45,0,OK,10/18/18 23:45,179.6483307,OK,10/18/18 23:45,430.1446533,OK,
10/19/18 0:00,2.236610889,OK,10/19/18 0:00,22.02231789,OK,10/19/18 0:00,3375635,OK,10/19/18 0:00,44.14748001,OK,10/19/18 0:00,41.9108696,OK,10/19/18 0:00,235.0498506,OK,10/19/18 0:00,264.2678146,OK,10/19/18 0:00,40507620,OK,10/19/18 0:00,2531175,OK,10/19/18 0:00,89,OK,10/19/18 0:00,86723.39063,OK,10/19/18 0:00,23.00495529,OK,10/19/18 0:00,0.564484497,OK,10/19/18 0:00,0,OK,10/19/18 0:00,0,OK,10/19/18 0:00,0,OK,10/19/18 0:00,178.4326172,OK,10/19/18 0:00,430.9251099,OK,
10/19/18 0:15,2.485639572,OK,10/19/18 0:15,24.36174011,OK,10/19/18 0:15,3375640.75,OK,10/19/18 0:15,44.27967834,OK,10/19/18 0:15,41.79403687,OK,10/19/18 0:15,235.9245914,OK,10/19/18 0:15,292.3408813,OK,10/19/18 0:15,40507689,OK,10/19/18 0:15,2531199,OK,10/19/18 0:15,93,OK,10/19/18 0:15,86723.53906,OK,10/19/18 0:15,31.78200531,OK,10/19/18 0:15,0.821770691,OK,10/19/18 0:15,0,OK,10/19/18 0:15,0,OK,10/19/18 0:15,0,OK,10/19/18 0:15,179.3768158,OK,10/19/18 0:15,432.1876221,OK,
10/19/18 0:30,2.477280617,OK,10/19/18 0:30,24.17883873,OK,10/19/18 0:30,3375645.75,OK,10/19/18 0:30,45.3417244,OK,10/19/18 0:30,42.86444473,OK,10/19/18 0:30,232.9960335,OK,10/19/18 0:30,290.1460648,OK,10/19/18 0:30,40507749,OK,10/19/18 0:30,2531223,OK,10/19/18 0:30,90,OK,10/19/18 0:30,86723.67969,OK,10/19/18 0:30,15.29085541,OK,10/19/18 0:30,0.356655182,OK,10/19/18 0:30,0,OK,10/19/18 0:30,0,OK,10/19/18 0:30,0,OK,10/19/18 0:30,178.9428253,OK,10/19/18 0:30,432.7729492,OK,
10/19/18 0:45,2.422711134,OK,10/19/18 0:45,23.18785477,OK,10/19/18 0:45,3375651.75,OK,10/19/18 0:45,44.48849869,OK,10/19/18 0:45,42.06578827,OK,10/19/18 0:45,228.47913,OK,10/19/18 0:45,278.2542572,OK,10/19/18 0:45,40507821,OK,10/19/18 0:45,2531246,OK,10/19/18 0:45,130,OK,10/19/18 0:45,86723.8125,OK,10/19/18 0:45,25.79902267,OK,10/19/18 0:45,0.641199219,OK,10/19/18 0:45,0,OK,10/19/18 0:45,0,OK,10/19/18 0:45,0,OK,10/19/18 0:45,177.5393066,OK,10/19/18 0:45,430.0028687,OK,
10/19/18 1:00,2.269960403,OK,10/19/18 1:00,21.74827766,OK,10/19/18 1:00,3375657.25,OK,10/19/18 1:00,44.47757721,OK,10/19/18 1:00,42.20761871,OK,10/19/18 1:00,228.7142747,OK,10/19/18 1:00,260.979332,OK,10/19/18 1:00,40507887,OK,10/19/18 1:00,2531271,OK,10/19/18 1:00,87,OK,10/19/18 1:00,86723.95313,OK,10/19/18 1:00,25.09684181,OK,10/19/18 1:00,0.620977966,OK,10/19/18 1:00,0,OK,10/19/18 1:00,0,OK,10/19/18 1:00,0,OK,10/19/18 1:00,180.0380402,OK,10/19/18 1:00,429.3667603,OK,
10/19/18 1:15,2.191047907,OK,10/19/18 1:15,20.72445679,OK,10/19/18 1:15,3375663,OK,10/19/18 1:15,44.0475235,OK,10/19/18 1:15,41.85647583,OK,10/19/18 1:15,225.7975009,OK,10/19/18 1:15,248.6934814,OK,10/19/18 1:15,40507956,OK,10/19/18 1:15,2531293,OK,10/19/18 1:15,91,OK,10/19/18 1:15,86724.10156,OK,10/19/18 1:15,19.72584534,OK,10/19/18 1:15,0.475715942,OK,10/19/18 1:15,0,OK,10/19/18 1:15,0,OK,10/19/18 1:15,0,OK,10/19/18 1:15,180.2220917,OK,10/19/18 1:15,430.6290283,OK,
