OSU_RTS.MDBUS_C1.279_CDT Time [SNAP],OSU_RTS.MDBUS_C1.279_CDT Value [SNAP],OSU_RTS.MDBUS_C1.279_CDT Status [SNAP],OSU_RTS.MDBUS_C1.279_CHF Time [SNAP],OSU_RTS.MDBUS_C1.279_CHF Value [SNAP],OSU_RTS.MDBUS_C1.279_CHF Status [SNAP],OSU_RTS.MDBUS_C1.279_CHT Time [SNAP],OSU_RTS.MDBUS_C1.279_CHT Value [SNAP],OSU_RTS.MDBUS_C1.279_CHT Status [SNAP],OSU_RTS.MDBUS_C1.279_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.279_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.279_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.279_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.279_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.279_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.279_CVF Time [SNAP],OSU_RTS.MDBUS_C1.279_CVF Value [SNAP],OSU_RTS.MDBUS_C1.279_CVF Status [SNAP],OSU_RTS.MDBUS_C1.279_HF Time [SNAP],OSU_RTS.MDBUS_C1.279_HF Value [SNAP],OSU_RTS.MDBUS_C1.279_HF Status [SNAP],OSU_RTS.MDBUS_C1.279_HGT Time [SNAP],OSU_RTS.MDBUS_C1.279_HGT Value [SNAP],OSU_RTS.MDBUS_C1.279_HGT Status [SNAP],OSU_RTS.MDBUS_E1.279E1_H Time [SNAP],OSU_RTS.MDBUS_E1.279E1_H Value [SNAP],OSU_RTS.MDBUS_E1.279E1_H Status [SNAP],OSU_RTS.MDBUS_E1.279E1_L Time [SNAP],OSU_RTS.MDBUS_E1.279E1_L Value [SNAP],OSU_RTS.MDBUS_E1.279E1_L Status [SNAP],OSU_RTS.MDBUS_E1.279E2 Time [SNAP],OSU_RTS.MDBUS_E1.279E2 Value [SNAP],OSU_RTS.MDBUS_E1.279E2 Status [SNAP],OSU_RTS.MDBUS_E1.279E3 Time [SNAP],OSU_RTS.MDBUS_E1.279E3 Value [SNAP],OSU_RTS.MDBUS_E1.279E3 Status [SNAP],OSU_RTS.MDBUS_E1.279E4 Time [SNAP],OSU_RTS.MDBUS_E1.279E4 Value [SNAP],OSU_RTS.MDBUS_E1.279E4 Status [SNAP],OSU_RTS.MDBUS_E3.279E1_H Time [SNAP],OSU_RTS.MDBUS_E3.279E1_H Value [SNAP],OSU_RTS.MDBUS_E3.279E1_H Status [SNAP],OSU_RTS.MDBUS_E3.279E1_L Time [SNAP],OSU_RTS.MDBUS_E3.279E1_L Value [SNAP],OSU_RTS.MDBUS_E3.279E1_L Status [SNAP],OSU_RTS.MDBUS_E3.279E2 Time [SNAP],OSU_RTS.MDBUS_E3.279E2 Value [SNAP],OSU_RTS.MDBUS_E3.279E2 Status [SNAP],OSU_RTS.MDBUS_E3.279E3 Time [SNAP],OSU_RTS.MDBUS_E3.279E3 Value [SNAP],OSU_RTS.MDBUS_E3.279E3 Status [SNAP],OSU_RTS.MDBUS_E3.279E4 Time [SNAP],OSU_RTS.MDBUS_E3.279E4 Value [SNAP],OSU_RTS.MDBUS_E3.279E4 Status [SNAP],OSU_RTS.MDBUS_EC.279E1 Time [SNAP],OSU_RTS.MDBUS_EC.279E1 Value [SNAP],OSU_RTS.MDBUS_EC.279E1 Status [SNAP],OSU_RTS.MDBUS_RT.279S_C Time [SNAP],OSU_RTS.MDBUS_RT.279S_C Value [SNAP],OSU_RTS.MDBUS_RT.279S_C Status [SNAP],OSU_RTS.MDBUS_RT.279S_HF Time [SNAP],OSU_RTS.MDBUS_RT.279S_HF Value [SNAP],OSU_RTS.MDBUS_RT.279S_HF Status [SNAP],OSU_RTS.MDBUS_RT.279S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.279S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.279S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.279S_I Time [SNAP],OSU_RTS.MDBUS_RT.279S_I Value [SNAP],OSU_RTS.MDBUS_RT.279S_I Status [SNAP],OSU_RTS.MDBUS_RT.279S_P Time [SNAP],OSU_RTS.MDBUS_RT.279S_P Value [SNAP],OSU_RTS.MDBUS_RT.279S_P Status [SNAP],OSU_RTS.MDBUS_RT.279S_T Time [SNAP],OSU_RTS.MDBUS_RT.279S_T Value [SNAP],OSU_RTS.MDBUS_RT.279S_T Status [SNAP],OSU_RTS.MDBUS_RT.279S_V Time [SNAP],OSU_RTS.MDBUS_RT.279S_V Value [SNAP],OSU_RTS.MDBUS_RT.279S_V Status [SNAP],Comments
10/15/18 6:15,2.320384979,OK,10/15/18 6:15,50.25726318,OK,10/15/18 6:15,7459690.5,OK,10/15/18 6:15,52.34151459,OK,10/15/18 6:15,50.02112579,OK,10/15/18 6:15,516.1148794,OK,10/15/18 6:15,601.8770599,OK,10/15/18 6:15,89516286,OK,10/15/18 6:15,21890000,OK,10/15/18 6:15,7994,OK,10/15/18 6:15,2818673,OK,10/15/18 6:15,1304600,OK,10/15/18 6:15,21223883,OK,10/15/18 6:15,21890000,OK,10/15/18 6:15,7994,OK,10/15/18 6:15,2818673,OK,10/15/18 6:15,1304600,OK,,,,10/15/18 6:15,21897994,OK,10/15/18 6:15,22000.81055,OK,10/15/18 6:15,76.60298157,OK,10/15/18 6:15,28259368,OK,10/15/18 6:15,0.063731499,OK,10/15/18 6:15,183.9059906,OK,10/15/18 6:15,386.4874878,OK,10/15/18 6:15,148.293808,OK,
10/15/18 6:30,2.749147177,OK,10/15/18 6:30,57.48290634,OK,10/15/18 6:30,7459705.5,OK,10/15/18 6:30,52.84348297,OK,10/15/18 6:30,50.09433746,OK,10/15/18 6:30,515.1681482,OK,10/15/18 6:30,697.6137543,OK,10/15/18 6:30,89516466,OK,10/15/18 6:30,21890000,OK,10/15/18 6:30,8024,OK,10/15/18 6:30,2818682,OK,10/15/18 6:30,1304606,OK,10/15/18 6:30,21223981,OK,10/15/18 6:30,21890000,OK,10/15/18 6:30,8024,OK,10/15/18 6:30,2818682,OK,10/15/18 6:30,1304606,OK,,,,10/15/18 6:30,21898024,OK,10/15/18 6:30,22000.82617,OK,10/15/18 6:30,73.23832703,OK,10/15/18 6:30,28259388,OK,10/15/18 6:30,0.060934544,OK,10/15/18 6:30,183.1451874,OK,10/15/18 6:30,386.1899414,OK,10/15/18 6:30,141.6506958,OK,
10/15/18 6:45,3.584348202,OK,10/15/18 6:45,77.98316956,OK,10/15/18 6:45,7459722,OK,10/15/18 6:45,52.97034836,OK,10/15/18 6:45,49.38600159,OK,10/15/18 6:45,514.9523236,OK,10/15/18 6:45,930.1577454,OK,10/15/18 6:45,89516664,OK,10/15/18 6:45,21890000,OK,10/15/18 6:45,8054,OK,10/15/18 6:45,2818690,OK,10/15/18 6:45,1304613,OK,10/15/18 6:45,21224078,OK,10/15/18 6:45,21890000,OK,10/15/18 6:45,8054,OK,10/15/18 6:45,2818691,OK,10/15/18 6:45,1304613,OK,,,,10/15/18 6:45,21898054,OK,10/15/18 6:45,22000.8457,OK,10/15/18 6:45,55.41840744,OK,10/15/18 6:45,28259412,OK,10/15/18 6:45,0.046117657,OK,10/15/18 6:45,184.2759857,OK,10/15/18 6:45,386.1330872,OK,10/15/18 6:45,107.0134048,OK,
10/15/18 7:00,3.430309534,OK,10/15/18 7:00,74.45006561,OK,10/15/18 7:00,7459738.5,OK,10/15/18 7:00,52.8236084,OK,10/15/18 7:00,49.39329529,OK,10/15/18 7:00,517.025184,OK,10/15/18 7:00,890.1391296,OK,10/15/18 7:00,89516862,OK,10/15/18 7:00,21890000,OK,10/15/18 7:00,8084,OK,10/15/18 7:00,2818699,OK,10/15/18 7:00,1304619,OK,10/15/18 7:00,21224178,OK,10/15/18 7:00,21890000,OK,10/15/18 7:00,8084,OK,10/15/18 7:00,2818699,OK,10/15/18 7:00,1304620,OK,,,,10/15/18 7:00,21898084,OK,10/15/18 7:00,22000.86328,OK,10/15/18 7:00,74.44843292,OK,10/15/18 7:00,28259432,OK,10/15/18 7:00,0.061954937,OK,10/15/18 7:00,183.4801025,OK,10/15/18 7:00,385.863678,OK,10/15/18 7:00,144.3639984,OK,
10/15/18 7:15,2.769752026,OK,10/15/18 7:15,58.34152603,OK,10/15/18 7:15,7459754.5,OK,10/15/18 7:15,52.97576523,OK,10/15/18 7:15,50.20601273,OK,10/15/18 7:15,515.5019439,OK,10/15/18 7:15,703.7161102,OK,10/15/18 7:15,89517054,OK,10/15/18 7:15,21890000,OK,10/15/18 7:15,8114,OK,10/15/18 7:15,2818708,OK,10/15/18 7:15,1304626,OK,10/15/18 7:15,21224278,OK,10/15/18 7:15,21890000,OK,10/15/18 7:15,8114,OK,10/15/18 7:15,2818708,OK,10/15/18 7:15,1304626,OK,,,,10/15/18 7:15,21898114,OK,10/15/18 7:15,22000.88672,OK,10/15/18 7:15,144.958374,OK,10/15/18 7:15,28259460,OK,10/15/18 7:15,0.120462807,OK,10/15/18 7:15,183.7873077,OK,10/15/18 7:15,388.6740112,OK,10/15/18 7:15,281.502533,OK,
10/15/18 7:30,3.377669811,OK,10/15/18 7:30,68.10255432,OK,10/15/18 7:30,7459771,OK,10/15/18 7:30,53.07416534,OK,10/15/18 7:30,49.69649506,OK,10/15/18 7:30,516.0457699,OK,10/15/18 7:30,808.0614624,OK,10/15/18 7:30,89517252,OK,10/15/18 7:30,21890000,OK,10/15/18 7:30,8144,OK,10/15/18 7:30,2818717,OK,10/15/18 7:30,1304633,OK,10/15/18 7:30,21224378,OK,10/15/18 7:30,21890000,OK,10/15/18 7:30,8144,OK,10/15/18 7:30,2818717,OK,10/15/18 7:30,1304633,OK,,,,10/15/18 7:30,21898142,OK,10/15/18 7:30,22000.91211,OK,10/15/18 7:30,62.62309647,OK,10/15/18 7:30,28259490,OK,10/15/18 7:30,0.052097618,OK,10/15/18 7:30,183.4105988,OK,10/15/18 7:30,386.4351501,OK,10/15/18 7:30,121.4222107,OK,
10/15/18 7:45,3.346901417,OK,10/15/18 7:45,71.94121552,OK,10/15/18 7:45,7459787.5,OK,10/15/18 7:45,53.1729126,OK,10/15/18 7:45,49.82601166,OK,10/15/18 7:45,516.2870508,OK,10/15/18 7:45,865.0806885,OK,10/15/18 7:45,89517450,OK,10/15/18 7:45,21890000,OK,10/15/18 7:45,8172,OK,10/15/18 7:45,2818728,OK,10/15/18 7:45,1304639,OK,10/15/18 7:45,21224475,OK,10/15/18 7:45,21890000,OK,10/15/18 7:45,8172,OK,10/15/18 7:45,2818728,OK,10/15/18 7:45,1304639,OK,,,,10/15/18 7:45,21898172,OK,10/15/18 7:45,22000.92578,OK,10/15/18 7:45,64.49482727,OK,10/15/18 7:45,28259508,OK,10/15/18 7:45,0.053663082,OK,10/15/18 7:45,183.3221588,OK,10/15/18 7:45,386.1278687,OK,10/15/18 7:45,125.2086716,OK,
10/15/18 8:00,3.402813911,OK,10/15/18 8:00,74.32493591,OK,10/15/18 8:00,7459803.5,OK,10/15/18 8:00,53.32412338,OK,10/15/18 8:00,49.92131042,OK,10/15/18 8:00,515.6433205,OK,10/15/18 8:00,878.6338806,OK,10/15/18 8:00,89517642,OK,10/15/18 8:00,21890000,OK,10/15/18 8:00,8202,OK,10/15/18 8:00,2818739,OK,10/15/18 8:00,1304646,OK,10/15/18 8:00,21224574,OK,10/15/18 8:00,21890000,OK,10/15/18 8:00,8202,OK,10/15/18 8:00,2818739,OK,10/15/18 8:00,1304646,OK,,,,10/15/18 8:00,21898202,OK,10/15/18 8:00,22000.94531,OK,10/15/18 8:00,138.1499481,OK,10/15/18 8:00,28259528,OK,10/15/18 8:00,0.114851036,OK,10/15/18 8:00,184.4088898,OK,10/15/18 8:00,388.0804443,OK,10/15/18 8:00,267.17453,OK,
10/15/18 8:15,3.613229513,OK,10/15/18 8:15,77.85018921,OK,10/15/18 8:15,7459819.5,OK,10/15/18 8:15,53.53081512,OK,10/15/18 8:15,49.91758728,OK,10/15/18 8:15,516.1836633,OK,10/15/18 8:15,935.7038269,OK,10/15/18 8:15,89517834,OK,10/15/18 8:15,21890000,OK,10/15/18 8:15,8232,OK,10/15/18 8:15,2818750,OK,10/15/18 8:15,1304653,OK,10/15/18 8:15,21224672,OK,10/15/18 8:15,21890000,OK,10/15/18 8:15,8232,OK,10/15/18 8:15,2818750,OK,10/15/18 8:15,1304653,OK,,,,10/15/18 8:15,21898232,OK,10/15/18 8:15,22000.96484,OK,10/15/18 8:15,174.3318939,OK,10/15/18 8:15,28259556,OK,10/15/18 8:15,0.144912918,OK,10/15/18 8:15,183.7276154,OK,10/15/18 8:15,388.1188354,OK,10/15/18 8:15,338.4463806,OK,
10/15/18 8:30,2.374094963,OK,10/15/18 8:30,52.3923912,OK,10/15/18 8:30,7459836,OK,10/15/18 8:30,53.52989197,OK,10/15/18 8:30,51.15579605,OK,10/15/18 8:30,516.3187572,OK,10/15/18 8:30,624.2973633,OK,10/15/18 8:30,89518032,OK,10/15/18 8:30,21890000,OK,10/15/18 8:30,8262,OK,10/15/18 8:30,2818762,OK,10/15/18 8:30,1304660,OK,10/15/18 8:30,21224771,OK,10/15/18 8:30,21890000,OK,10/15/18 8:30,8262,OK,10/15/18 8:30,2818762,OK,10/15/18 8:30,1304660,OK,,,,10/15/18 8:30,21898262,OK,10/15/18 8:30,22000.98633,OK,10/15/18 8:30,140.2661591,OK,10/15/18 8:30,28259580,OK,10/15/18 8:30,0.116614212,OK,10/15/18 8:30,184.9784088,OK,10/15/18 8:30,388.1849365,OK,10/15/18 8:30,270.4358215,OK,
10/15/18 8:45,3.44315958,OK,10/15/18 8:45,73.56687164,OK,10/15/18 8:45,7459852.5,OK,10/15/18 8:45,53.50151443,OK,10/15/18 8:45,50.05835342,OK,10/15/18 8:45,515.9093414,OK,10/15/18 8:45,884.9761963,OK,10/15/18 8:45,89518230,OK,10/15/18 8:45,21890000,OK,10/15/18 8:45,8292,OK,10/15/18 8:45,2818773,OK,10/15/18 8:45,1304666,OK,10/15/18 8:45,21224873,OK,10/15/18 8:45,21890000,OK,10/15/18 8:45,8292,OK,10/15/18 8:45,2818773,OK,10/15/18 8:45,1304666,OK,,,,10/15/18 8:45,21898292,OK,10/15/18 8:45,22001.00781,OK,10/15/18 8:45,163.0962982,OK,10/15/18 8:45,28259604,OK,10/15/18 8:45,0.135580566,OK,10/15/18 8:45,184.4140015,OK,10/15/18 8:45,388.2229004,OK,10/15/18 8:45,315.440918,OK,
10/15/18 9:00,2.593356371,OK,10/15/18 9:00,54.643116,OK,10/15/18 9:00,7459868.5,OK,10/15/18 9:00,53.60655212,OK,10/15/18 9:00,51.01319885,OK,10/15/18 9:00,516.1519244,OK,10/15/18 9:00,665.9734497,OK,10/15/18 9:00,89518422,OK,10/15/18 9:00,21890000,OK,10/15/18 9:00,8322,OK,10/15/18 9:00,2818786,OK,10/15/18 9:00,1304673,OK,10/15/18 9:00,21224974,OK,10/15/18 9:00,21890000,OK,10/15/18 9:00,8322,OK,10/15/18 9:00,2818786,OK,10/15/18 9:00,1304673,OK,,,,10/15/18 9:00,21898322,OK,10/15/18 9:00,22001.03516,OK,10/15/18 9:00,89.74365234,OK,10/15/18 9:00,28259638,OK,10/15/18 9:00,0.07458667,OK,10/15/18 9:00,183.3070221,OK,10/15/18 9:00,388.3185425,OK,10/15/18 9:00,174.6748352,OK,
10/15/18 9:15,2.438158751,OK,10/15/18 9:15,54.77126694,OK,10/15/18 9:15,7459885,OK,10/15/18 9:15,53.64876175,OK,10/15/18 9:15,51.21060181,OK,10/15/18 9:15,516.1032255,OK,10/15/18 9:15,659.3201294,OK,10/15/18 9:15,89518620,OK,10/15/18 9:15,21890000,OK,10/15/18 9:15,8352,OK,10/15/18 9:15,2818798,OK,10/15/18 9:15,1304680,OK,10/15/18 9:15,21225077,OK,10/15/18 9:15,21890000,OK,10/15/18 9:15,8352,OK,10/15/18 9:15,2818798,OK,10/15/18 9:15,1304680,OK,,,,10/15/18 9:15,21898352,OK,10/15/18 9:15,22001.05859,OK,10/15/18 9:15,142.7360535,OK,10/15/18 9:15,28259668,OK,10/15/18 9:15,0.118669426,OK,10/15/18 9:15,184.1869049,OK,10/15/18 9:15,387.9256287,OK,10/15/18 9:15,276.3151245,OK,
10/15/18 9:30,2.711359978,OK,10/15/18 9:30,58.01317215,OK,10/15/18 9:30,7459901,OK,10/15/18 9:30,53.62786102,OK,10/15/18 9:30,50.91650009,OK,10/15/18 9:30,516.5747193,OK,10/15/18 9:30,698.3558807,OK,10/15/18 9:30,89518812,OK,10/15/18 9:30,21890000,OK,10/15/18 9:30,8382,OK,10/15/18 9:30,2818812,OK,10/15/18 9:30,1304687,OK,10/15/18 9:30,21225181,OK,10/15/18 9:30,21890000,OK,10/15/18 9:30,8382,OK,10/15/18 9:30,2818812,OK,10/15/18 9:30,1304687,OK,,,,10/15/18 9:30,21898382,OK,10/15/18 9:30,22001.08398,OK,10/15/18 9:30,86.16200256,OK,10/15/18 9:30,28259698,OK,10/15/18 9:30,0.071628471,OK,10/15/18 9:30,183.1448822,OK,10/15/18 9:30,387.7714539,OK,10/15/18 9:30,167.7456207,OK,
10/15/18 9:45,3.354930639,OK,10/15/18 9:45,73.93289948,OK,10/15/18 9:45,7459917.5,OK,10/15/18 9:45,53.69814301,OK,10/15/18 9:45,50.34321594,OK,10/15/18 9:45,516.6408665,OK,10/15/18 9:45,879.6816101,OK,10/15/18 9:45,89519010,OK,10/15/18 9:45,21890000,OK,10/15/18 9:45,8412,OK,10/15/18 9:45,2818825,OK,10/15/18 9:45,1304694,OK,10/15/18 9:45,21225286,OK,10/15/18 9:45,21890000,OK,10/15/18 9:45,8412,OK,10/15/18 9:45,2818825,OK,10/15/18 9:45,1304694,OK,,,,10/15/18 9:45,21898412,OK,10/15/18 9:45,22001.10938,OK,10/15/18 9:45,145.0494232,OK,10/15/18 9:45,28259728,OK,10/15/18 9:45,0.120612862,OK,10/15/18 9:45,184.4673004,OK,10/15/18 9:45,387.6815796,OK,10/15/18 9:45,280.2974854,OK,
10/15/18 10:00,3.533022881,OK,10/15/18 10:00,75.62335968,OK,10/15/18 10:00,7459934,OK,10/15/18 10:00,53.5520401,OK,10/15/18 10:00,50.01902008,OK,10/15/18 10:00,515.7778935,OK,10/15/18 10:00,910.7041626,OK,10/15/18 10:00,89519208,OK,10/15/18 10:00,21890000,OK,10/15/18 10:00,8442,OK,10/15/18 10:00,2818839,OK,10/15/18 10:00,1304701,OK,10/15/18 10:00,21225393,OK,10/15/18 10:00,21890000,OK,10/15/18 10:00,8442,OK,10/15/18 10:00,2818839,OK,10/15/18 10:00,1304701,OK,,,,10/15/18 10:00,21898442,OK,10/15/18 10:00,22001.13086,OK,10/15/18 10:00,189.905838,OK,10/15/18 10:00,28259754,OK,10/15/18 10:00,0.157926102,OK,10/15/18 10:00,184.2555389,OK,10/15/18 10:00,387.4483032,OK,10/15/18 10:00,367.3266907,OK,
10/15/18 10:15,2.994934082,OK,10/15/18 10:15,63.35605621,OK,10/15/18 10:15,7459950.5,OK,10/15/18 10:15,53.51330185,OK,10/15/18 10:15,50.51836777,OK,10/15/18 10:15,515.7843715,OK,10/15/18 10:15,766.3066406,OK,10/15/18 10:15,89519406,OK,10/15/18 10:15,21890000,OK,10/15/18 10:15,8474,OK,10/15/18 10:15,2818854,OK,10/15/18 10:15,1304708,OK,10/15/18 10:15,21225498,OK,10/15/18 10:15,21890000,OK,10/15/18 10:15,8474,OK,10/15/18 10:15,2818854,OK,10/15/18 10:15,1304708,OK,,,,10/15/18 10:15,21898474,OK,10/15/18 10:15,22001.1543,OK,10/15/18 10:15,114.9231339,OK,10/15/18 10:15,28259780,OK,10/15/18 10:15,0.095587173,OK,10/15/18 10:15,184.0751038,OK,10/15/18 10:15,387.0552979,OK,10/15/18 10:15,222.4103546,OK,
10/15/18 10:30,2.700931549,OK,10/15/18 10:30,60.68951797,OK,10/15/18 10:30,7459966.5,OK,10/15/18 10:30,53.47197723,OK,10/15/18 10:30,50.77104568,OK,10/15/18 10:30,516.0269219,OK,10/15/18 10:30,730.8129272,OK,10/15/18 10:30,89519598,OK,10/15/18 10:30,21890000,OK,10/15/18 10:30,8504,OK,10/15/18 10:30,2818868,OK,10/15/18 10:30,1304715,OK,10/15/18 10:30,21225603,OK,10/15/18 10:30,21890000,OK,10/15/18 10:30,8504,OK,10/15/18 10:30,2818868,OK,10/15/18 10:30,1304715,OK,,,,10/15/18 10:30,21898504,OK,10/15/18 10:30,22001.17383,OK,10/15/18 10:30,84.12617493,OK,10/15/18 10:30,28259806,OK,10/15/18 10:30,0.069972275,OK,10/15/18 10:30,178.7377625,OK,10/15/18 10:30,385.47052,OK,10/15/18 10:30,167.6715851,OK,
10/15/18 10:45,2.964811325,OK,10/15/18 10:45,63.51580048,OK,10/15/18 10:45,7459983,OK,10/15/18 10:45,53.40314484,OK,10/15/18 10:45,50.43833542,OK,10/15/18 10:45,516.5078234,OK,10/15/18 10:45,765.1821442,OK,10/15/18 10:45,89519796,OK,10/15/18 10:45,21890000,OK,10/15/18 10:45,8534,OK,10/15/18 10:45,2818883,OK,10/15/18 10:45,1304723,OK,10/15/18 10:45,21225711,OK,10/15/18 10:45,21890000,OK,10/15/18 10:45,8534,OK,10/15/18 10:45,2818883,OK,10/15/18 10:45,1304723,OK,,,,10/15/18 10:45,21898534,OK,10/15/18 10:45,22001.19531,OK,10/15/18 10:45,72.48939514,OK,10/15/18 10:45,28259832,OK,10/15/18 10:45,0.060291782,OK,10/15/18 10:45,180.2406464,OK,10/15/18 10:45,385.9650269,OK,10/15/18 10:45,143.1091614,OK,
10/15/18 11:00,3.441944599,OK,10/15/18 11:00,70.6938324,OK,10/15/18 11:00,7460000,OK,10/15/18 11:00,53.27732086,OK,10/15/18 11:00,49.83537674,OK,10/15/18 11:00,516.2745831,OK,10/15/18 11:00,893.5081787,OK,10/15/18 11:00,89520000,OK,10/15/18 11:00,21890000,OK,10/15/18 11:00,8564,OK,10/15/18 11:00,2818898,OK,10/15/18 11:00,1304730,OK,10/15/18 11:00,21225818,OK,10/15/18 11:00,21890000,OK,10/15/18 11:00,8564,OK,10/15/18 11:00,2818898,OK,10/15/18 11:00,1304730,OK,,,,10/15/18 11:00,21898564,OK,10/15/18 11:00,22001.21094,OK,10/15/18 11:00,69.66883087,OK,10/15/18 11:00,28259850,OK,10/15/18 11:00,0.057938934,OK,10/15/18 11:00,180.4029694,OK,10/15/18 11:00,386.2405396,OK,10/15/18 11:00,137.4654083,OK,
10/15/18 11:15,2.544961452,OK,10/15/18 11:15,55.0945282,OK,10/15/18 11:15,7460016,OK,10/15/18 11:15,53.19325638,OK,10/15/18 11:15,50.64829636,OK,10/15/18 11:15,516.035646,OK,10/15/18 11:15,661.327652,OK,10/15/18 11:15,89520192,OK,10/15/18 11:15,21890000,OK,10/15/18 11:15,8594,OK,10/15/18 11:15,2818913,OK,10/15/18 11:15,1304737,OK,10/15/18 11:15,21225926,OK,10/15/18 11:15,21890000,OK,10/15/18 11:15,8594,OK,10/15/18 11:15,2818913,OK,10/15/18 11:15,1304738,OK,,,,10/15/18 11:15,21898594,OK,10/15/18 11:15,22001.23242,OK,10/15/18 11:15,116.7696304,OK,10/15/18 11:15,28259876,OK,10/15/18 11:15,0.097072762,OK,10/15/18 11:15,187.1195526,OK,10/15/18 11:15,388.9504395,OK,10/15/18 11:15,222.844101,OK,
10/15/18 11:30,2.502966404,OK,10/15/18 11:30,53.57123947,OK,10/15/18 11:30,7460032,OK,10/15/18 11:30,53.12624359,OK,10/15/18 11:30,50.62327576,OK,10/15/18 11:30,516.1221061,OK,10/15/18 11:30,645.3984833,OK,10/15/18 11:30,89520384,OK,10/15/18 11:30,21890000,OK,10/15/18 11:30,8626,OK,10/15/18 11:30,2818928,OK,10/15/18 11:30,1304745,OK,10/15/18 11:30,21226035,OK,10/15/18 11:30,21890000,OK,10/15/18 11:30,8626,OK,10/15/18 11:30,2818928,OK,10/15/18 11:30,1304745,OK,,,,10/15/18 11:30,21898626,OK,10/15/18 11:30,22001.25391,OK,10/15/18 11:30,119.283371,OK,10/15/18 11:30,28259904,OK,10/15/18 11:30,0.099176567,OK,10/15/18 11:30,186.4422455,OK,10/15/18 11:30,388.4797058,OK,10/15/18 11:30,228.2461243,OK,
10/15/18 11:45,3.481772661,OK,10/15/18 11:45,74.9074707,OK,10/15/18 11:45,7460048.5,OK,10/15/18 11:45,53.01925278,OK,10/15/18 11:45,49.53748322,OK,10/15/18 11:45,516.1863001,OK,10/15/18 11:45,900.2013245,OK,10/15/18 11:45,89520582,OK,10/15/18 11:45,21890000,OK,10/15/18 11:45,8656,OK,10/15/18 11:45,2818943,OK,10/15/18 11:45,1304753,OK,10/15/18 11:45,21226144,OK,10/15/18 11:45,21890000,OK,10/15/18 11:45,8656,OK,10/15/18 11:45,2818943,OK,10/15/18 11:45,1304753,OK,,,,10/15/18 11:45,21898656,OK,10/15/18 11:45,22001.27734,OK,10/15/18 11:45,155.9460754,OK,10/15/18 11:45,28259930,OK,10/15/18 11:45,0.1295634,OK,10/15/18 11:45,183.6066284,OK,10/15/18 11:45,389.0753784,OK,10/15/18 11:45,301.9312134,OK,
10/15/18 12:00,2.526741505,OK,10/15/18 12:00,54.80665588,OK,10/15/18 12:00,7460064.5,OK,10/15/18 12:00,52.92802429,OK,10/15/18 12:00,50.40128326,OK,10/15/18 12:00,516.0831405,OK,10/15/18 12:00,655.5495758,OK,10/15/18 12:00,89520774,OK,10/15/18 12:00,21890000,OK,10/15/18 12:00,8686,OK,10/15/18 12:00,2818958,OK,10/15/18 12:00,1304761,OK,10/15/18 12:00,21226256,OK,10/15/18 12:00,21890000,OK,10/15/18 12:00,8686,OK,10/15/18 12:00,2818958,OK,10/15/18 12:00,1304761,OK,,,,10/15/18 12:00,21898686,OK,10/15/18 12:00,22001.30273,OK,10/15/18 12:00,143.1605988,OK,10/15/18 12:00,28259960,OK,10/15/18 12:00,0.118925423,OK,10/15/18 12:00,177.6279602,OK,10/15/18 12:00,387.5639038,OK,10/15/18 12:00,287.1561584,OK,
10/15/18 12:15,2.958910942,OK,10/15/18 12:15,63.12536621,OK,10/15/18 12:15,7460080.5,OK,10/15/18 12:15,52.92056274,OK,10/15/18 12:15,49.96165085,OK,10/15/18 12:15,515.9396806,OK,10/15/18 12:15,760.9972687,OK,10/15/18 12:15,89520966,OK,10/15/18 12:15,21890000,OK,10/15/18 12:15,8716,OK,10/15/18 12:15,2818972,OK,10/15/18 12:15,1304769,OK,10/15/18 12:15,21226373,OK,10/15/18 12:15,21890000,OK,10/15/18 12:15,8716,OK,10/15/18 12:15,2818972,OK,10/15/18 12:15,1304769,OK,,,,10/15/18 12:15,21898716,OK,10/15/18 12:15,22001.32813,OK,10/15/18 12:15,140.6433411,OK,10/15/18 12:15,28259990,OK,10/15/18 12:15,0.116854965,OK,10/15/18 12:15,182.4610901,OK,10/15/18 12:15,388.6448059,OK,10/15/18 12:15,275.1312256,OK,
