OSU_RTS.MDBUS_CC.388_THF Time [SNAP],OSU_RTS.MDBUS_CC.388_THF Value [SNAP],OSU_RTS.MDBUS_CC.388_THF Status [SNAP],OSU_RTS.MDBUS_CC.388C_HF Time [SNAP],OSU_RTS.MDBUS_CC.388C_HF Value [SNAP],OSU_RTS.MDBUS_CC.388C_HF Status [SNAP],OSU_RTS.MDBUS_CC.388C_HGT Time [SNAP],OSU_RTS.MDBUS_CC.388C_HGT Value [SNAP],OSU_RTS.MDBUS_CC.388C_HGT Status [SNAP],OSU_RTS.MDBUS_RT.388S_C Time [SNAP],OSU_RTS.MDBUS_RT.388S_C Value [SNAP],OSU_RTS.MDBUS_RT.388S_C Status [SNAP],OSU_RTS.MDBUS_RT.388S_DP Time [SNAP],OSU_RTS.MDBUS_RT.388S_DP Value [SNAP],OSU_RTS.MDBUS_RT.388S_DP Status [SNAP],OSU_RTS.MDBUS_RT.388S_HF Time [SNAP],OSU_RTS.MDBUS_RT.388S_HF Value [SNAP],OSU_RTS.MDBUS_RT.388S_HF Status [SNAP],OSU_RTS.MDBUS_RT.388S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.388S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.388S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.388S_I Time [SNAP],OSU_RTS.MDBUS_RT.388S_I Value [SNAP],OSU_RTS.MDBUS_RT.388S_I Status [SNAP],OSU_RTS.MDBUS_RT.388S_P Time [SNAP],OSU_RTS.MDBUS_RT.388S_P Value [SNAP],OSU_RTS.MDBUS_RT.388S_P Status [SNAP],OSU_RTS.MDBUS_RT.388S_T Time [SNAP],OSU_RTS.MDBUS_RT.388S_T Value [SNAP],OSU_RTS.MDBUS_RT.388S_T Status [SNAP],OSU_RTS.OPCRTS.388__CHF Time [SNAP],OSU_RTS.OPCRTS.388__CHF Value [SNAP],OSU_RTS.OPCRTS.388__CHF Status [SNAP],OSU_RTS.OPCRTS.388_AT Time [SNAP],OSU_RTS.OPCRTS.388_AT Value [SNAP],OSU_RTS.OPCRTS.388_AT Status [SNAP],OSU_RTS.OPCRTS.388_C1T Time [SNAP],OSU_RTS.OPCRTS.388_C1T Value [SNAP],OSU_RTS.OPCRTS.388_C1T Status [SNAP],OSU_RTS.OPCRTS.388_C2T Time [SNAP],OSU_RTS.OPCRTS.388_C2T Value [SNAP],OSU_RTS.OPCRTS.388_C2T Status [SNAP],OSU_RTS.OPCRTS.388_C3T Time [SNAP],OSU_RTS.OPCRTS.388_C3T Value [SNAP],OSU_RTS.OPCRTS.388_C3T Status [SNAP],OSU_RTS.OPCRTS.388_C4T Time [SNAP],OSU_RTS.OPCRTS.388_C4T Value [SNAP],OSU_RTS.OPCRTS.388_C4T Status [SNAP],OSU_RTS.OPCRTS.388_C5T Time [SNAP],OSU_RTS.OPCRTS.388_C5T Value [SNAP],OSU_RTS.OPCRTS.388_C5T Status [SNAP],OSU_RTS.OPCRTS.388_C6T Time [SNAP],OSU_RTS.OPCRTS.388_C6T Value [SNAP],OSU_RTS.OPCRTS.388_C6T Status [SNAP],OSU_RTS.OPCRTS.388_C7T Time [SNAP],OSU_RTS.OPCRTS.388_C7T Value [SNAP],OSU_RTS.OPCRTS.388_C7T Status [SNAP],OSU_RTS.OPCRTS.388_C8T Time [SNAP],OSU_RTS.OPCRTS.388_C8T Value [SNAP],OSU_RTS.OPCRTS.388_C8T Status [SNAP],OSU_RTS.OPCRTS.388_CDT Time [SNAP],OSU_RTS.OPCRTS.388_CDT Value [SNAP],OSU_RTS.OPCRTS.388_CDT Status [SNAP],OSU_RTS.OPCRTS.388_CHT Time [SNAP],OSU_RTS.OPCRTS.388_CHT Value [SNAP],OSU_RTS.OPCRTS.388_CHT Status [SNAP],OSU_RTS.OPCRTS.388_CRWT Time [SNAP],OSU_RTS.OPCRTS.388_CRWT Value [SNAP],OSU_RTS.OPCRTS.388_CRWT Status [SNAP],OSU_RTS.OPCRTS.388_CSWT Time [SNAP],OSU_RTS.OPCRTS.388_CSWT Value [SNAP],OSU_RTS.OPCRTS.388_CSWT Status [SNAP],OSU_RTS.OPCRTS.388_CVF Time [SNAP],OSU_RTS.OPCRTS.388_CVF Value [SNAP],OSU_RTS.OPCRTS.388_CVF Status [SNAP],OSU_RTS.OPCRTS..388_CWP Time [SNAP],OSU_RTS.OPCRTS..388_CWP Value [SNAP],OSU_RTS.OPCRTS..388_CWP Status [SNAP],OSU_RTS.OPCRTS..388_CWST Time [SNAP],OSU_RTS.OPCRTS..388_CWST Value [SNAP],OSU_RTS.OPCRTS..388_CWST Status [SNAP],OSU_RTS.OPCRTS..388_E1C Time [SNAP],OSU_RTS.OPCRTS..388_E1C Value [SNAP],OSU_RTS.OPCRTS..388_E1C Status [SNAP],OSU_RTS.OPCRTS..388_E2C Time [SNAP],OSU_RTS.OPCRTS..388_E2C Value [SNAP],OSU_RTS.OPCRTS..388_E2C Status [SNAP],OSU_RTS.OPCRTS..388_E3C Time [SNAP],OSU_RTS.OPCRTS..388_E3C Value [SNAP],OSU_RTS.OPCRTS..388_E3C Status [SNAP],OSU_RTS.OPCRTS..388_E4C Time [SNAP],OSU_RTS.OPCRTS..388_E4C Value [SNAP],OSU_RTS.OPCRTS..388_E4C Status [SNAP],OSU_RTS.OPCRTS..388_E5C Time [SNAP],OSU_RTS.OPCRTS..388_E5C Value [SNAP],OSU_RTS.OPCRTS..388_E5C Status [SNAP],OSU_RTS.OPCRTS..388_KWPT Time [SNAP],OSU_RTS.OPCRTS..388_KWPT Value [SNAP],OSU_RTS.OPCRTS..388_KWPT Status [SNAP],OSU_RTS.OPCRTS.388_TONA Time [SNAP],OSU_RTS.OPCRTS.388_TONA Value [SNAP],OSU_RTS.OPCRTS.388_TONA Status [SNAP],OSU_RTS.OPCRTS.388_WB Time [SNAP],OSU_RTS.OPCRTS.388_WB Value [SNAP],OSU_RTS.OPCRTS.388_WB Status [SNAP],Comments
,,,10/18/18 17:00,0,OK,10/18/18 17:00,683862,OK,10/18/18 17:00,10116.63281,OK,10/18/18 17:00,9.6652565,OK,10/18/18 17:00,263.3100586,OK,10/18/18 17:00,12981450,OK,10/18/18 17:00,0.213943741,OK,10/18/18 17:00,180.1422882,OK,10/18/18 17:00,432.5107117,OK,10/18/18 17:00,0,OK,10/18/18 17:00,51.89059,OK,10/18/18 17:00,20911510,OK,10/18/18 17:00,22485040,OK,10/18/18 17:00,23824870,OK,10/18/18 17:00,22734450,OK,10/18/18 17:00,22225320,OK,10/18/18 17:00,22964610,OK,10/18/18 17:00,22970650,OK,10/18/18 17:00,23920440,OK,10/18/18 17:00,0,OK,10/18/18 17:00,56988.5,OK,10/18/18 17:00,63.52077,OK,10/18/18 17:00,47.78566,OK,10/18/18 17:00,0.1167603,OK,10/18/18 17:00,71.56177,OK,10/18/18 17:00,40.75995,OK,10/18/18 17:00,8490364,OK,10/18/18 17:00,2194.007,OK,10/18/18 17:00,336817.7,OK,10/18/18 17:00,9378295,OK,10/18/18 17:00,5071522,OK,10/18/18 17:00,0.6972634,OK,10/18/18 17:00,2283.558,OK,10/18/18 17:00,41.02182,OK,
,,,10/18/18 17:15,0,OK,10/18/18 17:15,683862,OK,10/18/18 17:15,10116.69141,OK,10/18/18 17:15,9.351259232,OK,10/18/18 17:15,254.0354156,OK,10/18/18 17:15,12981522,OK,10/18/18 17:15,0.206581009,OK,10/18/18 17:15,180.967453,OK,10/18/18 17:15,431.0229492,OK,10/18/18 17:15,0,OK,10/18/18 17:15,51.67691,OK,10/18/18 17:15,20911510,OK,10/18/18 17:15,22485040,OK,10/18/18 17:15,23824870,OK,10/18/18 17:15,22734450,OK,10/18/18 17:15,22225320,OK,10/18/18 17:15,22964610,OK,10/18/18 17:15,22971210,OK,10/18/18 17:15,23920440,OK,10/18/18 17:15,0,OK,10/18/18 17:15,56988.5,OK,10/18/18 17:15,63.64207,OK,10/18/18 17:15,47.79494,OK,10/18/18 17:15,0.1202393,OK,10/18/18 17:15,71.55579,OK,10/18/18 17:15,40.79051,OK,10/18/18 17:15,8490642,OK,10/18/18 17:15,2194.007,OK,10/18/18 17:15,336817.7,OK,10/18/18 17:15,9378357,OK,10/18/18 17:15,5071585,OK,10/18/18 17:15,0.6937588,OK,10/18/18 17:15,2256.85,OK,10/18/18 17:15,40.55051,OK,
,,,10/18/18 17:30,0,OK,10/18/18 17:30,683862,OK,10/18/18 17:30,10116.74902,OK,10/18/18 17:30,9.124230385,OK,10/18/18 17:30,247.7609253,OK,10/18/18 17:30,12981592,OK,10/18/18 17:30,0.201691895,OK,10/18/18 17:30,182.2145386,OK,10/18/18 17:30,429.2067261,OK,10/18/18 17:30,0,OK,10/18/18 17:30,51.63577,OK,10/18/18 17:30,20911510,OK,10/18/18 17:30,22485040,OK,10/18/18 17:30,23824870,OK,10/18/18 17:30,22734450,OK,10/18/18 17:30,22225320,OK,10/18/18 17:30,22964610,OK,10/18/18 17:30,22971780,OK,10/18/18 17:30,23920440,OK,10/18/18 17:30,0,OK,10/18/18 17:30,56988.5,OK,10/18/18 17:30,63.65321,OK,10/18/18 17:30,47.83482,OK,10/18/18 17:30,0.1152954,OK,10/18/18 17:30,71.57623,OK,10/18/18 17:30,40.79808,OK,10/18/18 17:30,8490919,OK,10/18/18 17:30,2194.007,OK,10/18/18 17:30,336817.7,OK,10/18/18 17:30,9378418,OK,10/18/18 17:30,5071650,OK,10/18/18 17:30,0.6904748,OK,10/18/18 17:30,2288.637,OK,10/18/18 17:30,40.58871,OK,
,,,10/18/18 17:45,0,OK,10/18/18 17:45,683862,OK,10/18/18 17:45,10116.7998,OK,10/18/18 17:45,9.247588158,OK,10/18/18 17:45,250.9100647,OK,10/18/18 17:45,12981655,OK,10/18/18 17:45,0.204521835,OK,10/18/18 17:45,180.8942108,OK,10/18/18 17:45,426.2142944,OK,10/18/18 17:45,0,OK,10/18/18 17:45,51.73495,OK,10/18/18 17:45,20911510,OK,10/18/18 17:45,22485040,OK,10/18/18 17:45,23824870,OK,10/18/18 17:45,22734450,OK,10/18/18 17:45,22225320,OK,10/18/18 17:45,22964610,OK,10/18/18 17:45,22972350,OK,10/18/18 17:45,23920440,OK,10/18/18 17:45,0,OK,10/18/18 17:45,56988.5,OK,10/18/18 17:45,63.7971,OK,10/18/18 17:45,47.80901,OK,10/18/18 17:45,0.1203003,OK,10/18/18 17:45,71.5899,OK,10/18/18 17:45,40.79048,OK,10/18/18 17:45,8491201,OK,10/18/18 17:45,2194.007,OK,10/18/18 17:45,336817.7,OK,10/18/18 17:45,9378478,OK,10/18/18 17:45,5071714,OK,10/18/18 17:45,0.7056625,OK,10/18/18 17:45,2281.947,OK,10/18/18 17:45,40.69931,OK,
,,,10/18/18 18:00,0,OK,10/18/18 18:00,683862,OK,10/18/18 18:00,10116.85742,OK,10/18/18 18:00,9.732934952,OK,10/18/18 18:00,267.7151489,OK,10/18/18 18:00,12981726,OK,10/18/18 18:00,0.218195236,OK,10/18/18 18:00,183.0178986,OK,10/18/18 18:00,427.015686,OK,10/18/18 18:00,0,OK,10/18/18 18:00,51.89401,OK,10/18/18 18:00,20911510,OK,10/18/18 18:00,22485040,OK,10/18/18 18:00,23824870,OK,10/18/18 18:00,22734450,OK,10/18/18 18:00,22225320,OK,10/18/18 18:00,22964610,OK,10/18/18 18:00,22972930,OK,10/18/18 18:00,23920440,OK,10/18/18 18:00,0,OK,10/18/18 18:00,56988.5,OK,10/18/18 18:00,63.83705,OK,10/18/18 18:00,47.72603,OK,10/18/18 18:00,0.121582,OK,10/18/18 18:00,71.55212,OK,10/18/18 18:00,40.79263,OK,10/18/18 18:00,8491484,OK,10/18/18 18:00,2194.007,OK,10/18/18 18:00,336817.7,OK,10/18/18 18:00,9378539,OK,10/18/18 18:00,5071777,OK,10/18/18 18:00,0.6871918,OK,10/18/18 18:00,2304.309,OK,10/18/18 18:00,40.91721,OK,
,,,10/18/18 18:15,0,OK,10/18/18 18:15,683862,OK,10/18/18 18:15,10116.91504,OK,10/18/18 18:15,9.543106079,OK,10/18/18 18:15,259.3057861,OK,10/18/18 18:15,12981797,OK,10/18/18 18:15,0.211298706,OK,10/18/18 18:15,179.5421448,OK,10/18/18 18:15,426.4880676,OK,10/18/18 18:15,0,OK,10/18/18 18:15,51.68533,OK,10/18/18 18:15,20911510,OK,10/18/18 18:15,22485040,OK,10/18/18 18:15,23824870,OK,10/18/18 18:15,22734450,OK,10/18/18 18:15,22225320,OK,10/18/18 18:15,22964610,OK,10/18/18 18:15,22973490,OK,10/18/18 18:15,23920440,OK,10/18/18 18:15,0,OK,10/18/18 18:15,56988.5,OK,10/18/18 18:15,63.95033,OK,10/18/18 18:15,47.70647,OK,10/18/18 18:15,0.1192627,OK,10/18/18 18:15,71.66626,OK,10/18/18 18:15,40.79593,OK,10/18/18 18:15,8491761,OK,10/18/18 18:15,2194.007,OK,10/18/18 18:15,336817.7,OK,10/18/18 18:15,9378600,OK,10/18/18 18:15,5071842,OK,10/18/18 18:15,0.6974491,OK,10/18/18 18:15,2242.284,OK,10/18/18 18:15,40.61423,OK,
,,,10/18/18 18:30,0,OK,10/18/18 18:30,683862,OK,10/18/18 18:30,10116.99219,OK,10/18/18 18:30,15.02842331,OK,10/18/18 18:30,436.8398743,OK,10/18/18 18:30,12981891,OK,10/18/18 18:30,0.354469757,OK,10/18/18 18:30,181.9403534,OK,10/18/18 18:30,435.6721191,OK,10/18/18 18:30,0,OK,10/18/18 18:30,51.57108,OK,10/18/18 18:30,20911510,OK,10/18/18 18:30,22485040,OK,10/18/18 18:30,23824870,OK,10/18/18 18:30,22734450,OK,10/18/18 18:30,22225320,OK,10/18/18 18:30,22964610,OK,10/18/18 18:30,22974060,OK,10/18/18 18:30,23920440,OK,10/18/18 18:30,0,OK,10/18/18 18:30,56988.5,OK,10/18/18 18:30,64.04301,OK,10/18/18 18:30,47.68269,OK,10/18/18 18:30,0.1231689,OK,10/18/18 18:30,71.57568,OK,10/18/18 18:30,40.81619,OK,10/18/18 18:30,8492038,OK,10/18/18 18:30,2194.007,OK,10/18/18 18:30,336817.7,OK,10/18/18 18:30,9378660,OK,10/18/18 18:30,5071905,OK,10/18/18 18:30,0.6942646,OK,10/18/18 18:30,2244.023,OK,10/18/18 18:30,40.6243,OK,
,,,10/18/18 18:45,0,OK,10/18/18 18:45,683862,OK,10/18/18 18:45,10117.05957,OK,10/18/18 18:45,10.5822773,OK,10/18/18 18:45,293.3424377,OK,10/18/18 18:45,12981974,OK,10/18/18 18:45,0.238084167,OK,10/18/18 18:45,181.7950897,OK,10/18/18 18:45,435.1677246,OK,10/18/18 18:45,0,OK,10/18/18 18:45,51.49136,OK,10/18/18 18:45,20911510,OK,10/18/18 18:45,22485040,OK,10/18/18 18:45,23824870,OK,10/18/18 18:45,22734450,OK,10/18/18 18:45,22225320,OK,10/18/18 18:45,22964610,OK,10/18/18 18:45,22974620,OK,10/18/18 18:45,23920440,OK,10/18/18 18:45,0,OK,10/18/18 18:45,56988.5,OK,10/18/18 18:45,64.06358,OK,10/18/18 18:45,47.57155,OK,10/18/18 18:45,0.1174316,OK,10/18/18 18:45,71.5426,OK,10/18/18 18:45,40.81796,OK,10/18/18 18:45,8492312,OK,10/18/18 18:45,2194.007,OK,10/18/18 18:45,336817.7,OK,10/18/18 18:45,9378718,OK,10/18/18 18:45,5071969,OK,10/18/18 18:45,0.7023056,OK,10/18/18 18:45,2192.468,OK,10/18/18 18:45,40.57401,OK,
,,,10/18/18 19:00,0,OK,10/18/18 19:00,683862,OK,10/18/18 19:00,10117.12207,OK,10/18/18 19:00,28.42919731,OK,10/18/18 19:00,848.2034302,OK,10/18/18 19:00,12982052,OK,10/18/18 19:00,0.688423035,OK,10/18/18 19:00,180.6809235,OK,10/18/18 19:00,434.8829346,OK,10/18/18 19:00,0,OK,10/18/18 19:00,51.69193,OK,10/18/18 19:00,20911510,OK,10/18/18 19:00,22485040,OK,10/18/18 19:00,23824870,OK,10/18/18 19:00,22734450,OK,10/18/18 19:00,22225320,OK,10/18/18 19:00,22964610,OK,10/18/18 19:00,22975170,OK,10/18/18 19:00,23920440,OK,10/18/18 19:00,0,OK,10/18/18 19:00,56988.5,OK,10/18/18 19:00,64.14775,OK,10/18/18 19:00,47.49226,OK,10/18/18 19:00,0.1209106,OK,10/18/18 19:00,71.5459,OK,10/18/18 19:00,40.83333,OK,10/18/18 19:00,8492582,OK,10/18/18 19:00,2194.007,OK,10/18/18 19:00,336817.7,OK,10/18/18 19:00,9378776,OK,10/18/18 19:00,5072034,OK,10/18/18 19:00,0.7016543,OK,10/18/18 19:00,2189.237,OK,10/18/18 19:00,40.73874,OK,
,,,10/18/18 19:15,0,OK,10/18/18 19:15,683862,OK,10/18/18 19:15,10117.20117,OK,10/18/18 19:15,11.19220924,OK,10/18/18 19:15,311.5929871,OK,10/18/18 19:15,12982149,OK,10/18/18 19:15,0.252155167,OK,10/18/18 19:15,180.8857574,OK,10/18/18 19:15,440.9185791,OK,10/18/18 19:15,0,OK,10/18/18 19:15,51.46359,OK,10/18/18 19:15,20911510,OK,10/18/18 19:15,22485040,OK,10/18/18 19:15,23824870,OK,10/18/18 19:15,22734450,OK,10/18/18 19:15,22225320,OK,10/18/18 19:15,22964610,OK,10/18/18 19:15,22975710,OK,10/18/18 19:15,23920440,OK,10/18/18 19:15,0,OK,10/18/18 19:15,56988.5,OK,10/18/18 19:15,64.2314,OK,10/18/18 19:15,47.35631,OK,10/18/18 19:15,0.1192627,OK,10/18/18 19:15,71.59296,OK,10/18/18 19:15,40.73866,OK,10/18/18 19:15,8492848,OK,10/18/18 19:15,2194.007,OK,10/18/18 19:15,336817.7,OK,10/18/18 19:15,9378835,OK,10/18/18 19:15,5072097,OK,10/18/18 19:15,0.6996893,OK,10/18/18 19:15,2136.822,OK,10/18/18 19:15,40.69687,OK,
,,,10/18/18 19:30,0,OK,10/18/18 19:30,683862,OK,10/18/18 19:30,10117.27148,OK,10/18/18 19:30,15.35733032,OK,10/18/18 19:30,444.8757629,OK,10/18/18 19:30,12982236,OK,10/18/18 19:30,0.359847473,OK,10/18/18 19:30,179.7208405,OK,10/18/18 19:30,441.576416,OK,10/18/18 19:30,0,OK,10/18/18 19:30,51.22336,OK,10/18/18 19:30,20911510,OK,10/18/18 19:30,22485040,OK,10/18/18 19:30,23824870,OK,10/18/18 19:30,22734450,OK,10/18/18 19:30,22225320,OK,10/18/18 19:30,22964610,OK,10/18/18 19:30,22976250,OK,10/18/18 19:30,23920440,OK,10/18/18 19:30,0,OK,10/18/18 19:30,56988.5,OK,10/18/18 19:30,64.24242,OK,10/18/18 19:30,47.37056,OK,10/18/18 19:30,0.1184692,OK,10/18/18 19:30,71.57288,OK,10/18/18 19:30,40.76985,OK,10/18/18 19:30,8493108,OK,10/18/18 19:30,2194.007,OK,10/18/18 19:30,336817.7,OK,10/18/18 19:30,9378896,OK,10/18/18 19:30,5072161,OK,10/18/18 19:30,0.6986493,OK,10/18/18 19:30,2115.597,OK,10/18/18 19:30,40.56302,OK,
,,,10/18/18 19:45,0,OK,10/18/18 19:45,683862,OK,10/18/18 19:45,10117.33887,OK,10/18/18 19:45,13.05488777,OK,10/18/18 19:45,371.0684509,OK,10/18/18 19:45,12982319,OK,10/18/18 19:45,0.300483948,OK,10/18/18 19:45,180.5518341,OK,10/18/18 19:45,439.4850159,OK,10/18/18 19:45,0,OK,10/18/18 19:45,51.24374,OK,10/18/18 19:45,20911510,OK,10/18/18 19:45,22485040,OK,10/18/18 19:45,23824870,OK,10/18/18 19:45,22734450,OK,10/18/18 19:45,22225320,OK,10/18/18 19:45,22964610,OK,10/18/18 19:45,22976780,OK,10/18/18 19:45,23920440,OK,10/18/18 19:45,0,OK,10/18/18 19:45,56988.5,OK,10/18/18 19:45,64.35387,OK,10/18/18 19:45,47.36888,OK,10/18/18 19:45,0.1157837,OK,10/18/18 19:45,71.61407,OK,10/18/18 19:45,40.83286,OK,10/18/18 19:45,8493361,OK,10/18/18 19:45,2194.007,OK,10/18/18 19:45,336817.7,OK,10/18/18 19:45,9378954,OK,10/18/18 19:45,5072224,OK,10/18/18 19:45,0.7111943,OK,10/18/18 19:45,2085.869,OK,10/18/18 19:45,40.83469,OK,
,,,10/18/18 20:00,0,OK,10/18/18 20:00,683862,OK,10/18/18 20:00,10117.40723,OK,10/18/18 20:00,9.340867043,OK,10/18/18 20:00,251.0982208,OK,10/18/18 20:00,12982403,OK,10/18/18 20:00,0.20311261,OK,10/18/18 20:00,178.3482208,OK,10/18/18 20:00,441.1627197,OK,10/18/18 20:00,0,OK,10/18/18 20:00,51.1011,OK,10/18/18 20:00,20911510,OK,10/18/18 20:00,22485040,OK,10/18/18 20:00,23824870,OK,10/18/18 20:00,22734450,OK,10/18/18 20:00,22225320,OK,10/18/18 20:00,22964610,OK,10/18/18 20:00,22977290,OK,10/18/18 20:00,23920440,OK,10/18/18 20:00,0,OK,10/18/18 20:00,56988.5,OK,10/18/18 20:00,64.3712,OK,10/18/18 20:00,47.24068,OK,10/18/18 20:00,0.1178589,OK,10/18/18 20:00,71.61249,OK,10/18/18 20:00,40.77574,OK,10/18/18 20:00,8493611,OK,10/18/18 20:00,2194.007,OK,10/18/18 20:00,336817.7,OK,10/18/18 20:00,9379011,OK,10/18/18 20:00,5072287,OK,10/18/18 20:00,0.6939561,OK,10/18/18 20:00,2058.283,OK,10/18/18 20:00,40.93021,OK,
,,,10/18/18 20:15,0,OK,10/18/18 20:15,683862,OK,10/18/18 20:15,10117.47949,OK,10/18/18 20:15,12.58950329,OK,10/18/18 20:15,354.89151,OK,10/18/18 20:15,12982493,OK,10/18/18 20:15,0.286780487,OK,10/18/18 20:15,180.2791595,OK,10/18/18 20:15,443.7160645,OK,10/18/18 20:15,0,OK,10/18/18 20:15,50.73141,OK,10/18/18 20:15,20911510,OK,10/18/18 20:15,22485040,OK,10/18/18 20:15,23824870,OK,10/18/18 20:15,22734450,OK,10/18/18 20:15,22225320,OK,10/18/18 20:15,22964610,OK,10/18/18 20:15,22977800,OK,10/18/18 20:15,23920440,OK,10/18/18 20:15,0,OK,10/18/18 20:15,56988.5,OK,10/18/18 20:15,64.41512,OK,10/18/18 20:15,47.29839,OK,10/18/18 20:15,0.1155396,OK,10/18/18 20:15,71.66174,OK,10/18/18 20:15,40.72343,OK,10/18/18 20:15,8493853,OK,10/18/18 20:15,2194.007,OK,10/18/18 20:15,336817.7,OK,10/18/18 20:15,9379069,OK,10/18/18 20:15,5072351,OK,10/18/18 20:15,0.6993322,OK,10/18/18 20:15,2020.1,OK,10/18/18 20:15,40.91672,OK,
,,,10/18/18 20:30,0,OK,10/18/18 20:30,683862,OK,10/18/18 20:30,10117.54785,OK,10/18/18 20:30,10.05010128,OK,10/18/18 20:30,274.5160217,OK,10/18/18 20:30,12982578,OK,10/18/18 20:30,0.221862335,OK,10/18/18 20:30,179.5075378,OK,10/18/18 20:30,443.2379456,OK,10/18/18 20:30,0,OK,10/18/18 20:30,50.19241,OK,10/18/18 20:30,20911510,OK,10/18/18 20:30,22485040,OK,10/18/18 20:30,23824870,OK,10/18/18 20:30,22734450,OK,10/18/18 20:30,22225320,OK,10/18/18 20:30,22964610,OK,10/18/18 20:30,22978300,OK,10/18/18 20:30,23920440,OK,10/18/18 20:30,0,OK,10/18/18 20:30,56988.5,OK,10/18/18 20:30,64.48656,OK,10/18/18 20:30,47.19466,OK,10/18/18 20:30,0.1173706,OK,10/18/18 20:30,71.71558,OK,10/18/18 20:30,40.61636,OK,10/18/18 20:30,8494093,OK,10/18/18 20:30,2194.007,OK,10/18/18 20:30,336817.7,OK,10/18/18 20:30,9379129,OK,10/18/18 20:30,5072414,OK,10/18/18 20:30,0.698462,OK,10/18/18 20:30,1972.667,OK,10/18/18 20:30,40.8967,OK,
,,,10/18/18 20:45,0,OK,10/18/18 20:45,683862,OK,10/18/18 20:45,10117.62793,OK,10/18/18 20:45,15.11327171,OK,10/18/18 20:45,436.65625,OK,10/18/18 20:45,12982677,OK,10/18/18 20:45,0.352078827,OK,10/18/18 20:45,180.1428375,OK,10/18/18 20:45,448.1820374,OK,10/18/18 20:45,0,OK,10/18/18 20:45,49.90884,OK,10/18/18 20:45,20911510,OK,10/18/18 20:45,22485040,OK,10/18/18 20:45,23824870,OK,10/18/18 20:45,22734450,OK,10/18/18 20:45,22225320,OK,10/18/18 20:45,22964610,OK,10/18/18 20:45,22978790,OK,10/18/18 20:45,23920440,OK,10/18/18 20:45,0,OK,10/18/18 20:45,56988.5,OK,10/18/18 20:45,64.49409,OK,10/18/18 20:45,47.28438,OK,10/18/18 20:45,0.1148682,OK,10/18/18 20:45,71.62756,OK,10/18/18 20:45,40.77821,OK,10/18/18 20:45,8494326,OK,10/18/18 20:45,2194.007,OK,10/18/18 20:45,336817.7,OK,10/18/18 20:45,9379185,OK,10/18/18 20:45,5072480,OK,10/18/18 20:45,0.6991648,OK,10/18/18 20:45,1975.04,OK,10/18/18 20:45,40.97684,OK,
,,,10/18/18 21:00,0,OK,10/18/18 21:00,683862,OK,10/18/18 21:00,10117.7002,OK,10/18/18 21:00,29.17460251,OK,10/18/18 21:00,921.5844727,OK,10/18/18 21:00,12982767,OK,10/18/18 21:00,0.743878357,OK,10/18/18 21:00,179.047226,OK,10/18/18 21:00,445.7162476,OK,10/18/18 21:00,0,OK,10/18/18 21:00,49.33743,OK,10/18/18 21:00,20911510,OK,10/18/18 21:00,22485040,OK,10/18/18 21:00,23824870,OK,10/18/18 21:00,22734450,OK,10/18/18 21:00,22225320,OK,10/18/18 21:00,22964610,OK,10/18/18 21:00,22979280,OK,10/18/18 21:00,23920440,OK,10/18/18 21:00,0,OK,10/18/18 21:00,56988.5,OK,10/18/18 21:00,64.56935,OK,10/18/18 21:00,47.04134,OK,10/18/18 21:00,0.121521,OK,10/18/18 21:00,71.60162,OK,10/18/18 21:00,40.54732,OK,10/18/18 21:00,8494559,OK,10/18/18 21:00,2194.007,OK,10/18/18 21:00,336817.7,OK,10/18/18 21:00,9379240,OK,10/18/18 21:00,5072543,OK,10/18/18 21:00,0.7085211,OK,10/18/18 21:00,1914.324,OK,10/18/18 21:00,40.86905,OK,
,,,10/18/18 21:15,0,OK,10/18/18 21:15,683862,OK,10/18/18 21:15,10117.79395,OK,10/18/18 21:15,16.75946808,OK,10/18/18 21:15,493.295105,OK,10/18/18 21:15,12982883,OK,10/18/18 21:15,0.396612823,OK,10/18/18 21:15,181.3081207,OK,10/18/18 21:15,454.6152344,OK,10/18/18 21:15,0,OK,10/18/18 21:15,48.63034,OK,10/18/18 21:15,20911510,OK,10/18/18 21:15,22485040,OK,10/18/18 21:15,23824870,OK,10/18/18 21:15,22734450,OK,10/18/18 21:15,22225320,OK,10/18/18 21:15,22964610,OK,10/18/18 21:15,22979750,OK,10/18/18 21:15,23920440,OK,10/18/18 21:15,0,OK,10/18/18 21:15,56988.5,OK,10/18/18 21:15,64.60368,OK,10/18/18 21:15,46.94847,OK,10/18/18 21:15,0.1162109,OK,10/18/18 21:15,71.49017,OK,10/18/18 21:15,40.70505,OK,10/18/18 21:15,8494785,OK,10/18/18 21:15,2194.007,OK,10/18/18 21:15,336817.7,OK,10/18/18 21:15,9379295,OK,10/18/18 21:15,5072607,OK,10/18/18 21:15,0.7174078,OK,10/18/18 21:15,1873.355,OK,10/18/18 21:15,40.91367,OK,
