OSU_RTS.MDBUS_C1.187_CDT Time [SNAP],OSU_RTS.MDBUS_C1.187_CDT Value [SNAP],OSU_RTS.MDBUS_C1.187_CDT Status [SNAP],OSU_RTS.MDBUS_C1.187_CHF Time [SNAP],OSU_RTS.MDBUS_C1.187_CHF Value [SNAP],OSU_RTS.MDBUS_C1.187_CHF Status [SNAP],OSU_RTS.MDBUS_C1.187_CHT Time [SNAP],OSU_RTS.MDBUS_C1.187_CHT Value [SNAP],OSU_RTS.MDBUS_C1.187_CHT Status [SNAP],OSU_RTS.MDBUS_C1.187_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.187_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.187_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.187_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.187_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.187_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.187_CVF Time [SNAP],OSU_RTS.MDBUS_C1.187_CVF Value [SNAP],OSU_RTS.MDBUS_C1.187_CVF Status [SNAP],OSU_RTS.MDBUS_C1.187_HF Time [SNAP],OSU_RTS.MDBUS_C1.187_HF Value [SNAP],OSU_RTS.MDBUS_C1.187_HF Status [SNAP],OSU_RTS.MDBUS_C1.187_HGT Time [SNAP],OSU_RTS.MDBUS_C1.187_HGT Value [SNAP],OSU_RTS.MDBUS_C1.187_HGT Status [SNAP],OSU_RTS.MDBUS_CC.187_MHT Time [SNAP],OSU_RTS.MDBUS_CC.187_MHT Value [SNAP],OSU_RTS.MDBUS_CC.187_MHT Status [SNAP],OSU_RTS.MDBUS_CC.187_PHT Time [SNAP],OSU_RTS.MDBUS_CC.187_PHT Value [SNAP],OSU_RTS.MDBUS_CC.187_PHT Status [SNAP],OSU_RTS.MDBUS_E1.187E_1C Time [SNAP],OSU_RTS.MDBUS_E1.187E_1C Value [SNAP],OSU_RTS.MDBUS_E1.187E_1C Status [SNAP],OSU_RTS.MDBUS_E1.187E_2C Time [SNAP],OSU_RTS.MDBUS_E1.187E_2C Value [SNAP],OSU_RTS.MDBUS_E1.187E_2C Status [SNAP],OSU_RTS.MDBUS_H1.187_HDT Time [SNAP],OSU_RTS.MDBUS_H1.187_HDT Value [SNAP],OSU_RTS.MDBUS_H1.187_HDT Status [SNAP],OSU_RTS.MDBUS_H1.187_HHF Time [SNAP],OSU_RTS.MDBUS_H1.187_HHF Value [SNAP],OSU_RTS.MDBUS_H1.187_HHF Status [SNAP],OSU_RTS.MDBUS_H1.187_HHT Time [SNAP],OSU_RTS.MDBUS_H1.187_HHT Value [SNAP],OSU_RTS.MDBUS_H1.187_HHT Status [SNAP],OSU_RTS.MDBUS_H1.187_HMT Time [SNAP],OSU_RTS.MDBUS_H1.187_HMT Value [SNAP],OSU_RTS.MDBUS_H1.187_HMT Status [SNAP],OSU_RTS.MDBUS_H1.187_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.187_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.187_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.187_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.187_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.187_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.187_HVF Time [SNAP],OSU_RTS.MDBUS_H1.187_HVF Value [SNAP],OSU_RTS.MDBUS_H1.187_HVF Status [SNAP],Comments
10/15/18 9:30,1.348089933,OK,10/15/18 9:30,0,OK,10/15/18 9:30,410865.9375,OK,10/15/18 9:30,49.42779541,OK,10/15/18 9:30,48.0797081,OK,10/15/18 9:30,0,OK,10/15/18 9:30,0,OK,10/15/18 9:30,4930391.25,OK,,,,,,,10/15/18 9:30,185260,OK,10/15/18 9:30,450030,OK,10/15/18 9:30,-18.22289276,OK,10/15/18 9:30,0,OK,10/15/18 9:30,7934327,OK,10/15/18 9:30,1678145.25,OK,10/15/18 9:30,128.3950806,OK,10/15/18 9:30,110.1721802,OK,10/15/18 9:30,0,OK,
10/15/18 9:45,1.341720104,OK,10/15/18 9:45,0,OK,10/15/18 9:45,410865.9375,OK,10/15/18 9:45,49.68434906,OK,10/15/18 9:45,48.34262848,OK,10/15/18 9:45,0,OK,10/15/18 9:45,0,OK,10/15/18 9:45,4930391.25,OK,,,,,,,10/15/18 9:45,185262,OK,10/15/18 9:45,450037,OK,10/15/18 9:45,-15.83114815,OK,10/15/18 9:45,0,OK,10/15/18 9:45,7934327,OK,10/15/18 9:45,1678145.25,OK,10/15/18 9:45,127.1104431,OK,10/15/18 9:45,111.2792969,OK,10/15/18 9:45,0,OK,
10/15/18 10:00,1.186216712,OK,10/15/18 10:00,0,OK,10/15/18 10:00,410865.9375,OK,10/15/18 10:00,49.95610428,OK,10/15/18 10:00,48.76988983,OK,10/15/18 10:00,0,OK,10/15/18 10:00,0,OK,10/15/18 10:00,4930391.25,OK,,,,,,,10/15/18 10:00,185265,OK,10/15/18 10:00,450045,OK,10/15/18 10:00,-14.38884068,OK,10/15/18 10:00,0,OK,10/15/18 10:00,7934327,OK,10/15/18 10:00,1678145.25,OK,10/15/18 10:00,126.2580719,OK,10/15/18 10:00,111.8692322,OK,10/15/18 10:00,0,OK,
10/15/18 10:15,1.149588943,OK,10/15/18 10:15,0,OK,10/15/18 10:15,410865.9375,OK,10/15/18 10:15,50.22494507,OK,10/15/18 10:15,49.07535553,OK,10/15/18 10:15,0,OK,10/15/18 10:15,0,OK,10/15/18 10:15,4930391.25,OK,,,,,,,10/15/18 10:15,185267,OK,10/15/18 10:15,450054,OK,10/15/18 10:15,-13.55410004,OK,10/15/18 10:15,0,OK,10/15/18 10:15,7934327,OK,10/15/18 10:15,1678145.25,OK,10/15/18 10:15,125.8422089,OK,10/15/18 10:15,112.2881012,OK,10/15/18 10:15,0,OK,
10/15/18 10:30,1.005017877,OK,10/15/18 10:30,0,OK,10/15/18 10:30,410865.9375,OK,10/15/18 10:30,50.42163467,OK,10/15/18 10:30,49.41661835,OK,10/15/18 10:30,0,OK,10/15/18 10:30,0,OK,10/15/18 10:30,4930391.25,OK,,,,,,,10/15/18 10:30,185269,OK,10/15/18 10:30,450062,OK,10/15/18 10:30,-12.97784901,OK,10/15/18 10:30,0,OK,10/15/18 10:30,7934327,OK,10/15/18 10:30,1678145.25,OK,10/15/18 10:30,125.5385742,OK,10/15/18 10:30,112.56073,OK,10/15/18 10:30,0,OK,
10/15/18 10:45,0.931175947,OK,10/15/18 10:45,0,OK,10/15/18 10:45,410865.9375,OK,10/15/18 10:45,50.69882965,OK,10/15/18 10:45,49.7676506,OK,10/15/18 10:45,0,OK,10/15/18 10:45,0,OK,10/15/18 10:45,4930391.25,OK,,,,,,,10/15/18 10:45,185271,OK,10/15/18 10:45,450071,OK,10/15/18 10:45,-12.43038368,OK,10/15/18 10:45,0,OK,10/15/18 10:45,7934327,OK,10/15/18 10:45,1678145.25,OK,10/15/18 10:45,125.398819,OK,10/15/18 10:45,112.9684372,OK,10/15/18 10:45,0,OK,
10/15/18 11:00,0.952407241,OK,10/15/18 11:00,0,OK,10/15/18 11:00,410865.9375,OK,10/15/18 11:00,50.9763298,OK,10/15/18 11:00,50.02392197,OK,10/15/18 11:00,0,OK,10/15/18 11:00,0,OK,10/15/18 11:00,4930391.25,OK,,,,,,,10/15/18 11:00,185274,OK,10/15/18 11:00,450079,OK,10/15/18 11:00,-11.9983139,OK,10/15/18 11:00,0,OK,10/15/18 11:00,7934327,OK,10/15/18 11:00,1678145.25,OK,10/15/18 11:00,125.2320633,OK,10/15/18 11:00,113.2337494,OK,10/15/18 11:00,0,OK,
10/15/18 11:15,0.801409781,OK,10/15/18 11:15,0,OK,10/15/18 11:15,410865.9375,OK,10/15/18 11:15,51.18024063,OK,10/15/18 11:15,50.37882996,OK,10/15/18 11:15,0,OK,10/15/18 11:15,0,OK,10/15/18 11:15,4930391.25,OK,,,,,,,10/15/18 11:15,185276,OK,10/15/18 11:15,450088,OK,10/15/18 11:15,-11.71634293,OK,10/15/18 11:15,0,OK,10/15/18 11:15,7934327,OK,10/15/18 11:15,1678145.25,OK,10/15/18 11:15,125.2053528,OK,10/15/18 11:15,113.4890137,OK,10/15/18 11:15,0,OK,
10/15/18 11:30,0.73770988,OK,10/15/18 11:30,0,OK,10/15/18 11:30,410865.9375,OK,10/15/18 11:30,51.38481522,OK,10/15/18 11:30,50.64710617,OK,10/15/18 11:30,0,OK,10/15/18 11:30,0,OK,10/15/18 11:30,4930391.25,OK,,,,,,,10/15/18 11:30,185278,OK,10/15/18 11:30,450098,OK,10/15/18 11:30,-11.5240097,OK,10/15/18 11:30,0,OK,10/15/18 11:30,7934327,OK,10/15/18 11:30,1678145.25,OK,10/15/18 11:30,125.251709,OK,10/15/18 11:30,113.7277069,OK,10/15/18 11:30,0,OK,
10/15/18 11:45,0.630044103,OK,10/15/18 11:45,0,OK,10/15/18 11:45,410865.9375,OK,10/15/18 11:45,51.55746841,OK,10/15/18 11:45,50.92742157,OK,10/15/18 11:45,0,OK,10/15/18 11:45,0,OK,10/15/18 11:45,4930391.25,OK,,,,,,,10/15/18 11:45,185281,OK,10/15/18 11:45,450107,OK,10/15/18 11:45,-11.29770184,OK,10/15/18 11:45,0,OK,10/15/18 11:45,7934327,OK,10/15/18 11:45,1678145.25,OK,10/15/18 11:45,125.2956238,OK,10/15/18 11:45,113.9979248,OK,10/15/18 11:45,0,OK,
10/15/18 12:00,0.582948565,OK,10/15/18 12:00,0,OK,10/15/18 12:00,410865.9375,OK,10/15/18 12:00,51.74990845,OK,10/15/18 12:00,51.16696167,OK,10/15/18 12:00,0,OK,10/15/18 12:00,0,OK,10/15/18 12:00,4930391.25,OK,,,,,,,10/15/18 12:00,185283,OK,10/15/18 12:00,450116,OK,10/15/18 12:00,-11.16974163,OK,10/15/18 12:00,0,OK,10/15/18 12:00,7934327,OK,10/15/18 12:00,1678145.25,OK,10/15/18 12:00,125.2879791,OK,10/15/18 12:00,114.1182404,OK,10/15/18 12:00,0,OK,
10/15/18 12:15,0.505563974,OK,10/15/18 12:15,0,OK,10/15/18 12:15,410865.9375,OK,10/15/18 12:15,51.9826355,OK,10/15/18 12:15,51.47707367,OK,10/15/18 12:15,0,OK,10/15/18 12:15,0,OK,10/15/18 12:15,4930391.25,OK,,,,,,,10/15/18 12:15,185285,OK,10/15/18 12:15,450126,OK,10/15/18 12:15,-10.98423958,OK,10/15/18 12:15,0,OK,10/15/18 12:15,7934327,OK,10/15/18 12:15,1678145.25,OK,10/15/18 12:15,125.1743393,OK,10/15/18 12:15,114.190094,OK,10/15/18 12:15,0,OK,
10/15/18 12:30,0.361827552,OK,10/15/18 12:30,0,OK,10/15/18 12:30,410865.9375,OK,10/15/18 12:30,52.14828491,OK,10/15/18 12:30,51.78645706,OK,10/15/18 12:30,0,OK,10/15/18 12:30,0,OK,10/15/18 12:30,4930391.25,OK,,,,,,,10/15/18 12:30,185288,OK,10/15/18 12:30,450134,OK,10/15/18 12:30,-10.98231125,OK,10/15/18 12:30,0,OK,10/15/18 12:30,7934327,OK,10/15/18 12:30,1678145.25,OK,10/15/18 12:30,125.2438049,OK,10/15/18 12:30,114.2615051,OK,10/15/18 12:30,0,OK,
10/15/18 12:45,0.410852373,OK,10/15/18 12:45,0,OK,10/15/18 12:45,410865.9375,OK,10/15/18 12:45,52.34010696,OK,10/15/18 12:45,51.92925262,OK,10/15/18 12:45,0,OK,10/15/18 12:45,0,OK,10/15/18 12:45,4930391.25,OK,,,,,,,10/15/18 12:45,185290,OK,10/15/18 12:45,450143,OK,10/15/18 12:45,-11.06215477,OK,10/15/18 12:45,0,OK,10/15/18 12:45,7934327,OK,10/15/18 12:45,1678145.25,OK,10/15/18 12:45,125.3543701,OK,10/15/18 12:45,114.2922211,OK,10/15/18 12:45,0,OK,
10/15/18 13:00,0.408645064,OK,10/15/18 13:00,0,OK,10/15/18 13:00,410865.9375,OK,10/15/18 13:00,52.56479263,OK,10/15/18 13:00,52.156147,OK,10/15/18 13:00,0,OK,10/15/18 13:00,0,OK,10/15/18 13:00,4930391.25,OK,,,,,,,10/15/18 13:00,185292,OK,10/15/18 13:00,450152,OK,10/15/18 13:00,-11.15079117,OK,10/15/18 13:00,0,OK,10/15/18 13:00,7934327,OK,10/15/18 13:00,1678145.25,OK,10/15/18 13:00,125.6127472,OK,10/15/18 13:00,114.4619598,OK,10/15/18 13:00,0,OK,
10/15/18 13:15,0.364593744,OK,10/15/18 13:15,0,OK,10/15/18 13:15,410865.9375,OK,10/15/18 13:15,52.74490356,OK,10/15/18 13:15,52.38031006,OK,10/15/18 13:15,0,OK,10/15/18 13:15,0,OK,10/15/18 13:15,4930391.25,OK,,,,,,,10/15/18 13:15,185295,OK,10/15/18 13:15,450161,OK,10/15/18 13:15,-11.1720562,OK,10/15/18 13:15,0,OK,10/15/18 13:15,7934327,OK,10/15/18 13:15,1678145.25,OK,10/15/18 13:15,125.7550049,OK,10/15/18 13:15,114.5829468,OK,10/15/18 13:15,0,OK,
10/15/18 13:30,0.169588774,OK,10/15/18 13:30,0,OK,10/15/18 13:30,410865.9375,OK,10/15/18 13:30,52.92364502,OK,10/15/18 13:30,52.75405884,OK,10/15/18 13:30,0,OK,10/15/18 13:30,0,OK,10/15/18 13:30,4930391.25,OK,,,,,,,10/15/18 13:30,185297,OK,10/15/18 13:30,450171,OK,10/15/18 13:30,-11.20196629,OK,10/15/18 13:30,0,OK,10/15/18 13:30,7934327,OK,10/15/18 13:30,1678145.25,OK,10/15/18 13:30,125.9190063,OK,10/15/18 13:30,114.717041,OK,10/15/18 13:30,0,OK,
10/15/18 13:45,0.15570806,OK,10/15/18 13:45,0,OK,10/15/18 13:45,410865.9375,OK,10/15/18 13:45,53.13400269,OK,10/15/18 13:45,52.97829819,OK,10/15/18 13:45,0,OK,10/15/18 13:45,0,OK,10/15/18 13:45,4930391.25,OK,,,,,,,10/15/18 13:45,185299,OK,10/15/18 13:45,450180,OK,10/15/18 13:45,-11.17931747,OK,10/15/18 13:45,0,OK,10/15/18 13:45,7934327,OK,10/15/18 13:45,1678145.25,OK,10/15/18 13:45,125.9465103,OK,10/15/18 13:45,114.7671967,OK,10/15/18 13:45,0,OK,
10/15/18 14:00,0.118839458,OK,10/15/18 14:00,0,OK,10/15/18 14:00,410865.9375,OK,10/15/18 14:00,53.32997131,OK,10/15/18 14:00,53.21112823,OK,10/15/18 14:00,0,OK,10/15/18 14:00,0,OK,10/15/18 14:00,4930391.25,OK,,,,,,,10/15/18 14:00,185302,OK,10/15/18 14:00,450189,OK,10/15/18 14:00,-11.19629669,OK,10/15/18 14:00,0,OK,10/15/18 14:00,7934327,OK,10/15/18 14:00,1678145.25,OK,10/15/18 14:00,125.9279404,OK,10/15/18 14:00,114.7316437,OK,10/15/18 14:00,0,OK,
10/15/18 14:15,0.143324971,OK,10/15/18 14:15,0,OK,10/15/18 14:15,410865.9375,OK,10/15/18 14:15,53.47768021,OK,10/15/18 14:15,53.3343544,OK,10/15/18 14:15,0,OK,10/15/18 14:15,0,OK,10/15/18 14:15,4930391.25,OK,,,,,,,10/15/18 14:15,185304,OK,10/15/18 14:15,450198,OK,10/15/18 14:15,-11.17135811,OK,10/15/18 14:15,0,OK,10/15/18 14:15,7934327,OK,10/15/18 14:15,1678145.25,OK,10/15/18 14:15,125.8744431,OK,10/15/18 14:15,114.7030945,OK,10/15/18 14:15,0,OK,
10/15/18 14:30,0.047444504,OK,10/15/18 14:30,0,OK,10/15/18 14:30,410865.9375,OK,10/15/18 14:30,53.72150421,OK,10/15/18 14:30,53.67406082,OK,10/15/18 14:30,0,OK,10/15/18 14:30,0,OK,10/15/18 14:30,4930391.25,OK,,,,,,,10/15/18 14:30,185306,OK,10/15/18 14:30,450207,OK,10/15/18 14:30,-11.07553864,OK,10/15/18 14:30,0,OK,10/15/18 14:30,7934327,OK,10/15/18 14:30,1678145.25,OK,10/15/18 14:30,125.7518311,OK,10/15/18 14:30,114.6762848,OK,10/15/18 14:30,0,OK,
10/15/18 14:45,0.004962552,OK,10/15/18 14:45,0,OK,10/15/18 14:45,410865.9375,OK,10/15/18 14:45,53.85134506,OK,10/15/18 14:45,53.84638977,OK,10/15/18 14:45,0,OK,10/15/18 14:45,0,OK,10/15/18 14:45,4930391.25,OK,,,,,,,10/15/18 14:45,185309,OK,10/15/18 14:45,450216,OK,10/15/18 14:45,-11.0151329,OK,10/15/18 14:45,0,OK,10/15/18 14:45,7934327,OK,10/15/18 14:45,1678145.25,OK,10/15/18 14:45,125.7026978,OK,10/15/18 14:45,114.687561,OK,10/15/18 14:45,0,OK,
10/15/18 15:00,-0.036485843,OK,10/15/18 15:00,0,OK,10/15/18 15:00,410865.9375,OK,10/15/18 15:00,54.02892303,OK,10/15/18 15:00,54.06541061,OK,10/15/18 15:00,0,OK,10/15/18 15:00,0,OK,10/15/18 15:00,4930391.25,OK,,,,,,,10/15/18 15:00,185311,OK,10/15/18 15:00,450224,OK,10/15/18 15:00,-11.00237274,OK,10/15/18 15:00,0,OK,10/15/18 15:00,7934327,OK,10/15/18 15:00,1678145.25,OK,10/15/18 15:00,125.5604553,OK,10/15/18 15:00,114.558075,OK,10/15/18 15:00,0,OK,
10/15/18 15:15,-0.077917933,OK,10/15/18 15:15,0,OK,10/15/18 15:15,410865.9375,OK,10/15/18 15:15,54.20054626,OK,10/15/18 15:15,54.27846146,OK,10/15/18 15:15,0,OK,10/15/18 15:15,0,OK,10/15/18 15:15,4930391.25,OK,,,,,,,10/15/18 15:15,185313,OK,10/15/18 15:15,450231,OK,10/15/18 15:15,-10.98837376,OK,10/15/18 15:15,0,OK,10/15/18 15:15,7934327,OK,10/15/18 15:15,1678145.25,OK,10/15/18 15:15,125.5063934,OK,10/15/18 15:15,114.5180206,OK,10/15/18 15:15,0,OK,
10/15/18 15:30,0.010267291,OK,10/15/18 15:30,0,OK,10/15/18 15:30,410865.9375,OK,10/15/18 15:30,54.44423676,OK,10/15/18 15:30,54.43397141,OK,10/15/18 15:30,0,OK,10/15/18 15:30,0,OK,10/15/18 15:30,4930391.25,OK,,,,,,,10/15/18 15:30,185316,OK,10/15/18 15:30,450239,OK,10/15/18 15:30,-10.94485474,OK,10/15/18 15:30,0,OK,10/15/18 15:30,7934327,OK,10/15/18 15:30,1678145.25,OK,10/15/18 15:30,125.4153748,OK,10/15/18 15:30,114.47052,OK,10/15/18 15:30,0,OK,
10/15/18 15:45,-0.076089688,OK,10/15/18 15:45,0,OK,10/15/18 15:45,410865.9375,OK,10/15/18 15:45,54.56510544,OK,10/15/18 15:45,54.6411972,OK,10/15/18 15:45,0,OK,10/15/18 15:45,0,OK,10/15/18 15:45,4930391.25,OK,,,,,,,10/15/18 15:45,185318,OK,10/15/18 15:45,450246,OK,10/15/18 15:45,-10.92734337,OK,10/15/18 15:45,0,OK,10/15/18 15:45,7934327,OK,10/15/18 15:45,1678145.25,OK,10/15/18 15:45,125.3739319,OK,10/15/18 15:45,114.446579,OK,10/15/18 15:45,0,OK,
10/15/18 16:00,-0.098502278,OK,10/15/18 16:00,0,OK,10/15/18 16:00,410865.9375,OK,10/15/18 16:00,54.77635193,OK,10/15/18 16:00,54.87485504,OK,10/15/18 16:00,0,OK,10/15/18 16:00,0,OK,10/15/18 16:00,4930391.25,OK,,,,,,,10/15/18 16:00,185320,OK,10/15/18 16:00,450253,OK,10/15/18 16:00,-10.95338249,OK,10/15/18 16:00,0,OK,10/15/18 16:00,7934327,OK,10/15/18 16:00,1678145.25,OK,10/15/18 16:00,125.3505859,OK,10/15/18 16:00,114.3972015,OK,10/15/18 16:00,0,OK,
10/15/18 16:15,-0.181924582,OK,10/15/18 16:15,0,OK,10/15/18 16:15,410865.9375,OK,10/15/18 16:15,54.9532814,OK,10/15/18 16:15,55.13520813,OK,10/15/18 16:15,0,OK,10/15/18 16:15,0,OK,10/15/18 16:15,4930391.25,OK,,,,,,,10/15/18 16:15,185323,OK,10/15/18 16:15,450260,OK,10/15/18 16:15,-10.98154736,OK,10/15/18 16:15,0,OK,10/15/18 16:15,7934327,OK,10/15/18 16:15,1678145.25,OK,10/15/18 16:15,125.3856735,OK,10/15/18 16:15,114.404129,OK,10/15/18 16:15,0,OK,
10/15/18 16:30,-0.144746751,OK,10/15/18 16:30,0,OK,10/15/18 16:30,410865.9375,OK,10/15/18 16:30,55.1918869,OK,10/15/18 16:30,55.33663559,OK,10/15/18 16:30,0,OK,10/15/18 16:30,0,OK,10/15/18 16:30,4930391.25,OK,,,,,,,10/15/18 16:30,185325,OK,10/15/18 16:30,450268,OK,10/15/18 16:30,-10.88185596,OK,10/15/18 16:30,0,OK,10/15/18 16:30,7934327,OK,10/15/18 16:30,1678145.25,OK,10/15/18 16:30,125.3382721,OK,10/15/18 16:30,114.4564133,OK,10/15/18 16:30,0,OK,
10/15/18 16:45,-0.225293219,OK,10/15/18 16:45,0,OK,10/15/18 16:45,410865.9375,OK,10/15/18 16:45,55.29663467,OK,10/15/18 16:45,55.52192688,OK,10/15/18 16:45,0,OK,10/15/18 16:45,0,OK,10/15/18 16:45,4930391.25,OK,,,,,,,10/15/18 16:45,185327,OK,10/15/18 16:45,450276,OK,10/15/18 16:45,-10.79129887,OK,10/15/18 16:45,0,OK,10/15/18 16:45,7934327,OK,10/15/18 16:45,1678145.25,OK,10/15/18 16:45,125.33638,OK,10/15/18 16:45,114.5450821,OK,10/15/18 16:45,0,OK,
10/15/18 17:00,-0.289529055,OK,10/15/18 17:00,0,OK,10/15/18 17:00,410865.9375,OK,10/15/18 17:00,55.46715164,OK,10/15/18 17:00,55.75667953,OK,10/15/18 17:00,0,OK,10/15/18 17:00,0,OK,10/15/18 17:00,4930391.25,OK,,,,,,,10/15/18 17:00,185330,OK,10/15/18 17:00,450283,OK,10/15/18 17:00,-10.82466316,OK,10/15/18 17:00,0,OK,10/15/18 17:00,7934327,OK,10/15/18 17:00,1678145.25,OK,10/15/18 17:00,125.2852707,OK,10/15/18 17:00,114.4606094,OK,10/15/18 17:00,0,OK,
10/15/18 17:15,-0.291437209,OK,10/15/18 17:15,0,OK,10/15/18 17:15,410865.9375,OK,10/15/18 17:15,55.61118317,OK,10/15/18 17:15,55.90261841,OK,10/15/18 17:15,0,OK,10/15/18 17:15,0,OK,10/15/18 17:15,4930391.25,OK,,,,,,,10/15/18 17:15,185332,OK,10/15/18 17:15,450288,OK,10/15/18 17:15,-10.71628666,OK,10/15/18 17:15,0,OK,10/15/18 17:15,7934327,OK,10/15/18 17:15,1678145.25,OK,10/15/18 17:15,125.2510223,OK,10/15/18 17:15,114.5347443,OK,10/15/18 17:15,0,OK,
10/15/18 17:30,-0.296269238,OK,10/15/18 17:30,0,OK,10/15/18 17:30,410865.9375,OK,10/15/18 17:30,55.8044281,OK,10/15/18 17:30,56.10070038,OK,10/15/18 17:30,0,OK,10/15/18 17:30,0,OK,10/15/18 17:30,4930391.25,OK,,,,,,,10/15/18 17:30,185334,OK,10/15/18 17:30,450294,OK,10/15/18 17:30,-10.81346321,OK,10/15/18 17:30,0,OK,10/15/18 17:30,7934327,OK,10/15/18 17:30,1678145.25,OK,10/15/18 17:30,125.4531479,OK,10/15/18 17:30,114.6396866,OK,10/15/18 17:30,0,OK,
10/15/18 17:45,-0.385542303,OK,10/15/18 17:45,0,OK,10/15/18 17:45,410865.9375,OK,10/15/18 17:45,55.96124268,OK,10/15/18 17:45,56.34678268,OK,10/15/18 17:45,0,OK,10/15/18 17:45,0,OK,10/15/18 17:45,4930391.25,OK,,,,,,,10/15/18 17:45,185336,OK,10/15/18 17:45,450300,OK,10/15/18 17:45,-10.71782112,OK,10/15/18 17:45,0,OK,10/15/18 17:45,7934327,OK,10/15/18 17:45,1678145.25,OK,10/15/18 17:45,125.7715912,OK,10/15/18 17:45,115.0537643,OK,10/15/18 17:45,0,OK,
10/15/18 18:00,-0.328865945,OK,10/15/18 18:00,0,OK,10/15/18 18:00,410865.9375,OK,10/15/18 18:00,56.15403366,OK,10/15/18 18:00,56.48289871,OK,10/15/18 18:00,0,OK,10/15/18 18:00,0,OK,10/15/18 18:00,4930391.25,OK,,,,,,,10/15/18 18:00,185339,OK,10/15/18 18:00,450305,OK,10/15/18 18:00,-10.46426392,OK,10/15/18 18:00,0,OK,10/15/18 18:00,7934327,OK,10/15/18 18:00,1678145.25,OK,10/15/18 18:00,125.8850555,OK,10/15/18 18:00,115.4207916,OK,10/15/18 18:00,0,OK,
10/15/18 18:15,-0.379069746,OK,10/15/18 18:15,0,OK,10/15/18 18:15,410865.9375,OK,10/15/18 18:15,56.3147583,OK,10/15/18 18:15,56.69382858,OK,10/15/18 18:15,0,OK,10/15/18 18:15,0,OK,10/15/18 18:15,4930391.25,OK,,,,,,,10/15/18 18:15,185341,OK,10/15/18 18:15,450310,OK,10/15/18 18:15,-10.34832287,OK,10/15/18 18:15,0,OK,10/15/18 18:15,7934327,OK,10/15/18 18:15,1678145.25,OK,10/15/18 18:15,125.7793732,OK,10/15/18 18:15,115.4310532,OK,10/15/18 18:15,0,OK,
10/15/18 18:30,-0.48060292,OK,10/15/18 18:30,0,OK,10/15/18 18:30,410865.9375,OK,10/15/18 18:30,56.41540527,OK,10/15/18 18:30,56.89600754,OK,10/15/18 18:30,0,OK,10/15/18 18:30,0,OK,10/15/18 18:30,4930391.25,OK,,,,,,,10/15/18 18:30,185344,OK,10/15/18 18:30,450314,OK,10/15/18 18:30,-10.2720623,OK,10/15/18 18:30,0,OK,10/15/18 18:30,7934327,OK,10/15/18 18:30,1678145.25,OK,10/15/18 18:30,125.8167267,OK,10/15/18 18:30,115.5446625,OK,10/15/18 18:30,0,OK,
10/15/18 18:45,-0.471498251,OK,10/15/18 18:45,0,OK,10/15/18 18:45,410865.9375,OK,10/15/18 18:45,56.58469772,OK,10/15/18 18:45,57.05619812,OK,10/15/18 18:45,0,OK,10/15/18 18:45,0,OK,10/15/18 18:45,4930391.25,OK,,,,,,,10/15/18 18:45,185346,OK,10/15/18 18:45,450319,OK,10/15/18 18:45,-10.26085663,OK,10/15/18 18:45,0,OK,10/15/18 18:45,7934327,OK,10/15/18 18:45,1678145.25,OK,10/15/18 18:45,125.840538,OK,10/15/18 18:45,115.5796814,OK,10/15/18 18:45,0,OK,
10/15/18 19:00,-0.473801225,OK,10/15/18 19:00,0,OK,10/15/18 19:00,410865.9375,OK,10/15/18 19:00,56.81480408,OK,10/15/18 19:00,57.28860474,OK,10/15/18 19:00,0,OK,10/15/18 19:00,0,OK,10/15/18 19:00,4930391.25,OK,,,,,,,10/15/18 19:00,185348,OK,10/15/18 19:00,450323,OK,10/15/18 19:00,-10.32553768,OK,10/15/18 19:00,0,OK,10/15/18 19:00,7934327,OK,10/15/18 19:00,1678145.25,OK,10/15/18 19:00,126.0991058,OK,10/15/18 19:00,115.7735748,OK,10/15/18 19:00,0,OK,
10/15/18 19:15,-0.663305819,OK,10/15/18 19:15,0,OK,10/15/18 19:15,410865.9375,OK,10/15/18 19:15,56.86224365,OK,10/15/18 19:15,57.52555084,OK,10/15/18 19:15,0,OK,10/15/18 19:15,0,OK,10/15/18 19:15,4930391.25,OK,,,,,,,10/15/18 19:15,185350,OK,10/15/18 19:15,450328,OK,10/15/18 19:15,-10.23353004,OK,10/15/18 19:15,0,OK,10/15/18 19:15,7934327,OK,10/15/18 19:15,1678145.25,OK,10/15/18 19:15,126.2488861,OK,10/15/18 19:15,116.015358,OK,10/15/18 19:15,0,OK,
