OSU_RTS.MDBUS_E3.077_E01 Time [SNAP],OSU_RTS.MDBUS_E3.077_E01 Value [SNAP],OSU_RTS.MDBUS_E3.077_E01 Status [SNAP],OSU_RTS.MDBUS_H1.077_HDT Time [SNAP],OSU_RTS.MDBUS_H1.077_HDT Value [SNAP],OSU_RTS.MDBUS_H1.077_HDT Status [SNAP],OSU_RTS.MDBUS_H1.077_HHF Time [SNAP],OSU_RTS.MDBUS_H1.077_HHF Value [SNAP],OSU_RTS.MDBUS_H1.077_HHF Status [SNAP],OSU_RTS.MDBUS_H1.077_HHT Time [SNAP],OSU_RTS.MDBUS_H1.077_HHT Value [SNAP],OSU_RTS.MDBUS_H1.077_HHT Status [SNAP],OSU_RTS.MDBUS_H1.077_HMT Time [SNAP],OSU_RTS.MDBUS_H1.077_HMT Value [SNAP],OSU_RTS.MDBUS_H1.077_HMT Status [SNAP],OSU_RTS.MDBUS_H1.077_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.077_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.077_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.077_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.077_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.077_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.077_HVF Time [SNAP],OSU_RTS.MDBUS_H1.077_HVF Value [SNAP],OSU_RTS.MDBUS_H1.077_HVF Status [SNAP],Comments
10/16/18 21:30,250839,OK,10/16/18 21:30,9.008476257,OK,10/16/18 21:30,2247.097168,OK,10/16/18 21:30,1063935.625,OK,10/16/18 21:30,750188096,OK,10/16/18 21:30,96.07657623,OK,10/16/18 21:30,87.06809998,OK,10/16/18 21:30,501.2014952,OK,
10/16/18 21:45,250848,OK,10/16/18 21:45,9.232709885,OK,10/16/18 21:45,2297.824463,OK,10/16/18 21:45,1064499.625,OK,10/16/18 21:45,750250496,OK,10/16/18 21:45,103.9822693,OK,10/16/18 21:45,94.7495575,OK,10/16/18 21:45,501.168031,OK,
10/16/18 22:00,250856,OK,10/16/18 22:00,9.484117508,OK,10/16/18 22:00,2360.088623,OK,10/16/18 22:00,1065071.75,OK,10/16/18 22:00,750312832,OK,10/16/18 22:00,111.4863358,OK,10/16/18 22:00,102.0022125,OK,10/16/18 22:00,501.2791009,OK,
10/16/18 22:15,250864,OK,10/16/18 22:15,8.887069702,OK,10/16/18 22:15,2207.84082,OK,10/16/18 22:15,1065627.625,OK,10/16/18 22:15,750375040,OK,10/16/18 22:15,117.4947205,OK,10/16/18 22:15,108.6076508,OK,10/16/18 22:15,501.2360662,OK,
10/16/18 22:30,250873,OK,10/16/18 22:30,8.160720825,OK,10/16/18 22:30,2024.525513,OK,10/16/18 22:30,1066152.875,OK,10/16/18 22:30,750437184,OK,10/16/18 22:30,122.3484192,OK,10/16/18 22:30,114.1876984,OK,10/16/18 22:30,501.1936825,OK,
10/16/18 22:45,250881,OK,10/16/18 22:45,5.607893944,OK,10/16/18 22:45,1390.904419,OK,10/16/18 22:45,1066491.375,OK,10/16/18 22:45,750499264,OK,10/16/18 22:45,121.5841599,OK,10/16/18 22:45,115.9762726,OK,10/16/18 22:45,501.2947913,OK,
10/16/18 23:00,250890,OK,10/16/18 23:00,3.721642733,OK,10/16/18 23:00,921.1878662,OK,10/16/18 23:00,1066745.25,OK,10/16/18 23:00,750561344,OK,10/16/18 23:00,119.6653442,OK,10/16/18 23:00,115.9436951,OK,10/16/18 23:00,501.1768853,OK,
10/16/18 23:15,250899,OK,10/16/18 23:15,2.457685471,OK,10/16/18 23:15,609.6807861,OK,10/16/18 23:15,1066934,OK,10/16/18 23:15,750623424,OK,10/16/18 23:15,117.0378418,OK,10/16/18 23:15,114.5801544,OK,10/16/18 23:15,501.2193015,OK,
10/16/18 23:30,250909,OK,10/16/18 23:30,2.171406269,OK,10/16/18 23:30,538.9381104,OK,10/16/18 23:30,1067112.875,OK,10/16/18 23:30,750685504,OK,10/16/18 23:30,114.780014,OK,10/16/18 23:30,112.6086121,OK,10/16/18 23:30,501.2393866,OK,
10/16/18 23:45,250919,OK,10/16/18 23:45,2.719359875,OK,10/16/18 23:45,675.3982544,OK,10/16/18 23:45,1067247.125,OK,10/16/18 23:45,750747712,OK,10/16/18 23:45,112.6581345,OK,10/16/18 23:45,109.9387741,OK,10/16/18 23:45,501.2610016,OK,
10/17/18 0:00,250929,OK,10/17/18 0:00,5.311078072,OK,10/17/18 0:00,1319.171143,OK,10/17/18 0:00,1067555,OK,10/17/18 0:00,750809856,OK,10/17/18 0:00,115.3183594,OK,10/17/18 0:00,110.0072784,OK,10/17/18 0:00,501.298893,OK,
10/17/18 0:15,250939,OK,10/17/18 0:15,5.079722404,OK,10/17/18 0:15,1261.327637,OK,10/17/18 0:15,1067877.375,OK,10/17/18 0:15,750872064,OK,10/17/18 0:15,116.3976898,OK,10/17/18 0:15,111.3179779,OK,10/17/18 0:15,501.3051431,OK,
10/17/18 0:30,250949,OK,10/17/18 0:30,4.818919182,OK,10/17/18 0:30,1196.344849,OK,10/17/18 0:30,1068180.375,OK,10/17/18 0:30,750934208,OK,10/17/18 0:30,116.8774872,OK,10/17/18 0:30,112.0585785,OK,10/17/18 0:30,501.2994138,OK,
10/17/18 0:45,250958,OK,10/17/18 0:45,3.98830843,OK,10/17/18 0:45,990.2097778,OK,10/17/18 0:45,1068428.125,OK,10/17/18 0:45,750996288,OK,10/17/18 0:45,115.8112183,OK,10/17/18 0:45,111.8229065,OK,10/17/18 0:45,501.3071288,OK,
10/17/18 1:00,250967,OK,10/17/18 1:00,4.600405693,OK,10/17/18 1:00,1142.203003,OK,10/17/18 1:00,1068671.125,OK,10/17/18 1:00,751058432,OK,10/17/18 1:00,115.7169647,OK,10/17/18 1:00,111.1165619,OK,10/17/18 1:00,501.2329737,OK,
10/17/18 1:15,250975,OK,10/17/18 1:15,4.23613596,OK,10/17/18 1:15,1051.930664,OK,10/17/18 1:15,1068923.125,OK,10/17/18 1:15,751120576,OK,10/17/18 1:15,115.2469254,OK,10/17/18 1:15,111.010788,OK,10/17/18 1:15,501.3016925,OK,
10/17/18 1:30,250983,OK,10/17/18 1:30,4.478981495,OK,10/17/18 1:30,1112.910156,OK,10/17/18 1:30,1069163.125,OK,10/17/18 1:30,751182784,OK,10/17/18 1:30,115.1007996,OK,10/17/18 1:30,110.6218109,OK,10/17/18 1:30,501.2938473,OK,
10/17/18 1:45,250991,OK,10/17/18 1:45,5.109708309,OK,10/17/18 1:45,1268.728516,OK,10/17/18 1:45,1069462.375,OK,10/17/18 1:45,751244928,OK,10/17/18 1:45,116.473999,OK,10/17/18 1:45,111.3642883,OK,10/17/18 1:45,501.2923824,OK,
10/17/18 2:00,251000,OK,10/17/18 2:00,4.033135891,OK,10/17/18 2:00,1001.072266,OK,10/17/18 2:00,1069765.25,OK,10/17/18 2:00,751307008,OK,10/17/18 2:00,116.7164612,OK,10/17/18 2:00,112.6833267,OK,10/17/18 2:00,501.2770826,OK,
10/17/18 2:15,251008,OK,10/17/18 2:15,3.390503645,OK,10/17/18 2:15,841.5021362,OK,10/17/18 2:15,1070007.5,OK,10/17/18 2:15,751369152,OK,10/17/18 2:15,115.7884521,OK,10/17/18 2:15,112.3979492,OK,10/17/18 2:15,501.206313,OK,
10/17/18 2:30,251018,OK,10/17/18 2:30,4.203278065,OK,10/17/18 2:30,1043.36377,OK,10/17/18 2:30,1070290,OK,10/17/18 2:30,751431360,OK,10/17/18 2:30,116.6697006,OK,10/17/18 2:30,112.4664154,OK,10/17/18 2:30,501.2799473,OK,
10/17/18 2:45,251028,OK,10/17/18 2:45,3.913741112,OK,10/17/18 2:45,971.453186,OK,10/17/18 2:45,1070556.25,OK,10/17/18 2:45,751493504,OK,10/17/18 2:45,116.4143982,OK,10/17/18 2:45,112.5006561,OK,10/17/18 2:45,501.2630199,OK,
10/17/18 3:00,251038,OK,10/17/18 3:00,3.998084307,OK,10/17/18 3:00,992.3115234,OK,10/17/18 3:00,1070830.125,OK,10/17/18 3:00,751555584,OK,10/17/18 3:00,116.4775009,OK,10/17/18 3:00,112.4794235,OK,10/17/18 3:00,501.2221662,OK,
10/17/18 3:15,251048,OK,10/17/18 3:15,3.657329082,OK,10/17/18 3:15,908.6383057,OK,10/17/18 3:15,1071075.5,OK,10/17/18 3:15,751617728,OK,10/17/18 3:15,115.6065826,OK,10/17/18 3:15,111.9492493,OK,10/17/18 3:15,501.1885717,OK,
10/17/18 3:30,251058,OK,10/17/18 3:30,4.940807343,OK,10/17/18 3:30,1226.545288,OK,10/17/18 3:30,1071335.25,OK,10/17/18 3:30,751679872,OK,10/17/18 3:30,116.3404388,OK,10/17/18 3:30,111.3996277,OK,10/17/18 3:30,501.1963519,OK,
10/17/18 3:45,251067,OK,10/17/18 3:45,5.09223175,OK,10/17/18 3:45,1263.885254,OK,10/17/18 3:45,1071638.75,OK,10/17/18 3:45,751742016,OK,10/17/18 3:45,117.0705872,OK,10/17/18 3:45,111.9783554,OK,10/17/18 3:45,501.1658499,OK,
10/17/18 4:00,251077,OK,10/17/18 4:00,4.729403496,OK,10/17/18 4:00,1173.946777,OK,10/17/18 4:00,1071910.875,OK,10/17/18 4:00,751804160,OK,10/17/18 4:00,116.7636261,OK,10/17/18 4:00,112.0342255,OK,10/17/18 4:00,501.2213524,OK,
10/17/18 4:15,251087,OK,10/17/18 4:15,4.402295589,OK,10/17/18 4:15,1092.614746,OK,10/17/18 4:15,1072180,OK,10/17/18 4:15,751866304,OK,10/17/18 4:15,116.4765167,OK,10/17/18 4:15,112.0742188,OK,10/17/18 4:15,501.164027,OK,
10/17/18 4:30,251097,OK,10/17/18 4:30,5.153164864,OK,10/17/18 4:30,1279.608398,OK,10/17/18 4:30,1072444.375,OK,10/17/18 4:30,751928448,OK,10/17/18 4:30,116.9104767,OK,10/17/18 4:30,111.7573166,OK,10/17/18 4:30,501.3743828,OK,
10/17/18 4:45,251107,OK,10/17/18 4:45,4.339612484,OK,10/17/18 4:45,1077.219727,OK,10/17/18 4:45,1072712.375,OK,10/17/18 4:45,751990528,OK,10/17/18 4:45,116.1938324,OK,10/17/18 4:45,111.8542175,OK,10/17/18 4:45,501.2134095,OK,
10/17/18 5:00,251117,OK,10/17/18 5:00,4.822580338,OK,10/17/18 5:00,1196.762451,OK,10/17/18 5:00,1072952.75,OK,10/17/18 5:00,752052672,OK,10/17/18 5:00,116.1705475,OK,10/17/18 5:00,111.3479691,OK,10/17/18 5:00,501.1573211,OK,
10/17/18 5:15,251127,OK,10/17/18 5:15,4.591696739,OK,10/17/18 5:15,1139.911743,OK,10/17/18 5:15,1073224.5,OK,10/17/18 5:15,752114816,OK,10/17/18 5:15,116.0951385,OK,10/17/18 5:15,111.5034332,OK,10/17/18 5:15,501.2227196,OK,
10/17/18 5:30,251137,OK,10/17/18 5:30,4.440843582,OK,10/17/18 5:30,1102.451538,OK,10/17/18 5:30,1073508.75,OK,10/17/18 5:30,752176896,OK,10/17/18 5:30,116.5502777,OK,10/17/18 5:30,112.1094284,OK,10/17/18 5:30,501.2904293,OK,
10/17/18 5:45,251147,OK,10/17/18 5:45,4.128750801,OK,10/17/18 5:45,1024.685791,OK,10/17/18 5:45,1073794.25,OK,10/17/18 5:45,752239104,OK,10/17/18 5:45,116.8840942,OK,10/17/18 5:45,112.7553482,OK,10/17/18 5:45,501.2273095,OK,
10/17/18 6:00,251157,OK,10/17/18 6:00,3.935586214,OK,10/17/18 6:00,976.911377,OK,10/17/18 6:00,1074073.875,OK,10/17/18 6:00,752301184,OK,10/17/18 6:00,116.9181671,OK,10/17/18 6:00,112.9825821,OK,10/17/18 6:00,501.2403631,OK,
10/17/18 6:15,251168,OK,10/17/18 6:15,4.028697014,OK,10/17/18 6:15,999.8613281,OK,10/17/18 6:15,1074350.25,OK,10/17/18 6:15,752363328,OK,10/17/18 6:15,117.0222473,OK,10/17/18 6:15,112.9935532,OK,10/17/18 6:15,501.259081,OK,
10/17/18 6:30,251180,OK,10/17/18 6:30,4.329623222,OK,10/17/18 6:30,1074.492554,OK,10/17/18 6:30,1074625,OK,10/17/18 6:30,752425472,OK,10/17/18 6:30,117.180336,OK,10/17/18 6:30,112.850708,OK,10/17/18 6:30,501.2171205,OK,
10/17/18 6:45,251192,OK,10/17/18 6:45,4.506254196,OK,10/17/18 6:45,1118.430298,OK,10/17/18 6:45,1074907.875,OK,10/17/18 6:45,752487552,OK,10/17/18 6:45,117.3105164,OK,10/17/18 6:45,112.8042679,OK,10/17/18 6:45,501.2574208,OK,
10/17/18 7:00,251204,OK,10/17/18 7:00,4.580088615,OK,10/17/18 7:00,1136.776489,OK,10/17/18 7:00,1075189.75,OK,10/17/18 7:00,752549696,OK,10/17/18 7:00,117.405098,OK,10/17/18 7:00,112.8250122,OK,10/17/18 7:00,501.26927,OK,
10/17/18 7:15,251217,OK,10/17/18 7:15,4.622989178,OK,10/17/18 7:15,1147.436523,OK,10/17/18 7:15,1075462.875,OK,10/17/18 7:15,752611776,OK,10/17/18 7:15,117.3300095,OK,10/17/18 7:15,112.707016,OK,10/17/18 7:15,501.2602854,OK,
10/17/18 7:30,251230,OK,10/17/18 7:30,4.545612335,OK,10/17/18 7:30,1128.214111,OK,10/17/18 7:30,1075727.125,OK,10/17/18 7:30,752673920,OK,10/17/18 7:30,117.1040649,OK,10/17/18 7:30,112.5584488,OK,10/17/18 7:30,501.2345688,OK,
10/17/18 7:45,251243,OK,10/17/18 7:45,4.724744797,OK,10/17/18 7:45,1173.184326,OK,10/17/18 7:45,1075994.875,OK,10/17/18 7:45,752736064,OK,10/17/18 7:45,117.1612701,OK,10/17/18 7:45,112.4365234,OK,10/17/18 7:45,501.2378891,OK,
10/17/18 8:00,251256,OK,10/17/18 8:00,4.607298374,OK,10/17/18 8:00,1143.734131,OK,10/17/18 8:00,1076262.875,OK,10/17/18 8:00,752798144,OK,10/17/18 8:00,117.1131744,OK,10/17/18 8:00,112.5058746,OK,10/17/18 8:00,501.3203127,OK,
10/17/18 8:15,251270,OK,10/17/18 8:15,3.472592831,OK,10/17/18 8:15,861.6088867,OK,10/17/18 8:15,1076525.75,OK,10/17/18 8:15,752860288,OK,10/17/18 8:15,116.703949,OK,10/17/18 8:15,113.2313538,OK,10/17/18 8:15,501.1502246,OK,
10/17/18 8:30,251284,OK,10/17/18 8:30,4.395730495,OK,10/17/18 8:30,1091.242676,OK,10/17/18 8:30,1076795.625,OK,10/17/18 8:30,752922432,OK,10/17/18 8:30,116.3774567,OK,10/17/18 8:30,111.98172,OK,10/17/18 8:30,501.2707348,OK,
10/17/18 8:45,251299,OK,10/17/18 8:45,4.429386139,OK,10/17/18 8:45,1099.434448,OK,10/17/18 8:45,1077074.75,OK,10/17/18 8:45,752984576,OK,10/17/18 8:45,116.1082382,OK,10/17/18 8:45,111.6788483,OK,10/17/18 8:45,501.1601207,OK,
10/17/18 9:00,251313,OK,10/17/18 9:00,4.458787441,OK,10/17/18 9:00,1106.957642,OK,10/17/18 9:00,1077352.875,OK,10/17/18 9:00,753046720,OK,10/17/18 9:00,115.8567505,OK,10/17/18 9:00,111.3979721,OK,10/17/18 9:00,501.2153626,OK,
10/17/18 9:15,251327,OK,10/17/18 9:15,4.510975838,OK,10/17/18 9:15,1119.979736,OK,10/17/18 9:15,1077629.375,OK,10/17/18 9:15,753108864,OK,10/17/18 9:15,115.746994,OK,10/17/18 9:15,111.2360229,OK,10/17/18 9:15,501.2387681,OK,
10/17/18 9:30,251341,OK,10/17/18 9:30,4.270443916,OK,10/17/18 9:30,1060.345825,OK,10/17/18 9:30,1077903.25,OK,10/17/18 9:30,753171008,OK,10/17/18 9:30,115.3507309,OK,10/17/18 9:30,111.0802841,OK,10/17/18 9:30,501.2603831,OK,
10/17/18 9:45,251355,OK,10/17/18 9:45,4.365007401,OK,10/17/18 9:45,1083.91333,OK,10/17/18 9:45,1078174.5,OK,10/17/18 9:45,753233152,OK,10/17/18 9:45,115.2050171,OK,10/17/18 9:45,110.8400116,OK,10/17/18 9:45,501.2721672,OK,
10/17/18 10:00,251370,OK,10/17/18 10:00,4.285046101,OK,10/17/18 10:00,1063.880737,OK,10/17/18 10:00,1078440.75,OK,10/17/18 10:00,753295296,OK,10/17/18 10:00,114.9586334,OK,10/17/18 10:00,110.673584,OK,10/17/18 10:00,501.1695284,OK,
10/17/18 10:15,251383,OK,10/17/18 10:15,4.027449131,OK,10/17/18 10:15,1000.034912,OK,10/17/18 10:15,1078708.25,OK,10/17/18 10:15,753357440,OK,10/17/18 10:15,114.4185181,OK,10/17/18 10:15,110.3910675,OK,10/17/18 10:15,501.1905249,OK,
10/17/18 10:30,251396,OK,10/17/18 10:30,3.116952658,OK,10/17/18 10:30,774.4646606,OK,10/17/18 10:30,1078920.375,OK,10/17/18 10:30,753419584,OK,10/17/18 10:30,112.4738922,OK,10/17/18 10:30,109.3569489,OK,10/17/18 10:30,501.3971046,OK,
10/17/18 10:45,251409,OK,10/17/18 10:45,2.905122757,OK,10/17/18 10:45,722.684082,OK,10/17/18 10:45,1079112.625,OK,10/17/18 10:45,753481792,OK,10/17/18 10:45,110.4656372,OK,10/17/18 10:45,107.5605164,OK,10/17/18 10:45,501.2508777,OK,
10/17/18 11:00,251422,OK,10/17/18 11:00,0.558361053,OK,10/17/18 11:00,0,OK,10/17/18 11:00,1079185.75,OK,10/17/18 11:00,753544000,OK,10/17/18 11:00,105.1244354,OK,10/17/18 11:00,104.5660782,OK,10/17/18 11:00,501.1957985,OK,
10/17/18 11:15,251436,OK,10/17/18 11:15,0.751724005,OK,10/17/18 11:15,0,OK,10/17/18 11:15,1079185.75,OK,10/17/18 11:15,753606336,OK,10/17/18 11:15,100.9429169,OK,10/17/18 11:15,100.1911926,OK,10/17/18 11:15,501.2353175,OK,
10/17/18 11:30,251449,OK,10/17/18 11:30,0.130856961,OK,10/17/18 11:30,0,OK,10/17/18 11:30,1079185.75,OK,10/17/18 11:30,753668672,OK,10/17/18 11:30,97.08032227,OK,10/17/18 11:30,96.94946289,OK,10/17/18 11:30,501.2621084,OK,
10/17/18 11:45,251462,OK,10/17/18 11:45,0.808375597,OK,10/17/18 11:45,0,OK,10/17/18 11:45,1079185.75,OK,10/17/18 11:45,753731008,OK,10/17/18 11:45,93.92466736,OK,10/17/18 11:45,93.11628723,OK,10/17/18 11:45,501.228514,OK,
10/17/18 12:00,251475,OK,10/17/18 12:00,0.086483814,OK,10/17/18 12:00,0,OK,10/17/18 12:00,1079185.75,OK,10/17/18 12:00,753793408,OK,10/17/18 12:00,90.706604,OK,10/17/18 12:00,90.62011719,OK,10/17/18 12:00,501.2501941,OK,
10/17/18 12:15,251488,OK,10/17/18 12:15,0.769052744,OK,10/17/18 12:15,0,OK,10/17/18 12:15,1079185.75,OK,10/17/18 12:15,753855872,OK,10/17/18 12:15,88.21560669,OK,10/17/18 12:15,87.44655609,OK,10/17/18 12:15,501.2927079,OK,
10/17/18 12:30,251502,OK,10/17/18 12:30,-0.00041897,OK,10/17/18 12:30,0,OK,10/17/18 12:30,1079185.75,OK,10/17/18 12:30,753918336,OK,10/17/18 12:30,85.43423462,OK,10/17/18 12:30,85.43464661,OK,10/17/18 12:30,501.2506173,OK,
10/17/18 12:45,251517,OK,10/17/18 12:45,0.753447771,OK,10/17/18 12:45,0,OK,10/17/18 12:45,1079185.75,OK,10/17/18 12:45,753980800,OK,10/17/18 12:45,83.32435608,OK,10/17/18 12:45,82.57090759,OK,10/17/18 12:45,501.326693,OK,
10/17/18 13:00,251530,OK,10/17/18 13:00,0.216909707,OK,10/17/18 13:00,0,OK,10/17/18 13:00,1079185.75,OK,10/17/18 13:00,754043328,OK,10/17/18 13:00,81.06446838,OK,10/17/18 13:00,80.84754944,OK,10/17/18 13:00,501.282877,OK,
10/17/18 13:15,251543,OK,10/17/18 13:15,0.799938142,OK,10/17/18 13:15,0,OK,10/17/18 13:15,1079185.75,OK,10/17/18 13:15,754105920,OK,10/17/18 13:15,79.16400146,OK,10/17/18 13:15,78.36405945,OK,10/17/18 13:15,501.3082356,OK,
10/17/18 13:30,251556,OK,10/17/18 13:30,0.567690492,OK,10/17/18 13:30,0,OK,10/17/18 13:30,1079185.75,OK,10/17/18 13:30,754168448,OK,10/17/18 13:30,77.45505524,OK,10/17/18 13:30,76.88735962,OK,10/17/18 13:30,501.2631826,OK,
10/17/18 13:45,251570,OK,10/17/18 13:45,0.303613305,OK,10/17/18 13:45,0,OK,10/17/18 13:45,1079185.75,OK,10/17/18 13:45,754231040,OK,10/17/18 13:45,75.66757202,OK,10/17/18 13:45,75.3639679,OK,10/17/18 13:45,501.3058918,OK,
10/17/18 14:00,251583,OK,10/17/18 14:00,0.709825575,OK,10/17/18 14:00,0,OK,10/17/18 14:00,1079185.75,OK,10/17/18 14:00,754293632,OK,10/17/18 14:00,74.29275513,OK,10/17/18 14:00,73.58293152,OK,10/17/18 14:00,501.3105143,OK,
10/17/18 14:15,251596,OK,10/17/18 14:15,0.280291498,OK,10/17/18 14:15,0,OK,10/17/18 14:15,1079185.75,OK,10/17/18 14:15,754356224,OK,10/17/18 14:15,72.73457336,OK,10/17/18 14:15,72.45428467,OK,10/17/18 14:15,501.1893205,OK,
10/17/18 14:30,251610,OK,10/17/18 14:30,0.678679228,OK,10/17/18 14:30,0,OK,10/17/18 14:30,1079185.75,OK,10/17/18 14:30,754418816,OK,10/17/18 14:30,71.44161987,OK,10/17/18 14:30,70.76293945,OK,10/17/18 14:30,501.3162436,OK,
10/17/18 14:45,251623,OK,10/17/18 14:45,0.584204674,OK,10/17/18 14:45,0,OK,10/17/18 14:45,1079185.75,OK,10/17/18 14:45,754481472,OK,10/17/18 14:45,70.32493591,OK,10/17/18 14:45,69.74073029,OK,10/17/18 14:45,501.2730461,OK,
10/17/18 15:00,251636,OK,10/17/18 15:00,0.156171441,OK,10/17/18 15:00,0,OK,10/17/18 15:00,1079185.75,OK,10/17/18 15:00,754544064,OK,10/17/18 15:00,69.01034546,OK,10/17/18 15:00,68.85417175,OK,10/17/18 15:00,501.3284834,OK,
10/17/18 15:15,251650,OK,10/17/18 15:15,0.474188745,OK,10/17/18 15:15,0,OK,10/17/18 15:15,1079185.75,OK,10/17/18 15:15,754606720,OK,10/17/18 15:15,67.97982788,OK,10/17/18 15:15,67.50564575,OK,10/17/18 15:15,501.2577463,OK,
10/17/18 15:30,251662,OK,10/17/18 15:30,0.762388229,OK,10/17/18 15:30,0,OK,10/17/18 15:30,1079185.75,OK,10/17/18 15:30,754669376,OK,10/17/18 15:30,67.08448792,OK,10/17/18 15:30,66.32209778,OK,10/17/18 15:30,501.2694978,OK,
10/17/18 15:45,251675,OK,10/17/18 15:45,0.628732383,OK,10/17/18 15:45,0,OK,10/17/18 15:45,1079185.75,OK,10/17/18 15:45,754731968,OK,10/17/18 15:45,66.07276917,OK,10/17/18 15:45,65.44404602,OK,10/17/18 15:45,501.2471016,OK,
10/17/18 16:00,251687,OK,10/17/18 16:00,0.410742104,OK,10/17/18 16:00,0,OK,10/17/18 16:00,1079185.75,OK,10/17/18 16:00,754794688,OK,10/17/18 16:00,65.13233948,OK,10/17/18 16:00,64.72160339,OK,10/17/18 16:00,501.2643871,OK,
10/17/18 16:15,251698,OK,10/17/18 16:15,0.67204684,OK,10/17/18 16:15,0,OK,10/17/18 16:15,1079185.75,OK,10/17/18 16:15,754857280,OK,10/17/18 16:15,64.36499023,OK,10/17/18 16:15,63.69293594,OK,10/17/18 16:15,501.2812819,OK,
10/17/18 16:30,251709,OK,10/17/18 16:30,0.449673951,OK,10/17/18 16:30,0,OK,10/17/18 16:30,1079185.75,OK,10/17/18 16:30,754919936,OK,10/17/18 16:30,63.55207062,OK,10/17/18 16:30,63.1023941,OK,10/17/18 16:30,501.3203127,OK,
10/17/18 16:45,251720,OK,10/17/18 16:45,0.208502889,OK,10/17/18 16:45,0,OK,10/17/18 16:45,1079185.75,OK,10/17/18 16:45,754982592,OK,10/17/18 16:45,62.72285461,OK,10/17/18 16:45,62.51435089,OK,10/17/18 16:45,501.2682283,OK,
10/17/18 17:00,251730,OK,10/17/18 17:00,0.210348278,OK,10/17/18 17:00,0,OK,10/17/18 17:00,1079185.75,OK,10/17/18 17:00,755045248,OK,10/17/18 17:00,62.07352448,OK,10/17/18 17:00,61.86317444,OK,10/17/18 17:00,501.2609039,OK,
10/17/18 17:15,251738,OK,10/17/18 17:15,0.192010775,OK,10/17/18 17:15,0,OK,10/17/18 17:15,1079185.75,OK,10/17/18 17:15,755107968,OK,10/17/18 17:15,61.4179306,OK,10/17/18 17:15,61.22592163,OK,10/17/18 17:15,501.3149089,OK,
10/17/18 17:30,251747,OK,10/17/18 17:30,0.183201924,OK,10/17/18 17:30,0,OK,10/17/18 17:30,1079185.75,OK,10/17/18 17:30,755170624,OK,10/17/18 17:30,60.79183197,OK,10/17/18 17:30,60.60863113,OK,10/17/18 17:30,501.2850581,OK,
10/17/18 17:45,251757,OK,10/17/18 17:45,0.521090984,OK,10/17/18 17:45,0,OK,10/17/18 17:45,1079185.75,OK,10/17/18 17:45,755233280,OK,10/17/18 17:45,60.21555328,OK,10/17/18 17:45,59.69445801,OK,10/17/18 17:45,501.2516915,OK,
10/17/18 18:00,251765,OK,10/17/18 18:00,0.577799797,OK,10/17/18 18:00,0,OK,10/17/18 18:00,1079185.75,OK,10/17/18 18:00,755296000,OK,10/17/18 18:00,59.65177917,OK,10/17/18 18:00,59.07398224,OK,10/17/18 18:00,501.3016925,OK,
10/17/18 18:15,251774,OK,10/17/18 18:15,0.368514419,OK,10/17/18 18:15,0,OK,10/17/18 18:15,1079185.75,OK,10/17/18 18:15,755358656,OK,10/17/18 18:15,59.12276459,OK,10/17/18 18:15,58.75424957,OK,10/17/18 18:15,501.1922502,OK,
10/17/18 18:30,251782,OK,10/17/18 18:30,0.432378501,OK,10/17/18 18:30,0,OK,10/17/18 18:30,1079185.75,OK,10/17/18 18:30,755421376,OK,10/17/18 18:30,58.61636353,OK,10/17/18 18:30,58.18398285,OK,10/17/18 18:30,501.2559885,OK,
10/17/18 18:45,251791,OK,10/17/18 18:45,0.323938191,OK,10/17/18 18:45,0,OK,10/17/18 18:45,1079185.75,OK,10/17/18 18:45,755484032,OK,10/17/18 18:45,58.1299324,OK,10/17/18 18:45,57.80599213,OK,10/17/18 18:45,501.2236961,OK,
10/17/18 19:00,251799,OK,10/17/18 19:00,0.321746618,OK,10/17/18 19:00,0,OK,10/17/18 19:00,1079185.75,OK,10/17/18 19:00,755546688,OK,10/17/18 19:00,57.7201004,OK,10/17/18 19:00,57.39835358,OK,10/17/18 19:00,501.2113587,OK,
10/17/18 19:15,251807,OK,10/17/18 19:15,0.324857086,OK,10/17/18 19:15,0,OK,10/17/18 19:15,1079185.75,OK,10/17/18 19:15,755609408,OK,10/17/18 19:15,57.3143692,OK,10/17/18 19:15,56.9895134,OK,10/17/18 19:15,501.1995095,OK,
10/17/18 19:30,251815,OK,10/17/18 19:30,0.346429825,OK,10/17/18 19:30,0,OK,10/17/18 19:30,1079185.75,OK,10/17/18 19:30,755672128,OK,10/17/18 19:30,56.93991852,OK,10/17/18 19:30,56.59348679,OK,10/17/18 19:30,501.1925106,OK,
10/17/18 19:45,251822,OK,10/17/18 19:45,0.337454438,OK,10/17/18 19:45,0,OK,10/17/18 19:45,1079185.75,OK,10/17/18 19:45,755734784,OK,10/17/18 19:45,56.56902695,OK,10/17/18 19:45,56.23157501,OK,10/17/18 19:45,501.1834284,OK,
