OSU_RTS.MDBUS_C1.337 CDT Time [SNAP],OSU_RTS.MDBUS_C1.337 CDT Value [SNAP],OSU_RTS.MDBUS_C1.337 CDT Status [SNAP],OSU_RTS.MDBUS_C1.337_CHF Time [SNAP],OSU_RTS.MDBUS_C1.337_CHF Value [SNAP],OSU_RTS.MDBUS_C1.337_CHF Status [SNAP],OSU_RTS.MDBUS_C1.337_CHT Time [SNAP],OSU_RTS.MDBUS_C1.337_CHT Value [SNAP],OSU_RTS.MDBUS_C1.337_CHT Status [SNAP],OSU_RTS.MDBUS_C1.337_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.337_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.337_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.337_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.337_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.337_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.337_CVF Time [SNAP],OSU_RTS.MDBUS_C1.337_CVF Value [SNAP],OSU_RTS.MDBUS_C1.337_CVF Status [SNAP],OSU_RTS.MDBUS_C1.337_HF Time [SNAP],OSU_RTS.MDBUS_C1.337_HF Value [SNAP],OSU_RTS.MDBUS_C1.337_HF Status [SNAP],OSU_RTS.MDBUS_C1.337_HGT Time [SNAP],OSU_RTS.MDBUS_C1.337_HGT Value [SNAP],OSU_RTS.MDBUS_C1.337_HGT Status [SNAP],OSU_RTS.MDBUS_H1.337_HDT Time [SNAP],OSU_RTS.MDBUS_H1.337_HDT Value [SNAP],OSU_RTS.MDBUS_H1.337_HDT Status [SNAP],OSU_RTS.MDBUS_H1.337_HHF Time [SNAP],OSU_RTS.MDBUS_H1.337_HHF Value [SNAP],OSU_RTS.MDBUS_H1.337_HHF Status [SNAP],OSU_RTS.MDBUS_H1.337_HHT Time [SNAP],OSU_RTS.MDBUS_H1.337_HHT Value [SNAP],OSU_RTS.MDBUS_H1.337_HHT Status [SNAP],OSU_RTS.MDBUS_H1.337_HMT Time [SNAP],OSU_RTS.MDBUS_H1.337_HMT Value [SNAP],OSU_RTS.MDBUS_H1.337_HMT Status [SNAP],OSU_RTS.MDBUS_H1.337_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.337_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.337_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.337_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.337_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.337_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.337_HVF Time [SNAP],OSU_RTS.MDBUS_H1.337_HVF Value [SNAP],OSU_RTS.MDBUS_H1.337_HVF Status [SNAP],Comments
10/15/18 11:15,7.399932384,OK,10/15/18 11:15,9.396713257,OK,10/15/18 11:15,673536.0625,OK,10/15/18 11:15,51.92777252,OK,10/15/18 11:15,44.52784348,OK,10/15/18 11:15,30.36172172,OK,10/15/18 11:15,112.6967926,OK,10/15/18 11:15,8082432.75,OK,10/15/18 11:15,12.5947628,OK,10/15/18 11:15,290.8123779,OK,10/15/18 11:15,10332219,OK,10/15/18 11:15,1061863,OK,10/15/18 11:15,128.2955322,OK,10/15/18 11:15,140.8902893,OK,10/15/18 11:15,46.95428379,OK,
10/15/18 11:30,6.682133198,OK,10/15/18 11:30,7.841307163,OK,10/15/18 11:30,673538.0625,OK,10/15/18 11:30,51.34812927,OK,10/15/18 11:30,44.66599274,OK,10/15/18 11:30,28.07398269,OK,10/15/18 11:30,94.09568596,OK,10/15/18 11:30,8082456.75,OK,10/15/18 11:30,13.480546,OK,10/15/18 11:30,302.2269592,OK,10/15/18 11:30,10332293,OK,10/15/18 11:30,1061868.75,OK,10/15/18 11:30,127.5796585,OK,10/15/18 11:30,141.0602112,OK,10/15/18 11:30,45.56560449,OK,
10/15/18 11:45,7.056835175,OK,10/15/18 11:45,8.311852455,OK,10/15/18 11:45,673540.0625,OK,10/15/18 11:45,51.52671814,OK,10/15/18 11:45,44.46987915,OK,10/15/18 11:45,28.17707517,OK,10/15/18 11:45,99.74222946,OK,10/15/18 11:45,8082480.75,OK,10/15/18 11:45,13.53403187,OK,10/15/18 11:45,293.9784241,OK,10/15/18 11:45,10332368,OK,10/15/18 11:45,1061874.25,OK,10/15/18 11:45,127.7809601,OK,10/15/18 11:45,141.3150024,OK,10/15/18 11:45,44.11983583,OK,
10/15/18 12:00,6.780488014,OK,10/15/18 12:00,7.846426487,OK,10/15/18 12:00,673542.125,OK,10/15/18 12:00,51.41143417,OK,10/15/18 12:00,44.63094711,OK,10/15/18 12:00,27.68464182,OK,10/15/18 12:00,94.15711784,OK,10/15/18 12:00,8082505.5,OK,10/15/18 12:00,13.60481167,OK,10/15/18 12:00,292.9528198,OK,10/15/18 12:00,10332441,OK,10/15/18 12:00,1061879.625,OK,10/15/18 12:00,128.0262756,OK,10/15/18 12:00,141.6310883,OK,10/15/18 12:00,43.8583153,OK,
10/15/18 12:15,6.619274139,OK,10/15/18 12:15,7.582808495,OK,10/15/18 12:15,673544.0625,OK,10/15/18 12:15,51.31813812,OK,10/15/18 12:15,44.69886398,OK,10/15/18 12:15,27.4065845,OK,10/15/18 12:15,90.99370193,OK,10/15/18 12:15,8082528.75,OK,10/15/18 12:15,13.60605812,OK,10/15/18 12:15,292.3394165,OK,10/15/18 12:15,10332513,OK,10/15/18 12:15,1061885,OK,10/15/18 12:15,128.2586365,OK,10/15/18 12:15,141.8646851,OK,10/15/18 12:15,43.73591702,OK,
10/15/18 12:30,6.768371582,OK,10/15/18 12:30,7.676125526,OK,10/15/18 12:30,673546,OK,10/15/18 12:30,51.26283646,OK,10/15/18 12:30,44.49446869,OK,10/15/18 12:30,27.13085877,OK,10/15/18 12:30,92.11350632,OK,10/15/18 12:30,8082552,OK,10/15/18 12:30,13.80188084,OK,10/15/18 12:30,297.2841797,OK,10/15/18 12:30,10332586,OK,10/15/18 12:30,1061890.375,OK,10/15/18 12:30,128.2969971,OK,10/15/18 12:30,142.098877,OK,10/15/18 12:30,43.76218301,OK,
10/15/18 12:45,6.888593674,OK,10/15/18 12:45,7.888881207,OK,10/15/18 12:45,673547.9375,OK,10/15/18 12:45,51.37620926,OK,10/15/18 12:45,44.48761749,OK,10/15/18 12:45,27.39625714,OK,10/15/18 12:45,94.66657448,OK,10/15/18 12:45,8082575.25,OK,10/15/18 12:45,13.80397987,OK,10/15/18 12:45,297.8042603,OK,10/15/18 12:45,10332661,OK,10/15/18 12:45,1061895.75,OK,10/15/18 12:45,128.2967529,OK,10/15/18 12:45,142.1007385,OK,10/15/18 12:45,43.84357298,OK,
10/15/18 13:00,7.135017395,OK,10/15/18 13:00,8.281627655,OK,10/15/18 13:00,673550,OK,10/15/18 13:00,51.56134033,OK,10/15/18 13:00,44.42632294,OK,10/15/18 13:00,27.76667471,OK,10/15/18 13:00,99.37953186,OK,10/15/18 13:00,8082600,OK,10/15/18 13:00,13.85321045,OK,10/15/18 13:00,298.4631958,OK,10/15/18 13:00,10332735,OK,10/15/18 13:00,1061901.125,OK,10/15/18 13:00,128.3118896,OK,10/15/18 13:00,142.1651001,OK,10/15/18 13:00,43.7980846,OK,
10/15/18 13:15,7.067820072,OK,10/15/18 13:15,8.237301826,OK,10/15/18 13:15,673552.0625,OK,10/15/18 13:15,51.39388275,OK,10/15/18 13:15,44.32606506,OK,10/15/18 13:15,27.87955945,OK,10/15/18 13:15,98.84762192,OK,10/15/18 13:15,8082624.75,OK,10/15/18 13:15,13.96134758,OK,10/15/18 13:15,300.7556458,OK,10/15/18 13:15,10332811,OK,10/15/18 13:15,1061906.625,OK,10/15/18 13:15,128.1613464,OK,10/15/18 13:15,142.1226959,OK,10/15/18 13:15,43.83922719,OK,
10/15/18 13:30,6.800967216,OK,10/15/18 13:30,8.043653488,OK,10/15/18 13:30,673554.0625,OK,10/15/18 13:30,51.31443787,OK,10/15/18 13:30,44.51347351,OK,10/15/18 13:30,28.293852,OK,10/15/18 13:30,96.52384186,OK,10/15/18 13:30,8082648.75,OK,10/15/18 13:30,14.04706955,OK,10/15/18 13:30,301.9619446,OK,10/15/18 13:30,10332886,OK,10/15/18 13:30,1061912,OK,10/15/18 13:30,127.8544159,OK,10/15/18 13:30,141.9014893,OK,10/15/18 13:30,43.77450015,OK,
10/15/18 13:45,6.446828842,OK,10/15/18 13:45,7.639447689,OK,10/15/18 13:45,673556,OK,10/15/18 13:45,50.98358917,OK,10/15/18 13:45,44.53675842,OK,10/15/18 13:45,28.34789971,OK,10/15/18 13:45,91.67337227,OK,10/15/18 13:45,8082672,OK,10/15/18 13:45,14.12193966,OK,10/15/18 13:45,304.6549683,OK,10/15/18 13:45,10332961,OK,10/15/18 13:45,1061917.375,OK,10/15/18 13:45,127.6222839,OK,10/15/18 13:45,141.7442169,OK,10/15/18 13:45,43.91807805,OK,
10/15/18 14:00,6.213537216,OK,10/15/18 14:00,7.083948135,OK,10/15/18 14:00,673557.875,OK,10/15/18 14:00,50.54414368,OK,10/15/18 14:00,44.33060455,OK,10/15/18 14:00,27.2709576,OK,10/15/18 14:00,85.00737762,OK,10/15/18 14:00,8082694.5,OK,10/15/18 14:00,13.89177608,OK,10/15/18 14:00,299.9371338,OK,10/15/18 14:00,10333037,OK,10/15/18 14:00,1061922.75,OK,10/15/18 14:00,127.5791626,OK,10/15/18 14:00,141.470932,OK,10/15/18 14:00,43.82235267,OK,
10/15/18 14:15,6.263028145,OK,10/15/18 14:15,7.177618027,OK,10/15/18 14:15,673559.5625,OK,10/15/18 14:15,50.824646,OK,10/15/18 14:15,44.56162262,OK,10/15/18 14:15,27.50587237,OK,10/15/18 14:15,86.13141632,OK,10/15/18 14:15,8082714.75,OK,10/15/18 14:15,14.16411209,OK,10/15/18 14:15,305.7812195,OK,10/15/18 14:15,10333113,OK,10/15/18 14:15,1061928.125,OK,10/15/18 14:15,127.4738159,OK,10/15/18 14:15,141.6379242,OK,10/15/18 14:15,43.89947416,OK,
10/15/18 14:30,5.47430706,OK,10/15/18 14:30,6.153157711,OK,10/15/18 14:30,673561.125,OK,10/15/18 14:30,50.41168976,OK,10/15/18 14:30,44.93738174,OK,10/15/18 14:30,26.89213126,OK,10/15/18 14:30,73.83789253,OK,10/15/18 14:30,8082733.5,OK,10/15/18 14:30,14.20514488,OK,10/15/18 14:30,305.8209534,OK,10/15/18 14:30,10333190,OK,10/15/18 14:30,1061933.5,OK,10/15/18 14:30,127.4965668,OK,10/15/18 14:30,141.7017212,OK,10/15/18 14:30,43.85327776,OK,
10/15/18 14:45,5.629426003,OK,10/15/18 14:45,6.302221775,OK,10/15/18 14:45,673562.625,OK,10/15/18 14:45,50.35176086,OK,10/15/18 14:45,44.72233582,OK,10/15/18 14:45,26.78230037,OK,10/15/18 14:45,75.6266613,OK,10/15/18 14:45,8082751.5,OK,10/15/18 14:45,13.93662739,OK,10/15/18 14:45,300.6366577,OK,10/15/18 14:45,10333266,OK,10/15/18 14:45,1061939,OK,10/15/18 14:45,127.8146057,OK,10/15/18 14:45,141.7512207,OK,10/15/18 14:45,43.91345556,OK,
10/15/18 15:00,5.488427162,OK,10/15/18 15:00,6.090770245,OK,10/15/18 15:00,673564.1875,OK,10/15/18 15:00,50.14057541,OK,10/15/18 15:00,44.6521492,OK,10/15/18 15:00,26.54760939,OK,10/15/18 15:00,73.08924294,OK,10/15/18 15:00,8082770.25,OK,10/15/18 15:00,13.82825851,OK,10/15/18 15:00,299.3424683,OK,10/15/18 15:00,10333341,OK,10/15/18 15:00,1061944.375,OK,10/15/18 15:00,127.883812,OK,10/15/18 15:00,141.7120667,OK,10/15/18 15:00,43.95155854,OK,
10/15/18 15:15,5.257497311,OK,10/15/18 15:15,5.849359512,OK,10/15/18 15:15,673565.6875,OK,10/15/18 15:15,49.95632935,OK,10/15/18 15:15,44.69882965,OK,10/15/18 15:15,26.6154025,OK,10/15/18 15:15,70.19231415,OK,10/15/18 15:15,8082788.25,OK,10/15/18 15:15,13.84838867,OK,10/15/18 15:15,298.4240417,OK,10/15/18 15:15,10333416,OK,10/15/18 15:15,1061949.75,OK,10/15/18 15:15,127.7709732,OK,10/15/18 15:15,141.6193542,OK,10/15/18 15:15,43.84283241,OK,
10/15/18 15:30,4.427097321,OK,10/15/18 15:30,4.683683395,OK,10/15/18 15:30,673567.125,OK,10/15/18 15:30,48.85542679,OK,10/15/18 15:30,44.42832947,OK,10/15/18 15:30,25.30336657,OK,10/15/18 15:30,56.20420074,OK,10/15/18 15:30,8082805.5,OK,10/15/18 15:30,14.04348755,OK,10/15/18 15:30,303.3256531,OK,10/15/18 15:30,10333492,OK,10/15/18 15:30,1061955.125,OK,10/15/18 15:30,127.7520294,OK,10/15/18 15:30,141.7955322,OK,10/15/18 15:30,43.98671142,OK,
10/15/18 15:45,4.429443359,OK,10/15/18 15:45,4.66626215,OK,10/15/18 15:45,673568.375,OK,10/15/18 15:45,48.59918213,OK,10/15/18 15:45,44.16973877,OK,10/15/18 15:45,25.19226409,OK,10/15/18 15:45,55.9951458,OK,10/15/18 15:45,8082820.5,OK,10/15/18 15:45,14.00926208,OK,10/15/18 15:45,302.2218018,OK,10/15/18 15:45,10333567,OK,10/15/18 15:45,1061960.5,OK,10/15/18 15:45,127.8739929,OK,10/15/18 15:45,141.883255,OK,10/15/18 15:45,43.82691005,OK,
10/15/18 16:00,4.236710072,OK,10/15/18 16:00,4.406636715,OK,10/15/18 16:00,673569.5,OK,10/15/18 16:00,48.26482391,OK,10/15/18 16:00,44.02811432,OK,10/15/18 16:00,24.86998795,OK,10/15/18 16:00,52.87964058,OK,10/15/18 16:00,8082834,OK,10/15/18 16:00,14.24720955,OK,10/15/18 16:00,309.6841431,OK,10/15/18 16:00,10333643,OK,10/15/18 16:00,1061966,OK,10/15/18 16:00,127.7471466,OK,10/15/18 16:00,141.9943542,OK,10/15/18 16:00,44.20508737,OK,
10/15/18 16:15,4.177023888,OK,10/15/18 16:15,4.373383045,OK,10/15/18 16:15,673570.625,OK,10/15/18 16:15,48.14365005,OK,10/15/18 16:15,43.96662903,OK,10/15/18 16:15,25.03383197,OK,10/15/18 16:15,52.48059654,OK,10/15/18 16:15,8082847.5,OK,10/15/18 16:15,14.35875416,OK,10/15/18 16:15,314.5027161,OK,10/15/18 16:15,10333721,OK,10/15/18 16:15,1061971.375,OK,10/15/18 16:15,127.6502533,OK,10/15/18 16:15,142.0090027,OK,10/15/18 16:15,44.51295893,OK,
10/15/18 16:30,4.168619156,OK,10/15/18 16:30,4.409383774,OK,10/15/18 16:30,673571.6875,OK,10/15/18 16:30,48.01800919,OK,10/15/18 16:30,43.84939194,OK,10/15/18 16:30,25.28895995,OK,10/15/18 16:30,52.91260529,OK,10/15/18 16:30,8082860.25,OK,10/15/18 16:30,14.61021614,OK,10/15/18 16:30,315.6747437,OK,10/15/18 16:30,10333799,OK,10/15/18 16:30,1061976.875,OK,10/15/18 16:30,128.0500793,OK,10/15/18 16:30,142.6603088,OK,10/15/18 16:30,43.96042102,OK,
10/15/18 16:45,4.094781876,OK,10/15/18 16:45,4.325917244,OK,10/15/18 16:45,673572.75,OK,10/15/18 16:45,47.78569794,OK,10/15/18 16:45,43.69091797,OK,10/15/18 16:45,25.2548101,OK,10/15/18 16:45,51.91100693,OK,10/15/18 16:45,8082873,OK,10/15/18 16:45,14.34522057,OK,10/15/18 16:45,309.721405,OK,10/15/18 16:45,10333878,OK,10/15/18 16:45,1061982.25,OK,10/15/18 16:45,128.6620636,OK,10/15/18 16:45,143.0072784,OK,10/15/18 16:45,43.91020843,OK,
10/15/18 17:00,4.002887249,OK,10/15/18 17:00,4.24140501,OK,10/15/18 17:00,673573.8125,OK,10/15/18 17:00,47.70136261,OK,10/15/18 17:00,43.6984787,OK,10/15/18 17:00,25.32937621,OK,10/15/18 17:00,50.89686012,OK,10/15/18 17:00,8082885.75,OK,10/15/18 17:00,14.23314571,OK,10/15/18 17:00,307.5605774,OK,10/15/18 17:00,10333956,OK,10/15/18 17:00,1061987.625,OK,10/15/18 17:00,128.643219,OK,10/15/18 17:00,142.876358,OK,10/15/18 17:00,44.00243846,OK,
10/15/18 17:15,3.659078598,OK,10/15/18 17:15,0,OK,10/15/18 17:15,673574.5625,OK,10/15/18 17:15,47.83085251,OK,10/15/18 17:15,44.17177582,OK,10/15/18 17:15,0,OK,10/15/18 17:15,0,OK,10/15/18 17:15,8082894.75,OK,10/15/18 17:15,14.60386276,OK,10/15/18 17:15,315.9580994,OK,10/15/18 17:15,10334034,OK,10/15/18 17:15,1061993.125,OK,10/15/18 17:15,128.4143677,OK,10/15/18 17:15,143.018219,OK,10/15/18 17:15,44.02371981,OK,
10/15/18 17:30,7.710391521,OK,10/15/18 17:30,0,OK,10/15/18 17:30,673574.5625,OK,10/15/18 17:30,52.21044159,OK,10/15/18 17:30,44.50004578,OK,10/15/18 17:30,0,OK,10/15/18 17:30,0,OK,10/15/18 17:30,8082894.75,OK,10/15/18 17:30,14.50558853,OK,10/15/18 17:30,314.2869263,OK,10/15/18 17:30,10334112,OK,10/15/18 17:30,1061998.5,OK,10/15/18 17:30,128.1683044,OK,10/15/18 17:30,142.6738892,OK,10/15/18 17:30,44.07757424,OK,
10/15/18 17:45,9.161447525,OK,10/15/18 17:45,0,OK,10/15/18 17:45,673574.5625,OK,10/15/18 17:45,53.96433258,OK,10/15/18 17:45,44.80288696,OK,10/15/18 17:45,0,OK,10/15/18 17:45,0,OK,10/15/18 17:45,8082894.75,OK,10/15/18 17:45,14.83914089,OK,10/15/18 17:45,320.1299133,OK,10/15/18 17:45,10334191,OK,10/15/18 17:45,1062003.875,OK,10/15/18 17:45,128.7847595,OK,10/15/18 17:45,143.6239014,OK,10/15/18 17:45,43.75815054,OK,
10/15/18 18:00,9.648097038,OK,10/15/18 18:00,0,OK,10/15/18 18:00,673574.5625,OK,10/15/18 18:00,54.80696106,OK,10/15/18 18:00,45.15885925,OK,10/15/18 18:00,0,OK,10/15/18 18:00,0,OK,10/15/18 18:00,8082894.75,OK,10/15/18 18:00,15.12042809,OK,10/15/18 18:00,326.6420288,OK,10/15/18 18:00,10334272,OK,10/15/18 18:00,1062009.25,OK,10/15/18 18:00,129.6478271,OK,10/15/18 18:00,144.7682495,OK,10/15/18 18:00,43.91248712,OK,
10/15/18 18:15,8.869045258,OK,10/15/18 18:15,0,OK,10/15/18 18:15,673574.5625,OK,10/15/18 18:15,55.99940109,OK,10/15/18 18:15,47.13035583,OK,10/15/18 18:15,0,OK,10/15/18 18:15,0,OK,10/15/18 18:15,8082894.75,OK,10/15/18 18:15,15.17393208,OK,10/15/18 18:15,328.8308716,OK,10/15/18 18:15,10334354,OK,10/15/18 18:15,1062014.625,OK,10/15/18 18:15,129.7537231,OK,10/15/18 18:15,144.9276581,OK,10/15/18 18:15,44.11214932,OK,
10/15/18 18:30,6.358624458,OK,10/15/18 18:30,0,OK,10/15/18 18:30,673574.5625,OK,10/15/18 18:30,56.89887238,OK,10/15/18 18:30,50.54024887,OK,10/15/18 18:30,0,OK,10/15/18 18:30,0,OK,10/15/18 18:30,8082894.75,OK,10/15/18 18:30,15.19592953,OK,10/15/18 18:30,325.3248596,OK,10/15/18 18:30,10334436,OK,10/15/18 18:30,1062020,OK,10/15/18 18:30,130.1812744,OK,10/15/18 18:30,145.3771973,OK,10/15/18 18:30,43.701993,OK,
10/15/18 18:45,5.291727543,OK,10/15/18 18:45,0,OK,10/15/18 18:45,673574.5625,OK,10/15/18 18:45,57.56931686,OK,10/15/18 18:45,52.27758789,OK,10/15/18 18:45,0,OK,10/15/18 18:45,0,OK,10/15/18 18:45,8082894.75,OK,10/15/18 18:45,15.26872444,OK,10/15/18 18:45,329.409668,OK,10/15/18 18:45,10334517,OK,10/15/18 18:45,1062025.375,OK,10/15/18 18:45,130.3678894,OK,10/15/18 18:45,145.6366119,OK,10/15/18 18:45,43.70162678,OK,
10/15/18 19:00,4.983819008,OK,10/15/18 19:00,0,OK,10/15/18 19:00,673574.5625,OK,10/15/18 19:00,57.994133,OK,10/15/18 19:00,53.01031494,OK,10/15/18 19:00,0,OK,10/15/18 19:00,0,OK,10/15/18 19:00,8082894.75,OK,10/15/18 19:00,14.90709305,OK,10/15/18 19:00,323.0712891,OK,10/15/18 19:00,10334598,OK,10/15/18 19:00,1062030.875,OK,10/15/18 19:00,130.8660583,OK,10/15/18 19:00,145.7731476,OK,10/15/18 19:00,44.25678111,OK,
10/15/18 19:15,5.011937141,OK,10/15/18 19:15,0,OK,10/15/18 19:15,673574.5625,OK,10/15/18 19:15,58.34939957,OK,10/15/18 19:15,53.33746338,OK,10/15/18 19:15,0,OK,10/15/18 19:15,0,OK,10/15/18 19:15,8082894.75,OK,10/15/18 19:15,14.99718285,OK,10/15/18 19:15,326.4570007,OK,10/15/18 19:15,10334680,OK,10/15/18 19:15,1062036.25,OK,10/15/18 19:15,132.1234894,OK,10/15/18 19:15,147.1206665,OK,10/15/18 19:15,44.28977331,OK,
10/15/18 19:30,5.046756268,OK,10/15/18 19:30,0,OK,10/15/18 19:30,673574.5625,OK,10/15/18 19:30,58.63420486,OK,10/15/18 19:30,53.58744812,OK,10/15/18 19:30,0,OK,10/15/18 19:30,0,OK,10/15/18 19:30,8082894.75,OK,10/15/18 19:30,15.11652851,OK,10/15/18 19:30,329.7380066,OK,10/15/18 19:30,10334762,OK,10/15/18 19:30,1062041.75,OK,10/15/18 19:30,132.3796387,OK,10/15/18 19:30,147.4961548,OK,10/15/18 19:30,44.3556397,OK,
10/15/18 19:45,5.01098156,OK,10/15/18 19:45,0,OK,10/15/18 19:45,673574.5625,OK,10/15/18 19:45,58.83422852,OK,10/15/18 19:45,53.82324982,OK,10/15/18 19:45,0,OK,10/15/18 19:45,0,OK,10/15/18 19:45,8082894.75,OK,10/15/18 19:45,15.02959442,OK,10/15/18 19:45,328.1480103,OK,10/15/18 19:45,10334845,OK,10/15/18 19:45,1062047.25,OK,10/15/18 19:45,132.7003174,OK,10/15/18 19:45,147.7299194,OK,10/15/18 19:45,44.51673911,OK,
10/15/18 20:00,4.997149944,OK,10/15/18 20:00,0,OK,10/15/18 20:00,673574.5625,OK,10/15/18 20:00,58.96283722,OK,10/15/18 20:00,53.9656868,OK,10/15/18 20:00,0,OK,10/15/18 20:00,0,OK,10/15/18 20:00,8082894.75,OK,10/15/18 20:00,14.74298096,OK,10/15/18 20:00,322.805481,OK,10/15/18 20:00,10334926,OK,10/15/18 20:00,1062052.625,OK,10/15/18 20:00,132.8407135,OK,10/15/18 20:00,147.5836945,OK,10/15/18 20:00,44.57031278,OK,
10/15/18 20:15,4.949737549,OK,10/15/18 20:15,0,OK,10/15/18 20:15,673574.5625,OK,10/15/18 20:15,59.09509277,OK,10/15/18 20:15,54.14535522,OK,10/15/18 20:15,0,OK,10/15/18 20:15,0,OK,10/15/18 20:15,8082894.75,OK,10/15/18 20:15,15.0171051,OK,10/15/18 20:15,330.9881287,OK,10/15/18 20:15,10335009,OK,10/15/18 20:15,1062058.125,OK,10/15/18 20:15,132.9860535,OK,10/15/18 20:15,148.0031586,OK,10/15/18 20:15,44.83006732,OK,
10/15/18 20:30,4.807195663,OK,10/15/18 20:30,0,OK,10/15/18 20:30,673574.5625,OK,10/15/18 20:30,59.12284851,OK,10/15/18 20:30,54.31565094,OK,10/15/18 20:30,0,OK,10/15/18 20:30,0,OK,10/15/18 20:30,8082894.75,OK,10/15/18 20:30,15.27313614,OK,10/15/18 20:30,337.234314,OK,10/15/18 20:30,10335093,OK,10/15/18 20:30,1062063.625,OK,10/15/18 20:30,133.2529907,OK,10/15/18 20:30,148.526123,OK,10/15/18 20:30,44.97911001,OK,
10/15/18 20:45,4.598013878,OK,10/15/18 20:45,0,OK,10/15/18 20:45,673574.5625,OK,10/15/18 20:45,59.24924469,OK,10/15/18 20:45,54.65122986,OK,10/15/18 20:45,0,OK,10/15/18 20:45,0,OK,10/15/18 20:45,8082894.75,OK,10/15/18 20:45,15.27957916,OK,10/15/18 20:45,335.4999084,OK,10/15/18 20:45,10335178,OK,10/15/18 20:45,1062069.25,OK,10/15/18 20:45,133.9059601,OK,10/15/18 20:45,149.1855469,OK,10/15/18 20:45,44.70440156,OK,
10/15/18 21:00,4.243117332,OK,10/15/18 21:00,0,OK,10/15/18 21:00,673574.5625,OK,10/15/18 21:00,59.34698105,OK,10/15/18 21:00,55.10386658,OK,10/15/18 21:00,0,OK,10/15/18 21:00,0,OK,10/15/18 21:00,8082894.75,OK,10/15/18 21:00,15.26456356,OK,10/15/18 21:00,335.8500671,OK,10/15/18 21:00,10335261,OK,10/15/18 21:00,1062074.75,OK,10/15/18 21:00,134.0796051,OK,10/15/18 21:00,149.3441772,OK,10/15/18 21:00,44.77705519,OK,
10/15/18 21:15,3.930244923,OK,10/15/18 21:15,0,OK,10/15/18 21:15,673574.5625,OK,10/15/18 21:15,59.54718781,OK,10/15/18 21:15,55.61694336,OK,10/15/18 21:15,0,OK,10/15/18 21:15,0,OK,10/15/18 21:15,8082894.75,OK,10/15/18 21:15,15.08366776,OK,10/15/18 21:15,331.3096924,OK,10/15/18 21:15,10335345,OK,10/15/18 21:15,1062080.125,OK,10/15/18 21:15,134.2430725,OK,10/15/18 21:15,149.3267517,OK,10/15/18 21:15,44.70974834,OK,
10/15/18 21:30,3.512896538,OK,10/15/18 21:30,0,OK,10/15/18 21:30,673574.5625,OK,10/15/18 21:30,59.74905014,OK,10/15/18 21:30,56.23615265,OK,10/15/18 21:30,0,OK,10/15/18 21:30,0,OK,10/15/18 21:30,8082894.75,OK,10/15/18 21:30,15.07002544,OK,10/15/18 21:30,330.4073486,OK,10/15/18 21:30,10335428,OK,10/15/18 21:30,1062085.625,OK,10/15/18 21:30,134.3473969,OK,10/15/18 21:30,149.4174194,OK,10/15/18 21:30,44.70732317,OK,
10/15/18 21:45,2.996956348,OK,10/15/18 21:45,0,OK,10/15/18 21:45,673574.5625,OK,10/15/18 21:45,59.94083786,OK,10/15/18 21:45,56.94387817,OK,10/15/18 21:45,0,OK,10/15/18 21:45,0,OK,10/15/18 21:45,8082894.75,OK,10/15/18 21:45,15.15661716,OK,10/15/18 21:45,332.3374939,OK,10/15/18 21:45,10335511,OK,10/15/18 21:45,1062091.125,OK,10/15/18 21:45,134.4719086,OK,10/15/18 21:45,149.6285248,OK,10/15/18 21:45,44.69181586,OK,
10/15/18 22:00,2.642834902,OK,10/15/18 22:00,0,OK,10/15/18 22:00,673574.5625,OK,10/15/18 22:00,60.22579575,OK,10/15/18 22:00,57.58296204,OK,10/15/18 22:00,0,OK,10/15/18 22:00,0,OK,10/15/18 22:00,8082894.75,OK,10/15/18 22:00,15.14123726,OK,10/15/18 22:00,331.9177856,OK,10/15/18 22:00,10335595,OK,10/15/18 22:00,1062096.625,OK,10/15/18 22:00,134.6289673,OK,10/15/18 22:00,149.7702026,OK,10/15/18 22:00,44.6331599,OK,
10/15/18 22:15,2.218160868,OK,10/15/18 22:15,0,OK,10/15/18 22:15,673574.5625,OK,10/15/18 22:15,60.37215805,OK,10/15/18 22:15,58.15399551,OK,10/15/18 22:15,0,OK,10/15/18 22:15,0,OK,10/15/18 22:15,8082894.75,OK,10/15/18 22:15,15.11320686,OK,10/15/18 22:15,331.0951538,OK,10/15/18 22:15,10335678,OK,10/15/18 22:15,1062102.125,OK,10/15/18 22:15,134.7012329,OK,10/15/18 22:15,149.8144531,OK,10/15/18 22:15,44.67164537,OK,
