OSU_RTS.MDBUS_C1.053_CDT Time [SNAP],OSU_RTS.MDBUS_C1.053_CDT Value [SNAP],OSU_RTS.MDBUS_C1.053_CDT Status [SNAP],OSU_RTS.MDBUS_C1.053_CHF Time [SNAP],OSU_RTS.MDBUS_C1.053_CHF Value [SNAP],OSU_RTS.MDBUS_C1.053_CHF Status [SNAP],OSU_RTS.MDBUS_C1.053_CHT Time [SNAP],OSU_RTS.MDBUS_C1.053_CHT Value [SNAP],OSU_RTS.MDBUS_C1.053_CHT Status [SNAP],OSU_RTS.MDBUS_C1.053_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.053_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.053_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.053_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.053_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.053_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.053_CVF Time [SNAP],OSU_RTS.MDBUS_C1.053_CVF Value [SNAP],OSU_RTS.MDBUS_C1.053_CVF Status [SNAP],OSU_RTS.MDBUS_C1.053_HF Time [SNAP],OSU_RTS.MDBUS_C1.053_HF Value [SNAP],OSU_RTS.MDBUS_C1.053_HF Status [SNAP],OSU_RTS.MDBUS_C1.053_HGT Time [SNAP],OSU_RTS.MDBUS_C1.053_HGT Value [SNAP],OSU_RTS.MDBUS_C1.053_HGT Status [SNAP],OSU_RTS.MDBUS_E1.053E1 Time [SNAP],OSU_RTS.MDBUS_E1.053E1 Value [SNAP],OSU_RTS.MDBUS_E1.053E1 Status [SNAP],OSU_RTS.MDBUS_E1.053E1_L Time [SNAP],OSU_RTS.MDBUS_E1.053E1_L Value [SNAP],OSU_RTS.MDBUS_E1.053E1_L Status [SNAP],OSU_RTS.MDBUS_E1.053E2 Time [SNAP],OSU_RTS.MDBUS_E1.053E2 Value [SNAP],OSU_RTS.MDBUS_E1.053E2 Status [SNAP],OSU_RTS.MDBUS_E1.053E2C Time [SNAP],OSU_RTS.MDBUS_E1.053E2C Value [SNAP],OSU_RTS.MDBUS_E1.053E2C Status [SNAP],OSU_RTS.MDBUS_EC.053E1 Time [SNAP],OSU_RTS.MDBUS_EC.053E1 Value [SNAP],OSU_RTS.MDBUS_EC.053E1 Status [SNAP],OSU_RTS.MDBUS_EC.053E2 Time [SNAP],OSU_RTS.MDBUS_EC.053E2 Value [SNAP],OSU_RTS.MDBUS_EC.053E2 Status [SNAP],OSU_RTS.MDBUS_G1.053_GBV Time [SNAP],OSU_RTS.MDBUS_G1.053_GBV Value [SNAP],OSU_RTS.MDBUS_G1.053_GBV Status [SNAP],OSU_RTS.MDBUS_G1.053_GCV Time [SNAP],OSU_RTS.MDBUS_G1.053_GCV Value [SNAP],OSU_RTS.MDBUS_G1.053_GCV Status [SNAP],OSU_RTS.MDBUS_G1.053_GUV Time [SNAP],OSU_RTS.MDBUS_G1.053_GUV Value [SNAP],OSU_RTS.MDBUS_G1.053_GUV Status [SNAP],OSU_RTS.MDBUS_RT.053S_C Time [SNAP],OSU_RTS.MDBUS_RT.053S_C Value [SNAP],OSU_RTS.MDBUS_RT.053S_C Status [SNAP],OSU_RTS.MDBUS_RT.053S_HF Time [SNAP],OSU_RTS.MDBUS_RT.053S_HF Value [SNAP],OSU_RTS.MDBUS_RT.053S_HF Status [SNAP],OSU_RTS.MDBUS_RT.053S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.053S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.053S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.053S_I Time [SNAP],OSU_RTS.MDBUS_RT.053S_I Value [SNAP],OSU_RTS.MDBUS_RT.053S_I Status [SNAP],OSU_RTS.MDBUS_RT.053S_P Time [SNAP],OSU_RTS.MDBUS_RT.053S_P Value [SNAP],OSU_RTS.MDBUS_RT.053S_P Status [SNAP],OSU_RTS.MDBUS_RT.053S_T Time [SNAP],OSU_RTS.MDBUS_RT.053S_T Value [SNAP],OSU_RTS.MDBUS_RT.053S_T Status [SNAP],OSU_RTS.MDBUS_S1.053S_EC Time [SNAP],OSU_RTS.MDBUS_S1.053S_EC Value [SNAP],OSU_RTS.MDBUS_S1.053S_EC Status [SNAP],OSU_RTS.MDBUS_S1.053S_SSD Time [SNAP],OSU_RTS.MDBUS_S1.053S_SSD Value [SNAP],OSU_RTS.MDBUS_S1.053S_SSD Status [SNAP],OSU_RTS.MDBUS_S1.053S_SSU Time [SNAP],OSU_RTS.MDBUS_S1.053S_SSU Value [SNAP],OSU_RTS.MDBUS_S1.053S_SSU Status [SNAP],OSU_RTS.MDBUS_S1.053S_VEL Time [SNAP],OSU_RTS.MDBUS_S1.053S_VEL Value [SNAP],OSU_RTS.MDBUS_S1.053S_VEL Status [SNAP],Comments
10/15/18 6:30,15.12254047,OK,10/15/18 6:30,0,OK,10/15/18 6:30,280573.5313,OK,10/15/18 6:30,64.26203918,OK,10/15/18 6:30,49.13949585,OK,10/15/18 6:30,0,OK,10/15/18 6:30,0,OK,10/15/18 6:30,3366882.375,OK,10/15/18 6:30,325,UNRELIABLE,10/15/18 6:30,63,OK,,,,,,,10/15/18 6:30,2046164,OK,10/15/18 6:30,50156648,OK,10/15/18 6:30,5.900000095,OK,10/15/18 6:30,22,OK,10/15/18 6:30,22,OK,10/15/18 6:30,114796,OK,10/15/18 6:30,427.7279789,OK,10/15/18 6:30,122142944,OK,10/15/18 6:30,0.40199998,OK,10/15/18 6:30,178.781,OK,10/15/18 6:30,465.55,OK,10/15/18 6:30,0,OK,10/15/18 6:30,69,OK,10/15/18 6:30,69.2,OK,10/15/18 6:30,3.79,OK,
10/15/18 6:45,15.03588295,OK,10/15/18 6:45,0,OK,10/15/18 6:45,280573.5313,OK,10/15/18 6:45,64.47058868,OK,10/15/18 6:45,49.43470764,OK,10/15/18 6:45,0,OK,10/15/18 6:45,0,OK,10/15/18 6:45,3366882.375,OK,10/15/18 6:45,325,UNRELIABLE,10/15/18 6:45,69,OK,,,,,,,10/15/18 6:45,2046181,OK,10/15/18 6:45,50156724,OK,10/15/18 6:45,5.920000076,OK,10/15/18 6:45,22,OK,10/15/18 6:45,22,OK,10/15/18 6:45,114796,OK,10/15/18 6:45,722.4559579,OK,10/15/18 6:45,122142944,OK,10/15/18 6:45,0.67899996,OK,10/15/18 6:45,179.755,OK,10/15/18 6:45,466.87,OK,10/15/18 6:45,0,OK,10/15/18 6:45,69,OK,10/15/18 6:45,69.2,OK,10/15/18 6:45,6.37,OK,
10/15/18 7:00,15.1473093,OK,10/15/18 7:00,0,OK,10/15/18 7:00,280573.5313,OK,10/15/18 7:00,64.61341095,OK,10/15/18 7:00,49.4661026,OK,10/15/18 7:00,0,OK,10/15/18 7:00,0,OK,10/15/18 7:00,3366882.375,OK,10/15/18 7:00,325,UNRELIABLE,10/15/18 7:00,63,OK,,,,,,,10/15/18 7:00,2046198,OK,10/15/18 7:00,50156796,OK,10/15/18 7:00,5.820000172,OK,10/15/18 7:00,22,OK,10/15/18 7:00,22,OK,10/15/18 7:00,114796,OK,10/15/18 7:00,1215.087957,OK,10/15/18 7:00,122142944,OK,10/15/18 7:00,1.14199996,OK,10/15/18 7:00,178.781,OK,10/15/18 7:00,466.59,OK,10/15/18 7:00,0,OK,10/15/18 7:00,69,OK,10/15/18 7:00,69.2,OK,10/15/18 7:00,11.27,OK,
10/15/18 7:15,15.33927631,OK,10/15/18 7:15,0,OK,10/15/18 7:15,280573.5313,OK,10/15/18 7:15,64.85796356,OK,10/15/18 7:15,49.51868439,OK,10/15/18 7:15,0,OK,10/15/18 7:15,0,OK,10/15/18 7:15,3366882.375,OK,10/15/18 7:15,325,UNRELIABLE,10/15/18 7:15,64,OK,,,,,,,10/15/18 7:15,2046214,OK,10/15/18 7:15,50156872,OK,10/15/18 7:15,5.870000362,OK,10/15/18 7:15,22,OK,10/15/18 7:15,22,OK,10/15/18 7:15,114796,OK,10/15/18 7:15,572.4319868,OK,10/15/18 7:15,122142944,OK,10/15/18 7:15,0.537999988,OK,10/15/18 7:15,179.396,OK,10/15/18 7:15,467.64,OK,10/15/18 7:15,0,OK,10/15/18 7:15,69,OK,10/15/18 7:15,69.1,OK,10/15/18 7:15,5.38,OK,
10/15/18 7:30,15.71980858,OK,10/15/18 7:30,0,OK,10/15/18 7:30,280573.5313,OK,10/15/18 7:30,65.3323288,OK,10/15/18 7:30,49.61251831,OK,10/15/18 7:30,0,OK,10/15/18 7:30,0,OK,10/15/18 7:30,3366882.375,OK,10/15/18 7:30,325,UNRELIABLE,10/15/18 7:30,63,OK,,,,,,,10/15/18 7:30,2046230,OK,10/15/18 7:30,50156948,OK,10/15/18 7:30,5.920000076,OK,10/15/18 7:30,22,OK,10/15/18 7:30,22,OK,10/15/18 7:30,114796,OK,10/15/18 7:30,586.2639356,OK,10/15/18 7:30,122142944,OK,10/15/18 7:30,0.550999939,OK,10/15/18 7:30,179.082,OK,10/15/18 7:30,468.76,OK,10/15/18 7:30,0,OK,10/15/18 7:30,69,OK,10/15/18 7:30,69.1,OK,10/15/18 7:30,5.2,OK,
10/15/18 7:45,16.0204258,OK,10/15/18 7:45,0,OK,10/15/18 7:45,280573.5313,OK,10/15/18 7:45,65.74131775,OK,10/15/18 7:45,49.72089386,OK,10/15/18 7:45,0,OK,10/15/18 7:45,0,OK,10/15/18 7:45,3366882.375,OK,10/15/18 7:45,325,UNRELIABLE,10/15/18 7:45,68,OK,,,,,,,10/15/18 7:45,2046246,OK,10/15/18 7:45,50157024,OK,10/15/18 7:45,5.870000362,OK,10/15/18 7:45,22,OK,10/15/18 7:45,22,OK,10/15/18 7:45,114796,OK,10/15/18 7:45,1027.823958,OK,10/15/18 7:45,122142944,OK,10/15/18 7:45,0.965999961,OK,10/15/18 7:45,178.789,OK,10/15/18 7:45,468.8,OK,10/15/18 7:45,0,OK,10/15/18 7:45,69,OK,10/15/18 7:45,69.1,OK,10/15/18 7:45,9.13,OK,
10/15/18 8:00,15.86990738,OK,10/15/18 8:00,0,OK,10/15/18 8:00,280573.5313,OK,10/15/18 8:00,65.90737915,OK,10/15/18 8:00,50.03747177,OK,10/15/18 8:00,0,OK,10/15/18 8:00,0,OK,10/15/18 8:00,3366882.375,OK,10/15/18 8:00,325,UNRELIABLE,10/15/18 8:00,65,OK,,,,,,,10/15/18 8:00,2046263,OK,10/15/18 8:00,50157100,OK,10/15/18 8:00,5.850000381,OK,10/15/18 8:00,22,OK,10/15/18 8:00,22,OK,10/15/18 8:00,114797,OK,10/15/18 8:00,751.1839685,OK,10/15/18 8:00,122144008,OK,10/15/18 8:00,0.70599997,OK,10/15/18 8:00,179.903,OK,10/15/18 8:00,469.79,OK,10/15/18 8:00,0,OK,10/15/18 8:00,69,OK,10/15/18 8:00,69.1,OK,10/15/18 8:00,6.64,OK,
10/15/18 8:15,15.91601944,OK,10/15/18 8:15,0,OK,10/15/18 8:15,280573.5313,OK,10/15/18 8:15,65.98573303,OK,10/15/18 8:15,50.06970978,OK,10/15/18 8:15,0,OK,10/15/18 8:15,0,OK,10/15/18 8:15,3366882.375,OK,10/15/18 8:15,325,UNRELIABLE,10/15/18 8:15,67,OK,,,,,,,10/15/18 8:15,2046280,OK,10/15/18 8:15,50157176,OK,10/15/18 8:15,5.880000114,OK,10/15/18 8:15,22,OK,10/15/18 8:15,22,OK,10/15/18 8:15,114797,OK,10/15/18 8:15,758.6319361,OK,10/15/18 8:15,122144008,OK,10/15/18 8:15,0.71299994,OK,10/15/18 8:15,179.211,OK,10/15/18 8:15,469.76,OK,10/15/18 8:15,0,OK,10/15/18 8:15,69,OK,10/15/18 8:15,69.1,OK,10/15/18 8:15,6.73,OK,
10/15/18 8:30,15.83005142,OK,10/15/18 8:30,0,OK,10/15/18 8:30,280573.5313,OK,10/15/18 8:30,65.97691345,OK,10/15/18 8:30,50.14685822,OK,10/15/18 8:30,0,OK,10/15/18 8:30,0,OK,10/15/18 8:30,3366882.375,OK,10/15/18 8:30,325,UNRELIABLE,10/15/18 8:30,65,OK,,,,,,,10/15/18 8:30,2046297,OK,10/15/18 8:30,50157256,OK,10/15/18 8:30,5.860000134,OK,10/15/18 8:30,22,OK,10/15/18 8:30,22,OK,10/15/18 8:30,114797,OK,10/15/18 8:30,669.2559452,OK,10/15/18 8:30,122144008,OK,10/15/18 8:30,0.628999949,OK,10/15/18 8:30,180.523,OK,10/15/18 8:30,470.07,OK,10/15/18 8:30,0,OK,10/15/18 8:30,69,OK,10/15/18 8:30,69.1,OK,10/15/18 8:30,5.9,OK,
10/15/18 8:45,15.48662949,OK,10/15/18 8:45,0,OK,10/15/18 8:45,280573.5313,OK,10/15/18 8:45,65.93856812,OK,10/15/18 8:45,50.45193863,OK,10/15/18 8:45,0,OK,10/15/18 8:45,0,OK,10/15/18 8:45,3366882.375,OK,10/15/18 8:45,325,UNRELIABLE,10/15/18 8:45,74,OK,,,,,,,10/15/18 8:45,2046314,OK,10/15/18 8:45,50157336,OK,10/15/18 8:45,5.840000153,OK,10/15/18 8:45,22,OK,10/15/18 8:45,22,OK,10/15/18 8:45,114797,OK,10/15/18 8:45,757.5679498,OK,10/15/18 8:45,122144008,OK,10/15/18 8:45,0.693999946,OK,10/15/18 8:45,179.968,OK,10/15/18 8:45,470.21,OK,10/15/18 8:45,0,OK,10/15/18 8:45,69,OK,10/15/18 8:45,69.1,OK,10/15/18 8:45,6.7,OK,
10/15/18 9:00,15.24658012,OK,10/15/18 9:00,0,OK,10/15/18 9:00,280573.5313,OK,10/15/18 9:00,65.80714417,OK,10/15/18 9:00,50.56056213,OK,10/15/18 9:00,0,OK,10/15/18 9:00,0,OK,10/15/18 9:00,3366882.375,OK,10/15/18 9:00,325,UNRELIABLE,10/15/18 9:00,75,OK,,,,,,,10/15/18 9:00,2046332,OK,10/15/18 9:00,50157412,OK,10/15/18 9:00,5.900000095,OK,10/15/18 9:00,22,OK,10/15/18 9:00,22,OK,10/15/18 9:00,114797,OK,10/15/18 9:00,981.0079904,OK,10/15/18 9:00,122144008,OK,10/15/18 9:00,0.952999949,OK,10/15/18 9:00,178.97,OK,10/15/18 9:00,471.16,OK,10/15/18 9:00,0,OK,10/15/18 9:00,69,OK,10/15/18 9:00,69.1,OK,10/15/18 9:00,8.73,OK,
10/15/18 9:15,-4.339664459,OK,10/15/18 9:15,0,OK,10/15/18 9:15,280573.5625,OK,10/15/18 9:15,46.40723801,OK,10/15/18 9:15,50.74690247,OK,10/15/18 9:15,432.71855,OK,10/15/18 9:15,0,OK,10/15/18 9:15,3366882.75,OK,10/15/18 9:15,325,UNRELIABLE,10/15/18 9:15,72,OK,,,,,,,10/15/18 9:15,2046350,OK,10/15/18 9:15,50157492,OK,10/15/18 9:15,5.860000134,OK,10/15/18 9:15,22,OK,10/15/18 9:15,22,OK,10/15/18 9:15,114798,OK,10/15/18 9:15,741.607965,OK,10/15/18 9:15,122145072,OK,10/15/18 9:15,0.696999967,OK,10/15/18 9:15,179.718,OK,10/15/18 9:15,470.98,OK,10/15/18 9:15,0,OK,10/15/18 9:15,69,OK,10/15/18 9:15,69.1,OK,10/15/18 9:15,6.57,OK,
10/15/18 9:30,-4.74916029,OK,10/15/18 9:30,0,OK,10/15/18 9:30,280573.5625,OK,10/15/18 9:30,46.75012207,OK,10/15/18 9:30,51.49928284,OK,10/15/18 9:30,422.8298106,OK,10/15/18 9:30,0,OK,10/15/18 9:30,3366882.75,OK,10/15/18 9:30,325,UNRELIABLE,10/15/18 9:30,76,OK,,,,,,,10/15/18 9:30,2046369,OK,10/15/18 9:30,50157572,OK,10/15/18 9:30,5.840000153,OK,10/15/18 9:30,22,OK,10/15/18 9:30,22,OK,10/15/18 9:30,114798,OK,10/15/18 9:30,1132.095884,OK,10/15/18 9:30,122145072,OK,10/15/18 9:30,1.063999891,OK,10/15/18 9:30,178.672,OK,10/15/18 9:30,472.76,OK,10/15/18 9:30,0,OK,10/15/18 9:30,69,OK,10/15/18 9:30,69.1,OK,10/15/18 9:30,9.72,OK,
10/15/18 9:45,-7.751388073,OK,10/15/18 9:45,0,OK,10/15/18 9:45,280573.5625,OK,10/15/18 9:45,44.12488556,OK,10/15/18 9:45,51.87627411,OK,10/15/18 9:45,468.6333308,OK,10/15/18 9:45,0,OK,10/15/18 9:45,3366882.75,OK,10/15/18 9:45,325,UNRELIABLE,10/15/18 9:45,74,OK,,,,,,,10/15/18 9:45,2046387,OK,10/15/18 9:45,50157652,OK,10/15/18 9:45,5.830000401,OK,10/15/18 9:45,22,OK,10/15/18 9:45,22,OK,10/15/18 9:45,114798,OK,10/15/18 9:45,1101.239964,OK,10/15/18 9:45,122145072,OK,10/15/18 9:45,1.034999967,OK,10/15/18 9:45,179.883,OK,10/15/18 9:45,475.62,OK,10/15/18 9:45,0,OK,10/15/18 9:45,69,OK,10/15/18 9:45,69.2,OK,10/15/18 9:45,9.59,OK,
10/15/18 10:00,-6.386054039,OK,10/15/18 10:00,0,OK,10/15/18 10:00,280573.5625,OK,10/15/18 10:00,45.97052002,OK,10/15/18 10:00,52.35657501,OK,10/15/18 10:00,454.3910863,OK,10/15/18 10:00,0,OK,10/15/18 10:00,3366882.75,OK,10/15/18 10:00,325,UNRELIABLE,10/15/18 10:00,84,OK,,,,,,,10/15/18 10:00,2046407,OK,10/15/18 10:00,50157732,OK,10/15/18 10:00,5.840000153,OK,10/15/18 10:00,22,OK,10/15/18 10:00,22,OK,10/15/18 10:00,114798,OK,10/15/18 10:00,774.5919843,OK,10/15/18 10:00,122145072,OK,10/15/18 10:00,0.727999985,OK,10/15/18 10:00,179.702,OK,10/15/18 10:00,477.95,OK,10/15/18 10:00,0,OK,10/15/18 10:00,69,OK,10/15/18 10:00,69.1,OK,10/15/18 10:00,6.92,OK,
10/15/18 10:15,-4.100158215,OK,10/15/18 10:15,0,OK,10/15/18 10:15,280573.5625,OK,10/15/18 10:15,44.45160294,OK,10/15/18 10:15,48.55176163,OK,10/15/18 10:15,457.0818628,OK,10/15/18 10:15,0,OK,10/15/18 10:15,3366882.75,OK,10/15/18 10:15,325,UNRELIABLE,10/15/18 10:15,87,OK,,,,,,,10/15/18 10:15,2046429,OK,10/15/18 10:15,50157816,OK,10/15/18 10:15,5.880000114,OK,10/15/18 10:15,22,OK,10/15/18 10:15,22,OK,10/15/18 10:15,114799,OK,10/15/18 10:15,732.0319614,OK,10/15/18 10:15,122146136,OK,10/15/18 10:15,0.687999964,OK,10/15/18 10:15,179.569,OK,10/15/18 10:15,479.71,OK,10/15/18 10:15,0,OK,10/15/18 10:15,69,OK,10/15/18 10:15,69.2,OK,10/15/18 10:15,6.56,OK,
10/15/18 10:30,2.246532202,OK,10/15/18 10:30,42.57686615,OK,10/15/18 10:30,280575.7188,OK,10/15/18 10:30,45.92503357,OK,10/15/18 10:30,43.67850494,OK,10/15/18 10:30,452.6615921,OK,10/15/18 10:30,510.9223938,OK,10/15/18 10:30,3366908.625,OK,10/15/18 10:30,325,UNRELIABLE,10/15/18 10:30,82,OK,,,,,,,10/15/18 10:30,2046450,OK,10/15/18 10:30,50157896,OK,10/15/18 10:30,5.910000324,OK,10/15/18 10:30,22,OK,10/15/18 10:30,22,OK,10/15/18 10:30,114799,OK,10/15/18 10:30,1260.839939,OK,10/15/18 10:30,122146136,OK,10/15/18 10:30,1.184999943,OK,10/15/18 10:30,173.545,OK,10/15/18 10:30,480.51,OK,10/15/18 10:30,0,OK,10/15/18 10:30,68.8,OK,10/15/18 10:30,69.1,OK,10/15/18 10:30,11.71,OK,
10/15/18 10:45,3.426030636,OK,10/15/18 10:45,66.81872559,OK,10/15/18 10:45,280590.4688,OK,10/15/18 10:45,45.23680115,OK,10/15/18 10:45,41.81076813,OK,10/15/18 10:45,465.5801773,OK,10/15/18 10:45,801.824707,OK,10/15/18 10:45,3367085.625,OK,10/15/18 10:45,325,UNRELIABLE,10/15/18 10:45,79,OK,,,,,,,10/15/18 10:45,2046469,OK,10/15/18 10:45,50157980,OK,10/15/18 10:45,5.900000095,OK,10/15/18 10:45,22,OK,10/15/18 10:45,22,OK,10/15/18 10:45,114799,OK,10/15/18 10:45,2866.415752,OK,10/15/18 10:45,122146136,OK,10/15/18 10:45,2.693999767,OK,10/15/18 10:45,174.511,OK,10/15/18 10:45,481.49,OK,10/15/18 10:45,0,OK,10/15/18 10:45,68.6,OK,10/15/18 10:45,69.1,OK,10/15/18 10:45,26.48,OK,
10/15/18 11:00,3.639826536,OK,10/15/18 11:00,69.29286194,OK,10/15/18 11:00,280606.25,OK,10/15/18 11:00,45.02587891,OK,10/15/18 11:00,41.38605118,OK,10/15/18 11:00,454.4599354,OK,10/15/18 11:00,831.5143433,OK,10/15/18 11:00,3367275,OK,10/15/18 11:00,325,UNRELIABLE,10/15/18 11:00,77,OK,,,,,,,10/15/18 11:00,2046489,OK,10/15/18 11:00,50158064,OK,10/15/18 11:00,5.890000343,OK,10/15/18 11:00,22,OK,10/15/18 11:00,22,OK,10/15/18 11:00,114799,OK,10/15/18 11:00,2254.615955,OK,10/15/18 11:00,122146136,OK,10/15/18 11:00,2.118999958,OK,10/15/18 11:00,175.565,OK,10/15/18 11:00,482.94,OK,10/15/18 11:00,0,OK,10/15/18 11:00,68.8,OK,10/15/18 11:00,69.2,OK,10/15/18 11:00,20.75,OK,
10/15/18 11:15,3.797938824,OK,10/15/18 11:15,75.01148224,OK,10/15/18 11:15,280624.2188,OK,10/15/18 11:15,45.06125259,OK,10/15/18 11:15,41.26331329,OK,10/15/18 11:15,471.4842342,OK,10/15/18 11:15,900.1377869,OK,10/15/18 11:15,3367490.625,OK,10/15/18 11:15,325,UNRELIABLE,10/15/18 11:15,80,OK,,,,,,,10/15/18 11:15,2046509,OK,10/15/18 11:15,50158144,OK,10/15/18 11:15,5.860000134,OK,10/15/18 11:15,22,OK,10/15/18 11:15,22,OK,10/15/18 11:15,114800,OK,10/15/18 11:15,677.7679625,OK,10/15/18 11:15,122147200,OK,10/15/18 11:15,0.644999981,OK,10/15/18 11:15,182.447,OK,10/15/18 11:15,483.12,OK,10/15/18 11:15,0,OK,10/15/18 11:15,69.1,OK,10/15/18 11:15,69.2,OK,10/15/18 11:15,6.01,OK,
10/15/18 11:30,4.177028656,OK,10/15/18 11:30,74.47864532,OK,10/15/18 11:30,280640.25,OK,10/15/18 11:30,45.58007813,OK,10/15/18 11:30,41.40305328,OK,10/15/18 11:30,425.6816254,OK,10/15/18 11:30,893.7437439,OK,10/15/18 11:30,3367683,OK,10/15/18 11:30,325,UNRELIABLE,10/15/18 11:30,80,OK,,,,,,,10/15/18 11:30,2046530,OK,10/15/18 11:30,50158224,OK,10/15/18 11:30,5.920000076,OK,10/15/18 11:30,22,OK,10/15/18 11:30,22,OK,10/15/18 11:30,114800,OK,10/15/18 11:30,589.4559579,OK,10/15/18 11:30,122147200,OK,10/15/18 11:30,0.55399996,OK,10/15/18 11:30,181.533,OK,10/15/18 11:30,482.49,OK,10/15/18 11:30,0,OK,10/15/18 11:30,69.1,OK,10/15/18 11:30,69.2,OK,10/15/18 11:30,5.22,OK,
10/15/18 11:45,5.099115849,OK,10/15/18 11:45,93.71440887,OK,10/15/18 11:45,280664.9688,OK,10/15/18 11:45,46.26398087,OK,10/15/18 11:45,41.16486359,OK,10/15/18 11:45,438.9035045,OK,10/15/18 11:45,1124.572906,OK,10/15/18 11:45,3367979.625,OK,10/15/18 11:45,325,UNRELIABLE,10/15/18 11:45,79,OK,,,,,,,10/15/18 11:45,2046550,OK,10/15/18 11:45,50158304,OK,10/15/18 11:45,5.830000401,OK,10/15/18 11:45,22,OK,10/15/18 11:45,22,OK,10/15/18 11:45,114800,OK,10/15/18 11:45,606.4799924,OK,10/15/18 11:45,122147200,OK,10/15/18 11:45,0.569999993,OK,10/15/18 11:45,178.797,OK,10/15/18 11:45,482.4,OK,10/15/18 11:45,0,OK,10/15/18 11:45,69,OK,10/15/18 11:45,69.2,OK,10/15/18 11:45,5.47,OK,
10/15/18 12:00,4.629148483,OK,10/15/18 12:00,82.21311951,OK,10/15/18 12:00,280685.9375,OK,10/15/18 12:00,45.71287537,OK,10/15/18 12:00,41.08372498,OK,10/15/18 12:00,424.0210128,OK,10/15/18 12:00,986.5574341,OK,10/15/18 12:00,3368231.25,OK,10/15/18 12:00,325,UNRELIABLE,10/15/18 12:00,80,OK,,,,,,,10/15/18 12:00,2046570,OK,10/15/18 12:00,50158384,OK,10/15/18 12:00,5.850000381,OK,10/15/18 12:00,22,OK,10/15/18 12:00,22,OK,10/15/18 12:00,114800,OK,10/15/18 12:00,604.3519564,OK,10/15/18 12:00,122147200,OK,10/15/18 12:00,0.567999959,OK,10/15/18 12:00,173.131,OK,10/15/18 12:00,481.59,OK,10/15/18 12:00,0,OK,10/15/18 12:00,69,OK,10/15/18 12:00,69.1,OK,10/15/18 12:00,5.56,OK,
10/15/18 12:15,3.814872265,OK,10/15/18 12:15,62.84933853,OK,10/15/18 12:15,280704.8438,OK,10/15/18 12:15,44.82112885,OK,10/15/18 12:15,41.0062561,OK,10/15/18 12:15,393.2858278,OK,10/15/18 12:15,754.1920624,OK,10/15/18 12:15,3368458.125,OK,10/15/18 12:15,325,UNRELIABLE,10/15/18 12:15,80,OK,,,,,,,10/15/18 12:15,2046590,OK,10/15/18 12:15,50158464,OK,10/15/18 12:15,5.900000095,OK,10/15/18 12:15,22,OK,10/15/18 12:15,22,OK,10/15/18 12:15,114801,OK,10/15/18 12:15,746.9279599,OK,10/15/18 12:15,122148264,OK,10/15/18 12:15,0.701999962,OK,10/15/18 12:15,177.819,OK,10/15/18 12:15,481.36,OK,10/15/18 12:15,0,OK,10/15/18 12:15,69.1,OK,10/15/18 12:15,69.2,OK,10/15/18 12:15,6.7,OK,
10/15/18 12:30,3.28364706,OK,10/15/18 12:30,56.08891678,OK,10/15/18 12:30,280719.6875,OK,10/15/18 12:30,45.28507614,OK,10/15/18 12:30,42.0014267,OK,10/15/18 12:30,407.7633634,OK,10/15/18 12:30,673.0670013,OK,10/15/18 12:30,3368636.25,OK,10/15/18 12:30,325,UNRELIABLE,10/15/18 12:30,90,OK,,,,,,,10/15/18 12:30,2046611,OK,10/15/18 12:30,50158544,OK,10/15/18 12:30,5.910000324,OK,10/15/18 12:30,22,OK,10/15/18 12:30,22,OK,10/15/18 12:30,114801,OK,10/15/18 12:30,726.7119665,OK,10/15/18 12:30,122148264,OK,10/15/18 12:30,0.682999969,OK,10/15/18 12:30,180.169,OK,10/15/18 12:30,481.44,OK,10/15/18 12:30,0,OK,10/15/18 12:30,69.1,OK,10/15/18 12:30,69.2,OK,10/15/18 12:30,6.41,OK,
10/15/18 12:45,3.529085398,OK,10/15/18 12:45,61.98776245,OK,10/15/18 12:45,280734.4688,OK,10/15/18 12:45,45.34214401,OK,10/15/18 12:45,41.81305695,OK,10/15/18 12:45,419.3063352,OK,10/15/18 12:45,743.8531494,OK,10/15/18 12:45,3368813.625,OK,10/15/18 12:45,325,UNRELIABLE,10/15/18 12:45,77,OK,,,,,,,10/15/18 12:45,2046632,OK,10/15/18 12:45,50158628,OK,10/15/18 12:45,5.830000401,OK,10/15/18 12:45,22,OK,10/15/18 12:45,22,OK,10/15/18 12:45,114801,OK,10/15/18 12:45,600.0959477,OK,10/15/18 12:45,122148264,OK,10/15/18 12:45,0.563999951,OK,10/15/18 12:45,179.151,OK,10/15/18 12:45,481.77,OK,10/15/18 12:45,0,OK,10/15/18 12:45,69,OK,10/15/18 12:45,69.2,OK,10/15/18 12:45,5.42,OK,
