OSU_RTS.MDBUS_C1.030_HDT Time [SNAP],OSU_RTS.MDBUS_C1.030_HDT Value [SNAP],OSU_RTS.MDBUS_C1.030_HDT Status [SNAP],OSU_RTS.MDBUS_C1.030_HHF Time [SNAP],OSU_RTS.MDBUS_C1.030_HHF Value [SNAP],OSU_RTS.MDBUS_C1.030_HHF Status [SNAP],OSU_RTS.MDBUS_C1.030_HHT Time [SNAP],OSU_RTS.MDBUS_C1.030_HHT Value [SNAP],OSU_RTS.MDBUS_C1.030_HHT Status [SNAP],OSU_RTS.MDBUS_C1.030_HMT Time [SNAP],OSU_RTS.MDBUS_C1.030_HMT Value [SNAP],OSU_RTS.MDBUS_C1.030_HMT Status [SNAP],OSU_RTS.MDBUS_C1.030_HRWT Time [SNAP],OSU_RTS.MDBUS_C1.030_HRWT Value [SNAP],OSU_RTS.MDBUS_C1.030_HRWT Status [SNAP],OSU_RTS.MDBUS_C1.030_HSWT Time [SNAP],OSU_RTS.MDBUS_C1.030_HSWT Value [SNAP],OSU_RTS.MDBUS_C1.030_HSWT Status [SNAP],OSU_RTS.MDBUS_C1.030_HVF Time [SNAP],OSU_RTS.MDBUS_C1.030_HVF Value [SNAP],OSU_RTS.MDBUS_C1.030_HVF Status [SNAP],OSU_RTS.MDBUS_E3.030_E01 Time [SNAP],OSU_RTS.MDBUS_E3.030_E01 Value [SNAP],OSU_RTS.MDBUS_E3.030_E01 Status [SNAP],OSU_RTS.MDBUS_E3.030_E02 Time [SNAP],OSU_RTS.MDBUS_E3.030_E02 Value [SNAP],OSU_RTS.MDBUS_E3.030_E02 Status [SNAP],OSU_RTS.MDBUS_H1.030_HDT Time [SNAP],OSU_RTS.MDBUS_H1.030_HDT Value [SNAP],OSU_RTS.MDBUS_H1.030_HDT Status [SNAP],OSU_RTS.MDBUS_H1.030_HHF Time [SNAP],OSU_RTS.MDBUS_H1.030_HHF Value [SNAP],OSU_RTS.MDBUS_H1.030_HHF Status [SNAP],OSU_RTS.MDBUS_H1.030_HHT Time [SNAP],OSU_RTS.MDBUS_H1.030_HHT Value [SNAP],OSU_RTS.MDBUS_H1.030_HHT Status [SNAP],OSU_RTS.MDBUS_H1.030_HMT Time [SNAP],OSU_RTS.MDBUS_H1.030_HMT Value [SNAP],OSU_RTS.MDBUS_H1.030_HMT Status [SNAP],OSU_RTS.MDBUS_H1.030_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.030_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.030_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.030_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.030_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.030_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.030_HVF Time [SNAP],OSU_RTS.MDBUS_H1.030_HVF Value [SNAP],OSU_RTS.MDBUS_H1.030_HVF Status [SNAP],Comments
10/15/18 10:45,6.647148609,OK,10/15/18 10:45,958.1471558,OK,10/15/18 10:45,34295244,OK,10/15/18 10:45,10484821,OK,10/15/18 10:45,149.6955566,OK,10/15/18 10:45,156.3427124,OK,10/15/18 10:45,294.0927307,OK,10/15/18 10:45,260077,OK,10/15/18 10:45,678722,OK,10/15/18 10:45,6.65087986,OK,10/15/18 10:45,958.1471558,OK,10/15/18 10:45,34295244,OK,10/15/18 10:45,10484821,OK,10/15/18 10:45,149.6918945,OK,10/15/18 10:45,156.3427734,OK,10/15/18 10:45,294.0082238,OK,
10/15/18 11:00,6.034644127,OK,10/15/18 11:00,868.1708984,OK,10/15/18 11:00,34295460,OK,10/15/18 11:00,10484857,OK,10/15/18 11:00,150.2674866,OK,10/15/18 11:00,156.302124,OK,10/15/18 11:00,292.6384047,OK,10/15/18 11:00,260099,OK,10/15/18 11:00,678742,OK,10/15/18 11:00,6.036848068,OK,10/15/18 11:00,868.1708984,OK,10/15/18 11:00,34295460,OK,10/15/18 11:00,10484857,OK,10/15/18 11:00,150.2676697,OK,10/15/18 11:00,156.3045044,OK,10/15/18 11:00,293.5028751,OK,
10/15/18 11:15,6.078164101,OK,10/15/18 11:15,876.6726685,OK,10/15/18 11:15,34295680,OK,10/15/18 11:15,10484893,OK,10/15/18 11:15,150.3582458,OK,10/15/18 11:15,156.4364014,OK,10/15/18 11:15,294.1039614,OK,10/15/18 11:15,260121,OK,10/15/18 11:15,678763,OK,10/15/18 11:15,6.078164101,OK,10/15/18 11:15,875.850708,OK,10/15/18 11:15,34295680,OK,10/15/18 11:15,10484893,OK,10/15/18 11:15,150.3582458,OK,10/15/18 11:15,156.4364014,OK,10/15/18 11:15,294.1039614,OK,
10/15/18 11:30,6.095586777,OK,10/15/18 11:30,876.659668,OK,10/15/18 11:30,34295900,OK,10/15/18 11:30,10484929,OK,10/15/18 11:30,150.6261292,OK,10/15/18 11:30,156.7217102,OK,10/15/18 11:30,293.4636491,OK,10/15/18 11:30,260142,OK,10/15/18 11:30,678784,OK,10/15/18 11:30,6.095586777,OK,10/15/18 11:30,876.3338013,OK,10/15/18 11:30,34295900,OK,10/15/18 11:30,10484929,OK,10/15/18 11:30,150.6261292,OK,10/15/18 11:30,156.7217102,OK,10/15/18 11:30,293.4636491,OK,
10/15/18 11:45,6.087512016,OK,10/15/18 11:45,873.1443481,OK,10/15/18 11:45,34296124,OK,10/15/18 11:45,10484965,OK,10/15/18 11:45,151.101181,OK,10/15/18 11:45,157.1886902,OK,10/15/18 11:45,292.847198,OK,10/15/18 11:45,260164,OK,10/15/18 11:45,678805,OK,10/15/18 11:45,6.087090969,OK,10/15/18 11:45,873.1443481,OK,10/15/18 11:45,34296124,OK,10/15/18 11:45,10484965,OK,10/15/18 11:45,151.1018372,OK,10/15/18 11:45,157.1889343,OK,10/15/18 11:45,292.9346997,OK,
10/15/18 12:00,6.040280819,OK,10/15/18 12:00,864.4120483,OK,10/15/18 12:00,34296344,OK,10/15/18 12:00,10485001,OK,10/15/18 12:00,151.1821594,OK,10/15/18 12:00,157.2224426,OK,10/15/18 12:00,292.3190299,OK,10/15/18 12:00,260187,OK,10/15/18 12:00,678825,OK,10/15/18 12:00,6.040280819,OK,10/15/18 12:00,864.4120483,OK,10/15/18 12:00,34296344,OK,10/15/18 12:00,10485001,OK,10/15/18 12:00,151.1821594,OK,10/15/18 12:00,157.2224426,OK,10/15/18 12:00,292.3190299,OK,
10/15/18 12:15,6.184969425,OK,10/15/18 12:15,886.1316528,OK,10/15/18 12:15,34296564,OK,10/15/18 12:15,10485037,OK,10/15/18 12:15,151.2336731,OK,10/15/18 12:15,157.4186401,OK,10/15/18 12:15,292.3939663,OK,10/15/18 12:15,260210,OK,10/15/18 12:15,678846,OK,10/15/18 12:15,6.184437752,OK,10/15/18 12:15,886.1316528,OK,10/15/18 12:15,34296564,OK,10/15/18 12:15,10485037,OK,10/15/18 12:15,151.2331238,OK,10/15/18 12:15,157.4175568,OK,10/15/18 12:15,292.573755,OK,
10/15/18 12:30,6.112917423,OK,10/15/18 12:30,875.6795044,OK,10/15/18 12:30,34296784,OK,10/15/18 12:30,10485073,OK,10/15/18 12:30,151.4570923,OK,10/15/18 12:30,157.5700073,OK,10/15/18 12:30,292.872231,OK,10/15/18 12:30,260233,OK,10/15/18 12:30,678867,OK,10/15/18 12:30,6.106099129,OK,10/15/18 12:30,875.6795044,OK,10/15/18 12:30,34296784,OK,10/15/18 12:30,10485073,OK,10/15/18 12:30,151.4605713,OK,10/15/18 12:30,157.5666809,OK,10/15/18 12:30,292.8543921,OK,
10/15/18 12:45,6.142749786,OK,10/15/18 12:45,883.9660034,OK,10/15/18 12:45,34297008,OK,10/15/18 12:45,10485109,OK,10/15/18 12:45,151.5780334,OK,10/15/18 12:45,157.7207794,OK,10/15/18 12:45,293.8816913,OK,10/15/18 12:45,260256,OK,10/15/18 12:45,678888,OK,10/15/18 12:45,6.144304276,OK,10/15/18 12:45,883.9660034,OK,10/15/18 12:45,34297008,OK,10/15/18 12:45,10485109,OK,10/15/18 12:45,151.5777283,OK,10/15/18 12:45,157.7220459,OK,10/15/18 12:45,293.8559747,OK,
10/15/18 13:00,5.881962776,OK,10/15/18 13:00,846.1306763,OK,10/15/18 13:00,34297228,OK,10/15/18 13:00,10485145,OK,10/15/18 13:00,151.355896,OK,10/15/18 13:00,157.2378693,OK,10/15/18 13:00,293.9090356,OK,10/15/18 13:00,260279,OK,10/15/18 13:00,678908,OK,10/15/18 13:00,5.881962776,OK,10/15/18 13:00,846.1306763,OK,10/15/18 13:00,34297228,OK,10/15/18 13:00,10485145,OK,10/15/18 13:00,151.355896,OK,10/15/18 13:00,157.2378693,OK,10/15/18 13:00,293.9090356,OK,
10/15/18 13:15,6.133753777,OK,10/15/18 13:15,889.2651978,OK,10/15/18 13:15,34297448,OK,10/15/18 13:15,10485181,OK,10/15/18 13:15,151.3924866,OK,10/15/18 13:15,157.5262451,OK,10/15/18 13:15,295.8723561,OK,10/15/18 13:15,260301,OK,10/15/18 13:15,678929,OK,10/15/18 13:15,6.133753777,OK,10/15/18 13:15,889.2651978,OK,10/15/18 13:15,34297448,OK,10/15/18 13:15,10485181,OK,10/15/18 13:15,151.3924866,OK,10/15/18 13:15,157.5262451,OK,10/15/18 13:15,295.8723561,OK,
10/15/18 13:30,6.150119781,OK,10/15/18 13:30,880.6638794,OK,10/15/18 13:30,34297672,OK,10/15/18 13:30,10485217,OK,10/15/18 13:30,151.3520813,OK,10/15/18 13:30,157.5021973,OK,10/15/18 13:30,292.7192332,OK,10/15/18 13:30,260323,OK,10/15/18 13:30,678950,OK,10/15/18 13:30,6.150119781,OK,10/15/18 13:30,881.6151733,OK,10/15/18 13:30,34297672,OK,10/15/18 13:30,10485217,OK,10/15/18 13:30,151.3520813,OK,10/15/18 13:30,157.5021973,OK,10/15/18 13:30,292.7192332,OK,
10/15/18 13:45,6.346482277,OK,10/15/18 13:45,911.0116577,OK,10/15/18 13:45,34297892,OK,10/15/18 13:45,10485253,OK,10/15/18 13:45,151.084137,OK,10/15/18 13:45,157.4306183,OK,10/15/18 13:45,293.1050482,OK,10/15/18 13:45,260345,OK,10/15/18 13:45,678971,OK,10/15/18 13:45,6.345245838,OK,10/15/18 13:45,911.0116577,OK,10/15/18 13:45,34297892,OK,10/15/18 13:45,10485253,OK,10/15/18 13:45,151.084198,OK,10/15/18 13:45,157.4294434,OK,10/15/18 13:45,293.023471,OK,
10/15/18 14:00,6.233669281,OK,10/15/18 14:00,895.4614868,OK,10/15/18 14:00,34298116,OK,10/15/18 14:00,10485289,OK,10/15/18 14:00,151.4290771,OK,10/15/18 14:00,157.6627502,OK,10/15/18 14:00,293.3509515,OK,10/15/18 14:00,260367,OK,10/15/18 14:00,678992,OK,10/15/18 14:00,6.233129501,OK,10/15/18 14:00,895.4614868,OK,10/15/18 14:00,34298116,OK,10/15/18 14:00,10485289,OK,10/15/18 14:00,151.4311523,OK,10/15/18 14:00,157.6642761,OK,10/15/18 14:00,293.4326263,OK,
10/15/18 14:15,6.683102608,OK,10/15/18 14:15,959.3225098,OK,10/15/18 14:15,34298340,OK,10/15/18 14:15,10485325,OK,10/15/18 14:15,150.7685852,OK,10/15/18 14:15,157.4516907,OK,10/15/18 14:15,293.3686602,OK,10/15/18 14:15,260388,OK,10/15/18 14:15,679013,OK,10/15/18 14:15,6.683102608,OK,10/15/18 14:15,959.3225098,OK,10/15/18 14:15,34298340,OK,10/15/18 14:15,10485325,OK,10/15/18 14:15,150.7685852,OK,10/15/18 14:15,157.4516907,OK,10/15/18 14:15,293.3686602,OK,
10/15/18 14:30,6.483243465,OK,10/15/18 14:30,935.3153687,OK,10/15/18 14:30,34298568,OK,10/15/18 14:30,10485360,OK,10/15/18 14:30,151.0742493,OK,10/15/18 14:30,157.5574951,OK,10/15/18 14:30,294.5281561,OK,10/15/18 14:30,260409,OK,10/15/18 14:30,679034,OK,10/15/18 14:30,6.483149529,OK,10/15/18 14:30,934.8769531,OK,10/15/18 14:30,34298568,OK,10/15/18 14:30,10485360,OK,10/15/18 14:30,151.0743103,OK,10/15/18 14:30,157.5574646,OK,10/15/18 14:30,294.594173,OK,
10/15/18 14:45,6.489483356,OK,10/15/18 14:45,934.7470703,OK,10/15/18 14:45,34298800,OK,10/15/18 14:45,10485396,OK,10/15/18 14:45,151.4638519,OK,10/15/18 14:45,157.9533386,OK,10/15/18 14:45,294.1924397,OK,10/15/18 14:45,260430,OK,10/15/18 14:45,679054,OK,10/15/18 14:45,6.493294716,OK,10/15/18 14:45,934.7470703,OK,10/15/18 14:45,34298800,OK,10/15/18 14:45,10485396,OK,10/15/18 14:45,151.4631348,OK,10/15/18 14:45,157.9564209,OK,10/15/18 14:45,294.0081587,OK,
10/15/18 15:00,6.164732933,OK,10/15/18 15:00,887.4580688,OK,10/15/18 15:00,34299028,OK,10/15/18 15:00,10485432,OK,10/15/18 15:00,151.6585388,OK,10/15/18 15:00,157.8232727,OK,10/15/18 15:00,293.99351,OK,10/15/18 15:00,260451,OK,10/15/18 15:00,679075,OK,10/15/18 15:00,6.164732933,OK,10/15/18 15:00,887.4580688,OK,10/15/18 15:00,34299028,OK,10/15/18 15:00,10485432,OK,10/15/18 15:00,151.6585388,OK,10/15/18 15:00,157.8232727,OK,10/15/18 15:00,293.99351,OK,
10/15/18 15:15,6.715879917,OK,10/15/18 15:15,969.7880859,OK,10/15/18 15:15,34299252,OK,10/15/18 15:15,10485468,OK,10/15/18 15:15,151.1950073,OK,10/15/18 15:15,157.9108887,OK,10/15/18 15:15,294.9076233,OK,10/15/18 15:15,260472,OK,10/15/18 15:15,679096,OK,10/15/18 15:15,6.715879917,OK,10/15/18 15:15,969.111084,OK,10/15/18 15:15,34299252,OK,10/15/18 15:15,10485468,OK,10/15/18 15:15,151.1950073,OK,10/15/18 15:15,157.9108887,OK,10/15/18 15:15,294.9076233,OK,
10/15/18 15:30,6.289349079,OK,10/15/18 15:30,902.7012939,OK,10/15/18 15:30,34299480,OK,10/15/18 15:30,10485504,OK,10/15/18 15:30,151.602478,OK,10/15/18 15:30,157.8918152,OK,10/15/18 15:30,293.1337271,OK,10/15/18 15:30,260493,OK,10/15/18 15:30,679117,OK,10/15/18 15:30,6.289349079,OK,10/15/18 15:30,902.4467163,OK,10/15/18 15:30,34299480,OK,10/15/18 15:30,10485504,OK,10/15/18 15:30,151.602478,OK,10/15/18 15:30,157.8918152,OK,10/15/18 15:30,293.1337271,OK,
10/15/18 15:45,6.557658195,OK,10/15/18 15:45,944.3597412,OK,10/15/18 15:45,34299712,OK,10/15/18 15:45,10485540,OK,10/15/18 15:45,151.8468781,OK,10/15/18 15:45,158.404541,OK,10/15/18 15:45,294.2371021,OK,10/15/18 15:45,260513,OK,10/15/18 15:45,679138,OK,10/15/18 15:45,6.558721066,OK,10/15/18 15:45,944.5599976,OK,10/15/18 15:45,34299712,OK,10/15/18 15:45,10485540,OK,10/15/18 15:45,151.8468018,OK,10/15/18 15:45,158.4055176,OK,10/15/18 15:45,294.2175053,OK,
10/15/18 16:00,6.039312363,OK,10/15/18 16:00,873.5239868,OK,10/15/18 16:00,34299944,OK,10/15/18 16:00,10485576,OK,10/15/18 16:00,151.792984,OK,10/15/18 16:00,157.8322906,OK,10/15/18 16:00,295.4030434,OK,10/15/18 16:00,260532,OK,10/15/18 16:00,679158,OK,10/15/18 16:00,6.039312363,OK,10/15/18 16:00,873.5239868,OK,10/15/18 16:00,34299944,OK,10/15/18 16:00,10485576,OK,10/15/18 16:00,151.792984,OK,10/15/18 16:00,157.8322906,OK,10/15/18 16:00,295.4030434,OK,
10/15/18 16:15,6.417719364,OK,10/15/18 16:15,920.2952881,OK,10/15/18 16:15,34300176,OK,10/15/18 16:15,10485612,OK,10/15/18 16:15,151.965332,OK,10/15/18 16:15,158.3830566,OK,10/15/18 16:15,293.0094408,OK,10/15/18 16:15,260552,OK,10/15/18 16:15,679179,OK,10/15/18 16:15,6.417719364,OK,10/15/18 16:15,920.2952881,OK,10/15/18 16:15,34300176,OK,10/15/18 16:15,10485612,OK,10/15/18 16:15,151.965332,OK,10/15/18 16:15,158.3830566,OK,10/15/18 16:15,293.0094408,OK,
10/15/18 16:30,6.321248531,OK,10/15/18 16:30,903.1806641,OK,10/15/18 16:30,34300408,OK,10/15/18 16:30,10485648,OK,10/15/18 16:30,151.624588,OK,10/15/18 16:30,157.9458313,OK,10/15/18 16:30,291.9828578,OK,10/15/18 16:30,260572,OK,10/15/18 16:30,679200,OK,10/15/18 16:30,6.321248531,OK,10/15/18 16:30,903.6985474,OK,10/15/18 16:30,34300408,OK,10/15/18 16:30,10485648,OK,10/15/18 16:30,151.624588,OK,10/15/18 16:30,157.9458313,OK,10/15/18 16:30,291.9828578,OK,
10/15/18 16:45,6.59303093,OK,10/15/18 16:45,941.6995239,OK,10/15/18 16:45,34300644,OK,10/15/18 16:45,10485684,OK,10/15/18 16:45,151.81427,OK,10/15/18 16:45,158.4073029,OK,10/15/18 16:45,291.7714603,OK,10/15/18 16:45,260591,OK,10/15/18 16:45,679221,OK,10/15/18 16:45,6.59303093,OK,10/15/18 16:45,942.0913696,OK,10/15/18 16:45,34300644,OK,10/15/18 16:45,10485684,OK,10/15/18 16:45,151.81427,OK,10/15/18 16:45,158.4073029,OK,10/15/18 16:45,291.7714603,OK,
10/15/18 17:00,6.94351387,OK,10/15/18 17:00,999.2163086,OK,10/15/18 17:00,34300880,OK,10/15/18 17:00,10485720,OK,10/15/18 17:00,151.7555237,OK,10/15/18 17:00,158.6990356,OK,10/15/18 17:00,293.7649898,OK,10/15/18 17:00,260609,OK,10/15/18 17:00,679242,OK,10/15/18 17:00,6.939365387,OK,10/15/18 17:00,999.2163086,OK,10/15/18 17:00,34300880,OK,10/15/18 17:00,10485720,OK,10/15/18 17:00,151.7562256,OK,10/15/18 17:00,158.6955872,OK,10/15/18 17:00,294.1684809,OK,
10/15/18 17:15,6.733136177,OK,10/15/18 17:15,975.7387085,OK,10/15/18 17:15,34301116,OK,10/15/18 17:15,10485756,OK,10/15/18 17:15,151.8601685,OK,10/15/18 17:15,158.5932922,OK,10/15/18 17:15,295.9027278,OK,10/15/18 17:15,260625,OK,10/15/18 17:15,679263,OK,10/15/18 17:15,6.733136177,OK,10/15/18 17:15,975.2611694,OK,10/15/18 17:15,34301116,OK,10/15/18 17:15,10485756,OK,10/15/18 17:15,151.8601685,OK,10/15/18 17:15,158.5932922,OK,10/15/18 17:15,295.9027278,OK,
10/15/18 17:30,6.7251544,OK,10/15/18 17:30,967.6488647,OK,10/15/18 17:30,34301360,OK,10/15/18 17:30,10485792,OK,10/15/18 17:30,152.0687561,OK,10/15/18 17:30,158.7939148,OK,10/15/18 17:30,293.7658036,OK,10/15/18 17:30,260640,OK,10/15/18 17:30,679283,OK,10/15/18 17:30,6.724204063,OK,10/15/18 17:30,967.6488647,OK,10/15/18 17:30,34301360,OK,10/15/18 17:30,10485792,OK,10/15/18 17:30,152.0671387,OK,10/15/18 17:30,158.7913513,OK,10/15/18 17:30,294.009591,OK,
10/15/18 17:45,6.720866203,OK,10/15/18 17:45,968.9450073,OK,10/15/18 17:45,34301600,OK,10/15/18 17:45,10485828,OK,10/15/18 17:45,151.9452972,OK,10/15/18 17:45,158.666153,OK,10/15/18 17:45,294.4150353,OK,10/15/18 17:45,260654,OK,10/15/18 17:45,679304,OK,10/15/18 17:45,6.720866203,OK,10/15/18 17:45,968.5563965,OK,10/15/18 17:45,34301600,OK,10/15/18 17:45,10485828,OK,10/15/18 17:45,151.9452972,OK,10/15/18 17:45,158.666153,OK,10/15/18 17:45,294.4150353,OK,
10/15/18 18:00,6.797883034,OK,10/15/18 18:00,975.2694092,OK,10/15/18 18:00,34301844,OK,10/15/18 18:00,10485864,OK,10/15/18 18:00,152.1481628,OK,10/15/18 18:00,158.9460449,OK,10/15/18 18:00,293.3250721,OK,10/15/18 18:00,260668,OK,10/15/18 18:00,679325,OK,10/15/18 18:00,6.797883034,OK,10/15/18 18:00,975.2694092,OK,10/15/18 18:00,34301844,OK,10/15/18 18:00,10485864,OK,10/15/18 18:00,152.1481628,OK,10/15/18 18:00,158.9460449,OK,10/15/18 18:00,293.3250721,OK,
10/15/18 18:15,6.908863544,OK,10/15/18 18:15,997.239502,OK,10/15/18 18:15,34302092,OK,10/15/18 18:15,10485900,OK,10/15/18 18:15,152.3002319,OK,10/15/18 18:15,159.2090912,OK,10/15/18 18:15,295.0449633,OK,10/15/18 18:15,260682,OK,10/15/18 18:15,679346,OK,10/15/18 18:15,6.908863544,OK,10/15/18 18:15,997.239502,OK,10/15/18 18:15,34302092,OK,10/15/18 18:15,10485900,OK,10/15/18 18:15,152.3002319,OK,10/15/18 18:15,159.2090912,OK,10/15/18 18:15,295.0449633,OK,
10/15/18 18:30,7.041247845,OK,10/15/18 18:30,1012.266785,OK,10/15/18 18:30,34302344,OK,10/15/18 18:30,10485936,OK,10/15/18 18:30,152.5746765,OK,10/15/18 18:30,159.615921,OK,10/15/18 18:30,293.6794412,OK,10/15/18 18:30,260695,OK,10/15/18 18:30,679366,OK,10/15/18 18:30,7.041247845,OK,10/15/18 18:30,1012.266785,OK,10/15/18 18:30,34302344,OK,10/15/18 18:30,10485936,OK,10/15/18 18:30,152.5746765,OK,10/15/18 18:30,159.615921,OK,10/15/18 18:30,293.6794412,OK,
10/15/18 18:45,7.256937504,OK,10/15/18 18:45,1044.053589,OK,10/15/18 18:45,34302600,OK,10/15/18 18:45,10485972,OK,10/15/18 18:45,152.6173553,OK,10/15/18 18:45,159.8742981,OK,10/15/18 18:45,294.1307848,OK,10/15/18 18:45,260708,OK,10/15/18 18:45,679387,OK,10/15/18 18:45,7.254979134,OK,10/15/18 18:45,1044.053589,OK,10/15/18 18:45,34302600,OK,10/15/18 18:45,10485972,OK,10/15/18 18:45,152.6194153,OK,10/15/18 18:45,159.8743896,OK,10/15/18 18:45,294.1411692,OK,
10/15/18 19:00,7.412409782,OK,10/15/18 19:00,1061.208008,OK,10/15/18 19:00,34302860,OK,10/15/18 19:00,10486007,OK,10/15/18 19:00,152.8304443,OK,10/15/18 19:00,160.2428589,OK,10/15/18 19:00,292.7688761,OK,10/15/18 19:00,260721,OK,10/15/18 19:00,679408,OK,10/15/18 19:00,7.412409782,OK,10/15/18 19:00,1061.208008,OK,10/15/18 19:00,34302860,OK,10/15/18 19:00,10486007,OK,10/15/18 19:00,152.8304443,OK,10/15/18 19:00,160.2428589,OK,10/15/18 19:00,292.7688761,OK,
10/15/18 19:15,7.345730782,OK,10/15/18 19:15,1055.398438,OK,10/15/18 19:15,34303124,OK,10/15/18 19:15,10486043,OK,10/15/18 19:15,153.0223541,OK,10/15/18 19:15,160.3680725,OK,10/15/18 19:15,293.7227689,OK,10/15/18 19:15,260735,OK,10/15/18 19:15,679429,OK,10/15/18 19:15,7.344236851,OK,10/15/18 19:15,1055.398438,OK,10/15/18 19:15,34303124,OK,10/15/18 19:15,10486043,OK,10/15/18 19:15,153.024353,OK,10/15/18 19:15,160.368576,OK,10/15/18 19:15,293.8775246,OK,
10/15/18 19:30,7.474980831,OK,10/15/18 19:30,1073.525391,OK,10/15/18 19:30,34303392,OK,10/15/18 19:30,10486079,OK,10/15/18 19:30,153.2700195,OK,10/15/18 19:30,160.7450104,OK,10/15/18 19:30,293.5815226,OK,10/15/18 19:30,260748,OK,10/15/18 19:30,679449,OK,10/15/18 19:30,7.474980831,OK,10/15/18 19:30,1073.321533,OK,10/15/18 19:30,34303392,OK,10/15/18 19:30,10486079,OK,10/15/18 19:30,153.2700195,OK,10/15/18 19:30,160.7450104,OK,10/15/18 19:30,293.5815226,OK,
10/15/18 19:45,7.493951797,OK,10/15/18 19:45,1071.9104,OK,10/15/18 19:45,34303660,OK,10/15/18 19:45,10486115,OK,10/15/18 19:45,153.4605713,OK,10/15/18 19:45,160.9545135,OK,10/15/18 19:45,292.7258739,OK,10/15/18 19:45,260761,OK,10/15/18 19:45,679470,OK,10/15/18 19:45,7.493951797,OK,10/15/18 19:45,1071.9104,OK,10/15/18 19:45,34303660,OK,10/15/18 19:45,10486115,OK,10/15/18 19:45,153.4605713,OK,10/15/18 19:45,160.9545135,OK,10/15/18 19:45,292.7258739,OK,
10/15/18 20:00,7.466162682,OK,10/15/18 20:00,1076.000244,OK,10/15/18 20:00,34303928,OK,10/15/18 20:00,10486151,OK,10/15/18 20:00,153.631897,OK,10/15/18 20:00,161.098053,OK,10/15/18 20:00,294.5485341,OK,10/15/18 20:00,260774,OK,10/15/18 20:00,679491,OK,10/15/18 20:00,7.46894598,OK,10/15/18 20:00,1076.000244,OK,10/15/18 20:00,34303928,OK,10/15/18 20:00,10486151,OK,10/15/18 20:00,153.6304474,OK,10/15/18 20:00,161.0993958,OK,10/15/18 20:00,294.5857093,OK,
10/15/18 20:15,7.582843304,OK,10/15/18 20:15,1089.870117,OK,10/15/18 20:15,34304200,OK,10/15/18 20:15,10486187,OK,10/15/18 20:15,153.7380981,OK,10/15/18 20:15,161.3209534,OK,10/15/18 20:15,293.9220893,OK,10/15/18 20:15,260787,OK,10/15/18 20:15,679511,OK,10/15/18 20:15,7.577226639,OK,10/15/18 20:15,1089.870117,OK,10/15/18 20:15,34304200,OK,10/15/18 20:15,10486187,OK,10/15/18 20:15,153.7423096,OK,10/15/18 20:15,161.3195496,OK,10/15/18 20:15,293.4682716,OK,
10/15/18 20:30,7.493902206,OK,10/15/18 20:30,1070.65332,OK,10/15/18 20:30,34304472,OK,10/15/18 20:30,10486223,OK,10/15/18 20:30,153.9028931,OK,10/15/18 20:30,161.3967896,OK,10/15/18 20:30,292.3831587,OK,10/15/18 20:30,260799,OK,10/15/18 20:30,679532,OK,10/15/18 20:30,7.494091034,OK,10/15/18 20:30,1070.65332,OK,10/15/18 20:30,34304472,OK,10/15/18 20:30,10486223,OK,10/15/18 20:30,153.9022827,OK,10/15/18 20:30,161.3963623,OK,10/15/18 20:30,292.1662273,OK,
10/15/18 20:45,7.466155052,OK,10/15/18 20:45,1070.397095,OK,10/15/18 20:45,34304744,OK,10/15/18 20:45,10486259,OK,10/15/18 20:45,154.2166595,OK,10/15/18 20:45,161.6828156,OK,10/15/18 20:45,293.0726257,OK,10/15/18 20:45,260812,OK,10/15/18 20:45,679552,OK,10/15/18 20:45,7.468198776,OK,10/15/18 20:45,1070.397095,OK,10/15/18 20:45,34304744,OK,10/15/18 20:45,10486259,OK,10/15/18 20:45,154.2145691,OK,10/15/18 20:45,161.6827698,OK,10/15/18 20:45,293.1360058,OK,
10/15/18 21:00,7.385900497,OK,10/15/18 21:00,1060.051636,OK,10/15/18 21:00,34305008,OK,10/15/18 21:00,10486295,OK,10/15/18 21:00,154.2652588,OK,10/15/18 21:00,161.6511688,OK,10/15/18 21:00,293.5347117,OK,10/15/18 21:00,260825,OK,10/15/18 21:00,679573,OK,10/15/18 21:00,7.392771721,OK,10/15/18 21:00,1060.051636,OK,10/15/18 21:00,34305008,OK,10/15/18 21:00,10486295,OK,10/15/18 21:00,154.2623901,OK,10/15/18 21:00,161.6551514,OK,10/15/18 21:00,293.4441826,OK,
10/15/18 21:15,7.456390381,OK,10/15/18 21:15,1064.810547,OK,10/15/18 21:15,34305280,OK,10/15/18 21:15,10486330,OK,10/15/18 21:15,154.342865,OK,10/15/18 21:15,161.7992554,OK,10/15/18 21:15,292.079279,OK,10/15/18 21:15,260838,OK,10/15/18 21:15,679594,OK,10/15/18 21:15,7.456390381,OK,10/15/18 21:15,1064.356079,OK,10/15/18 21:15,34305280,OK,10/15/18 21:15,10486330,OK,10/15/18 21:15,154.342865,OK,10/15/18 21:15,161.7992554,OK,10/15/18 21:15,292.079279,OK,
