OSU_RTS.MDBUS_RH.099_CDT Time [SNAP],OSU_RTS.MDBUS_RH.099_CDT Value [SNAP],OSU_RTS.MDBUS_RH.099_CDT Status [SNAP],OSU_RTS.MDBUS_RH.099_CHF Time [SNAP],OSU_RTS.MDBUS_RH.099_CHF Value [SNAP],OSU_RTS.MDBUS_RH.099_CHF Status [SNAP],OSU_RTS.MDBUS_RH.099_CHT Time [SNAP],OSU_RTS.MDBUS_RH.099_CHT Value [SNAP],OSU_RTS.MDBUS_RH.099_CHT Status [SNAP],OSU_RTS.MDBUS_RH.099_CRT Time [SNAP],OSU_RTS.MDBUS_RH.099_CRT Value [SNAP],OSU_RTS.MDBUS_RH.099_CRT Status [SNAP],OSU_RTS.MDBUS_RH.099_CST Time [SNAP],OSU_RTS.MDBUS_RH.099_CST Value [SNAP],OSU_RTS.MDBUS_RH.099_CST Status [SNAP],OSU_RTS.MDBUS_RH.099_CVF Time [SNAP],OSU_RTS.MDBUS_RH.099_CVF Value [SNAP],OSU_RTS.MDBUS_RH.099_CVF Status [SNAP],OSU_RTS.MDBUS_RH.099_DCT Time [SNAP],OSU_RTS.MDBUS_RH.099_DCT Value [SNAP],OSU_RTS.MDBUS_RH.099_DCT Status [SNAP],OSU_RTS.MDBUS_RH.099_DHDT Time [SNAP],OSU_RTS.MDBUS_RH.099_DHDT Value [SNAP],OSU_RTS.MDBUS_RH.099_DHDT Status [SNAP],OSU_RTS.MDBUS_RH.099_DHHF Time [SNAP],OSU_RTS.MDBUS_RH.099_DHHF Value [SNAP],OSU_RTS.MDBUS_RH.099_DHHF Status [SNAP],OSU_RTS.MDBUS_RH.099_DHHT Time [SNAP],OSU_RTS.MDBUS_RH.099_DHHT Value [SNAP],OSU_RTS.MDBUS_RH.099_DHHT Status [SNAP],OSU_RTS.MDBUS_RH.099_DHRT Time [SNAP],OSU_RTS.MDBUS_RH.099_DHRT Value [SNAP],OSU_RTS.MDBUS_RH.099_DHRT Status [SNAP],OSU_RTS.MDBUS_RH.099_DHST Time [SNAP],OSU_RTS.MDBUS_RH.099_DHST Value [SNAP],OSU_RTS.MDBUS_RH.099_DHST Status [SNAP],OSU_RTS.MDBUS_RH.099_DHVF Time [SNAP],OSU_RTS.MDBUS_RH.099_DHVF Value [SNAP],OSU_RTS.MDBUS_RH.099_DHVF Status [SNAP],OSU_RTS.MDBUS_RH.099_DLDT Time [SNAP],OSU_RTS.MDBUS_RH.099_DLDT Value [SNAP],OSU_RTS.MDBUS_RH.099_DLDT Status [SNAP],OSU_RTS.MDBUS_RH.099_DLHF Time [SNAP],OSU_RTS.MDBUS_RH.099_DLHF Value [SNAP],OSU_RTS.MDBUS_RH.099_DLHF Status [SNAP],OSU_RTS.MDBUS_RH.099_DLHT Time [SNAP],OSU_RTS.MDBUS_RH.099_DLHT Value [SNAP],OSU_RTS.MDBUS_RH.099_DLHT Status [SNAP],OSU_RTS.MDBUS_RH.099_DLRT Time [SNAP],OSU_RTS.MDBUS_RH.099_DLRT Value [SNAP],OSU_RTS.MDBUS_RH.099_DLRT Status [SNAP],OSU_RTS.MDBUS_RH.099_DLST Time [SNAP],OSU_RTS.MDBUS_RH.099_DLST Value [SNAP],OSU_RTS.MDBUS_RH.099_DLST Status [SNAP],OSU_RTS.MDBUS_RH.099_DLVF Time [SNAP],OSU_RTS.MDBUS_RH.099_DLVF Value [SNAP],OSU_RTS.MDBUS_RH.099_DLVF Status [SNAP],OSU_RTS.MDBUS_RH.099_EC Time [SNAP],OSU_RTS.MDBUS_RH.099_EC Value [SNAP],OSU_RTS.MDBUS_RH.099_EC Status [SNAP],OSU_RTS.MDBUS_RH.099_HDT Time [SNAP],OSU_RTS.MDBUS_RH.099_HDT Value [SNAP],OSU_RTS.MDBUS_RH.099_HDT Status [SNAP],OSU_RTS.MDBUS_RH.099_HF Time [SNAP],OSU_RTS.MDBUS_RH.099_HF Value [SNAP],OSU_RTS.MDBUS_RH.099_HF Status [SNAP],OSU_RTS.MDBUS_RH.099_HGT Time [SNAP],OSU_RTS.MDBUS_RH.099_HGT Value [SNAP],OSU_RTS.MDBUS_RH.099_HGT Status [SNAP],OSU_RTS.MDBUS_RH.099_HHF Time [SNAP],OSU_RTS.MDBUS_RH.099_HHF Value [SNAP],OSU_RTS.MDBUS_RH.099_HHF Status [SNAP],OSU_RTS.MDBUS_RH.099_HHT Time [SNAP],OSU_RTS.MDBUS_RH.099_HHT Value [SNAP],OSU_RTS.MDBUS_RH.099_HHT Status [SNAP],OSU_RTS.MDBUS_RH.099_HRT Time [SNAP],OSU_RTS.MDBUS_RH.099_HRT Value [SNAP],OSU_RTS.MDBUS_RH.099_HRT Status [SNAP],OSU_RTS.MDBUS_RH.099_HST Time [SNAP],OSU_RTS.MDBUS_RH.099_HST Value [SNAP],OSU_RTS.MDBUS_RH.099_HST Status [SNAP],OSU_RTS.MDBUS_RH.099_HVF Time [SNAP],OSU_RTS.MDBUS_RH.099_HVF Value [SNAP],OSU_RTS.MDBUS_RH.099_HVF Status [SNAP],OSU_RTS.MDBUS_RH.099_SC Time [SNAP],OSU_RTS.MDBUS_RH.099_SC Value [SNAP],OSU_RTS.MDBUS_RH.099_SC Status [SNAP],OSU_RTS.MDBUS_RH.099_SF Time [SNAP],OSU_RTS.MDBUS_RH.099_SF Value [SNAP],OSU_RTS.MDBUS_RH.099_SF Status [SNAP],OSU_RTS.MDBUS_RH.099_SHF Time [SNAP],OSU_RTS.MDBUS_RH.099_SHF Value [SNAP],OSU_RTS.MDBUS_RH.099_SHF Status [SNAP],OSU_RTS.MDBUS_RH.099_SHT Time [SNAP],OSU_RTS.MDBUS_RH.099_SHT Value [SNAP],OSU_RTS.MDBUS_RH.099_SHT Status [SNAP],OSU_RTS.MDBUS_RH.099_SP Time [SNAP],OSU_RTS.MDBUS_RH.099_SP Value [SNAP],OSU_RTS.MDBUS_RH.099_SP Status [SNAP],OSU_RTS.MDBUS_RH.099_ST Time [SNAP],OSU_RTS.MDBUS_RH.099_ST Value [SNAP],OSU_RTS.MDBUS_RH.099_ST Status [SNAP],Comments
10/15/18 4:15,1.49672842,OK,10/15/18 4:15,6.830299377,OK,10/15/18 4:15,1033511.188,OK,10/15/18 4:15,65.29285431,OK,10/15/18 4:15,63.79612732,OK,10/15/18 4:15,109.5762556,OK,10/15/18 4:15,924990,OK,10/15/18 4:15,61.60930634,OK,10/15/18 4:15,0,OK,10/15/18 4:15,1563416.875,OK,10/15/18 4:15,78.58992004,OK,10/15/18 4:15,140.1992188,OK,10/15/18 4:15,0,OK,10/15/18 4:15,55.47078705,OK,10/15/18 4:15,0,OK,10/15/18 4:15,1115770.5,OK,10/15/18 4:15,77.60723877,OK,10/15/18 4:15,133.0780334,OK,10/15/18 4:15,0,OUT OF RANGE,10/15/18 4:15,4235049,OK,10/15/18 4:15,-0.207595825,OK,10/15/18 4:15,81.96359253,OK,10/15/18 4:15,12402134.25,OK,10/15/18 4:15,0,OK,10/15/18 4:15,13767163,OK,10/15/18 4:15,93.19444275,OK,10/15/18 4:15,92.98684692,OK,10/15/18 4:15,256.8583434,OK,10/15/18 4:15,17833.03516,OK,10/15/18 4:15,0.243736603,OK,10/15/18 4:15,298.4292908,OK,10/15/18 4:15,22301416,OK,10/15/18 4:15,179.5259247,OK,10/15/18 4:15,421.8375854,OK,
10/15/18 4:30,1.425731301,OK,10/15/18 4:30,6.484302998,OK,10/15/18 4:30,1033512.875,OK,10/15/18 4:30,65.8250885,OK,10/15/18 4:30,64.39936066,OK,10/15/18 4:30,109.212316,OK,10/15/18 4:30,924990,OK,10/15/18 4:30,64.64966583,OK,10/15/18 4:30,0,OK,10/15/18 4:30,1563417.375,OK,10/15/18 4:30,78.85987091,OK,10/15/18 4:30,143.5095367,OK,10/15/18 4:30,0,OK,10/15/18 4:30,54.67000198,OK,10/15/18 4:30,5.934514999,OK,10/15/18 4:30,1115771,OK,10/15/18 4:30,78.27839661,OK,10/15/18 4:30,132.9483948,OK,10/15/18 4:30,0.220406283,OK,10/15/18 4:30,4235072,OK,10/15/18 4:30,1.0749228,OK,10/15/18 4:30,77.81163597,OK,10/15/18 4:30,12402154.5,OK,10/15/18 4:30,134.5478058,OK,10/15/18 4:30,13767172,OK,10/15/18 4:30,92.24737549,OK,10/15/18 4:30,93.32230377,OK,10/15/18 4:30,251.7229543,OK,10/15/18 4:30,17833.10742,OK,10/15/18 4:30,0.221795303,OK,10/15/18 4:30,271.5532837,OK,10/15/18 4:30,22301504,OK,10/15/18 4:30,180.2550354,OK,10/15/18 4:30,421.9563904,OK,
10/15/18 4:45,1.313089848,OK,10/15/18 4:45,5.997922897,OK,10/15/18 4:45,1033514.438,OK,10/15/18 4:45,66.23399353,OK,10/15/18 4:45,64.92089844,OK,10/15/18 4:45,109.8426265,OK,10/15/18 4:45,924990,OK,10/15/18 4:45,63.99940872,OK,10/15/18 4:45,0,OK,10/15/18 4:45,1563417.75,OK,10/15/18 4:45,79.182724,OK,10/15/18 4:45,143.1821289,OK,10/15/18 4:45,0,OK,10/15/18 4:45,53.82378006,OK,10/15/18 4:45,0,OK,10/15/18 4:45,1115771.125,OK,10/15/18 4:45,78.98587036,OK,10/15/18 4:45,132.8096466,OK,10/15/18 4:45,0,OUT OF RANGE,10/15/18 4:45,4235095,OK,10/15/18 4:45,5.601341724,OK,10/15/18 4:45,72.07420349,OK,10/15/18 4:45,12402173.25,OK,10/15/18 4:45,695.4001465,OK,10/15/18 4:45,13767235,OK,10/15/18 4:45,92.43029785,OK,10/15/18 4:45,98.03163147,OK,10/15/18 4:45,250.1327369,OK,10/15/18 4:45,17833.17578,OK,10/15/18 4:45,0.226172989,OK,10/15/18 4:45,277.6290588,OK,10/15/18 4:45,22301588,OK,10/15/18 4:45,179.7818146,OK,10/15/18 4:45,427.0626831,OK,
10/15/18 5:00,1.231252789,OK,10/15/18 5:00,5.599392414,OK,10/15/18 5:00,1033515.875,OK,10/15/18 5:00,66.7223587,OK,10/15/18 5:00,65.49110413,OK,10/15/18 5:00,109.2159457,OK,10/15/18 5:00,925000,OK,10/15/18 5:00,62.80709076,OK,10/15/18 5:00,0,OK,10/15/18 5:00,1563423.875,OK,10/15/18 5:00,77.23344421,OK,10/15/18 5:00,140.0405273,OK,10/15/18 5:00,0,OK,10/15/18 5:00,53.04418945,OK,10/15/18 5:00,0,OK,10/15/18 5:00,1115771.125,OK,10/15/18 5:00,80.22784424,OK,10/15/18 5:00,133.2720337,OK,10/15/18 5:00,0,OUT OF RANGE,10/15/18 5:00,4235118,OK,10/15/18 5:00,6.144514084,OK,10/15/18 5:00,67.19270897,OK,10/15/18 5:00,12402190.5,OK,10/15/18 5:00,764.237793,OK,10/15/18 5:00,13767437,OK,10/15/18 5:00,96.41296387,OK,10/15/18 5:00,102.5574722,OK,10/15/18 5:00,250.9031625,OK,10/15/18 5:00,17833.25586,OK,10/15/18 5:00,0.284993561,OK,10/15/18 5:00,350.6637573,OK,10/15/18 5:00,22301684,OK,10/15/18 5:00,181.7075348,OK,10/15/18 5:00,432.3991089,OK,
10/15/18 5:15,1.225989103,OK,10/15/18 5:15,5.58236599,OK,10/15/18 5:15,1033517.25,OK,10/15/18 5:15,67.15634155,OK,10/15/18 5:15,65.93035126,OK,10/15/18 5:15,109.3560038,OK,10/15/18 5:15,925000,OK,10/15/18 5:15,63.74693298,OK,10/15/18 5:15,0,OK,10/15/18 5:15,1563425.75,OK,10/15/18 5:15,77.31608582,OK,10/15/18 5:15,141.0630188,OK,10/15/18 5:15,0,OK,10/15/18 5:15,52.93039703,OK,10/15/18 5:15,0,OK,10/15/18 5:15,1115772.125,OK,10/15/18 5:15,80.36364746,OK,10/15/18 5:15,133.2940521,OK,10/15/18 5:15,0,OUT OF RANGE,10/15/18 5:15,4235142,OK,10/15/18 5:15,1.668275833,OK,10/15/18 5:15,66.98839188,OK,10/15/18 5:15,12402207,OK,10/15/18 5:15,214.1740875,OK,10/15/18 5:15,13767643,OK,10/15/18 5:15,100.9451447,OK,10/15/18 5:15,102.6134186,OK,10/15/18 5:15,258.8334806,OK,10/15/18 5:15,17833.33203,OK,10/15/18 5:15,0.25739447,OK,10/15/18 5:15,316.4822998,OK,10/15/18 5:15,22301780,OK,10/15/18 5:15,181.4097595,OK,10/15/18 5:15,430.8891602,OK,
10/15/18 5:30,1.163475513,OK,10/15/18 5:30,5.299229145,OK,10/15/18 5:30,1033518.625,OK,10/15/18 5:30,67.58834076,OK,10/15/18 5:30,66.42486572,OK,10/15/18 5:30,109.3926094,OK,10/15/18 5:30,925000,OK,10/15/18 5:30,60.84147263,OK,10/15/18 5:30,0,OK,10/15/18 5:30,1563425.875,OK,10/15/18 5:30,78.03649139,OK,10/15/18 5:30,138.8779602,OK,10/15/18 5:30,0,OK,10/15/18 5:30,52.04396439,OK,10/15/18 5:30,0,OK,10/15/18 5:30,1115772.625,OK,10/15/18 5:30,80.84642029,OK,10/15/18 5:30,132.8903809,OK,10/15/18 5:30,0,OUT OF RANGE,10/15/18 5:30,4235165,OK,10/15/18 5:30,-1.198969007,OK,10/15/18 5:30,63.59074974,OK,10/15/18 5:30,12402223.5,OK,10/15/18 5:30,0,OK,10/15/18 5:30,13767645,OK,10/15/18 5:30,100.1183319,OK,10/15/18 5:30,98.9193573,OK,10/15/18 5:30,260.3634428,OK,10/15/18 5:30,17833.4043,OK,10/15/18 5:30,0.242026047,OK,10/15/18 5:30,297.2053528,OK,10/15/18 5:30,22301868,OK,10/15/18 5:30,181.8629303,OK,10/15/18 5:30,428.4144897,OK,
10/15/18 5:45,1.178598762,OK,10/15/18 5:45,5.368553162,OK,10/15/18 5:45,1033519.875,OK,10/15/18 5:45,67.99188232,OK,10/15/18 5:45,66.81328583,OK,10/15/18 5:45,109.4055653,OK,10/15/18 5:45,925000,OK,10/15/18 5:45,65.89626312,OK,10/15/18 5:45,0,OK,10/15/18 5:45,1563427.25,OK,10/15/18 5:45,77.81208038,OK,10/15/18 5:45,143.7083435,OK,10/15/18 5:45,0,OK,10/15/18 5:45,51.69348145,OK,10/15/18 5:45,0,OK,10/15/18 5:45,1115773.125,OK,10/15/18 5:45,81.29053497,OK,10/15/18 5:45,132.9840088,OK,10/15/18 5:45,0,OUT OF RANGE,10/15/18 5:45,4235188,OK,10/15/18 5:45,-0.167425096,OK,10/15/18 5:45,64.42263794,OK,10/15/18 5:45,12402238.5,OK,10/15/18 5:45,0,OK,10/15/18 5:45,13767645,OK,10/15/18 5:45,97.29792023,OK,10/15/18 5:45,97.13049316,OK,10/15/18 5:45,259.939769,OK,10/15/18 5:45,17833.47461,OK,10/15/18 5:45,0.24139296,OK,10/15/18 5:45,295.8953857,OK,10/15/18 5:45,22301952,OK,10/15/18 5:45,181.9739838,OK,10/15/18 5:45,424.8113403,OK,
10/15/18 6:00,1.026599646,OK,10/15/18 6:00,4.682022572,OK,10/15/18 6:00,1033521.063,OK,10/15/18 6:00,68.27990723,OK,10/15/18 6:00,67.25331116,OK,10/15/18 6:00,109.5471616,OK,10/15/18 6:00,925000,OK,10/15/18 6:00,61.79291916,OK,10/15/18 6:00,23.69557571,OK,10/15/18 6:00,1563429.875,OK,10/15/18 6:00,77.65939331,OK,10/15/18 6:00,139.452301,OK,10/15/18 6:00,0.779970637,OK,10/15/18 6:00,52.22506714,OK,10/15/18 6:00,11.92704773,OK,10/15/18 6:00,1115774.125,OK,10/15/18 6:00,80.63322449,OK,10/15/18 6:00,132.8582916,OK,10/15/18 6:00,0.463680831,OK,10/15/18 6:00,4235212,OK,10/15/18 6:00,-0.069722816,OK,10/15/18 6:00,56.18427086,OK,10/15/18 6:00,12402252.75,OK,10/15/18 6:00,0,OK,10/15/18 6:00,13767645,OK,10/15/18 6:00,95.63632202,OK,10/15/18 6:00,95.56659698,OK,10/15/18 6:00,257.2543963,OK,10/15/18 6:00,17833.55273,OK,10/15/18 6:00,0.242890411,OK,10/15/18 6:00,297.2228699,OK,10/15/18 6:00,22302052,OK,10/15/18 6:00,181.798996,OK,10/15/18 6:00,421.3114319,OK,
10/15/18 6:15,0.996811509,OK,10/15/18 6:15,4.552276611,OK,10/15/18 6:15,1033522.188,OK,10/15/18 6:15,68.57427979,OK,10/15/18 6:15,67.57746887,OK,10/15/18 6:15,109.6968554,OK,10/15/18 6:15,925000,OK,10/15/18 6:15,61.2568512,OK,10/15/18 6:15,0,OK,10/15/18 6:15,1563429.875,OK,10/15/18 6:15,78.1598053,OK,10/15/18 6:15,139.4166565,OK,10/15/18 6:15,0,OK,10/15/18 6:15,51.9859314,OK,10/15/18 6:15,0,OK,10/15/18 6:15,1115774.25,OK,10/15/18 6:15,80.99736023,OK,10/15/18 6:15,132.9832764,OK,10/15/18 6:15,0,OUT OF RANGE,10/15/18 6:15,4235236,OK,10/15/18 6:15,0.014823926,OK,10/15/18 6:15,54.62731934,OK,10/15/18 6:15,12402266.25,OK,10/15/18 6:15,0,OK,10/15/18 6:15,13767645,OK,10/15/18 6:15,94.37522888,OK,10/15/18 6:15,94.39006042,OK,10/15/18 6:15,255.6710964,OK,10/15/18 6:15,17833.63867,OK,10/15/18 6:15,0.705760742,OK,10/15/18 6:15,862.0469971,OK,10/15/18 6:15,22302156,OK,10/15/18 6:15,181.5855255,OK,10/15/18 6:15,417.5450134,OK,
10/15/18 6:30,0.906170249,OK,10/15/18 6:30,4.148633003,OK,10/15/18 6:30,1033523.25,OK,10/15/18 6:30,68.9124527,OK,10/15/18 6:30,68.00628662,OK,10/15/18 6:30,109.9751487,OK,10/15/18 6:30,925010,OK,10/15/18 6:30,62.41663361,OK,10/15/18 6:30,0,OK,10/15/18 6:30,1563430.25,OK,10/15/18 6:30,78.82581329,OK,10/15/18 6:30,141.2424469,OK,10/15/18 6:30,0,OK,10/15/18 6:30,51.45121384,OK,10/15/18 6:30,0,OK,10/15/18 6:30,1115774.375,OK,10/15/18 6:30,81.60643005,OK,10/15/18 6:30,133.0576477,OK,10/15/18 6:30,0,OUT OF RANGE,10/15/18 6:30,4235259,OK,10/15/18 6:30,-0.266232371,OK,10/15/18 6:30,49.78359604,OK,10/15/18 6:30,12402279,OK,10/15/18 6:30,0,OK,10/15/18 6:30,13767645,OK,10/15/18 6:30,93.38917542,OK,10/15/18 6:30,93.12294769,OK,10/15/18 6:30,250.9330459,OK,10/15/18 6:30,17833.71484,OK,10/15/18 6:30,0.225733765,OK,10/15/18 6:30,275.3017578,OK,10/15/18 6:30,22302248,OK,10/15/18 6:30,180.2663422,OK,10/15/18 6:30,414.0979919,OK,
10/15/18 6:45,0.928169012,OK,10/15/18 6:45,4.178311348,OK,10/15/18 6:45,1033524.313,OK,10/15/18 6:45,69.22953796,OK,10/15/18 6:45,68.30136871,OK,10/15/18 6:45,109.4537759,OK,10/15/18 6:45,925010,OK,10/15/18 6:45,59.8168869,OK,10/15/18 6:45,50.39998245,OK,10/15/18 6:45,1563432.75,OK,10/15/18 6:45,78.33196259,OK,10/15/18 6:45,138.1488495,OK,10/15/18 6:45,1.713155295,OK,10/15/18 6:45,54.87853241,OK,10/15/18 6:45,33.90362549,OK,10/15/18 6:45,1115778.25,OK,10/15/18 6:45,78.08018494,OK,10/15/18 6:45,132.9587097,OK,10/15/18 6:45,1.254392153,OK,10/15/18 6:45,4235283,OK,10/15/18 6:45,1.396026969,OK,10/15/18 6:45,50.74919128,OK,10/15/18 6:45,12402291.75,OK,10/15/18 6:45,174.905838,OK,10/15/18 6:45,13767649,OK,10/15/18 6:45,92.3353653,OK,10/15/18 6:45,93.73139191,OK,10/15/18 6:45,251.9804464,OK,10/15/18 6:45,17833.79688,OK,10/15/18 6:45,0.783338501,OK,10/15/18 6:45,955.9462891,OK,10/15/18 6:45,22302348,OK,10/15/18 6:45,179.9494934,OK,10/15/18 6:45,415.2666321,OK,
10/15/18 7:00,0.866444111,OK,10/15/18 7:00,3.96954298,OK,10/15/18 7:00,1033525.313,OK,10/15/18 7:00,69.49804688,OK,10/15/18 7:00,68.63159943,OK,10/15/18 7:00,110.0592405,OK,10/15/18 7:00,925010,OK,10/15/18 7:00,64.96954346,OK,10/15/18 7:00,0,OK,10/15/18 7:00,1563433.625,OK,10/15/18 7:00,77.71488953,OK,10/15/18 7:00,142.684433,OK,10/15/18 7:00,0,OK,10/15/18 7:00,56.95178986,OK,10/15/18 7:00,0,OK,10/15/18 7:00,1115781.625,OK,10/15/18 7:00,75.86328125,OK,10/15/18 7:00,132.8150635,OK,10/15/18 7:00,0,OUT OF RANGE,10/15/18 7:00,4235306,OK,10/15/18 7:00,4.508568764,OK,10/15/18 7:00,47.63451576,OK,10/15/18 7:00,12402303.75,OK,10/15/18 7:00,564.5136108,OK,10/15/18 7:00,13767694,OK,10/15/18 7:00,92.4213562,OK,10/15/18 7:00,96.92992401,OK,10/15/18 7:00,252.1818665,OK,10/15/18 7:00,17833.875,OK,10/15/18 7:00,0.22198262,OK,10/15/18 7:00,271.9182129,OK,10/15/18 7:00,22302444,OK,10/15/18 7:00,178.4603119,OK,10/15/18 7:00,422.4689941,OK,
10/15/18 7:15,0.767253518,OK,10/15/18 7:15,3.456100225,OK,10/15/18 7:15,1033526.313,OK,10/15/18 7:15,69.75596619,OK,10/15/18 7:15,68.9887085,OK,10/15/18 7:15,109.6298618,OK,10/15/18 7:15,925020,OK,10/15/18 7:15,64.05030823,OK,10/15/18 7:15,256.6028748,OK,10/15/18 7:15,1563440.625,OK,10/15/18 7:15,75.68608093,OK,10/15/18 7:15,139.7363892,OK,10/15/18 7:15,8.149657415,OK,10/15/18 7:15,57.79960632,OK,10/15/18 7:15,104.3636398,OK,10/15/18 7:15,1115787.375,OK,10/15/18 7:15,75.3662796,OK,10/15/18 7:15,133.1658936,OK,10/15/18 7:15,3.666496109,OK,10/15/18 7:15,4235331,OK,10/15/18 7:15,6.260192394,OK,10/15/18 7:15,42.01553249,OK,10/15/18 7:15,12402315.75,OK,10/15/18 7:15,786.2661133,OK,10/15/18 7:15,13767896,OK,10/15/18 7:15,95.97144318,OK,10/15/18 7:15,102.2316437,OK,10/15/18 7:15,253.3661024,OK,10/15/18 7:15,17833.9707,OK,10/15/18 7:15,1.152779053,OK,10/15/18 7:15,1416.636108,OK,10/15/18 7:15,22302560,OK,10/15/18 7:15,181.1564636,OK,10/15/18 7:15,429.7102966,OK,
10/15/18 7:30,0.732475996,OK,10/15/18 7:30,3.358578205,OK,10/15/18 7:30,1033527.25,OK,10/15/18 7:30,69.99071503,OK,10/15/18 7:30,69.25823975,OK,10/15/18 7:30,109.9951361,OK,10/15/18 7:30,925040,OK,10/15/18 7:30,59.44108963,OK,10/15/18 7:30,3.631712198,OK,10/15/18 7:30,1563450.625,OK,10/15/18 7:30,74.11978912,OK,10/15/18 7:30,133.5608826,OK,10/15/18 7:30,0.124084443,OK,10/15/18 7:30,59.93204498,OK,10/15/18 7:30,51.91971588,OK,10/15/18 7:30,1115802.625,OK,10/15/18 7:30,73.93894958,OK,10/15/18 7:30,133.8710022,OK,10/15/18 7:30,1.759491696,OK,10/15/18 7:30,4235355,OK,10/15/18 7:30,3.132436752,OK,10/15/18 7:30,40.30293846,OK,10/15/18 7:30,12402327,OK,10/15/18 7:30,408.0529175,OK,10/15/18 7:30,13768108,OK,10/15/18 7:30,100.556427,OK,10/15/18 7:30,103.688858,OK,10/15/18 7:30,262.664205,OK,10/15/18 7:30,17834.07813,OK,10/15/18 7:30,0.24745723,OK,10/15/18 7:30,304.551178,OK,10/15/18 7:30,22302692,OK,10/15/18 7:30,181.0034332,OK,10/15/18 7:30,432.6985168,OK,
10/15/18 7:45,0.709556699,OK,10/15/18 7:45,3.229023695,OK,10/15/18 7:45,1033528.063,OK,10/15/18 7:45,70.22619629,OK,10/15/18 7:45,69.51663208,OK,10/15/18 7:45,109.3323949,OK,10/15/18 7:45,925070,OK,10/15/18 7:45,62.50736618,OK,10/15/18 7:45,22.70710182,OK,10/15/18 7:45,1563461,OK,10/15/18 7:45,73.81663513,OK,10/15/18 7:45,136.3240051,OK,10/15/18 7:45,0.738290866,OK,10/15/18 7:45,61.31053162,OK,10/15/18 7:45,62.17733383,OK,10/15/18 7:45,1115822.125,OK,10/15/18 7:45,73.21179199,OK,10/15/18 7:45,134.5223236,OK,10/15/18 7:45,2.060101321,OK,10/15/18 7:45,4235380,OK,10/15/18 7:45,-2.037595749,OK,10/15/18 7:45,38.74828434,OK,10/15/18 7:45,12402336.75,OK,10/15/18 7:45,0,OK,10/15/18 7:45,13768116,OK,10/15/18 7:45,100.2000656,OK,10/15/18 7:45,98.16247559,OK,10/15/18 7:45,259.1738683,OK,10/15/18 7:45,17834.19141,OK,10/15/18 7:45,0.235771133,OK,10/15/18 7:45,290.2073364,OK,10/15/18 7:45,22302834,OK,10/15/18 7:45,180.7368622,OK,10/15/18 7:45,432.8987732,OK,
10/15/18 8:00,1.973498344,OK,10/15/18 8:00,14.3288393,OK,10/15/18 8:00,1033529,OK,10/15/18 8:00,71.74560547,OK,10/15/18 8:00,69.77210999,OK,10/15/18 8:00,174.4435116,OK,10/15/18 8:00,925090,OK,10/15/18 8:00,62.62787628,OK,10/15/18 8:00,0,OK,10/15/18 8:00,1563476.125,OK,10/15/18 8:00,73.22032166,OK,10/15/18 8:00,135.8482056,OK,10/15/18 8:00,0,OK,10/15/18 8:00,61.02145386,OK,10/15/18 8:00,124.1469421,OK,10/15/18 8:00,1115842.875,OK,10/15/18 8:00,73.07048035,OK,10/15/18 8:00,134.0919189,OK,10/15/18 8:00,4.132326501,OK,10/15/18 8:00,4235406,OK,10/15/18 8:00,2.136945486,OK,10/15/18 8:00,171.9460716,OK,10/15/18 8:00,12402348,OK,10/15/18 8:00,259.2423706,OK,10/15/18 8:00,13768119,OK,10/15/18 8:00,94.23387146,OK,10/15/18 8:00,96.37081146,OK,10/15/18 8:00,244.4351783,OK,10/15/18 8:00,17834.3125,OK,10/15/18 8:00,0.198478256,OK,10/15/18 8:00,244.1454468,OK,10/15/18 8:00,22302980,OK,10/15/18 8:00,182.0751343,OK,10/15/18 8:00,431.9281616,OK,
10/15/18 8:15,-1.351429105,OK,10/15/18 8:15,0,OK,10/15/18 8:15,1033532.438,OK,10/15/18 8:15,70.58891296,OK,10/15/18 8:15,71.94033813,OK,10/15/18 8:15,177.9883579,OK,10/15/18 8:15,925120,OK,10/15/18 8:15,57.42765045,OK,10/15/18 8:15,8.29633522,OK,10/15/18 8:15,1563493.875,OK,10/15/18 8:15,73.39522552,OK,10/15/18 8:15,130.822876,OK,10/15/18 8:15,0.293122654,OK,10/15/18 8:15,59.914711,OK,10/15/18 8:15,34.92967224,OK,10/15/18 8:15,1115860.25,OK,10/15/18 8:15,73.55114746,OK,10/15/18 8:15,133.4658508,OK,10/15/18 8:15,1.183980715,OK,10/15/18 8:15,4235431,OK,10/15/18 8:15,1.114122868,OK,10/15/18 8:15,0,OK,10/15/18 8:15,12402389.25,OK,10/15/18 8:15,132.9198914,OK,10/15/18 8:15,13768193,OK,10/15/18 8:15,94.39376068,OK,10/15/18 8:15,95.50788116,OK,10/15/18 8:15,240.3678769,OK,10/15/18 8:15,17834.43555,OK,10/15/18 8:15,0.213810287,OK,10/15/18 8:15,262.736145,OK,10/15/18 8:15,22303132,OK,10/15/18 8:15,181.1752472,OK,10/15/18 8:15,429.6165771,OK,
