OSU_RTS.MDBUS_C1.180_CDT Time [SNAP],OSU_RTS.MDBUS_C1.180_CDT Value [SNAP],OSU_RTS.MDBUS_C1.180_CDT Status [SNAP],OSU_RTS.MDBUS_C1.180_CHF Time [SNAP],OSU_RTS.MDBUS_C1.180_CHF Value [SNAP],OSU_RTS.MDBUS_C1.180_CHF Status [SNAP],OSU_RTS.MDBUS_C1.180_CHT Time [SNAP],OSU_RTS.MDBUS_C1.180_CHT Value [SNAP],OSU_RTS.MDBUS_C1.180_CHT Status [SNAP],OSU_RTS.MDBUS_C1.180_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.180_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.180_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.180_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.180_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.180_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.180_CVF Time [SNAP],OSU_RTS.MDBUS_C1.180_CVF Value [SNAP],OSU_RTS.MDBUS_C1.180_CVF Status [SNAP],OSU_RTS.MDBUS_C1.180_HF Time [SNAP],OSU_RTS.MDBUS_C1.180_HF Value [SNAP],OSU_RTS.MDBUS_C1.180_HF Status [SNAP],OSU_RTS.MDBUS_C1.180_HGT Time [SNAP],OSU_RTS.MDBUS_C1.180_HGT Value [SNAP],OSU_RTS.MDBUS_C1.180_HGT Status [SNAP],OSU_RTS.MDBUS_C1.180B_CDT Time [SNAP],OSU_RTS.MDBUS_C1.180B_CDT Value [SNAP],OSU_RTS.MDBUS_C1.180B_CDT Status [SNAP],OSU_RTS.MDBUS_C1.180B_CHF Time [SNAP],OSU_RTS.MDBUS_C1.180B_CHF Value [SNAP],OSU_RTS.MDBUS_C1.180B_CHF Status [SNAP],OSU_RTS.MDBUS_C1.180B_CHT Time [SNAP],OSU_RTS.MDBUS_C1.180B_CHT Value [SNAP],OSU_RTS.MDBUS_C1.180B_CHT Status [SNAP],OSU_RTS.MDBUS_C1.180B_CRW Time [SNAP],OSU_RTS.MDBUS_C1.180B_CRW Value [SNAP],OSU_RTS.MDBUS_C1.180B_CRW Status [SNAP],OSU_RTS.MDBUS_C1.180B_CSW Time [SNAP],OSU_RTS.MDBUS_C1.180B_CSW Value [SNAP],OSU_RTS.MDBUS_C1.180B_CSW Status [SNAP],OSU_RTS.MDBUS_C1.180B_CVF Time [SNAP],OSU_RTS.MDBUS_C1.180B_CVF Value [SNAP],OSU_RTS.MDBUS_C1.180B_CVF Status [SNAP],OSU_RTS.MDBUS_C1.180B_HF Time [SNAP],OSU_RTS.MDBUS_C1.180B_HF Value [SNAP],OSU_RTS.MDBUS_C1.180B_HF Status [SNAP],OSU_RTS.MDBUS_C1.180B_HGT Time [SNAP],OSU_RTS.MDBUS_C1.180B_HGT Value [SNAP],OSU_RTS.MDBUS_C1.180B_HGT Status [SNAP],OSU_RTS.MDBUS_CC.180_MHT Time [SNAP],OSU_RTS.MDBUS_CC.180_MHT Value [SNAP],OSU_RTS.MDBUS_CC.180_MHT Status [SNAP],OSU_RTS.MDBUS_CC.180_PHT Time [SNAP],OSU_RTS.MDBUS_CC.180_PHT Value [SNAP],OSU_RTS.MDBUS_CC.180_PHT Status [SNAP],OSU_RTS.MDBUS_E3.180E_E1 Time [SNAP],OSU_RTS.MDBUS_E3.180E_E1 Value [SNAP],OSU_RTS.MDBUS_E3.180E_E1 Status [SNAP],OSU_RTS.MDBUS_EC.180_E02C Time [SNAP],OSU_RTS.MDBUS_EC.180_E02C Value [SNAP],OSU_RTS.MDBUS_EC.180_E02C Status [SNAP],Comments
10/15/18 9:15,0.122970998,OK,10/15/18 9:15,2.152235508,OK,10/15/18 9:15,5737061,OK,10/15/18 9:15,60.6073494,OK,10/15/18 9:15,60.48437881,OK,10/15/18 9:15,439.4810225,OK,10/15/18 9:15,26.73877144,OK,10/15/18 9:15,68844732,OK,10/15/18 9:15,16.1409893,OK,10/15/18 9:15,0,OK,10/15/18 9:15,1221893,OK,10/15/18 9:15,60.79032135,OK,10/15/18 9:15,44.64933014,OK,10/15/18 9:15,0,OK,10/15/18 9:15,0,OK,10/15/18 9:15,14662716,OK,,,,,,,10/15/18 9:15,2904112,OK,10/15/18 9:15,7903123,OK,
10/15/18 9:30,0.112743758,OK,10/15/18 9:30,2.033745527,OK,10/15/18 9:30,5737061,OK,10/15/18 9:30,60.53865814,OK,10/15/18 9:30,60.42591476,OK,10/15/18 9:30,433.7399246,OK,10/15/18 9:30,24.40494633,OK,10/15/18 9:30,68844732,OK,10/15/18 9:30,16.12261581,OK,10/15/18 9:30,0,OK,10/15/18 9:30,1221893,OK,10/15/18 9:30,60.76499176,OK,10/15/18 9:30,44.64237595,OK,10/15/18 9:30,0,OK,10/15/18 9:30,0,OK,10/15/18 9:30,14662716,OK,,,,,,,10/15/18 9:30,2904112,OK,10/15/18 9:30,7903145.5,OK,
10/15/18 9:45,0.022350997,OK,10/15/18 9:45,0,OK,10/15/18 9:45,5737061,OK,10/15/18 9:45,60.36275482,OK,10/15/18 9:45,60.3404007,OK,10/15/18 9:45,439.2589152,OK,10/15/18 9:45,0,OK,10/15/18 9:45,68844732,OK,10/15/18 9:45,16.0790062,OK,10/15/18 9:45,0,OK,10/15/18 9:45,1221893,OK,10/15/18 9:45,60.76271439,OK,10/15/18 9:45,44.68370819,OK,10/15/18 9:45,0,OK,10/15/18 9:45,0,OK,10/15/18 9:45,14662716,OK,,,,,,,10/15/18 9:45,2904112,OK,10/15/18 9:45,7903169,OK,
10/15/18 10:00,0.033251718,OK,10/15/18 10:00,0,OK,10/15/18 10:00,5737061,OK,10/15/18 10:00,60.27870178,OK,10/15/18 10:00,60.24544907,OK,10/15/18 10:00,438.914312,OK,10/15/18 10:00,0,OK,10/15/18 10:00,68844732,OK,10/15/18 10:00,16.12100601,OK,10/15/18 10:00,0,OK,10/15/18 10:00,1221893,OK,10/15/18 10:00,60.64894485,OK,10/15/18 10:00,44.52793884,OK,10/15/18 10:00,0,OK,10/15/18 10:00,0,OK,10/15/18 10:00,14662716,OK,,,,,,,10/15/18 10:00,2904112,OK,10/15/18 10:00,7903192.5,OK,
10/15/18 10:15,0.070159487,OK,10/15/18 10:15,0,OK,10/15/18 10:15,5737061,OK,10/15/18 10:15,60.26504517,OK,10/15/18 10:15,60.19488907,OK,10/15/18 10:15,432.6455342,OK,10/15/18 10:15,0,OK,10/15/18 10:15,68844732,OK,10/15/18 10:15,16.43992233,OK,10/15/18 10:15,0,OK,10/15/18 10:15,1221893,OK,10/15/18 10:15,60.60220337,OK,10/15/18 10:15,44.16227722,OK,10/15/18 10:15,0,OK,10/15/18 10:15,0,OK,10/15/18 10:15,14662716,OK,,,,,,,10/15/18 10:15,2904112,OK,10/15/18 10:15,7903216.5,OK,
10/15/18 10:30,0.068252727,OK,10/15/18 10:30,0,OK,10/15/18 10:30,5737061,OK,10/15/18 10:30,60.09089661,OK,10/15/18 10:30,60.02264023,OK,10/15/18 10:30,432.4468649,OK,10/15/18 10:30,0,OK,10/15/18 10:30,68844732,OK,10/15/18 10:30,16.11966896,OK,10/15/18 10:30,0,OK,10/15/18 10:30,1221893,OK,10/15/18 10:30,60.50966644,OK,10/15/18 10:30,44.38999557,OK,10/15/18 10:30,0,OK,10/15/18 10:30,0,OK,10/15/18 10:30,14662716,OK,,,,,,,10/15/18 10:30,2904112,OK,10/15/18 10:30,7903241,OK,
10/15/18 10:45,0.081598543,OK,10/15/18 10:45,0,OK,10/15/18 10:45,5737061.5,OK,10/15/18 10:45,59.93159485,OK,10/15/18 10:45,59.84999466,OK,10/15/18 10:45,438.6120273,OK,10/15/18 10:45,0,OK,10/15/18 10:45,68844738,OK,10/15/18 10:45,16.12428284,OK,10/15/18 10:45,0,OK,10/15/18 10:45,1221893,OK,10/15/18 10:45,60.40971375,OK,10/15/18 10:45,44.28543472,OK,10/15/18 10:45,0,OK,10/15/18 10:45,0,OK,10/15/18 10:45,14662716,OK,,,,,,,10/15/18 10:45,2904112,OK,10/15/18 10:45,7903266,OK,
10/15/18 11:00,0.109363563,OK,10/15/18 11:00,1.967973709,OK,10/15/18 11:00,5737061.5,OK,10/15/18 11:00,59.71809769,OK,10/15/18 11:00,59.60873413,OK,10/15/18 11:00,433.2041392,OK,10/15/18 11:00,23.61568451,OK,10/15/18 11:00,68844738,OK,10/15/18 11:00,16.08906555,OK,10/15/18 11:00,0,OK,10/15/18 11:00,1221893,OK,10/15/18 11:00,60.23261261,OK,10/15/18 11:00,44.14354706,OK,10/15/18 11:00,0,OK,10/15/18 11:00,0,OK,10/15/18 11:00,14662716,OK,,,,,,,10/15/18 11:00,2904112,OK,10/15/18 11:00,7903290.5,OK,
10/15/18 11:15,0.054608487,OK,10/15/18 11:15,0,OK,10/15/18 11:15,5737061.5,OK,10/15/18 11:15,59.38369751,OK,10/15/18 11:15,59.3290863,OK,10/15/18 11:15,434.3537064,OK,10/15/18 11:15,0,OK,10/15/18 11:15,68844738,OK,10/15/18 11:15,15.79607773,OK,10/15/18 11:15,0,OK,10/15/18 11:15,1221893,OK,10/15/18 11:15,60.13185501,OK,10/15/18 11:15,44.33577728,OK,10/15/18 11:15,0,OK,10/15/18 11:15,0,OK,10/15/18 11:15,14662716,OK,,,,,,,10/15/18 11:15,2904112,OK,10/15/18 11:15,7903316,OK,
10/15/18 11:30,-0.070442043,OK,10/15/18 11:30,0,OK,10/15/18 11:30,5737061.5,OK,10/15/18 11:30,58.91273499,OK,10/15/18 11:30,58.98317719,OK,10/15/18 11:30,433.4055104,OK,10/15/18 11:30,0,OK,10/15/18 11:30,68844738,OK,10/15/18 11:30,15.81082344,OK,10/15/18 11:30,0,OK,10/15/18 11:30,1221893,OK,10/15/18 11:30,59.79601669,OK,10/15/18 11:30,43.98519135,OK,10/15/18 11:30,0,OK,10/15/18 11:30,0,OK,10/15/18 11:30,14662716,OK,,,,,,,10/15/18 11:30,2904112,OK,10/15/18 11:30,7903341.5,OK,
10/15/18 11:45,-0.003464067,OK,10/15/18 11:45,0,OK,10/15/18 11:45,5737061.5,OK,10/15/18 11:45,58.64319229,OK,10/15/18 11:45,58.64665604,OK,10/15/18 11:45,433.6504372,OK,10/15/18 11:45,0,OK,10/15/18 11:45,68844738,OK,10/15/18 11:45,15.5474577,OK,10/15/18 11:45,0,OK,10/15/18 11:45,1221893,OK,10/15/18 11:45,59.54659271,OK,10/15/18 11:45,43.99913025,OK,10/15/18 11:45,0,OK,10/15/18 11:45,0,OK,10/15/18 11:45,14662716,OK,,,,,,,10/15/18 11:45,2904112,OK,10/15/18 11:45,7903367,OK,
10/15/18 12:00,0.006129826,OK,10/15/18 12:00,0,OK,10/15/18 12:00,5737061.5,OK,10/15/18 12:00,58.51970291,OK,10/15/18 12:00,58.51357269,OK,10/15/18 12:00,434.3448195,OK,10/15/18 12:00,0,OK,10/15/18 12:00,68844738,OK,10/15/18 12:00,14.95010376,OK,10/15/18 12:00,0,OK,10/15/18 12:00,1221893,OK,10/15/18 12:00,59.18187332,OK,10/15/18 12:00,44.23176956,OK,10/15/18 12:00,0,OK,10/15/18 12:00,0,OK,10/15/18 12:00,14662716,OK,,,,,,,10/15/18 12:00,2904112,OK,10/15/18 12:00,7903393,OK,
10/15/18 12:15,-0.0401062,OK,10/15/18 12:15,0,OK,10/15/18 12:15,5737061.5,OK,10/15/18 12:15,58.21493149,OK,10/15/18 12:15,58.2550354,OK,10/15/18 12:15,432.625319,OK,10/15/18 12:15,0,OK,10/15/18 12:15,68844738,OK,10/15/18 12:15,15.17254543,OK,10/15/18 12:15,0,OK,10/15/18 12:15,1221893,OK,10/15/18 12:15,58.93046188,OK,10/15/18 12:15,43.7579155,OK,10/15/18 12:15,0,OK,10/15/18 12:15,0,OK,10/15/18 12:15,14662716,OK,,,,,,,10/15/18 12:15,2904112,OK,10/15/18 12:15,7903417.5,OK,
10/15/18 12:30,-0.032867838,OK,10/15/18 12:30,0,OK,10/15/18 12:30,5737061.5,OK,10/15/18 12:30,58.13142014,OK,10/15/18 12:30,58.16428757,OK,10/15/18 12:30,433.2123099,OK,10/15/18 12:30,0,OK,10/15/18 12:30,68844738,OK,10/15/18 12:30,14.91353035,OK,10/15/18 12:30,0,OK,10/15/18 12:30,1221893,OK,10/15/18 12:30,58.76068115,OK,10/15/18 12:30,43.84715271,OK,10/15/18 12:30,0,OK,10/15/18 12:30,0,OK,10/15/18 12:30,14662716,OK,,,,,,,10/15/18 12:30,2904112,OK,10/15/18 12:30,7903442.5,OK,
10/15/18 12:45,0.022557154,OK,10/15/18 12:45,0,OK,10/15/18 12:45,5737061.5,OK,10/15/18 12:45,58.19965363,OK,10/15/18 12:45,58.17710114,OK,10/15/18 12:45,438.4284624,OK,10/15/18 12:45,0,OK,10/15/18 12:45,68844738,OK,10/15/18 12:45,14.59720802,OK,10/15/18 12:45,0,OK,10/15/18 12:45,1221893,OK,10/15/18 12:45,58.56803894,OK,10/15/18 12:45,43.97082901,OK,10/15/18 12:45,0,OK,10/15/18 12:45,0,OK,10/15/18 12:45,14662716,OK,,,,,,,10/15/18 12:45,2904112,OK,10/15/18 12:45,7903468,OK,
10/15/18 13:00,0.030386034,OK,10/15/18 13:00,0,OK,10/15/18 13:00,5737061.5,OK,10/15/18 13:00,58.24542236,OK,10/15/18 13:00,58.21503448,OK,10/15/18 13:00,432.8729151,OK,10/15/18 13:00,0,OK,10/15/18 13:00,68844738,OK,10/15/18 13:00,14.22722721,OK,10/15/18 13:00,0,OK,10/15/18 13:00,1221893,OK,10/15/18 13:00,58.40471268,OK,10/15/18 13:00,44.1774826,OK,10/15/18 13:00,0,OK,10/15/18 13:00,0,OK,10/15/18 13:00,14662716,OK,,,,,,,10/15/18 13:00,2904112,OK,10/15/18 13:00,7903495,OK,
10/15/18 13:15,0.020558704,OK,10/15/18 13:15,0,OK,10/15/18 13:15,5737061.5,OK,10/15/18 13:15,58.38712692,OK,10/15/18 13:15,58.36656952,OK,10/15/18 13:15,431.6694731,OK,10/15/18 13:15,0,OK,10/15/18 13:15,68844738,OK,10/15/18 13:15,14.30521202,OK,10/15/18 13:15,0,OK,10/15/18 13:15,1221893,OK,10/15/18 13:15,58.40140533,OK,10/15/18 13:15,44.09619141,OK,10/15/18 13:15,0,OK,10/15/18 13:15,0,OK,10/15/18 13:15,14662716,OK,,,,,,,10/15/18 13:15,2904112,OK,10/15/18 13:15,7903522.5,OK,
10/15/18 13:30,0.01760754,OK,10/15/18 13:30,0,OK,10/15/18 13:30,5737061.5,OK,10/15/18 13:30,58.42108917,OK,10/15/18 13:30,58.40348053,OK,10/15/18 13:30,434.1422439,OK,10/15/18 13:30,0,OK,10/15/18 13:30,68844738,OK,10/15/18 13:30,14.37184525,OK,10/15/18 13:30,0,OK,10/15/18 13:30,1221893,OK,10/15/18 13:30,58.5187912,OK,10/15/18 13:30,44.14694214,OK,10/15/18 13:30,0,OK,10/15/18 13:30,0,OK,10/15/18 13:30,14662716,OK,,,,,,,10/15/18 13:30,2904112,OK,10/15/18 13:30,7903549,OK,
10/15/18 13:45,-0.067964569,OK,10/15/18 13:45,0,OK,10/15/18 13:45,5737061.5,OK,10/15/18 13:45,58.10994339,OK,10/15/18 13:45,58.17790985,OK,10/15/18 13:45,433.0846055,OK,10/15/18 13:45,0,OK,10/15/18 13:45,68844738,OK,10/15/18 13:45,14.68045807,OK,10/15/18 13:45,0,OK,10/15/18 13:45,1221893,OK,10/15/18 13:45,58.56427765,OK,10/15/18 13:45,43.88381958,OK,10/15/18 13:45,0,OK,10/15/18 13:45,0,OK,10/15/18 13:45,14662716,OK,,,,,,,10/15/18 13:45,2904112,OK,10/15/18 13:45,7903574.5,OK,
10/15/18 14:00,0.0610369,OK,10/15/18 14:00,0,OK,10/15/18 14:00,5737061.5,OK,10/15/18 14:00,58.17459106,OK,10/15/18 14:00,58.11355591,OK,10/15/18 14:00,434.1956955,OK,10/15/18 14:00,0,OK,10/15/18 14:00,68844738,OK,10/15/18 14:00,14.79084015,OK,10/15/18 14:00,0,OK,10/15/18 14:00,1221893,OK,10/15/18 14:00,58.57591248,OK,10/15/18 14:00,43.78507233,OK,10/15/18 14:00,0,OK,10/15/18 14:00,0,OK,10/15/18 14:00,14662716,OK,,,,,,,10/15/18 14:00,2904112,OK,10/15/18 14:00,7903602.5,OK,
10/15/18 14:15,-0.04731423,OK,10/15/18 14:15,0,OK,10/15/18 14:15,5737061.5,OK,10/15/18 14:15,57.89056778,OK,10/15/18 14:15,57.93788147,OK,10/15/18 14:15,432.9117505,OK,10/15/18 14:15,0,OK,10/15/18 14:15,68844738,OK,10/15/18 14:15,14.51070404,OK,10/15/18 14:15,0,OK,10/15/18 14:15,1221893,OK,10/15/18 14:15,58.40879059,OK,10/15/18 14:15,43.89808655,OK,10/15/18 14:15,0,OK,10/15/18 14:15,0,OK,10/15/18 14:15,14662716,OK,,,,,,,10/15/18 14:15,2904112,OK,10/15/18 14:15,7903629.5,OK,
10/15/18 14:30,-0.045930777,OK,10/15/18 14:30,0,OK,10/15/18 14:30,5737061.5,OK,10/15/18 14:30,57.57679749,OK,10/15/18 14:30,57.62272644,OK,10/15/18 14:30,431.4250671,OK,10/15/18 14:30,0,OK,10/15/18 14:30,68844738,OK,10/15/18 14:30,14.63158894,OK,10/15/18 14:30,0,OK,10/15/18 14:30,1221893,OK,10/15/18 14:30,58.37175751,OK,10/15/18 14:30,43.74016571,OK,10/15/18 14:30,0,OK,10/15/18 14:30,0,OK,10/15/18 14:30,14662716,OK,,,,,,,10/15/18 14:30,2904112,OK,10/15/18 14:30,7903655,OK,
10/15/18 14:45,-0.046678465,OK,10/15/18 14:45,0,OK,10/15/18 14:45,5737061.5,OK,10/15/18 14:45,57.58213043,OK,10/15/18 14:45,57.62880707,OK,10/15/18 14:45,433.8456885,OK,10/15/18 14:45,0,OK,10/15/18 14:45,68844738,OK,10/15/18 14:45,14.38653374,OK,10/15/18 14:45,0,OK,10/15/18 14:45,1221893,OK,10/15/18 14:45,58.20213318,OK,10/15/18 14:45,43.81559753,OK,10/15/18 14:45,0,OK,10/15/18 14:45,0,OK,10/15/18 14:45,14662716,OK,,,,,,,10/15/18 14:45,2904112,OK,10/15/18 14:45,7903682,OK,
10/15/18 15:00,-0.048198216,OK,10/15/18 15:00,0,OK,10/15/18 15:00,5737061.5,OK,10/15/18 15:00,57.56592178,OK,10/15/18 15:00,57.61412048,OK,10/15/18 15:00,432.8125623,OK,10/15/18 15:00,0,OK,10/15/18 15:00,68844738,OK,10/15/18 15:00,13.91157532,OK,10/15/18 15:00,0,OK,10/15/18 15:00,1221893,OK,10/15/18 15:00,57.86616516,OK,10/15/18 15:00,43.95458984,OK,10/15/18 15:00,0,OK,10/15/18 15:00,0,OK,10/15/18 15:00,14662716,OK,,,,,,,10/15/18 15:00,2904112,OK,10/15/18 15:00,7903707.5,OK,
10/15/18 15:15,-0.000437383,OK,10/15/18 15:15,0,OK,10/15/18 15:15,5737061.5,OK,10/15/18 15:15,57.44999695,OK,10/15/18 15:15,57.45043182,OK,10/15/18 15:15,432.2970898,OK,10/15/18 15:15,0,OK,10/15/18 15:15,68844738,OK,10/15/18 15:15,13.93124866,OK,10/15/18 15:15,0,OK,10/15/18 15:15,1221893,OK,10/15/18 15:15,57.90208435,OK,10/15/18 15:15,43.97083282,OK,10/15/18 15:15,0,OK,10/15/18 15:15,0,OK,10/15/18 15:15,14662716,OK,,,,,,,10/15/18 15:15,2904112,OK,10/15/18 15:15,7903733.5,OK,
10/15/18 15:30,-0.110919192,OK,10/15/18 15:30,0,OK,10/15/18 15:30,5737061.5,OK,10/15/18 15:30,57.02893066,OK,10/15/18 15:30,57.13985062,OK,10/15/18 15:30,432.3174352,OK,10/15/18 15:30,0,OK,10/15/18 15:30,68844738,OK,10/15/18 15:30,14.05510902,OK,10/15/18 15:30,0,OK,10/15/18 15:30,1221893,OK,10/15/18 15:30,57.86798096,OK,10/15/18 15:30,43.81287384,OK,10/15/18 15:30,0,OK,10/15/18 15:30,0,OK,10/15/18 15:30,14662716,OK,,,,,,,10/15/18 15:30,2904112,OK,10/15/18 15:30,7903760.5,OK,
10/15/18 15:45,-0.026465664,OK,10/15/18 15:45,0,OK,10/15/18 15:45,5737061.5,OK,10/15/18 15:45,56.95978928,OK,10/15/18 15:45,56.98625183,OK,10/15/18 15:45,432.6864856,OK,10/15/18 15:45,0,OK,10/15/18 15:45,68844738,OK,10/15/18 15:45,14.08550644,OK,10/15/18 15:45,0,OK,10/15/18 15:45,1221893,OK,10/15/18 15:45,57.7097702,OK,10/15/18 15:45,43.62426758,OK,10/15/18 15:45,0,OK,10/15/18 15:45,0,OK,10/15/18 15:45,14662716,OK,,,,,,,10/15/18 15:45,2904112,OK,10/15/18 15:45,7903786,OK,
10/15/18 16:00,-0.089442782,OK,10/15/18 16:00,0,OK,10/15/18 16:00,5737061.5,OK,10/15/18 16:00,56.81639099,OK,10/15/18 16:00,56.9058342,OK,10/15/18 16:00,433.0317073,OK,10/15/18 16:00,0,OK,10/15/18 16:00,68844738,OK,10/15/18 16:00,13.72479057,OK,10/15/18 16:00,0,OK,10/15/18 16:00,1221893,OK,10/15/18 16:00,57.38224792,OK,10/15/18 16:00,43.65745544,OK,10/15/18 16:00,0,OK,10/15/18 16:00,0,OK,10/15/18 16:00,14662716,OK,,,,,,,10/15/18 16:00,2904112,OK,10/15/18 16:00,7903811.5,OK,
10/15/18 16:15,-0.066269308,OK,10/15/18 16:15,0,OK,10/15/18 16:15,5737061.5,OK,10/15/18 16:15,56.79490662,OK,10/15/18 16:15,56.86117554,OK,10/15/18 16:15,432.399696,OK,10/15/18 16:15,0,OK,10/15/18 16:15,68844738,OK,10/15/18 16:15,13.70749855,OK,10/15/18 16:15,0,OK,10/15/18 16:15,1221893,OK,10/15/18 16:15,57.32009125,OK,10/15/18 16:15,43.6125946,OK,10/15/18 16:15,0,OK,10/15/18 16:15,0,OK,10/15/18 16:15,14662716,OK,,,,,,,10/15/18 16:15,2904112,OK,10/15/18 16:15,7903835,OK,
10/15/18 16:30,-0.000926834,OK,10/15/18 16:30,0,OK,10/15/18 16:30,5737061.5,OK,10/15/18 16:30,56.80543518,OK,10/15/18 16:30,56.80636597,OK,10/15/18 16:30,425.8475467,OK,10/15/18 16:30,0,OK,10/15/18 16:30,68844738,OK,10/15/18 16:30,13.40166855,OK,10/15/18 16:30,0,OK,10/15/18 16:30,1221893,OK,10/15/18 16:30,57.15349579,OK,10/15/18 16:30,43.75182343,OK,10/15/18 16:30,0,OK,10/15/18 16:30,0,OK,10/15/18 16:30,14662716,OK,,,,,,,10/15/18 16:30,2904112,OK,10/15/18 16:30,7903859.5,OK,
10/15/18 16:45,0.024985107,OK,10/15/18 16:45,0,OK,10/15/18 16:45,5737061.5,OK,10/15/18 16:45,56.89888763,OK,10/15/18 16:45,56.87390137,OK,10/15/18 16:45,401.6798433,OK,10/15/18 16:45,0,OK,10/15/18 16:45,68844738,OK,10/15/18 16:45,13.40236187,OK,10/15/18 16:45,0,OK,10/15/18 16:45,1221893,OK,10/15/18 16:45,57.11842346,OK,10/15/18 16:45,43.71605682,OK,10/15/18 16:45,0,OK,10/15/18 16:45,0,OK,10/15/18 16:45,14662716,OK,,,,,,,10/15/18 16:45,2904112,OK,10/15/18 16:45,7903886.5,OK,
10/15/18 17:00,0.014706311,OK,10/15/18 17:00,0,OK,10/15/18 17:00,5737061.5,OK,10/15/18 17:00,57.11732483,OK,10/15/18 17:00,57.10261536,OK,10/15/18 17:00,382.1987897,OK,10/15/18 17:00,0,OK,10/15/18 17:00,68844738,OK,10/15/18 17:00,13.47974491,OK,10/15/18 17:00,0,OK,10/15/18 17:00,1221893,OK,10/15/18 17:00,57.10334015,OK,10/15/18 17:00,43.62359619,OK,10/15/18 17:00,0,OK,10/15/18 17:00,0,OK,10/15/18 17:00,14662716,OK,,,,,,,10/15/18 17:00,2904112,OK,10/15/18 17:00,7903912.5,OK,
10/15/18 17:15,0.106746659,OK,10/15/18 17:15,1.699482203,OK,10/15/18 17:15,5737061.5,OK,10/15/18 17:15,57.17839813,OK,10/15/18 17:15,57.07165146,OK,10/15/18 17:15,382.3737281,OK,10/15/18 17:15,20.39378643,OK,10/15/18 17:15,68844738,OK,10/15/18 17:15,13.58246422,OK,10/15/18 17:15,0,OK,10/15/18 17:15,1221893,OK,10/15/18 17:15,57.15737534,OK,10/15/18 17:15,43.57491302,OK,10/15/18 17:15,0,OK,10/15/18 17:15,0,OK,10/15/18 17:15,14662716,OK,,,,,,,10/15/18 17:15,2904112,OK,10/15/18 17:15,7903937.5,OK,
10/15/18 17:30,-0.01010316,OK,10/15/18 17:30,0,OK,10/15/18 17:30,5737061.5,OK,10/15/18 17:30,57.04734421,OK,10/15/18 17:30,57.05744934,OK,10/15/18 17:30,382.4390288,OK,10/15/18 17:30,0,OK,10/15/18 17:30,68844738,OK,10/15/18 17:30,13.23991203,OK,10/15/18 17:30,0,OK,10/15/18 17:30,1221893,OK,10/15/18 17:30,57.28546143,OK,10/15/18 17:30,44.04554749,OK,10/15/18 17:30,0,OK,10/15/18 17:30,0,OK,10/15/18 17:30,14662716,OK,,,,,,,10/15/18 17:30,2904112,OK,10/15/18 17:30,7903963,OK,
10/15/18 17:45,0.077382661,OK,10/15/18 17:45,0,OK,10/15/18 17:45,5737061.5,OK,10/15/18 17:45,56.95588684,OK,10/15/18 17:45,56.87850189,OK,10/15/18 17:45,382.386977,OK,10/15/18 17:45,0,OK,10/15/18 17:45,68844738,OK,10/15/18 17:45,13.05262947,OK,10/15/18 17:45,0,OK,10/15/18 17:45,1221893,OK,10/15/18 17:45,57.29502869,OK,10/15/18 17:45,44.24239731,OK,10/15/18 17:45,0,OK,10/15/18 17:45,0,OK,10/15/18 17:45,14662716,OK,,,,,,,10/15/18 17:45,2904112,OK,10/15/18 17:45,7903989.5,OK,
10/15/18 18:00,0.003432954,OK,10/15/18 18:00,0,OK,10/15/18 18:00,5737061.5,OK,10/15/18 18:00,56.80617142,OK,10/15/18 18:00,56.80273819,OK,10/15/18 18:00,381.7441582,OK,10/15/18 18:00,0,OK,10/15/18 18:00,68844738,OK,10/15/18 18:00,12.71341324,OK,10/15/18 18:00,0,OK,10/15/18 18:00,1221893,OK,10/15/18 18:00,57.26504898,OK,10/15/18 18:00,44.55163574,OK,10/15/18 18:00,0,OK,10/15/18 18:00,0,OK,10/15/18 18:00,14662716,OK,,,,,,,10/15/18 18:00,2904112,OK,10/15/18 18:00,7904014.5,OK,
10/15/18 18:15,0.089543127,OK,10/15/18 18:15,0,OK,10/15/18 18:15,5737061.5,OK,10/15/18 18:15,56.60317612,OK,10/15/18 18:15,56.51363373,OK,10/15/18 18:15,0,OK,10/15/18 18:15,0,OK,10/15/18 18:15,68844738,OK,10/15/18 18:15,12.5554409,OK,10/15/18 18:15,0,OK,10/15/18 18:15,1221893,OK,10/15/18 18:15,57.15769196,OK,10/15/18 18:15,44.60224915,OK,10/15/18 18:15,0,OK,10/15/18 18:15,0,OK,10/15/18 18:15,14662716,OK,,,,,,,10/15/18 18:15,2904112,OK,10/15/18 18:15,7904038.5,OK,
