OSU_RTS.MDBUS_C1.375_CDT Time [SNAP],OSU_RTS.MDBUS_C1.375_CDT Value [SNAP],OSU_RTS.MDBUS_C1.375_CDT Status [SNAP],OSU_RTS.MDBUS_C1.375_CHF Time [SNAP],OSU_RTS.MDBUS_C1.375_CHF Value [SNAP],OSU_RTS.MDBUS_C1.375_CHF Status [SNAP],OSU_RTS.MDBUS_C1.375_CHT Time [SNAP],OSU_RTS.MDBUS_C1.375_CHT Value [SNAP],OSU_RTS.MDBUS_C1.375_CHT Status [SNAP],OSU_RTS.MDBUS_C1.375_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.375_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.375_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.375_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.375_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.375_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.375_CVF Time [SNAP],OSU_RTS.MDBUS_C1.375_CVF Value [SNAP],OSU_RTS.MDBUS_C1.375_CVF Status [SNAP],OSU_RTS.MDBUS_C1.375_HF Time [SNAP],OSU_RTS.MDBUS_C1.375_HF Value [SNAP],OSU_RTS.MDBUS_C1.375_HF Status [SNAP],OSU_RTS.MDBUS_C1.375_HGT Time [SNAP],OSU_RTS.MDBUS_C1.375_HGT Value [SNAP],OSU_RTS.MDBUS_C1.375_HGT Status [SNAP],OSU_RTS.MDBUS_E1.375E_1A Time [SNAP],OSU_RTS.MDBUS_E1.375E_1A Value [SNAP],OSU_RTS.MDBUS_E1.375E_1A Status [SNAP],OSU_RTS.MDBUS_E1.375E_1B Time [SNAP],OSU_RTS.MDBUS_E1.375E_1B Value [SNAP],OSU_RTS.MDBUS_E1.375E_1B Status [SNAP],OSU_RTS.MDBUS_E1.375E_2A Time [SNAP],OSU_RTS.MDBUS_E1.375E_2A Value [SNAP],OSU_RTS.MDBUS_E1.375E_2A Status [SNAP],OSU_RTS.MDBUS_E1.375E_2B Time [SNAP],OSU_RTS.MDBUS_E1.375E_2B Value [SNAP],OSU_RTS.MDBUS_E1.375E_2B Status [SNAP],OSU_RTS.MDBUS_E1.375E_3A Time [SNAP],OSU_RTS.MDBUS_E1.375E_3A Value [SNAP],OSU_RTS.MDBUS_E1.375E_3A Status [SNAP],OSU_RTS.MDBUS_E1.375E_3B Time [SNAP],OSU_RTS.MDBUS_E1.375E_3B Value [SNAP],OSU_RTS.MDBUS_E1.375E_3B Status [SNAP],OSU_RTS.MDBUS_E1.375E_4A Time [SNAP],OSU_RTS.MDBUS_E1.375E_4A Value [SNAP],OSU_RTS.MDBUS_E1.375E_4A Status [SNAP],OSU_RTS.MDBUS_E1.375E_4B Time [SNAP],OSU_RTS.MDBUS_E1.375E_4B Value [SNAP],OSU_RTS.MDBUS_E1.375E_4B Status [SNAP],OSU_RTS.MDBUS_E1.375E_5C Time [SNAP],OSU_RTS.MDBUS_E1.375E_5C Value [SNAP],OSU_RTS.MDBUS_E1.375E_5C Status [SNAP],OSU_RTS.MDBUS_RT.375S_C Time [SNAP],OSU_RTS.MDBUS_RT.375S_C Value [SNAP],OSU_RTS.MDBUS_RT.375S_C Status [SNAP],OSU_RTS.MDBUS_RT.375S_CON Time [SNAP],OSU_RTS.MDBUS_RT.375S_CON Value [SNAP],OSU_RTS.MDBUS_RT.375S_CON Status [SNAP],OSU_RTS.MDBUS_RT.375S_DP Time [SNAP],OSU_RTS.MDBUS_RT.375S_DP Value [SNAP],OSU_RTS.MDBUS_RT.375S_DP Status [SNAP],OSU_RTS.MDBUS_RT.375S_HF Time [SNAP],OSU_RTS.MDBUS_RT.375S_HF Value [SNAP],OSU_RTS.MDBUS_RT.375S_HF Status [SNAP],OSU_RTS.MDBUS_RT.375S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.375S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.375S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.375S_I Time [SNAP],OSU_RTS.MDBUS_RT.375S_I Value [SNAP],OSU_RTS.MDBUS_RT.375S_I Status [SNAP],OSU_RTS.MDBUS_RT.375S_P Time [SNAP],OSU_RTS.MDBUS_RT.375S_P Value [SNAP],OSU_RTS.MDBUS_RT.375S_P Status [SNAP],OSU_RTS.MDBUS_RT.375S_T Time [SNAP],OSU_RTS.MDBUS_RT.375S_T Value [SNAP],OSU_RTS.MDBUS_RT.375S_T Status [SNAP],Comments
10/19/18 10:00,10.12262154,OK,10/19/18 10:00,637.065979,OK,10/19/18 10:00,46756928,OK,10/19/18 10:00,50.59513474,OK,10/19/18 10:00,40.47251511,OK,10/19/18 10:00,1516.059097,OK,10/19/18 10:00,7670.348877,OK,10/19/18 10:00,561083136,OK,10/19/18 10:00,10252891,OK,10/19/18 10:00,1131204,OK,10/19/18 10:00,7280847,OK,10/19/18 10:00,12765882,OK,10/19/18 10:00,18737825,OK,10/19/18 10:00,12862889,OK,10/19/18 10:00,17470852,OK,10/19/18 10:00,11618565,OK,10/19/18 10:00,786732,OK,10/19/18 10:00,394213.375,OK,10/19/18 10:00,0,OK,10/19/18 10:00,55.38425827,OK,10/19/18 10:00,16451.38867,OK,10/19/18 10:00,509757568,OK,10/19/18 10:00,12.64785254,OK,10/19/18 10:00,176.6303864,OK,10/19/18 10:00,557.1375732,OK,
10/19/18 10:15,8.12258625,OK,10/19/18 10:15,213.2713928,OK,10/19/18 10:15,46757012,OK,10/19/18 10:15,48.71194839,OK,10/19/18 10:15,40.5893631,OK,10/19/18 10:15,622.2290459,OK,10/19/18 10:15,2548.519043,OK,10/19/18 10:15,561084144,OK,10/19/18 10:15,10252981,OK,10/19/18 10:15,1131213,OK,10/19/18 10:15,7280915,OK,10/19/18 10:15,12765973,OK,10/19/18 10:15,18737983,OK,10/19/18 10:15,12862984,OK,10/19/18 10:15,17470979,OK,10/19/18 10:15,11618652,OK,10/19/18 10:15,786737,OK,10/19/18 10:15,394216.1875,OK,10/19/18 10:15,0,OK,10/19/18 10:15,46.96883392,OK,10/19/18 10:15,11974.64844,OK,10/19/18 10:15,509761248,OK,10/19/18 10:15,9.208296875,OK,10/19/18 10:15,174.4781647,OK,10/19/18 10:15,556.2445068,OK,
10/19/18 10:30,10.49236012,OK,10/19/18 10:30,235.2160797,OK,10/19/18 10:30,46757068,OK,10/19/18 10:30,51.00555801,OK,10/19/18 10:30,40.51319885,OK,10/19/18 10:30,536.5467659,OK,10/19/18 10:30,2823.879272,OK,10/19/18 10:30,561084816,OK,10/19/18 10:30,10253072,OK,10/19/18 10:30,1131221,OK,10/19/18 10:30,7280983,OK,10/19/18 10:30,12766067,OK,10/19/18 10:30,18738144,OK,10/19/18 10:30,12863073,OK,10/19/18 10:30,17471106,OK,10/19/18 10:30,11618740,OK,10/19/18 10:30,786745,OK,10/19/18 10:30,394219.0313,OK,10/19/18 10:30,0,OK,10/19/18 10:30,52.20041656,OK,10/19/18 10:30,13207.99316,OK,10/19/18 10:30,509764960,OK,10/19/18 10:30,10.15914551,OK,10/19/18 10:30,175.4276276,OK,10/19/18 10:30,555.7724609,OK,
10/19/18 10:45,11.3197403,OK,10/19/18 10:45,261.6376953,OK,10/19/18 10:45,46757132,OK,10/19/18 10:45,52.11664581,OK,10/19/18 10:45,40.79690552,OK,10/19/18 10:45,551.931416,OK,10/19/18 10:45,3135.971558,OK,10/19/18 10:45,561085584,OK,10/19/18 10:45,10253163,OK,10/19/18 10:45,1131230,OK,10/19/18 10:45,7281051,OK,10/19/18 10:45,12766161,OK,10/19/18 10:45,18738305,OK,10/19/18 10:45,12863164,OK,10/19/18 10:45,17471235,OK,10/19/18 10:45,11618828,OK,10/19/18 10:45,786753,OK,10/19/18 10:45,394221.9688,OK,10/19/18 10:45,0,OK,10/19/18 10:45,46.90661621,OK,10/19/18 10:45,12095.06152,OK,10/19/18 10:45,509768736,OK,10/19/18 10:45,9.303983398,OK,10/19/18 10:45,175.749527,OK,10/19/18 10:45,555.612793,OK,
10/19/18 11:00,11.13923073,OK,10/19/18 11:00,277.0879822,OK,10/19/18 11:00,46757200,OK,10/19/18 11:00,52.14979553,OK,10/19/18 11:00,41.01056671,OK,10/19/18 11:00,595.3761,OK,10/19/18 11:00,3328.160156,OK,10/19/18 11:00,561086400,OK,10/19/18 11:00,10253254,OK,10/19/18 11:00,1131239,OK,10/19/18 11:00,7281118,OK,10/19/18 11:00,12766256,OK,10/19/18 11:00,18738464,OK,10/19/18 11:00,12863254,OK,10/19/18 11:00,17471363,OK,10/19/18 11:00,11618917,OK,10/19/18 11:00,786760,OK,10/19/18 11:00,394224.875,OK,10/19/18 11:00,0,OK,10/19/18 11:00,61.45471191,OK,10/19/18 11:00,18953.29688,OK,10/19/18 11:00,509772544,OK,10/19/18 11:00,14.5803457,OK,10/19/18 11:00,176.1185608,OK,10/19/18 11:00,555.4925537,OK,
10/19/18 11:15,10.95390224,OK,10/19/18 11:15,276.5174561,OK,10/19/18 11:15,46757268,OK,10/19/18 11:15,52.11232758,OK,10/19/18 11:15,41.15842438,OK,10/19/18 11:15,600.7099957,OK,10/19/18 11:15,3300.470581,OK,10/19/18 11:15,561087216,OK,10/19/18 11:15,10253345,OK,10/19/18 11:15,1131247,OK,10/19/18 11:15,7281185,OK,10/19/18 11:15,12766351,OK,10/19/18 11:15,18738623,OK,10/19/18 11:15,12863345,OK,10/19/18 11:15,17471490,OK,10/19/18 11:15,11619005,OK,10/19/18 11:15,786767,OK,10/19/18 11:15,394227.875,OK,10/19/18 11:15,0,OK,10/19/18 11:15,58.92684174,OK,10/19/18 11:15,16191.95801,OK,10/19/18 11:15,509776448,OK,10/19/18 11:15,12.45690332,OK,10/19/18 11:15,176.4986725,OK,10/19/18 11:15,555.4158936,OK,
10/19/18 11:30,10.86345863,OK,10/19/18 11:30,292.598114,OK,10/19/18 11:30,46757344,OK,10/19/18 11:30,52.14365387,OK,10/19/18 11:30,41.28019714,OK,10/19/18 11:30,643.8569524,OK,10/19/18 11:30,3504.230713,OK,10/19/18 11:30,561088128,OK,10/19/18 11:30,10253432,OK,10/19/18 11:30,1131256,OK,10/19/18 11:30,7281256,OK,10/19/18 11:30,12766446,OK,10/19/18 11:30,18738783,OK,10/19/18 11:30,12863436,OK,10/19/18 11:30,17471619,OK,10/19/18 11:30,11619091,OK,10/19/18 11:30,786774,OK,10/19/18 11:30,394230.6563,OK,10/19/18 11:30,0,OK,10/19/18 11:30,54.72018433,OK,10/19/18 11:30,16030.54492,OK,10/19/18 11:30,509780064,OK,10/19/18 11:30,12.33845313,OK,10/19/18 11:30,177.0666046,OK,10/19/18 11:30,554.3841553,OK,
10/19/18 11:45,10.78381824,OK,10/19/18 11:45,297.184021,OK,10/19/18 11:45,46757416,OK,10/19/18 11:45,52.3189621,OK,10/19/18 11:45,41.53514099,OK,10/19/18 11:45,663.5499244,OK,10/19/18 11:45,3587.408936,OK,10/19/18 11:45,561088992,OK,10/19/18 11:45,10253522,OK,10/19/18 11:45,1131264,OK,10/19/18 11:45,7281333,OK,10/19/18 11:45,12766542,OK,10/19/18 11:45,18738941,OK,10/19/18 11:45,12863532,OK,10/19/18 11:45,17471748,OK,10/19/18 11:45,11619180,OK,10/19/18 11:45,786780,OK,10/19/18 11:45,394233.5313,OK,10/19/18 11:45,0,OK,10/19/18 11:45,56.91091919,OK,10/19/18 11:45,14949.11914,OK,10/19/18 11:45,509783776,OK,10/19/18 11:45,11.50992969,OK,10/19/18 11:45,177.2213287,OK,10/19/18 11:45,553.5822754,OK,
10/19/18 12:00,11.30364609,OK,10/19/18 12:00,373.291626,OK,10/19/18 12:00,46757504,OK,10/19/18 12:00,52.85189438,OK,10/19/18 12:00,41.54824829,OK,10/19/18 12:00,788.5989748,OK,10/19/18 12:00,4480.747192,OK,10/19/18 12:00,561090048,OK,10/19/18 12:00,10253613,OK,10/19/18 12:00,1131273,OK,10/19/18 12:00,7281409,OK,10/19/18 12:00,12766637,OK,10/19/18 12:00,18739099,OK,10/19/18 12:00,12863625,OK,10/19/18 12:00,17471878,OK,10/19/18 12:00,11619270,OK,10/19/18 12:00,786787,OK,10/19/18 12:00,394236.4063,OK,10/19/18 12:00,0,OK,10/19/18 12:00,56.13543701,OK,10/19/18 12:00,15138.72266,OK,10/19/18 12:00,509787488,OK,10/19/18 12:00,11.66149512,OK,10/19/18 12:00,178.1901703,OK,10/19/18 12:00,552.5704956,OK,
10/19/18 12:15,11.71266747,OK,10/19/18 12:15,434.4248047,OK,10/19/18 12:15,46757608,OK,10/19/18 12:15,53.20426941,OK,10/19/18 12:15,41.49160385,OK,10/19/18 12:15,886.828218,OK,10/19/18 12:15,5209.805786,OK,10/19/18 12:15,561091296,OK,10/19/18 12:15,10253703,OK,10/19/18 12:15,1131281,OK,10/19/18 12:15,7281486,OK,10/19/18 12:15,12766733,OK,10/19/18 12:15,18739258,OK,10/19/18 12:15,12863721,OK,10/19/18 12:15,17472008,OK,10/19/18 12:15,11619359,OK,10/19/18 12:15,786794,OK,10/19/18 12:15,394239,OK,10/19/18 12:15,0,OK,10/19/18 12:15,49.91703796,OK,10/19/18 12:15,13065.05957,OK,10/19/18 12:15,509790880,OK,10/19/18 12:15,10.07562988,OK,10/19/18 12:15,182.8439178,OK,10/19/18 12:15,550.5429688,OK,
10/19/18 12:30,12.07787037,OK,10/19/18 12:30,486.2866821,OK,10/19/18 12:30,46757724,OK,10/19/18 12:30,53.42601395,OK,10/19/18 12:30,41.34814453,OK,10/19/18 12:30,960.8816521,OK,10/19/18 12:30,5841.164429,OK,10/19/18 12:30,561092688,OK,10/19/18 12:30,10253797,OK,10/19/18 12:30,1131289,OK,10/19/18 12:30,7281557,OK,10/19/18 12:30,12766830,OK,10/19/18 12:30,18739417,OK,10/19/18 12:30,12863820,OK,10/19/18 12:30,17472137,OK,10/19/18 12:30,11619448,OK,10/19/18 12:30,786803,OK,10/19/18 12:30,394241.8125,OK,10/19/18 12:30,0,OK,10/19/18 12:30,55.51092148,OK,10/19/18 12:30,15948.58789,OK,10/19/18 12:30,509794528,OK,10/19/18 12:30,12.30695996,OK,10/19/18 12:30,181.129837,OK,10/19/18 12:30,548.7532349,OK,
10/19/18 12:45,11.97835064,OK,10/19/18 12:45,535.6217651,OK,10/19/18 12:45,46757848,OK,10/19/18 12:45,53.43799973,OK,10/19/18 12:45,41.45964813,OK,10/19/18 12:45,1068.829384,OK,10/19/18 12:45,6432.230713,OK,10/19/18 12:45,561094176,OK,10/19/18 12:45,10253890,OK,10/19/18 12:45,1131298,OK,10/19/18 12:45,7281623,OK,10/19/18 12:45,12766926,OK,10/19/18 12:45,18739576,OK,10/19/18 12:45,12863919,OK,10/19/18 12:45,17472264,OK,10/19/18 12:45,11619540,OK,10/19/18 12:45,786810,OK,10/19/18 12:45,394244.5313,OK,10/19/18 12:45,0,OK,10/19/18 12:45,54.18346405,OK,10/19/18 12:45,15562.26563,OK,10/19/18 12:45,509798048,OK,10/19/18 12:45,12.01906738,OK,10/19/18 12:45,184.1493378,OK,10/19/18 12:45,547.2194824,OK,
10/19/18 13:00,12.65921021,OK,10/19/18 13:00,635.4512939,OK,10/19/18 13:00,46757984,OK,10/19/18 13:00,53.70090485,OK,10/19/18 13:00,41.04169464,OK,10/19/18 13:00,1201.920783,OK,10/19/18 13:00,7640.010498,OK,10/19/18 13:00,561095856,OK,10/19/18 13:00,10253981,OK,10/19/18 13:00,1131306,OK,10/19/18 13:00,7281692,OK,10/19/18 13:00,12767023,OK,10/19/18 13:00,18739734,OK,10/19/18 13:00,12864021,OK,10/19/18 13:00,17472391,OK,10/19/18 13:00,11619630,OK,10/19/18 13:00,786816,OK,10/19/18 13:00,394247.2813,OK,10/19/18 13:00,0,OK,10/19/18 13:00,50.72434616,OK,10/19/18 13:00,13224.78125,OK,10/19/18 13:00,509801632,OK,10/19/18 13:00,10.21992188,OK,10/19/18 13:00,183.8412018,OK,10/19/18 13:00,545.7392578,OK,
10/19/18 13:15,13.12481976,OK,10/19/18 13:15,610.7329712,OK,10/19/18 13:15,46758152,OK,10/19/18 13:15,53.74007034,OK,10/19/18 13:15,40.61524963,OK,10/19/18 13:15,1115.895625,OK,10/19/18 13:15,7310.966309,OK,10/19/18 13:15,561097824,OK,10/19/18 13:15,10254071,OK,10/19/18 13:15,1131314,OK,10/19/18 13:15,7281763,OK,10/19/18 13:15,12767119,OK,10/19/18 13:15,18739891,OK,10/19/18 13:15,12864119,OK,10/19/18 13:15,17472518,OK,10/19/18 13:15,11619720,OK,10/19/18 13:15,786823,OK,10/19/18 13:15,394249.875,OK,10/19/18 13:15,0,OK,10/19/18 13:15,59.92728424,OK,10/19/18 13:15,17439.20508,OK,10/19/18 13:15,509804928,OK,10/19/18 13:15,13.48769531,OK,10/19/18 13:15,186.2639008,OK,10/19/18 13:15,544.1865234,OK,
10/19/18 13:30,13.40241623,OK,10/19/18 13:30,642.013916,OK,10/19/18 13:30,46758312,OK,10/19/18 13:30,54.14779663,OK,10/19/18 13:30,40.7453804,OK,10/19/18 13:30,1151.244509,OK,10/19/18 13:30,7741.672852,OK,10/19/18 13:30,561099744,OK,10/19/18 13:30,10254162,OK,10/19/18 13:30,1131323,OK,10/19/18 13:30,7281835,OK,10/19/18 13:30,12767214,OK,10/19/18 13:30,18740045,OK,10/19/18 13:30,12864217,OK,10/19/18 13:30,17472646,OK,10/19/18 13:30,11619811,OK,10/19/18 13:30,786831,OK,10/19/18 13:30,394252.5313,OK,10/19/18 13:30,0,OK,10/19/18 13:30,54.08109665,OK,10/19/18 13:30,13641.62598,OK,10/19/18 13:30,509808384,OK,10/19/18 13:30,10.55577734,OK,10/19/18 13:30,185.2343292,OK,10/19/18 13:30,542.87146,OK,
10/19/18 13:45,13.49840736,OK,10/19/18 13:45,687.2989502,OK,10/19/18 13:45,46758480,OK,10/19/18 13:45,54.2395401,OK,10/19/18 13:45,40.74113464,OK,10/19/18 13:45,1220.893167,OK,10/19/18 13:45,8262.759521,OK,10/19/18 13:45,561101760,OK,10/19/18 13:45,10254251,OK,10/19/18 13:45,1131331,OK,10/19/18 13:45,7281907,OK,10/19/18 13:45,12767310,OK,10/19/18 13:45,18740202,OK,10/19/18 13:45,12864303,OK,10/19/18 13:45,17472775,OK,10/19/18 13:45,11619900,OK,10/19/18 13:45,786837,OK,10/19/18 13:45,394255.2188,OK,10/19/18 13:45,0,OK,10/19/18 13:45,54.15102768,OK,10/19/18 13:45,13131.43262,OK,10/19/18 13:45,509811872,OK,10/19/18 13:45,10.16404395,OK,10/19/18 13:45,185.3651733,OK,10/19/18 13:45,542.243042,OK,
10/19/18 14:00,13.67700958,OK,10/19/18 14:00,750.7062378,OK,10/19/18 14:00,46758660,OK,10/19/18 14:00,54.4300766,OK,10/19/18 14:00,40.75306702,OK,10/19/18 14:00,1309.421631,OK,10/19/18 14:00,9014.233154,OK,10/19/18 14:00,561103920,OK,10/19/18 14:00,10254340,OK,10/19/18 14:00,1131339,OK,10/19/18 14:00,7281979,OK,10/19/18 14:00,12767405,OK,10/19/18 14:00,18740359,OK,10/19/18 14:00,12864391,OK,10/19/18 14:00,17472903,OK,10/19/18 14:00,11619989,OK,10/19/18 14:00,786845,OK,10/19/18 14:00,394257.9063,OK,10/19/18 14:00,0,OK,10/19/18 14:00,56.34242249,OK,10/19/18 14:00,16376.4082,OK,10/19/18 14:00,509815360,OK,10/19/18 14:00,12.68025098,OK,10/19/18 14:00,185.1271515,OK,10/19/18 14:00,541.3225098,OK,
10/19/18 14:15,13.76406765,OK,10/19/18 14:15,782.9663696,OK,10/19/18 14:15,46758856,OK,10/19/18 14:15,54.74021912,OK,10/19/18 14:15,40.97615051,OK,10/19/18 14:15,1352.398662,OK,10/19/18 14:15,9336.017578,OK,10/19/18 14:15,561106272,OK,10/19/18 14:15,10254428,OK,10/19/18 14:15,1131347,OK,10/19/18 14:15,7282051,OK,10/19/18 14:15,12767501,OK,10/19/18 14:15,18740519,OK,10/19/18 14:15,12864478,OK,10/19/18 14:15,17473029,OK,10/19/18 14:15,11620076,OK,10/19/18 14:15,786852,OK,10/19/18 14:15,394260.625,OK,10/19/18 14:15,0,OK,10/19/18 14:15,47.03324127,OK,10/19/18 14:15,12642.0918,OK,10/19/18 14:15,509818848,OK,10/19/18 14:15,9.792208984,OK,10/19/18 14:15,185.7679596,OK,10/19/18 14:15,540.5860596,OK,
10/19/18 14:30,13.84851933,OK,10/19/18 14:30,842.1205444,OK,10/19/18 14:30,46759056,OK,10/19/18 14:30,54.80199432,OK,10/19/18 14:30,40.95347595,OK,10/19/18 14:30,1450.731488,OK,10/19/18 14:30,10112.8396,OK,10/19/18 14:30,561108672,OK,10/19/18 14:30,10254515,OK,10/19/18 14:30,1131356,OK,10/19/18 14:30,7282118,OK,10/19/18 14:30,12767595,OK,10/19/18 14:30,18740678,OK,10/19/18 14:30,12864567,OK,10/19/18 14:30,17473155,OK,10/19/18 14:30,11620163,OK,10/19/18 14:30,786858,OK,10/19/18 14:30,394263.4375,OK,10/19/18 14:30,0,OK,10/19/18 14:30,56.89131927,OK,10/19/18 14:30,16734.67969,OK,10/19/18 14:30,509822464,OK,10/19/18 14:30,12.96370801,OK,10/19/18 14:30,186.4489899,OK,10/19/18 14:30,540.4251709,OK,
10/19/18 14:45,13.37541199,OK,10/19/18 14:45,810.6621704,OK,10/19/18 14:45,46759264,OK,10/19/18 14:45,54.61536789,OK,10/19/18 14:45,41.2399559,OK,10/19/18 14:45,1453.128281,OK,10/19/18 14:45,9779.727539,OK,10/19/18 14:45,561111168,OK,10/19/18 14:45,10254602,OK,10/19/18 14:45,1131364,OK,10/19/18 14:45,7282185,OK,10/19/18 14:45,12767690,OK,10/19/18 14:45,18740839,OK,10/19/18 14:45,12864657,OK,10/19/18 14:45,17473278,OK,10/19/18 14:45,11620250,OK,10/19/18 14:45,786864,OK,10/19/18 14:45,394266.4375,OK,10/19/18 14:45,0,OK,10/19/18 14:45,60.69940186,OK,10/19/18 14:45,16937.33398,OK,10/19/18 14:45,509826336,OK,10/19/18 14:45,13.11953223,OK,10/19/18 14:45,185.2555695,OK,10/19/18 14:45,540.4441528,OK,
10/19/18 15:00,13.8582468,OK,10/19/18 15:00,847.081543,OK,10/19/18 15:00,46759472,OK,10/19/18 15:00,54.88841248,OK,10/19/18 15:00,41.03016663,OK,10/19/18 15:00,1471.663417,OK,10/19/18 15:00,10213.89331,OK,10/19/18 15:00,561113664,OK,10/19/18 15:00,10254688,OK,10/19/18 15:00,1131373,OK,10/19/18 15:00,7282251,OK,10/19/18 15:00,12767784,OK,10/19/18 15:00,18741000,OK,10/19/18 15:00,12864747,OK,10/19/18 15:00,17473406,OK,10/19/18 15:00,11620337,OK,10/19/18 15:00,786870,OK,10/19/18 15:00,394269.4375,OK,10/19/18 15:00,0,OK,10/19/18 15:00,52.30841827,OK,10/19/18 15:00,14300.90918,OK,10/19/18 15:00,509830240,OK,10/19/18 15:00,11.07950098,OK,10/19/18 15:00,185.1535492,OK,10/19/18 15:00,539.9613037,OK,
10/19/18 15:15,13.81693745,OK,10/19/18 15:15,860.3571777,OK,10/19/18 15:15,46759684,OK,10/19/18 15:15,54.80988312,OK,10/19/18 15:15,40.99294662,OK,10/19/18 15:15,1491.833612,OK,10/19/18 15:15,10335.70386,OK,10/19/18 15:15,561116256,OK,10/19/18 15:15,10254773,OK,10/19/18 15:15,1131381,OK,10/19/18 15:15,7282317,OK,10/19/18 15:15,12767879,OK,10/19/18 15:15,18741158,OK,10/19/18 15:15,12864836,OK,10/19/18 15:15,17473537,OK,10/19/18 15:15,11620424,OK,10/19/18 15:15,786877,OK,10/19/18 15:15,394272.5,OK,10/19/18 15:15,0,OK,10/19/18 15:15,50.557621,OK,10/19/18 15:15,14286.06543,OK,10/19/18 15:15,509834176,OK,10/19/18 15:15,11.06877051,OK,10/19/18 15:15,185.5051575,OK,10/19/18 15:15,539.84375,OK,
10/19/18 15:30,13.9041729,OK,10/19/18 15:30,863.8807983,OK,10/19/18 15:30,46759896,OK,10/19/18 15:30,54.90052032,OK,10/19/18 15:30,40.99634933,OK,10/19/18 15:30,1485.170979,OK,10/19/18 15:30,10353.85181,OK,10/19/18 15:30,561118752,OK,10/19/18 15:30,10254859,OK,10/19/18 15:30,1131390,OK,10/19/18 15:30,7282383,OK,10/19/18 15:30,12767971,OK,10/19/18 15:30,18741315,OK,10/19/18 15:30,12864925,OK,10/19/18 15:30,17473667,OK,10/19/18 15:30,11620511,OK,10/19/18 15:30,786883,OK,10/19/18 15:30,394275.5,OK,10/19/18 15:30,0,OK,10/19/18 15:30,60.44678879,OK,10/19/18 15:30,17031.42383,OK,10/19/18 15:30,509838048,OK,10/19/18 15:30,13.19641699,OK,10/19/18 15:30,186.2100677,OK,10/19/18 15:30,539.8770752,OK,
10/19/18 15:45,13.95093155,OK,10/19/18 15:45,878.8438721,OK,10/19/18 15:45,46760116,OK,10/19/18 15:45,54.92852783,OK,10/19/18 15:45,40.9776001,OK,10/19/18 15:45,1502.857531,OK,10/19/18 15:45,10543.51611,OK,10/19/18 15:45,561121392,OK,10/19/18 15:45,10254947,OK,10/19/18 15:45,1131398,OK,10/19/18 15:45,7282450,OK,10/19/18 15:45,12768066,OK,10/19/18 15:45,18741470,OK,10/19/18 15:45,12865016,OK,10/19/18 15:45,17473795,OK,10/19/18 15:45,11620597,OK,10/19/18 15:45,786890,OK,10/19/18 15:45,394278.5938,OK,10/19/18 15:45,0,OK,10/19/18 15:45,62.43836212,OK,10/19/18 15:45,18722.09961,OK,10/19/18 15:45,509842016,OK,10/19/18 15:45,14.50426172,OK,10/19/18 15:45,185.647049,OK,10/19/18 15:45,540.1149902,OK,
10/19/18 16:00,13.82281685,OK,10/19/18 16:00,879.1011353,OK,10/19/18 16:00,46760336,OK,10/19/18 16:00,54.81819534,OK,10/19/18 16:00,40.99537659,OK,10/19/18 16:00,1518.188306,OK,10/19/18 16:00,10533.18384,OK,10/19/18 16:00,561124032,OK,10/19/18 16:00,10255032,OK,10/19/18 16:00,1131406,OK,10/19/18 16:00,7282518,OK,10/19/18 16:00,12768160,OK,10/19/18 16:00,18741627,OK,10/19/18 16:00,12865105,OK,10/19/18 16:00,17473922,OK,10/19/18 16:00,11620681,OK,10/19/18 16:00,786896,OK,10/19/18 16:00,394281.6875,OK,10/19/18 16:00,0,OK,10/19/18 16:00,60.51451874,OK,10/19/18 16:00,17003.43945,OK,10/19/18 16:00,509846016,OK,10/19/18 16:00,13.1713457,OK,10/19/18 16:00,186.1863861,OK,10/19/18 16:00,540.4742432,OK,
10/19/18 16:15,14.05299282,OK,10/19/18 16:15,914.6893311,OK,10/19/18 16:15,46760556,OK,10/19/18 16:15,55.00376892,OK,10/19/18 16:15,40.95077515,OK,10/19/18 16:15,1560.055289,OK,10/19/18 16:15,10973.26099,OK,10/19/18 16:15,561126672,OK,10/19/18 16:15,10255116,OK,10/19/18 16:15,1131414,OK,10/19/18 16:15,7282586,OK,10/19/18 16:15,12768255,OK,10/19/18 16:15,18741782,OK,10/19/18 16:15,12865193,OK,10/19/18 16:15,17474048,OK,10/19/18 16:15,11620764,OK,10/19/18 16:15,786902,OK,10/19/18 16:15,394284.7188,OK,10/19/18 16:15,0,OK,10/19/18 16:15,55.0182724,OK,10/19/18 16:15,16606.3125,OK,10/19/18 16:15,509849984,OK,10/19/18 16:15,12.85932422,OK,10/19/18 16:15,186.5911407,OK,10/19/18 16:15,541.3666992,OK,
