OSU_RTS.MDBUS_E3.102_E1 Time [SNAP],OSU_RTS.MDBUS_E3.102_E1 Value [SNAP],OSU_RTS.MDBUS_E3.102_E1 Status [SNAP],OSU_RTS.MDBUS_RT.102_C Time [SNAP],OSU_RTS.MDBUS_RT.102_C Value [SNAP],OSU_RTS.MDBUS_RT.102_C Status [SNAP],OSU_RTS.MDBUS_RT.102_DP Time [SNAP],OSU_RTS.MDBUS_RT.102_DP Value [SNAP],OSU_RTS.MDBUS_RT.102_DP Status [SNAP],OSU_RTS.MDBUS_RT.102_I Time [SNAP],OSU_RTS.MDBUS_RT.102_I Value [SNAP],OSU_RTS.MDBUS_RT.102_I Status [SNAP],OSU_RTS.MDBUS_RT.102_P Time [SNAP],OSU_RTS.MDBUS_RT.102_P Value [SNAP],OSU_RTS.MDBUS_RT.102_P Status [SNAP],OSU_RTS.MDBUS_RT.102_T Time [SNAP],OSU_RTS.MDBUS_RT.102_T Value [SNAP],OSU_RTS.MDBUS_RT.102_T Status [SNAP],OSU_RTS.MDBUS_RT.102S_HF Time [SNAP],OSU_RTS.MDBUS_RT.102S_HF Value [SNAP],OSU_RTS.MDBUS_RT.102S_HF Status [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Status [SNAP],Comments
10/17/18 20:15,278513,OK,10/17/18 20:15,313210.875,OK,10/17/18 20:15,5.118878841,OK,10/17/18 20:15,0,OK,10/17/18 20:15,178.6562805,OK,10/17/18 20:15,362.5219727,OK,10/17/18 20:15,0,OK,10/17/18 20:15,685183.5625,OK,
10/17/18 20:30,278517,OK,10/17/18 20:30,313222.0625,OK,10/17/18 20:30,21.6947937,OK,10/17/18 20:30,0.102907463,OK,10/17/18 20:30,179.4417572,OK,10/17/18 20:30,362.31604,OK,10/17/18 20:30,123.2717819,OK,10/17/18 20:30,685196.9375,OK,
10/17/18 20:45,278522,OK,10/17/18 20:45,313244.6563,OK,10/17/18 20:45,9.282623291,OK,10/17/18 20:45,0,OK,10/17/18 20:45,179.8860931,OK,10/17/18 20:45,362.6028442,OK,10/17/18 20:45,0,OK,10/17/18 20:45,685224,OK,
10/17/18 21:00,278526,OK,10/17/18 21:00,313256.4063,OK,10/17/18 21:00,0.660017967,OK,10/17/18 21:00,0,OK,10/17/18 21:00,179.5406036,OK,10/17/18 21:00,362.8600159,OK,10/17/18 21:00,0,OK,10/17/18 21:00,685238.0625,OK,
10/17/18 21:15,278530,OK,10/17/18 21:15,313279.125,OK,10/17/18 21:15,12.67191315,OK,10/17/18 21:15,0.07002153,OK,10/17/18 21:15,178.8816376,OK,10/17/18 21:15,362.0682983,OK,10/17/18 21:15,83.87532806,OK,10/17/18 21:15,685265.3125,OK,
10/17/18 21:30,278533,OK,10/17/18 21:30,313291.1563,OK,10/17/18 21:30,0.668858647,OK,10/17/18 21:30,0,OK,10/17/18 21:30,178.8011322,OK,10/17/18 21:30,362.1020508,OK,10/17/18 21:30,0,OK,10/17/18 21:30,685279.75,OK,
10/17/18 21:45,278537,OK,10/17/18 21:45,313313.4688,OK,10/17/18 21:45,17.79198074,OK,10/17/18 21:45,0.084711151,OK,10/17/18 21:45,178.1277313,OK,10/17/18 21:45,362.0300903,OK,10/17/18 21:45,101.4668732,OK,10/17/18 21:45,685306.4375,OK,
10/17/18 22:00,278541,OK,10/17/18 22:00,313326.5,OK,10/17/18 22:00,0.64704597,OK,10/17/18 22:00,0,OK,10/17/18 22:00,178.3825226,OK,10/17/18 22:00,362.0587463,OK,10/17/18 22:00,0,OK,10/17/18 22:00,685322.0625,OK,
10/17/18 22:15,278545,OK,10/17/18 22:15,313350.0625,OK,10/17/18 22:15,12.52152634,OK,10/17/18 22:15,0.069108459,OK,10/17/18 22:15,176.0644684,OK,10/17/18 22:15,361.1339111,OK,10/17/18 22:15,82.76796722,OK,10/17/18 22:15,685350.3125,OK,
10/17/18 22:30,278548,OK,10/17/18 22:30,313363.9375,OK,10/17/18 22:30,42.53420258,OK,10/17/18 22:30,0.275833344,OK,10/17/18 22:30,176.405777,OK,10/17/18 22:30,361.6917725,OK,10/17/18 22:30,330.3592834,OK,10/17/18 22:30,685366.875,OK,
10/17/18 22:45,278553,OK,10/17/18 22:45,313386.4688,OK,10/17/18 22:45,2.41211319,OK,10/17/18 22:45,0,OK,10/17/18 22:45,177.7567444,OK,10/17/18 22:45,362.1256104,OK,10/17/18 22:45,0,OK,10/17/18 22:45,685393.875,OK,
10/17/18 23:00,278557,OK,10/17/18 23:00,313404.875,OK,10/17/18 23:00,11.90190887,OK,10/17/18 23:00,0.067414482,OK,10/17/18 23:00,177.6329193,OK,10/17/18 23:00,361.6478577,OK,10/17/18 23:00,80.74642944,OK,10/17/18 23:00,685415.9375,OK,
10/17/18 23:15,278560,OK,10/17/18 23:15,313424.2188,OK,10/17/18 23:15,1.420523286,OK,10/17/18 23:15,0,OK,10/17/18 23:15,178.195694,OK,10/17/18 23:15,362.0523682,OK,10/17/18 23:15,0,OK,10/17/18 23:15,685439.125,OK,
10/17/18 23:30,278564,OK,10/17/18 23:30,313447.7188,OK,10/17/18 23:30,6.65468359,OK,10/17/18 23:30,0,OK,10/17/18 23:30,178.8118439,OK,10/17/18 23:30,362.0342407,OK,10/17/18 23:30,0,OK,10/17/18 23:30,685467.25,OK,
10/17/18 23:45,278568,OK,10/17/18 23:45,313465.4688,OK,10/17/18 23:45,22.13606644,OK,10/17/18 23:45,0.105524406,OK,10/17/18 23:45,178.2398834,OK,10/17/18 23:45,361.8769531,OK,10/17/18 23:45,126.3977051,OK,10/17/18 23:45,685488.5,OK,
10/18/18 0:00,278571,OK,10/18/18 0:00,313486.2188,OK,10/18/18 0:00,2.143967152,OK,10/18/18 0:00,0,OK,10/18/18 0:00,179.8293304,OK,10/18/18 0:00,362.1157532,OK,10/18/18 0:00,0,OK,10/18/18 0:00,685513.375,OK,
10/18/18 0:15,278576,OK,10/18/18 0:15,313511.5625,OK,10/18/18 0:15,9.807304382,OK,10/18/18 0:15,0,OK,10/18/18 0:15,177.4613037,OK,10/18/18 0:15,361.3742676,OK,10/18/18 0:15,0,OK,10/18/18 0:15,685543.6875,OK,
10/18/18 0:30,278580,OK,10/18/18 0:30,313530.7188,OK,10/18/18 0:30,11.77262115,OK,10/18/18 0:30,0.067020439,OK,10/18/18 0:30,176.322464,OK,10/18/18 0:30,360.9403076,OK,10/18/18 0:30,80.26844788,OK,10/18/18 0:30,685566.625,OK,
10/18/18 0:45,278583,OK,10/18/18 0:45,313549.5313,OK,10/18/18 0:45,0.908860624,OK,10/18/18 0:45,0,OK,10/18/18 0:45,179.0828094,OK,10/18/18 0:45,361.7084045,OK,10/18/18 0:45,0,OK,10/18/18 0:45,685589.1875,OK,
10/18/18 1:00,278587,OK,10/18/18 1:00,313575.125,OK,10/18/18 1:00,11.07899094,OK,10/18/18 1:00,0.064758438,OK,10/18/18 1:00,174.5513,OK,10/18/18 1:00,361.0443115,OK,10/18/18 1:00,77.54982758,OK,10/18/18 1:00,685619.875,OK,
10/18/18 1:15,278591,OK,10/18/18 1:15,313591.9063,OK,10/18/18 1:15,30.88669586,OK,10/18/18 1:15,0.168173874,OK,10/18/18 1:15,176.3082733,OK,10/18/18 1:15,361.4676208,OK,10/18/18 1:15,201.4168396,OK,10/18/18 1:15,685639.9375,OK,
10/18/18 1:30,278594,OK,10/18/18 1:30,313612.5625,OK,10/18/18 1:30,2.030518055,OK,10/18/18 1:30,0,OK,10/18/18 1:30,178.2784576,OK,10/18/18 1:30,362.3041382,OK,10/18/18 1:30,0,OK,10/18/18 1:30,685664.6875,OK,
10/18/18 1:45,278598,OK,10/18/18 1:45,313636.875,OK,10/18/18 1:45,13.01255798,OK,10/18/18 1:45,0.071262032,OK,10/18/18 1:45,180.3842468,OK,10/18/18 1:45,362.4017944,OK,10/18/18 1:45,85.36875916,OK,10/18/18 1:45,685693.8125,OK,
10/18/18 2:00,278602,OK,10/18/18 2:00,313650.5313,OK,10/18/18 2:00,22.46826935,OK,10/18/18 2:00,0.108102173,OK,10/18/18 2:00,178.4020233,OK,10/18/18 2:00,361.6346436,OK,10/18/18 2:00,129.4866028,OK,10/18/18 2:00,685710.125,OK,
10/18/18 2:15,278605,OK,10/18/18 2:15,313676.6875,OK,10/18/18 2:15,2.100444317,OK,10/18/18 2:15,0,OK,10/18/18 2:15,178.1566925,OK,10/18/18 2:15,361.7546692,OK,10/18/18 2:15,0,OK,10/18/18 2:15,685741.4375,OK,
10/18/18 2:30,278610,OK,10/18/18 2:30,313701.4063,OK,10/18/18 2:30,12.42181015,OK,10/18/18 2:30,0.06819075,OK,10/18/18 2:30,178.5565338,OK,10/18/18 2:30,361.5187988,OK,10/18/18 2:30,81.68093872,OK,10/18/18 2:30,685771.0625,OK,
10/18/18 2:45,278614,OK,10/18/18 2:45,313714.875,OK,10/18/18 2:45,31.01862335,OK,10/18/18 2:45,0.163585648,OK,10/18/18 2:45,177.4027557,OK,10/18/18 2:45,361.8114014,OK,10/18/18 2:45,195.9348602,OK,10/18/18 2:45,685787.25,OK,
10/18/18 3:00,278617,OK,10/18/18 3:00,313740.75,OK,10/18/18 3:00,3.153804779,OK,10/18/18 3:00,0,OK,10/18/18 3:00,178.8992767,OK,10/18/18 3:00,361.6846313,OK,10/18/18 3:00,0,OK,10/18/18 3:00,685818.1875,OK,
10/18/18 3:15,278621,OK,10/18/18 3:15,313764.875,OK,10/18/18 3:15,23.09011459,OK,10/18/18 3:15,0.111847282,OK,10/18/18 3:15,176.3074799,OK,10/18/18 3:15,360.8261719,OK,10/18/18 3:15,133.9561768,OK,10/18/18 3:15,685847.125,OK,
10/18/18 3:30,278625,OK,10/18/18 3:30,313780.125,OK,10/18/18 3:30,0.753023624,OK,10/18/18 3:30,0,OK,10/18/18 3:30,177.2299042,OK,10/18/18 3:30,361.4104614,OK,10/18/18 3:30,0,OK,10/18/18 3:30,685865.375,OK,
10/18/18 3:45,278629,OK,10/18/18 3:45,313805.5313,OK,10/18/18 3:45,2.126147747,OK,10/18/18 3:45,0,OK,10/18/18 3:45,178.0522308,OK,10/18/18 3:45,361.9046021,OK,10/18/18 3:45,0,OK,10/18/18 3:45,685895.8125,OK,
10/18/18 4:00,278633,OK,10/18/18 4:00,313831.7813,OK,10/18/18 4:00,12.99650288,OK,10/18/18 4:00,0.070863037,OK,10/18/18 4:00,178.3944244,OK,10/18/18 4:00,361.693512,OK,10/18/18 4:00,84.88089752,OK,10/18/18 4:00,685927.25,OK,
10/18/18 4:15,278636,OK,10/18/18 4:15,313850.9688,OK,10/18/18 4:15,19.70241737,OK,10/18/18 4:15,0.090210953,OK,10/18/18 4:15,177.8794708,OK,10/18/18 4:15,361.5988464,OK,10/18/18 4:15,108.0528259,OK,10/18/18 4:15,685950.1875,OK,
10/18/18 4:30,278640,OK,10/18/18 4:30,313871.6875,OK,10/18/18 4:30,1.879516602,OK,10/18/18 4:30,0,OK,10/18/18 4:30,176.951767,OK,10/18/18 4:30,361.3222656,OK,10/18/18 4:30,0,OK,10/18/18 4:30,685975,OK,
10/18/18 4:45,278644,OK,10/18/18 4:45,313897.7813,OK,10/18/18 4:45,6.58440876,OK,10/18/18 4:45,0,OK,10/18/18 4:45,178.3862305,OK,10/18/18 4:45,361.4592285,OK,10/18/18 4:45,0,OK,10/18/18 4:45,686006.3125,OK,
10/18/18 5:00,278647,OK,10/18/18 5:00,313922.6563,OK,10/18/18 5:00,17.35192108,OK,10/18/18 5:00,0.084338371,OK,10/18/18 5:00,178.9190216,OK,10/18/18 5:00,361.2749939,OK,10/18/18 5:00,101.0249405,OK,10/18/18 5:00,686036.0625,OK,
10/18/18 5:15,278651,OK,10/18/18 5:15,313947.625,OK,10/18/18 5:15,27.17406845,OK,10/18/18 5:15,0.14017662,OK,10/18/18 5:15,178.0747681,OK,10/18/18 5:15,361.0230103,OK,10/18/18 5:15,167.9026947,OK,10/18/18 5:15,686065.9375,OK,
10/18/18 5:30,278655,OK,10/18/18 5:30,313966.8125,OK,10/18/18 5:30,34.0343132,OK,10/18/18 5:30,0.197992355,OK,10/18/18 5:30,177.8280792,OK,10/18/18 5:30,361.3166809,OK,10/18/18 5:30,237.1506195,OK,10/18/18 5:30,686088.9375,OK,
10/18/18 5:45,278659,OK,10/18/18 5:45,313989.0313,OK,10/18/18 5:45,1.016868711,OK,10/18/18 5:45,0,OK,10/18/18 5:45,177.6876068,OK,10/18/18 5:45,361.4613647,OK,10/18/18 5:45,0,OK,10/18/18 5:45,686115.5625,OK,
10/18/18 6:00,278663,OK,10/18/18 6:00,314015.25,OK,10/18/18 6:00,3.601078033,OK,10/18/18 6:00,0,OK,10/18/18 6:00,177.5665741,OK,10/18/18 6:00,361.0913391,OK,10/18/18 6:00,0,OK,10/18/18 6:00,686147,OK,
10/18/18 6:15,278667,OK,10/18/18 6:15,314041.8125,OK,10/18/18 6:15,11.46633911,OK,10/18/18 6:15,0.066298141,OK,10/18/18 6:15,177.2511139,OK,10/18/18 6:15,360.8536987,OK,10/18/18 6:15,79.40769958,OK,10/18/18 6:15,686178.8125,OK,
10/18/18 6:30,278670,OK,10/18/18 6:30,314067.375,OK,10/18/18 6:30,14.44568253,OK,10/18/18 6:30,0.073648239,OK,10/18/18 6:30,175.7148285,OK,10/18/18 6:30,360.6191711,OK,10/18/18 6:30,88.20320129,OK,10/18/18 6:30,686209.375,OK,
10/18/18 6:45,278674,OK,10/18/18 6:45,314088.5938,OK,10/18/18 6:45,34.73024368,OK,10/18/18 6:45,0.203870773,OK,10/18/18 6:45,176.5938568,OK,10/18/18 6:45,361.4616699,OK,10/18/18 6:45,244.1740112,OK,10/18/18 6:45,686234.8125,OK,
10/18/18 7:00,278678,OK,10/18/18 7:00,314112.5625,OK,10/18/18 7:00,49.28135681,OK,10/18/18 7:00,0.337410828,OK,10/18/18 7:00,175.3745422,OK,10/18/18 7:00,360.855896,OK,10/18/18 7:00,404.0847778,OK,10/18/18 7:00,686263.4375,OK,
10/18/18 7:15,278683,OK,10/18/18 7:15,314136.5938,OK,10/18/18 7:15,29.38311195,OK,10/18/18 7:15,0.154339478,OK,10/18/18 7:15,174.2456207,OK,10/18/18 7:15,360.5968628,OK,10/18/18 7:15,184.8206482,OK,10/18/18 7:15,686292.3125,OK,
10/18/18 7:30,278689,OK,10/18/18 7:30,314177.2813,OK,10/18/18 7:30,26.83641243,OK,10/18/18 7:30,0.137389587,OK,10/18/18 7:30,176.5474854,OK,10/18/18 7:30,361.2726746,OK,10/18/18 7:30,164.5497284,OK,10/18/18 7:30,686341.0625,OK,
10/18/18 7:45,278694,OK,10/18/18 7:45,314226.0938,OK,10/18/18 7:45,11.07174969,OK,10/18/18 7:45,0.065342415,OK,10/18/18 7:45,177.914505,OK,10/18/18 7:45,370.4145508,OK,10/18/18 7:45,78.26602173,OK,10/18/18 7:45,686399.4375,OK,
10/18/18 8:00,278700,OK,10/18/18 8:00,314273.3438,OK,10/18/18 8:00,52.26322556,OK,10/18/18 8:00,0.370034973,OK,10/18/18 8:00,175.3862457,OK,10/18/18 8:00,378.1726685,OK,10/18/18 8:00,443.1559753,OK,10/18/18 8:00,686456.0625,OK,
10/18/18 8:15,278705,OK,10/18/18 8:15,314322.25,OK,10/18/18 8:15,36.66864777,OK,10/18/18 8:15,0.221973785,OK,10/18/18 8:15,176.1492615,OK,10/18/18 8:15,381.671875,OK,10/18/18 8:15,265.8494873,OK,10/18/18 8:15,686514.6875,OK,
10/18/18 8:30,278711,OK,10/18/18 8:30,314369.9063,OK,10/18/18 8:30,19.98129463,OK,10/18/18 8:30,0.090459991,OK,10/18/18 8:30,176.6829376,OK,10/18/18 8:30,384.6929321,OK,10/18/18 8:30,108.7478333,OK,10/18/18 8:30,686571.9375,OK,
10/18/18 8:45,278718,OK,10/18/18 8:45,314412.8438,OK,10/18/18 8:45,60.60838318,OK,10/18/18 8:45,0.468135101,OK,10/18/18 8:45,175.0075531,OK,10/18/18 8:45,381.2938538,OK,10/18/18 8:45,561.9057007,OK,10/18/18 8:45,686623.5625,OK,
10/18/18 9:00,278724,OK,10/18/18 9:00,314461.9063,OK,10/18/18 9:00,37.27973175,OK,10/18/18 9:00,0.227014954,OK,10/18/18 9:00,176.7939148,OK,10/18/18 9:00,382.7766724,OK,10/18/18 9:00,272.632782,OK,10/18/18 9:00,686682.4375,OK,
10/18/18 9:15,278730,OK,10/18/18 9:15,314507.75,OK,10/18/18 9:15,25.80793953,OK,10/18/18 9:15,0.133364365,OK,10/18/18 9:15,177.7000885,OK,10/18/18 9:15,382.7789917,OK,10/18/18 9:15,160.1396332,OK,10/18/18 9:15,686737.5,OK,
10/18/18 9:30,278736,OK,10/18/18 9:30,314548.2188,OK,10/18/18 9:30,10.92249298,OK,10/18/18 9:30,0.065203941,OK,10/18/18 9:30,179.2740936,OK,10/18/18 9:30,380.9800415,OK,10/18/18 9:30,78.10669708,OK,10/18/18 9:30,686786,OK,
10/18/18 9:45,278743,OK,10/18/18 9:45,314586.3125,OK,10/18/18 9:45,44.60647583,OK,10/18/18 9:45,0.297648651,OK,10/18/18 9:45,179.5987701,OK,10/18/18 9:45,373.668457,OK,10/18/18 9:45,356.5535278,OK,10/18/18 9:45,686831.625,OK,
10/18/18 10:00,278750,OK,10/18/18 10:00,314631.8438,OK,10/18/18 10:00,19.08069611,OK,10/18/18 10:00,0.088287323,OK,10/18/18 10:00,177.9477997,OK,10/18/18 10:00,376.6186218,OK,10/18/18 10:00,105.7492447,OK,10/18/18 10:00,686886.125,OK,
10/18/18 10:15,278757,OK,10/18/18 10:15,314677.9375,OK,10/18/18 10:15,51.40763855,OK,10/18/18 10:15,0.362818054,OK,10/18/18 10:15,178.9903717,OK,10/18/18 10:15,377.574585,OK,10/18/18 10:15,434.6044922,OK,10/18/18 10:15,686941.25,OK,
10/18/18 10:30,278764,OK,10/18/18 10:30,314717.8438,OK,10/18/18 10:30,18.23251724,OK,10/18/18 10:30,0.085977997,OK,10/18/18 10:30,178.5103912,OK,10/18/18 10:30,376.3184814,OK,10/18/18 10:30,102.9865494,OK,10/18/18 10:30,686989.125,OK,
10/18/18 10:45,278773,OK,10/18/18 10:45,314750,OK,10/18/18 10:45,1.410356998,OK,10/18/18 10:45,0,OK,10/18/18 10:45,179.3318634,OK,10/18/18 10:45,369.7749634,OK,10/18/18 10:45,0,OK,10/18/18 10:45,687027.6875,OK,
10/18/18 11:00,278780,OK,10/18/18 11:00,314787.625,OK,10/18/18 11:00,13.85753059,OK,10/18/18 11:00,0.073520393,OK,10/18/18 11:00,179.2454224,OK,10/18/18 11:00,367.454071,OK,10/18/18 11:00,88.0683136,OK,10/18/18 11:00,687072.75,OK,
10/18/18 11:15,278788,OK,10/18/18 11:15,314825.9063,OK,10/18/18 11:15,14.21562195,OK,10/18/18 11:15,0.075506264,OK,10/18/18 11:15,183.2454529,OK,10/18/18 11:15,366.3214111,OK,10/18/18 11:15,90.46835327,OK,10/18/18 11:15,687118.5625,OK,
10/18/18 11:30,278795,OK,10/18/18 11:30,314865.0625,OK,10/18/18 11:30,55.64305115,OK,10/18/18 11:30,0.40970108,OK,10/18/18 11:30,176.9319916,OK,10/18/18 11:30,366.0403137,OK,10/18/18 11:30,490.7059021,OK,10/18/18 11:30,687165.4375,OK,
10/18/18 11:45,278803,OK,10/18/18 11:45,314901.2813,OK,10/18/18 11:45,7.257716179,OK,10/18/18 11:45,0,OK,10/18/18 11:45,179.6164703,OK,10/18/18 11:45,366.1369324,OK,10/18/18 11:45,0,OK,10/18/18 11:45,687208.875,OK,
10/18/18 12:00,278811,OK,10/18/18 12:00,314930.8438,OK,10/18/18 12:00,31.63837051,OK,10/18/18 12:00,0.166384369,OK,10/18/18 12:00,178.8079071,OK,10/18/18 12:00,363.0802612,OK,10/18/18 12:00,199.302948,OK,10/18/18 12:00,687244.25,OK,
10/18/18 12:15,278818,OK,10/18/18 12:15,314966.4688,OK,10/18/18 12:15,0.911341071,OK,10/18/18 12:15,0,OK,10/18/18 12:15,180.3545074,OK,10/18/18 12:15,363.308075,OK,10/18/18 12:15,0,OK,10/18/18 12:15,687286.9375,OK,
10/18/18 12:30,278825,OK,10/18/18 12:30,315002.1563,OK,10/18/18 12:30,15.24478436,OK,10/18/18 12:30,0.077577507,OK,10/18/18 12:30,179.8632813,OK,10/18/18 12:30,362.8652954,OK,10/18/18 12:30,92.93157959,OK,10/18/18 12:30,687329.6875,OK,
10/18/18 12:45,278832,OK,10/18/18 12:45,315039.8438,OK,10/18/18 12:45,49.88053131,OK,10/18/18 12:45,0.34296167,OK,10/18/18 12:45,180.681839,OK,10/18/18 12:45,363.6217041,OK,10/18/18 12:45,410.8612366,OK,10/18/18 12:45,687374.875,OK,
10/18/18 13:00,278841,OK,10/18/18 13:00,315074.1875,OK,10/18/18 13:00,22.52922821,OK,10/18/18 13:00,0.101115997,OK,10/18/18 13:00,179.4644775,OK,10/18/18 13:00,362.4076233,OK,10/18/18 13:00,121.126091,OK,10/18/18 13:00,687416,OK,
10/18/18 13:15,278848,OK,10/18/18 13:15,315107.5625,OK,10/18/18 13:15,11.61509514,OK,10/18/18 13:15,0.067367355,OK,10/18/18 13:15,181.8187714,OK,10/18/18 13:15,363.4121094,OK,10/18/18 13:15,80.70976257,OK,10/18/18 13:15,687456,OK,
10/18/18 13:30,278855,OK,10/18/18 13:30,315135.4688,OK,10/18/18 13:30,3.18678236,OK,10/18/18 13:30,0,OK,10/18/18 13:30,179.245224,OK,10/18/18 13:30,362.6858521,OK,10/18/18 13:30,0,OK,10/18/18 13:30,687489.4375,OK,
10/18/18 13:45,278863,OK,10/18/18 13:45,315162.25,OK,10/18/18 13:45,1.758605719,OK,10/18/18 13:45,0,OK,10/18/18 13:45,182.868515,OK,10/18/18 13:45,363.7246704,OK,10/18/18 13:45,0,OK,10/18/18 13:45,687521.5,OK,
10/18/18 14:00,278871,OK,10/18/18 14:00,315189.1875,OK,10/18/18 14:00,0.602801383,OK,10/18/18 14:00,0,OK,10/18/18 14:00,180.0561371,OK,10/18/18 14:00,362.9927368,OK,10/18/18 14:00,0,OK,10/18/18 14:00,687553.75,OK,
10/18/18 14:15,278878,OK,10/18/18 14:15,315218,OK,10/18/18 14:15,0.81480515,OK,10/18/18 14:15,0,OK,10/18/18 14:15,181.2552948,OK,10/18/18 14:15,363.2329102,OK,10/18/18 14:15,0,OK,10/18/18 14:15,687588.25,OK,
10/18/18 14:30,278885,OK,10/18/18 14:30,315246.8438,OK,10/18/18 14:30,19.65470123,OK,10/18/18 14:30,0.090405243,OK,10/18/18 14:30,179.0494843,OK,10/18/18 14:30,362.5866089,OK,10/18/18 14:30,108.2930145,OK,10/18/18 14:30,687622.8125,OK,
10/18/18 14:45,278892,OK,10/18/18 14:45,315271.5,OK,10/18/18 14:45,38.02336502,OK,10/18/18 14:45,0.235964096,OK,10/18/18 14:45,179.4741364,OK,10/18/18 14:45,362.6817017,OK,10/18/18 14:45,282.6594543,OK,10/18/18 14:45,687652.3125,OK,
10/18/18 15:00,278899,OK,10/18/18 15:00,315308.125,OK,10/18/18 15:00,29.93715286,OK,10/18/18 15:00,0.167866989,OK,10/18/18 15:00,178.223587,OK,10/18/18 15:00,362.2872925,OK,10/18/18 15:00,201.0718079,OK,10/18/18 15:00,687696.25,OK,
10/18/18 15:15,278906,OK,10/18/18 15:15,315333.375,OK,10/18/18 15:15,29.7384243,OK,10/18/18 15:15,0.159299805,OK,10/18/18 15:15,178.2544861,OK,10/18/18 15:15,361.9667969,OK,10/18/18 15:15,190.8103333,OK,10/18/18 15:15,687726.5,OK,
10/18/18 15:30,278914,OK,10/18/18 15:30,315356.9688,OK,10/18/18 15:30,10.53590965,OK,10/18/18 15:30,0.064126701,OK,10/18/18 15:30,180.239502,OK,10/18/18 15:30,362.8173828,OK,10/18/18 15:30,76.82030487,OK,10/18/18 15:30,687754.75,OK,
10/18/18 15:45,278921,OK,10/18/18 15:45,315381.7813,OK,10/18/18 15:45,10.03216267,OK,10/18/18 15:45,0.062881519,OK,10/18/18 15:45,181.5276184,OK,10/18/18 15:45,363.0496521,OK,10/18/18 15:45,75.33431244,OK,10/18/18 15:45,687784.4375,OK,
10/18/18 16:00,278928,OK,10/18/18 16:00,315406.6875,OK,10/18/18 16:00,10.10155487,OK,10/18/18 16:00,0.047088287,OK,10/18/18 16:00,180.5305023,OK,10/18/18 16:00,362.7137146,OK,10/18/18 16:00,56.41014099,OK,10/18/18 16:00,687814.3125,OK,
10/18/18 16:15,278936,OK,10/18/18 16:15,315428.8438,OK,10/18/18 16:15,7.706468582,OK,10/18/18 16:15,0,OK,10/18/18 16:15,186.4414825,OK,10/18/18 16:15,364.1948242,OK,10/18/18 16:15,0,OK,10/18/18 16:15,687840.8125,OK,
10/18/18 16:30,278943,OK,10/18/18 16:30,315444.8125,OK,10/18/18 16:30,2.098730087,OK,10/18/18 16:30,0,OK,10/18/18 16:30,178.9029236,OK,10/18/18 16:30,362.7282104,OK,10/18/18 16:30,0,OK,10/18/18 16:30,687859.9375,OK,
10/18/18 16:45,278951,OK,10/18/18 16:45,315467.5938,OK,10/18/18 16:45,1.950906634,OK,10/18/18 16:45,0,OK,10/18/18 16:45,184.7645416,OK,10/18/18 16:45,364.4725342,OK,10/18/18 16:45,0,OK,10/18/18 16:45,687887.25,OK,
10/18/18 17:00,278958,OK,10/18/18 17:00,315489.0313,OK,10/18/18 17:00,1.047064304,OK,10/18/18 17:00,0,OK,10/18/18 17:00,179.7750702,OK,10/18/18 17:00,362.9463501,OK,10/18/18 17:00,0,OK,10/18/18 17:00,687912.875,OK,
10/18/18 17:15,278965,OK,10/18/18 17:15,315511.125,OK,10/18/18 17:15,0.981820643,OK,10/18/18 17:15,0,OK,10/18/18 17:15,180.0802155,OK,10/18/18 17:15,363.1908569,OK,10/18/18 17:15,0,OK,10/18/18 17:15,687939.375,OK,
10/18/18 17:30,278971,OK,10/18/18 17:30,315533.4375,OK,10/18/18 17:30,8.757395744,OK,10/18/18 17:30,0,OK,10/18/18 17:30,180.8624573,OK,10/18/18 17:30,363.0731812,OK,10/18/18 17:30,0,OK,10/18/18 17:30,687966.125,OK,
10/18/18 17:45,278977,OK,10/18/18 17:45,315554.9063,OK,10/18/18 17:45,14.03923035,OK,10/18/18 17:45,0.074010178,OK,10/18/18 17:45,179.2731018,OK,10/18/18 17:45,362.6776123,OK,10/18/18 17:45,88.655159,OK,10/18/18 17:45,687991.8125,OK,
10/18/18 18:00,278983,OK,10/18/18 18:00,315577.375,OK,10/18/18 18:00,5.316188812,OK,10/18/18 18:00,0,OK,10/18/18 18:00,182.8894501,OK,10/18/18 18:00,363.5682373,OK,10/18/18 18:00,0,OK,10/18/18 18:00,688018.75,OK,
10/18/18 18:15,278988,OK,10/18/18 18:15,315590.5,OK,10/18/18 18:15,2.629936934,OK,10/18/18 18:15,0,OK,10/18/18 18:15,179.394455,OK,10/18/18 18:15,362.9637146,OK,10/18/18 18:15,0,OK,10/18/18 18:15,688034.5,OK,
10/18/18 18:30,278992,OK,10/18/18 18:30,315603.8125,OK,10/18/18 18:30,1.339943647,OK,10/18/18 18:30,0,OK,10/18/18 18:30,181.7997589,OK,10/18/18 18:30,363.3456421,OK,10/18/18 18:30,0,OK,10/18/18 18:30,688050.4375,OK,
10/18/18 18:45,278996,OK,10/18/18 18:45,315617.0625,OK,10/18/18 18:45,22.58357239,OK,10/18/18 18:45,0.109877708,OK,10/18/18 18:45,181.529007,OK,10/18/18 18:45,363.3101807,OK,10/18/18 18:45,131.6374207,OK,10/18/18 18:45,688066.25,OK,
