OSU_RTS.MDBUS_CC.376C_HF Time [SNAP],OSU_RTS.MDBUS_CC.376C_HF Value [SNAP],OSU_RTS.MDBUS_CC.376C_HF Status [SNAP],OSU_RTS.MDBUS_CC.376C_HGT Time [SNAP],OSU_RTS.MDBUS_CC.376C_HGT Value [SNAP],OSU_RTS.MDBUS_CC.376C_HGT Status [SNAP],OSU_RTS.MDBUS_RT.376S_C Time [SNAP],OSU_RTS.MDBUS_RT.376S_C Value [SNAP],OSU_RTS.MDBUS_RT.376S_C Status [SNAP],OSU_RTS.MDBUS_RT.376S_DP Time [SNAP],OSU_RTS.MDBUS_RT.376S_DP Value [SNAP],OSU_RTS.MDBUS_RT.376S_DP Status [SNAP],OSU_RTS.MDBUS_RT.376S_HF Time [SNAP],OSU_RTS.MDBUS_RT.376S_HF Value [SNAP],OSU_RTS.MDBUS_RT.376S_HF Status [SNAP],OSU_RTS.MDBUS_RT.376S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.376S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.376S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.376S_I Time [SNAP],OSU_RTS.MDBUS_RT.376S_I Value [SNAP],OSU_RTS.MDBUS_RT.376S_I Status [SNAP],OSU_RTS.MDBUS_RT.376S_P Time [SNAP],OSU_RTS.MDBUS_RT.376S_P Value [SNAP],OSU_RTS.MDBUS_RT.376S_P Status [SNAP],OSU_RTS.MDBUS_RT.376S_T Time [SNAP],OSU_RTS.MDBUS_RT.376S_T Value [SNAP],OSU_RTS.MDBUS_RT.376S_T Status [SNAP],OSU_RTS.OPCRTS.376_C1T Time [SNAP],OSU_RTS.OPCRTS.376_C1T Value [SNAP],OSU_RTS.OPCRTS.376_C1T Status [SNAP],OSU_RTS.OPCRTS.376_C2T Time [SNAP],OSU_RTS.OPCRTS.376_C2T Value [SNAP],OSU_RTS.OPCRTS.376_C2T Status [SNAP],OSU_RTS.OPCRTS.376_C3T Time [SNAP],OSU_RTS.OPCRTS.376_C3T Value [SNAP],OSU_RTS.OPCRTS.376_C3T Status [SNAP],OSU_RTS.OPCRTS.376_C4T Time [SNAP],OSU_RTS.OPCRTS.376_C4T Value [SNAP],OSU_RTS.OPCRTS.376_C4T Status [SNAP],OSU_RTS.OPCRTS.376_C5T Time [SNAP],OSU_RTS.OPCRTS.376_C5T Value [SNAP],OSU_RTS.OPCRTS.376_C5T Status [SNAP],OSU_RTS.OPCRTS.376_CDT Time [SNAP],OSU_RTS.OPCRTS.376_CDT Value [SNAP],OSU_RTS.OPCRTS.376_CDT Status [SNAP],OSU_RTS.OPCRTS.376_CHF Time [SNAP],OSU_RTS.OPCRTS.376_CHF Value [SNAP],OSU_RTS.OPCRTS.376_CHF Status [SNAP],OSU_RTS.OPCRTS.376_CHT Time [SNAP],OSU_RTS.OPCRTS.376_CHT Value [SNAP],OSU_RTS.OPCRTS.376_CHT Status [SNAP],OSU_RTS.OPCRTS.376_CRWT Time [SNAP],OSU_RTS.OPCRTS.376_CRWT Value [SNAP],OSU_RTS.OPCRTS.376_CRWT Status [SNAP],OSU_RTS.OPCRTS.376_CSWT Time [SNAP],OSU_RTS.OPCRTS.376_CSWT Value [SNAP],OSU_RTS.OPCRTS.376_CSWT Status [SNAP],OSU_RTS.OPCRTS.376_CVF Time [SNAP],OSU_RTS.OPCRTS.376_CVF Value [SNAP],OSU_RTS.OPCRTS.376_CVF Status [SNAP],OSU_RTS.OPCRTS..376_CWP Time [SNAP],OSU_RTS.OPCRTS..376_CWP Value [SNAP],OSU_RTS.OPCRTS..376_CWP Status [SNAP],OSU_RTS.OPCRTS.376_CWST Time [SNAP],OSU_RTS.OPCRTS.376_CWST Value [SNAP],OSU_RTS.OPCRTS.376_CWST Status [SNAP],OSU_RTS.OPCRTS.376_E1C Time [SNAP],OSU_RTS.OPCRTS.376_E1C Value [SNAP],OSU_RTS.OPCRTS.376_E1C Status [SNAP],OSU_RTS.OPCRTS.376_E2C Time [SNAP],OSU_RTS.OPCRTS.376_E2C Value [SNAP],OSU_RTS.OPCRTS.376_E2C Status [SNAP],OSU_RTS.OPCRTS.376_E3C Time [SNAP],OSU_RTS.OPCRTS.376_E3C Value [SNAP],OSU_RTS.OPCRTS.376_E3C Status [SNAP],OSU_RTS.OPCRTS.376_E4C Time [SNAP],OSU_RTS.OPCRTS.376_E4C Value [SNAP],OSU_RTS.OPCRTS.376_E4C Status [SNAP],OSU_RTS.OPCRTS..376_HEAT Time [SNAP],OSU_RTS.OPCRTS..376_HEAT Value [SNAP],OSU_RTS.OPCRTS..376_HEAT Status [SNAP],OSU_RTS.OPCRTS.376_KW Time [SNAP],OSU_RTS.OPCRTS.376_KW Value [SNAP],OSU_RTS.OPCRTS.376_KW Status [SNAP],OSU_RTS.OPCRTS.376_TONS Time [SNAP],OSU_RTS.OPCRTS.376_TONS Value [SNAP],OSU_RTS.OPCRTS.376_TONS Status [SNAP],OSU_RTS.OPCRTS..376_W1 Time [SNAP],OSU_RTS.OPCRTS..376_W1 Value [SNAP],OSU_RTS.OPCRTS..376_W1 Status [SNAP],Comments
10/21/18 11:15,0,OK,10/21/18 11:15,395779.6875,OK,10/21/18 11:15,41255.32813,OK,10/21/18 11:15,29.82998276,OK,10/21/18 11:15,1728.302734,OK,10/21/18 11:15,50471048,OK,10/21/18 11:15,1.407404663,OK,10/21/18 11:15,178.3007965,OK,10/21/18 11:15,427.4899902,OK,10/21/18 11:15,13454530,OK,10/21/18 11:15,14056520,OK,10/21/18 11:15,14841330,OK,10/21/18 11:15,12919410,OK,10/21/18 11:15,16035970,OK,10/21/18 11:15,0,OK,10/21/18 11:15,0,OK,10/21/18 11:15,32981.64,OK,10/21/18 11:15,54.95796,OK,10/21/18 11:15,45.99864,OK,10/21/18 11:15,0.02618408,OK,10/21/18 11:15,71.66003,OK,10/21/18 11:15,40.85515,OK,10/21/18 11:15,1670031,OK,10/21/18 11:15,6313087,OK,10/21/18 11:15,4127300,OK,10/21/18 11:15,4075061,OK,10/21/18 11:15,120.6982,OK,10/21/18 11:15,0.9458918,UNRELIABLE,10/21/18 11:15,532.0383,OK,10/21/18 11:15,3743022,OK,
10/21/18 11:30,0,OK,10/21/18 11:30,395779.6875,OK,10/21/18 11:30,41255.67969,OK,10/21/18 11:30,29.65110397,OK,10/21/18 11:30,1715.64624,OK,10/21/18 11:30,50471484,OK,10/21/18 11:30,1.397565186,OK,10/21/18 11:30,178.358078,OK,10/21/18 11:30,426.8248291,OK,10/21/18 11:30,13454530,OK,10/21/18 11:30,14056520,OK,10/21/18 11:30,14841460,OK,10/21/18 11:30,12919410,OK,10/21/18 11:30,16035970,OK,10/21/18 11:30,0,OK,10/21/18 11:30,0,OK,10/21/18 11:30,32981.64,OK,10/21/18 11:30,54.94841,OK,10/21/18 11:30,45.54637,OK,10/21/18 11:30,0.02682495,OK,10/21/18 11:30,71.42444,OK,10/21/18 11:30,40.9454,OK,10/21/18 11:30,1670031,OK,10/21/18 11:30,6313087,OK,10/21/18 11:30,4127300,OK,10/21/18 11:30,4075061,OK,10/21/18 11:30,120.5149,OK,10/21/18 11:30,0.9458918,UNRELIABLE,10/21/18 11:30,539.7448,OK,10/21/18 11:30,3743221,OK,
10/21/18 11:45,0,OK,10/21/18 11:45,395779.6875,OK,10/21/18 11:45,41256.03516,OK,10/21/18 11:45,29.80911636,OK,10/21/18 11:45,1726.707031,OK,10/21/18 11:45,50471916,OK,10/21/18 11:45,1.406999878,OK,10/21/18 11:45,178.2035065,OK,10/21/18 11:45,426.168457,OK,10/21/18 11:45,13454530,OK,10/21/18 11:45,14056520,OK,10/21/18 11:45,14841590,OK,10/21/18 11:45,12919410,OK,10/21/18 11:45,16035970,OK,10/21/18 11:45,0,OK,10/21/18 11:45,0,OK,10/21/18 11:45,32981.64,OK,10/21/18 11:45,54.95543,OK,10/21/18 11:45,45.74867,OK,10/21/18 11:45,0.02798462,OK,10/21/18 11:45,71.61633,OK,10/21/18 11:45,40.80856,OK,10/21/18 11:45,1670031,OK,10/21/18 11:45,6313087,OK,10/21/18 11:45,4127300,OK,10/21/18 11:45,4075061,OK,10/21/18 11:45,120.469,OK,10/21/18 11:45,0.9458918,UNRELIABLE,10/21/18 11:45,498.7937,OK,10/21/18 11:45,3743321,OK,
10/21/18 12:00,0,OK,10/21/18 12:00,395779.6875,OK,10/21/18 12:00,41256.39063,OK,10/21/18 12:00,31.04056931,OK,10/21/18 12:00,1819.622803,OK,10/21/18 12:00,50472356,OK,10/21/18 12:00,1.482815918,OK,10/21/18 12:00,178.7827454,OK,10/21/18 12:00,426.1830444,OK,10/21/18 12:00,13454530,OK,10/21/18 12:00,14056520,OK,10/21/18 12:00,14841710,OK,10/21/18 12:00,12919410,OK,10/21/18 12:00,16035970,OK,10/21/18 12:00,0,OK,10/21/18 12:00,0,OK,10/21/18 12:00,32981.64,OK,10/21/18 12:00,54.91216,OK,10/21/18 12:00,46.02495,OK,10/21/18 12:00,0.02563477,OK,10/21/18 12:00,71.20172,OK,10/21/18 12:00,40.81976,OK,10/21/18 12:00,1670031,OK,10/21/18 12:00,6313087,OK,10/21/18 12:00,4127300,OK,10/21/18 12:00,4075061,OK,10/21/18 12:00,120.5607,OK,10/21/18 12:00,0.9458918,UNRELIABLE,10/21/18 12:00,513.1445,OK,10/21/18 12:00,3743613,OK,
10/21/18 12:15,0,OK,10/21/18 12:15,395779.6875,OK,10/21/18 12:15,41256.75,OK,10/21/18 12:15,30.08385468,OK,10/21/18 12:15,1748.364502,OK,10/21/18 12:15,50472792,OK,10/21/18 12:15,1.425142212,OK,10/21/18 12:15,178.5017548,OK,10/21/18 12:15,425.5431213,OK,10/21/18 12:15,13454530,OK,10/21/18 12:15,14056520,OK,10/21/18 12:15,14841850,OK,10/21/18 12:15,12919410,OK,10/21/18 12:15,16035970,OK,10/21/18 12:15,0,OK,10/21/18 12:15,0,OK,10/21/18 12:15,32981.64,OK,10/21/18 12:15,54.94322,OK,10/21/18 12:15,46.27238,OK,10/21/18 12:15,0.02798462,OK,10/21/18 12:15,71.3894,OK,10/21/18 12:15,40.85979,OK,10/21/18 12:15,1670031,OK,10/21/18 12:15,6313087,OK,10/21/18 12:15,4127300,OK,10/21/18 12:15,4075061,OK,10/21/18 12:15,120.5928,OK,10/21/18 12:15,0.9458918,UNRELIABLE,10/21/18 12:15,525.4623,OK,10/21/18 12:15,3743629,OK,
10/21/18 12:30,0,OK,10/21/18 12:30,395779.6875,OK,10/21/18 12:30,41257.10547,OK,10/21/18 12:30,29.79354668,OK,10/21/18 12:30,1724.769653,OK,10/21/18 12:30,50473232,OK,10/21/18 12:30,1.4061521,OK,10/21/18 12:30,177.9561005,OK,10/21/18 12:30,425.0429382,OK,10/21/18 12:30,13454530,OK,10/21/18 12:30,14056520,OK,10/21/18 12:30,14841980,OK,10/21/18 12:30,12919410,OK,10/21/18 12:30,16035970,OK,10/21/18 12:30,0,OK,10/21/18 12:30,0,OK,10/21/18 12:30,32981.64,OK,10/21/18 12:30,54.96342,OK,10/21/18 12:30,45.83287,OK,10/21/18 12:30,0.02606201,OK,10/21/18 12:30,71.18842,OK,10/21/18 12:30,40.9606,OK,10/21/18 12:30,1670031,OK,10/21/18 12:30,6313087,OK,10/21/18 12:30,4127300,OK,10/21/18 12:30,4075061,OK,10/21/18 12:30,120.5607,OK,10/21/18 12:30,0.9458918,UNRELIABLE,10/21/18 12:30,569.2627,OK,10/21/18 12:30,3743899,OK,
10/21/18 12:45,0,OK,10/21/18 12:45,395779.6875,OK,10/21/18 12:45,41257.46094,OK,10/21/18 12:45,29.34939575,OK,10/21/18 12:45,1694.673462,OK,10/21/18 12:45,50473664,OK,10/21/18 12:45,1.382089355,OK,10/21/18 12:45,178.4656525,OK,10/21/18 12:45,424.4852295,OK,10/21/18 12:45,13454530,OK,10/21/18 12:45,14056520,OK,10/21/18 12:45,14842130,OK,10/21/18 12:45,12919410,OK,10/21/18 12:45,16035970,OK,10/21/18 12:45,0,OK,10/21/18 12:45,0,OK,10/21/18 12:45,32981.64,OK,10/21/18 12:45,54.98064,OK,10/21/18 12:45,45.79912,OK,10/21/18 12:45,0.02642822,OK,10/21/18 12:45,71.33069,OK,10/21/18 12:45,41.00534,OK,10/21/18 12:45,1670031,OK,10/21/18 12:45,6313087,OK,10/21/18 12:45,4127300,OK,10/21/18 12:45,4075061,OK,10/21/18 12:45,120.5882,OK,10/21/18 12:45,0.9458918,UNRELIABLE,10/21/18 12:45,585.7603,OK,10/21/18 12:45,3743935,OK,
10/21/18 13:00,0,OK,10/21/18 13:00,395779.6875,OK,10/21/18 13:00,41257.80469,OK,10/21/18 13:00,28.92670822,OK,10/21/18 13:00,1664.712524,OK,10/21/18 13:00,50474088,OK,10/21/18 13:00,1.358091431,OK,10/21/18 13:00,178.6620636,OK,10/21/18 13:00,423.8852234,OK,10/21/18 13:00,13454530,OK,10/21/18 13:00,14056520,OK,10/21/18 13:00,14842270,OK,10/21/18 13:00,12919410,OK,10/21/18 13:00,16035970,OK,10/21/18 13:00,0,OK,10/21/18 13:00,0,OK,10/21/18 13:00,32981.64,OK,10/21/18 13:00,54.9919,OK,10/21/18 13:00,46.05687,OK,10/21/18 13:00,0.02633667,OK,10/21/18 13:00,71.44531,OK,10/21/18 13:00,40.83649,OK,10/21/18 13:00,1670031,OK,10/21/18 13:00,6313087,OK,10/21/18 13:00,4127300,OK,10/21/18 13:00,4075061,OK,10/21/18 13:00,120.6203,OK,10/21/18 13:00,0.9458918,UNRELIABLE,10/21/18 13:00,590.6006,OK,10/21/18 13:00,3744221,OK,
10/21/18 13:15,0,OK,10/21/18 13:15,395779.6875,OK,10/21/18 13:15,41258.15234,OK,10/21/18 13:15,29.33004379,OK,10/21/18 13:15,1702.006104,OK,10/21/18 13:15,50474512,OK,10/21/18 13:15,1.389284668,OK,10/21/18 13:15,180.3442993,OK,10/21/18 13:15,423.2262573,OK,10/21/18 13:15,13454530,OK,10/21/18 13:15,14056520,OK,10/21/18 13:15,14842420,OK,10/21/18 13:15,12919410,OK,10/21/18 13:15,16035970,OK,10/21/18 13:15,0,OK,10/21/18 13:15,0,OK,10/21/18 13:15,32981.64,OK,10/21/18 13:15,54.98109,OK,10/21/18 13:15,46.34996,OK,10/21/18 13:15,0.02667236,OK,10/21/18 13:15,71.57172,OK,10/21/18 13:15,40.81987,OK,10/21/18 13:15,1670031,OK,10/21/18 13:15,6313087,OK,10/21/18 13:15,4127300,OK,10/21/18 13:15,4075061,OK,10/21/18 13:15,120.5882,OK,10/21/18 13:15,0.9458918,UNRELIABLE,10/21/18 13:15,580.4385,OK,10/21/18 13:15,3744426,OK,
10/21/18 13:30,0,OK,10/21/18 13:30,395779.6875,OK,10/21/18 13:30,41258.49609,OK,10/21/18 13:30,28.80235672,OK,10/21/18 13:30,1662.80481,OK,10/21/18 13:30,50474932,OK,10/21/18 13:30,1.357709351,OK,10/21/18 13:30,180.2293701,OK,10/21/18 13:30,422.5635376,OK,10/21/18 13:30,13454530,OK,10/21/18 13:30,14056520,OK,10/21/18 13:30,14842570,OK,10/21/18 13:30,12919410,OK,10/21/18 13:30,16035970,OK,10/21/18 13:30,0,OK,10/21/18 13:30,0,OK,10/21/18 13:30,32981.64,OK,10/21/18 13:30,55.07756,OK,10/21/18 13:30,46.45094,OK,10/21/18 13:30,0.02709961,OK,10/21/18 13:30,71.86517,OK,10/21/18 13:30,40.80609,OK,10/21/18 13:30,1670031,OK,10/21/18 13:30,6313087,OK,10/21/18 13:30,4127300,OK,10/21/18 13:30,4075061,OK,10/21/18 13:30,120.5607,OK,10/21/18 13:30,0.9458918,UNRELIABLE,10/21/18 13:30,589.7393,OK,10/21/18 13:30,3744505,OK,
10/21/18 13:45,0,OK,10/21/18 13:45,395779.6875,OK,10/21/18 13:45,41258.83984,OK,10/21/18 13:45,28.96159363,OK,10/21/18 13:45,1671.09375,OK,10/21/18 13:45,50475352,OK,10/21/18 13:45,1.364912231,OK,10/21/18 13:45,179.3944855,OK,10/21/18 13:45,421.6860352,OK,10/21/18 13:45,13454530,OK,10/21/18 13:45,14056520,OK,10/21/18 13:45,14842720,OK,10/21/18 13:45,12919410,OK,10/21/18 13:45,16035970,OK,10/21/18 13:45,0,OK,10/21/18 13:45,0,OK,10/21/18 13:45,32981.64,OK,10/21/18 13:45,55.04893,OK,10/21/18 13:45,46.40773,OK,10/21/18 13:45,0.02859497,OK,10/21/18 13:45,71.9104,OK,10/21/18 13:45,40.92598,OK,10/21/18 13:45,1670031,OK,10/21/18 13:45,6313087,OK,10/21/18 13:45,4127300,OK,10/21/18 13:45,4075061,OK,10/21/18 13:45,120.5653,OK,10/21/18 13:45,0.9458918,UNRELIABLE,10/21/18 13:45,613.4634,OK,10/21/18 13:45,3744811,OK,
10/21/18 14:00,0,OK,10/21/18 14:00,395779.6875,OK,10/21/18 14:00,41259.18359,OK,10/21/18 14:00,29.2478199,OK,10/21/18 14:00,1704.335938,OK,10/21/18 14:00,50475776,OK,10/21/18 14:00,1.392389038,OK,10/21/18 14:00,178.3914948,OK,10/21/18 14:00,420.9304504,OK,10/21/18 14:00,13454530,OK,10/21/18 14:00,14056520,OK,10/21/18 14:00,14842870,OK,10/21/18 14:00,12919410,OK,10/21/18 14:00,16035970,OK,10/21/18 14:00,0,OK,10/21/18 14:00,0,OK,10/21/18 14:00,32981.64,OK,10/21/18 14:00,55.08299,OK,10/21/18 14:00,46.05721,OK,10/21/18 14:00,0.02713013,OK,10/21/18 14:00,72.0249,OK,10/21/18 14:00,40.97609,OK,10/21/18 14:00,1670031,OK,10/21/18 14:00,6313087,OK,10/21/18 14:00,4127300,OK,10/21/18 14:00,4075061,OK,10/21/18 14:00,120.5516,OK,10/21/18 14:00,0.9458918,UNRELIABLE,10/21/18 14:00,595.676,OK,10/21/18 14:00,3744826,OK,
10/21/18 14:15,0,OK,10/21/18 14:15,395779.6875,OK,10/21/18 14:15,41259.53125,OK,10/21/18 14:15,29.13612175,OK,10/21/18 14:15,1681.272827,OK,10/21/18 14:15,50476200,OK,10/21/18 14:15,1.373951782,OK,10/21/18 14:15,178.7141266,OK,10/21/18 14:15,420.4248352,OK,10/21/18 14:15,13454530,OK,10/21/18 14:15,14056520,OK,10/21/18 14:15,14843020,OK,10/21/18 14:15,12919410,OK,10/21/18 14:15,16035970,OK,10/21/18 14:15,0,OK,10/21/18 14:15,0,OK,10/21/18 14:15,32981.64,OK,10/21/18 14:15,55.04659,OK,10/21/18 14:15,45.94508,OK,10/21/18 14:15,0.0267334,OK,10/21/18 14:15,71.86517,OK,10/21/18 14:15,40.84154,OK,10/21/18 14:15,1670031,OK,10/21/18 14:15,6313087,OK,10/21/18 14:15,4127300,OK,10/21/18 14:15,4075061,OK,10/21/18 14:15,120.5928,OK,10/21/18 14:15,0.9458918,UNRELIABLE,10/21/18 14:15,604.9604,OK,10/21/18 14:15,3745147,OK,
10/21/18 14:30,0,OK,10/21/18 14:30,395779.6875,OK,10/21/18 14:30,41259.875,OK,10/21/18 14:30,28.86764908,OK,10/21/18 14:30,1666.991699,OK,10/21/18 14:30,50476620,OK,10/21/18 14:30,1.362908203,OK,10/21/18 14:30,179.9138947,OK,10/21/18 14:30,419.8301697,OK,10/21/18 14:30,13454530,OK,10/21/18 14:30,14056520,OK,10/21/18 14:30,14843180,OK,10/21/18 14:30,12919410,OK,10/21/18 14:30,16035970,OK,10/21/18 14:30,0,OK,10/21/18 14:30,0,OK,10/21/18 14:30,32981.64,OK,10/21/18 14:30,55.09731,OK,10/21/18 14:30,47.18007,OK,10/21/18 14:30,0.02685547,OK,10/21/18 14:30,71.62054,OK,10/21/18 14:30,40.9689,OK,10/21/18 14:30,1670031,OK,10/21/18 14:30,6313087,OK,10/21/18 14:30,4127300,OK,10/21/18 14:30,4075061,OK,10/21/18 14:30,120.5836,OK,10/21/18 14:30,0.9458918,UNRELIABLE,10/21/18 14:30,667,OK,10/21/18 14:30,3745314,OK,
10/21/18 14:45,0,OK,10/21/18 14:45,395779.6875,OK,10/21/18 14:45,41260.21094,OK,10/21/18 14:45,28.44656563,OK,10/21/18 14:45,1636.38501,OK,10/21/18 14:45,50477032,OK,10/21/18 14:45,1.338309692,OK,10/21/18 14:45,179.9664459,OK,10/21/18 14:45,419.2027893,OK,10/21/18 14:45,13454530,OK,10/21/18 14:45,14056520,OK,10/21/18 14:45,14843350,OK,10/21/18 14:45,12919410,OK,10/21/18 14:45,16035970,OK,10/21/18 14:45,0,OK,10/21/18 14:45,0,OK,10/21/18 14:45,32981.64,OK,10/21/18 14:45,55.20033,OK,10/21/18 14:45,46.50252,OK,10/21/18 14:45,0.02697754,OK,10/21/18 14:45,71.43042,OK,10/21/18 14:45,40.72421,OK,10/21/18 14:45,1670031,OK,10/21/18 14:45,6313087,OK,10/21/18 14:45,4127300,OK,10/21/18 14:45,4075061,OK,10/21/18 14:45,120.5378,OK,10/21/18 14:45,0.9458918,UNRELIABLE,10/21/18 14:45,629.264,OK,10/21/18 14:45,3746165,OK,
10/21/18 15:00,0,OK,10/21/18 15:00,395779.6875,OK,10/21/18 15:00,41260.54688,OK,10/21/18 15:00,28.45986938,OK,10/21/18 15:00,1641.07959,OK,10/21/18 15:00,50477448,OK,10/21/18 15:00,1.34269751,OK,10/21/18 15:00,180.7832794,OK,10/21/18 15:00,418.6082153,OK,10/21/18 15:00,13454530,OK,10/21/18 15:00,14056520,OK,10/21/18 15:00,14843510,OK,10/21/18 15:00,12919410,OK,10/21/18 15:00,16035970,OK,10/21/18 15:00,0,OK,10/21/18 15:00,0,OK,10/21/18 15:00,32981.64,OK,10/21/18 15:00,55.24773,OK,10/21/18 15:00,46.84795,OK,10/21/18 15:00,0.02828979,OK,10/21/18 15:00,71.62213,OK,10/21/18 15:00,40.7859,OK,10/21/18 15:00,1670031,OK,10/21/18 15:00,6313087,OK,10/21/18 15:00,4127300,OK,10/21/18 15:00,4075061,OK,10/21/18 15:00,120.492,OK,10/21/18 15:00,0.9458918,UNRELIABLE,10/21/18 15:00,627.803,OK,10/21/18 15:00,3747589,OK,
10/21/18 15:15,0,OK,10/21/18 15:15,395779.6875,OK,10/21/18 15:15,41260.88672,OK,10/21/18 15:15,28.77962494,OK,10/21/18 15:15,1659.842041,OK,10/21/18 15:15,50477860,OK,10/21/18 15:15,1.358221313,OK,10/21/18 15:15,179.6450043,OK,10/21/18 15:15,418.0281677,OK,10/21/18 15:15,13454530,OK,10/21/18 15:15,14056520,OK,10/21/18 15:15,14843660,OK,10/21/18 15:15,12919410,OK,10/21/18 15:15,16035970,OK,10/21/18 15:15,0,OK,10/21/18 15:15,0,OK,10/21/18 15:15,32981.64,OK,10/21/18 15:15,55.24593,OK,10/21/18 15:15,46.68529,OK,10/21/18 15:15,0.02655029,OK,10/21/18 15:15,71.75104,OK,10/21/18 15:15,41.05878,OK,10/21/18 15:15,1670031,OK,10/21/18 15:15,6313087,OK,10/21/18 15:15,4127300,OK,10/21/18 15:15,4075061,OK,10/21/18 15:15,120.5516,OK,10/21/18 15:15,0.9458918,UNRELIABLE,10/21/18 15:15,645.9225,OK,10/21/18 15:15,3748768,OK,
10/21/18 15:30,0,OK,10/21/18 15:30,395779.6875,OK,10/21/18 15:30,41261.22656,OK,10/21/18 15:30,28.53562927,OK,10/21/18 15:30,1641.116821,OK,10/21/18 15:30,50478276,OK,10/21/18 15:30,1.343212158,OK,10/21/18 15:30,179.4339142,OK,10/21/18 15:30,417.4961243,OK,10/21/18 15:30,13454530,OK,10/21/18 15:30,14056520,OK,10/21/18 15:30,14843830,OK,10/21/18 15:30,12919410,OK,10/21/18 15:30,16035970,OK,10/21/18 15:30,0,OK,10/21/18 15:30,0,OK,10/21/18 15:30,32981.64,OK,10/21/18 15:30,55.2907,OK,10/21/18 15:30,46.45726,OK,10/21/18 15:30,0.02716064,OK,10/21/18 15:30,72.02307,OK,10/21/18 15:30,40.93217,OK,10/21/18 15:30,1670031,OK,10/21/18 15:30,6313087,OK,10/21/18 15:30,4127300,OK,10/21/18 15:30,4075061,OK,10/21/18 15:30,120.657,OK,10/21/18 15:30,0.9458918,UNRELIABLE,10/21/18 15:30,650.3762,OK,10/21/18 15:30,3750052,OK,
10/21/18 15:45,0,OK,10/21/18 15:45,395779.6875,OK,10/21/18 15:45,41261.5625,OK,10/21/18 15:45,27.55474854,OK,10/21/18 15:45,1575.229248,OK,10/21/18 15:45,50478684,OK,10/21/18 15:45,1.289941528,OK,10/21/18 15:45,180.5861969,OK,10/21/18 15:45,416.7970276,OK,10/21/18 15:45,13454530,OK,10/21/18 15:45,14056520,OK,10/21/18 15:45,14843990,OK,10/21/18 15:45,12919410,OK,10/21/18 15:45,16035970,OK,10/21/18 15:45,0,OK,10/21/18 15:45,0,OK,10/21/18 15:45,32981.64,OK,10/21/18 15:45,55.28416,OK,10/21/18 15:45,46.72563,OK,10/21/18 15:45,0.02648926,OK,10/21/18 15:45,72.07684,OK,10/21/18 15:45,40.97133,OK,10/21/18 15:45,1670031,OK,10/21/18 15:45,6313087,OK,10/21/18 15:45,4127300,OK,10/21/18 15:45,4075061,OK,10/21/18 15:45,120.6386,OK,10/21/18 15:45,0.9458918,UNRELIABLE,10/21/18 15:45,677.6583,OK,10/21/18 15:45,3751202,OK,
10/21/18 16:00,0,OK,10/21/18 16:00,395779.6875,OK,10/21/18 16:00,41261.88672,OK,10/21/18 16:00,27.6475029,OK,10/21/18 16:00,1579.452759,OK,10/21/18 16:00,50479080,OK,10/21/18 16:00,1.293866943,OK,10/21/18 16:00,180.0185242,OK,10/21/18 16:00,415.9059753,OK,10/21/18 16:00,13454530,OK,10/21/18 16:00,14056520,OK,10/21/18 16:00,14844160,OK,10/21/18 16:00,12919410,OK,10/21/18 16:00,16035970,OK,10/21/18 16:00,0,OK,10/21/18 16:00,0,OK,10/21/18 16:00,32981.64,OK,10/21/18 16:00,55.31255,OK,10/21/18 16:00,46.72002,OK,10/21/18 16:00,0.02981567,OK,10/21/18 16:00,73.28107,OK,10/21/18 16:00,40.88692,OK,10/21/18 16:00,1670031,OK,10/21/18 16:00,6313087,OK,10/21/18 16:00,4127300,OK,10/21/18 16:00,4075061,OK,10/21/18 16:00,120.5195,OK,10/21/18 16:00,0.9458918,UNRELIABLE,10/21/18 16:00,662.4481,OK,10/21/18 16:00,3751270,OK,
10/21/18 16:15,0,OK,10/21/18 16:15,395779.6875,OK,10/21/18 16:15,41262.21484,OK,10/21/18 16:15,28.07741737,OK,10/21/18 16:15,1610.731323,OK,10/21/18 16:15,50479480,OK,10/21/18 16:15,1.31981604,OK,10/21/18 16:15,179.9896851,OK,10/21/18 16:15,415.3985901,OK,10/21/18 16:15,13454530,OK,10/21/18 16:15,14056520,OK,10/21/18 16:15,14844320,OK,10/21/18 16:15,12919410,OK,10/21/18 16:15,16035970,OK,10/21/18 16:15,0,OK,10/21/18 16:15,0,OK,10/21/18 16:15,32981.64,OK,10/21/18 16:15,55.3445,OK,10/21/18 16:15,46.963,OK,10/21/18 16:15,0.02233887,OK,10/21/18 16:15,72.90436,OK,10/21/18 16:15,40.81033,OK,10/21/18 16:15,1670031,OK,10/21/18 16:15,6313087,OK,10/21/18 16:15,4127300,OK,10/21/18 16:15,4075061,OK,10/21/18 16:15,120.5149,OK,10/21/18 16:15,0.9458918,UNRELIABLE,10/21/18 16:15,669.2526,OK,10/21/18 16:15,3751589,OK,
