OSU_RTS.MDBUS_E1.085_E1 Time [SNAP],OSU_RTS.MDBUS_E1.085_E1 Value [SNAP],OSU_RTS.MDBUS_E1.085_E1 Status [SNAP],OSU_RTS.MDBUS_RT.085S_C Time [SNAP],OSU_RTS.MDBUS_RT.085S_C Value [SNAP],OSU_RTS.MDBUS_RT.085S_C Status [SNAP],OSU_RTS.MDBUS_RT.085S_HF Time [SNAP],OSU_RTS.MDBUS_RT.085S_HF Value [SNAP],OSU_RTS.MDBUS_RT.085S_HF Status [SNAP],OSU_RTS.MDBUS_RT.085S_I Time [SNAP],OSU_RTS.MDBUS_RT.085S_I Value [SNAP],OSU_RTS.MDBUS_RT.085S_I Status [SNAP],OSU_RTS.MDBUS_RT.085S_P Time [SNAP],OSU_RTS.MDBUS_RT.085S_P Value [SNAP],OSU_RTS.MDBUS_RT.085S_P Status [SNAP],OSU_RTS.MDBUS_RT.085S_T Time [SNAP],OSU_RTS.MDBUS_RT.085S_T Value [SNAP],OSU_RTS.MDBUS_RT.085S_T Status [SNAP],Comments
10/16/18 8:15,5977732,OK,10/16/18 8:15,21799.985,OK,10/16/18 8:15,451,OK,10/16/18 8:15,0.343999982,OK,10/16/18 8:15,171.416,OK,10/16/18 8:15,375.01,OK,
10/16/18 8:30,5977747,OK,10/16/18 8:30,21800.07,OK,10/16/18 8:30,436,OK,10/16/18 8:30,0.335999995,OK,10/16/18 8:30,172.916,OK,10/16/18 8:30,375.51,OK,
10/16/18 8:45,5977762,OK,10/16/18 8:45,21800.152,OK,10/16/18 8:45,420,OK,10/16/18 8:45,0.317999989,OK,10/16/18 8:45,169.518,OK,10/16/18 8:45,374.15,OK,
10/16/18 9:00,5977777,OK,10/16/18 9:00,21800.233,OK,10/16/18 9:00,401,OK,10/16/18 9:00,0.313999981,OK,10/16/18 9:00,176.326,OK,10/16/18 9:00,376.68,OK,
10/16/18 9:15,5977793,OK,10/16/18 9:15,21800.305,OK,10/16/18 9:15,359,OK,10/16/18 9:15,0.279999971,OK,10/16/18 9:15,175.663,OK,10/16/18 9:15,376.27,OK,
10/16/18 9:30,5977809,OK,10/16/18 9:30,21800.374,OK,10/16/18 9:30,368,OK,10/16/18 9:30,0.282999992,OK,10/16/18 9:30,173.265,OK,10/16/18 9:30,376.02,OK,
10/16/18 9:45,5977826,OK,10/16/18 9:45,21800.442,OK,10/16/18 9:45,352,OK,10/16/18 9:45,0.274999976,OK,10/16/18 9:45,176.398,OK,10/16/18 9:45,376.66,OK,
10/16/18 10:00,5977842,OK,10/16/18 10:00,21800.512,OK,10/16/18 10:00,395,OK,10/16/18 10:00,0.307999998,OK,10/16/18 10:00,175.675,OK,10/16/18 10:00,376.31,OK,
10/16/18 10:15,5977859,OK,10/16/18 10:15,21800.578,OK,10/16/18 10:15,273,OK,10/16/18 10:15,0.214999989,OK,10/16/18 10:15,177.483,OK,10/16/18 10:15,377.26,OK,
10/16/18 10:30,5977876,OK,10/16/18 10:30,21800.643,OK,10/16/18 10:30,399,OK,10/16/18 10:30,0.308999985,OK,10/16/18 10:30,174.073,OK,10/16/18 10:30,376.42,OK,
10/16/18 10:45,5977893,OK,10/16/18 10:45,21800.722,OK,10/16/18 10:45,380,OK,10/16/18 10:45,0.297999978,OK,10/16/18 10:45,177.429,OK,10/16/18 10:45,377.03,OK,
10/16/18 11:00,5977909,OK,10/16/18 11:00,21800.794,OK,10/16/18 11:00,348,OK,10/16/18 11:00,0.272999972,OK,10/16/18 11:00,176.928,OK,10/16/18 11:00,376.99,OK,
10/16/18 11:15,5977926,OK,10/16/18 11:15,21800.86,OK,10/16/18 11:15,382,OK,10/16/18 11:15,0.294999987,OK,10/16/18 11:15,174.278,OK,10/16/18 11:15,375.39,OK,
10/16/18 11:30,5977943,OK,10/16/18 11:30,21800.928,OK,10/16/18 11:30,334,OK,10/16/18 11:30,0.262999982,OK,10/16/18 11:30,177.784,OK,10/16/18 11:30,377.28,OK,
10/16/18 11:45,5977960,OK,10/16/18 11:45,21800.996,OK,10/16/18 11:45,344,OK,10/16/18 11:45,0.272999972,OK,10/16/18 11:45,179.122,OK,10/16/18 11:45,377.95,OK,
10/16/18 12:00,5977976,OK,10/16/18 12:00,21801.062,OK,10/16/18 12:00,317,OK,10/16/18 12:00,0.248999998,OK,10/16/18 12:00,177.682,OK,10/16/18 12:00,377.62,OK,
10/16/18 12:15,5977993,OK,10/16/18 12:15,21801.124,OK,10/16/18 12:15,298,OK,10/16/18 12:15,0.235999987,OK,10/16/18 12:15,178.7,OK,10/16/18 12:15,377.93,OK,
10/16/18 12:30,5978010,OK,10/16/18 12:30,21801.184,OK,10/16/18 12:30,282,OK,10/16/18 12:30,0.231999993,OK,10/16/18 12:30,186.52,OK,10/16/18 12:30,381.23,OK,
10/16/18 12:45,5978028,OK,10/16/18 12:45,21801.236,OK,10/16/18 12:45,236,OK,10/16/18 12:45,0.188999996,OK,10/16/18 12:45,181.682,OK,10/16/18 12:45,380.14,OK,
10/16/18 13:00,5978046,OK,10/16/18 13:00,21801.296,OK,10/16/18 13:00,315,OK,10/16/18 13:00,0.255999982,OK,10/16/18 13:00,184.297,OK,10/16/18 13:00,380.09,OK,
10/16/18 13:15,5978063,OK,10/16/18 13:15,21801.346,OK,10/16/18 13:15,209,OK,10/16/18 13:15,0.167999998,OK,10/16/18 13:15,182.803,OK,10/16/18 13:15,379.95,OK,
10/16/18 13:30,5978081,OK,10/16/18 13:30,21801.402,OK,10/16/18 13:30,329,OK,10/16/18 13:30,0.268999994,OK,10/16/18 13:30,184.743,OK,10/16/18 13:30,380.83,OK,
10/16/18 13:45,5978098,OK,10/16/18 13:45,21801.455,OK,10/16/18 13:45,236,OK,10/16/18 13:45,0.188999996,OK,10/16/18 13:45,181.194,OK,10/16/18 13:45,378.61,OK,
10/16/18 14:00,5978116,OK,10/16/18 14:00,21801.508,OK,10/16/18 14:00,295,OK,10/16/18 14:00,0.228999987,OK,10/16/18 14:00,174.928,OK,10/16/18 14:00,376.58,OK,
10/16/18 14:15,5978133,OK,10/16/18 14:15,21801.539,OK,10/16/18 14:15,51,OK,10/16/18 14:15,0.039999999,OK,10/16/18 14:15,177.32,OK,10/16/18 14:15,377.42,OK,
10/16/18 14:30,5978149,OK,10/16/18 14:30,21801.549,OK,10/16/18 14:30,50,OK,10/16/18 14:30,0.039999999,OK,10/16/18 14:30,180.959,OK,10/16/18 14:30,379.05,OK,
10/16/18 14:45,5978166,OK,10/16/18 14:45,21801.559,OK,10/16/18 14:45,46,OK,10/16/18 14:45,0.036999997,OK,10/16/18 14:45,182.743,OK,10/16/18 14:45,379.87,OK,
10/16/18 15:00,5978182,OK,10/16/18 15:00,21801.568,OK,10/16/18 15:00,44,OK,10/16/18 15:00,0.035999998,OK,10/16/18 15:00,182.044,OK,10/16/18 15:00,379.37,OK,
10/16/18 15:15,5978198,OK,10/16/18 15:15,21801.576,OK,10/16/18 15:15,33,OK,10/16/18 15:15,0.025999999,OK,10/16/18 15:15,179.718,OK,10/16/18 15:15,378.37,OK,
10/16/18 15:30,5978214,OK,10/16/18 15:30,21801.582,OK,10/16/18 15:30,29,OK,10/16/18 15:30,0.022999998,OK,10/16/18 15:30,177.784,OK,10/16/18 15:30,377.82,OK,
10/16/18 15:45,5978230,OK,10/16/18 15:45,21801.589,OK,10/16/18 15:45,39,OK,10/16/18 15:45,0.030999999,OK,10/16/18 15:45,177.404,OK,10/16/18 15:45,377.44,OK,
10/16/18 16:00,5978245,OK,10/16/18 16:00,21801.597,OK,10/16/18 16:00,32,OK,10/16/18 16:00,0.025999999,OK,10/16/18 16:00,181.67,OK,10/16/18 16:00,378.88,OK,
10/16/18 16:15,5978261,OK,10/16/18 16:15,21801.604,OK,10/16/18 16:15,39,OK,10/16/18 16:15,0.030999999,OK,10/16/18 16:15,179.857,OK,10/16/18 16:15,378.39,OK,
10/16/18 16:30,5978276,OK,10/16/18 16:30,21801.612,OK,10/16/18 16:30,28,OK,10/16/18 16:30,0.022999998,OK,10/16/18 16:30,181.056,OK,10/16/18 16:30,378.92,OK,
10/16/18 16:45,5978290,OK,10/16/18 16:45,21801.619,OK,10/16/18 16:45,34,OK,10/16/18 16:45,0.026999999,OK,10/16/18 16:45,180.941,OK,10/16/18 16:45,378.69,OK,
10/16/18 17:00,5978305,OK,10/16/18 17:00,21801.626,OK,10/16/18 17:00,37,OK,10/16/18 17:00,0.029999999,OK,10/16/18 17:00,180.423,OK,10/16/18 17:00,378.45,OK,
10/16/18 17:15,5978320,OK,10/16/18 17:15,21801.634,OK,10/16/18 17:15,38,OK,10/16/18 17:15,0.029999999,OK,10/16/18 17:15,180.212,OK,10/16/18 17:15,378.79,OK,
10/16/18 17:30,5978333,OK,10/16/18 17:30,21801.641,OK,10/16/18 17:30,36,OK,10/16/18 17:30,0.027999999,OK,10/16/18 17:30,178.326,OK,10/16/18 17:30,377.87,OK,
10/16/18 17:45,5978347,OK,10/16/18 17:45,21801.648,OK,10/16/18 17:45,39,OK,10/16/18 17:45,0.030999999,OK,10/16/18 17:45,175.452,OK,10/16/18 17:45,376.23,OK,
10/16/18 18:00,5978360,OK,10/16/18 18:00,21801.655,OK,10/16/18 18:00,42,OK,10/16/18 18:00,0.033,OK,10/16/18 18:00,179.272,OK,10/16/18 18:00,378.31,OK,
10/16/18 18:15,5978374,OK,10/16/18 18:15,21801.663,OK,10/16/18 18:15,34,OK,10/16/18 18:15,0.026999999,OK,10/16/18 18:15,181.881,OK,10/16/18 18:15,379.13,OK,
10/16/18 18:30,5978388,OK,10/16/18 18:30,21801.67,OK,10/16/18 18:30,35,OK,10/16/18 18:30,0.027999999,OK,10/16/18 18:30,177.633,OK,10/16/18 18:30,377.49,OK,
10/16/18 18:45,5978401,OK,10/16/18 18:45,21801.677,OK,10/16/18 18:45,36,OK,10/16/18 18:45,0.027999999,OK,10/16/18 18:45,177.176,OK,10/16/18 18:45,377.79,OK,
10/16/18 19:00,5978415,OK,10/16/18 19:00,21801.684,OK,10/16/18 19:00,38,OK,10/16/18 19:00,0.029999999,OK,10/16/18 19:00,174.766,OK,10/16/18 19:00,376.45,OK,
10/16/18 19:15,5978432,OK,10/16/18 19:15,21801.72,OK,10/16/18 19:15,575,OK,10/16/18 19:15,0.441999972,OK,10/16/18 19:15,172.964,OK,10/16/18 19:15,375.63,OK,
10/16/18 19:30,5978449,OK,10/16/18 19:30,21801.964,OK,10/16/18 19:30,401,OK,10/16/18 19:30,0.306999981,OK,10/16/18 19:30,172.283,OK,10/16/18 19:30,375.44,OK,
10/16/18 19:45,5978465,OK,10/16/18 19:45,21801.981,OK,10/16/18 19:45,86,OK,10/16/18 19:45,0.067999996,OK,10/16/18 19:45,178.067,OK,10/16/18 19:45,377.33,OK,
10/16/18 20:00,5978481,OK,10/16/18 20:00,21802.058,OK,10/16/18 20:00,416,OK,10/16/18 20:00,0.328999996,OK,10/16/18 20:00,178.194,OK,10/16/18 20:00,377.91,OK,
10/16/18 20:15,5978496,OK,10/16/18 20:15,21802.125,OK,10/16/18 20:15,331,OK,10/16/18 20:15,0.260999978,OK,10/16/18 20:15,178.435,OK,10/16/18 20:15,377.79,OK,
10/16/18 20:30,5978512,OK,10/16/18 20:30,21802.191,OK,10/16/18 20:30,348,OK,10/16/18 20:30,0.270999998,OK,10/16/18 20:30,175.627,OK,10/16/18 20:30,376.42,OK,
10/16/18 20:45,5978528,OK,10/16/18 20:45,21802.258,OK,10/16/18 20:45,336,OK,10/16/18 20:45,0.261999995,OK,10/16/18 20:45,175.458,OK,10/16/18 20:45,376.6,OK,
10/16/18 21:00,5978544,OK,10/16/18 21:00,21802.323,OK,10/16/18 21:00,357,OK,10/16/18 21:00,0.273999989,OK,10/16/18 21:00,172.964,OK,10/16/18 21:00,375.82,OK,
10/16/18 21:15,5978560,OK,10/16/18 21:15,21802.393,OK,10/16/18 21:15,344,OK,10/16/18 21:15,0.261999995,OK,10/16/18 21:15,171.452,OK,10/16/18 21:15,375.06,OK,
10/16/18 21:30,5978574,OK,10/16/18 21:30,21802.46,OK,10/16/18 21:30,367,OK,10/16/18 21:30,0.283999979,OK,10/16/18 21:30,174.573,OK,10/16/18 21:30,376.4,OK,
10/16/18 21:45,5978589,OK,10/16/18 21:45,21802.532,OK,10/16/18 21:45,377,OK,10/16/18 21:45,0.290999979,OK,10/16/18 21:45,173.283,OK,10/16/18 21:45,375.79,OK,
10/16/18 22:00,5978602,OK,10/16/18 22:00,21802.605,OK,10/16/18 22:00,378,OK,10/16/18 22:00,0.291999996,OK,10/16/18 22:00,174.157,OK,10/16/18 22:00,376.09,OK,
10/16/18 22:15,5978615,OK,10/16/18 22:15,21802.676,OK,10/16/18 22:15,378,OK,10/16/18 22:15,0.288999975,OK,10/16/18 22:15,171.874,OK,10/16/18 22:15,374.9,OK,
10/16/18 22:30,5978628,OK,10/16/18 22:30,21802.749,OK,10/16/18 22:30,382,OK,10/16/18 22:30,0.289999992,OK,10/16/18 22:30,170.271,OK,10/16/18 22:30,374.16,OK,
10/16/18 22:45,5978641,OK,10/16/18 22:45,21802.822,OK,10/16/18 22:45,382,OK,10/16/18 22:45,0.288999975,OK,10/16/18 22:45,170.15,OK,10/16/18 22:45,374.57,OK,
10/16/18 23:00,5978654,OK,10/16/18 23:00,21802.894,OK,10/16/18 23:00,386,OK,10/16/18 23:00,0.297999978,OK,10/16/18 23:00,174.018,OK,10/16/18 23:00,375.84,OK,
10/16/18 23:15,5978667,OK,10/16/18 23:15,21802.968,OK,10/16/18 23:15,372,OK,10/16/18 23:15,0.290999979,OK,10/16/18 23:15,176.483,OK,10/16/18 23:15,377.33,OK,
10/16/18 23:30,5978680,OK,10/16/18 23:30,21803.037,OK,10/16/18 23:30,355,OK,10/16/18 23:30,0.27699998,OK,10/16/18 23:30,176.013,OK,10/16/18 23:30,377.26,OK,
10/16/18 23:45,5978694,OK,10/16/18 23:45,21803.111,OK,10/16/18 23:45,390,OK,10/16/18 23:45,0.299999982,OK,10/16/18 23:45,172.735,OK,10/16/18 23:45,375.65,OK,
10/17/18 0:00,5978707,OK,10/17/18 0:00,21803.186,OK,10/17/18 0:00,378,OK,10/17/18 0:00,0.290999979,OK,10/17/18 0:00,172.874,OK,10/17/18 0:00,375.3,OK,
10/17/18 0:15,5978720,OK,10/17/18 0:15,21803.257,OK,10/17/18 0:15,382,OK,10/17/18 0:15,0.296999991,OK,10/17/18 0:15,175.272,OK,10/17/18 0:15,376.21,OK,
10/17/18 0:30,5978733,OK,10/17/18 0:30,21803.33,OK,10/17/18 0:30,376,OK,10/17/18 0:30,0.289999992,OK,10/17/18 0:30,173.597,OK,10/17/18 0:30,376.26,OK,
10/17/18 0:45,5978746,OK,10/17/18 0:45,21803.405,OK,10/17/18 0:45,376,OK,10/17/18 0:45,0.291999996,OK,10/17/18 0:45,175.049,OK,10/17/18 0:45,376.63,OK,
10/17/18 1:00,5978759,OK,10/17/18 1:00,21803.478,OK,10/17/18 1:00,390,OK,10/17/18 1:00,0.301999986,OK,10/17/18 1:00,174.362,OK,10/17/18 1:00,376.38,OK,
10/17/18 1:15,5978772,OK,10/17/18 1:15,21803.555,OK,10/17/18 1:15,395,OK,10/17/18 1:15,0.301999986,OK,10/17/18 1:15,171.958,OK,10/17/18 1:15,375.39,OK,
10/17/18 1:30,5978785,OK,10/17/18 1:30,21803.631,OK,10/17/18 1:30,395,OK,10/17/18 1:30,0.302999973,OK,10/17/18 1:30,172.211,OK,10/17/18 1:30,375.23,OK,
10/17/18 1:45,5978798,OK,10/17/18 1:45,21803.708,OK,10/17/18 1:45,412,OK,10/17/18 1:45,0.319999993,OK,10/17/18 1:45,174.796,OK,10/17/18 1:45,376.33,OK,
10/17/18 2:00,5978811,OK,10/17/18 2:00,21803.786,OK,10/17/18 2:00,383,OK,10/17/18 2:00,0.297999978,OK,10/17/18 2:00,175.615,OK,10/17/18 2:00,376.89,OK,
10/17/18 2:15,5978824,OK,10/17/18 2:15,21803.86,OK,10/17/18 2:15,380,OK,10/17/18 2:15,0.299999982,OK,10/17/18 2:15,177.844,OK,10/17/18 2:15,377.53,OK,
10/17/18 2:30,5978837,OK,10/17/18 2:30,21803.936,OK,10/17/18 2:30,387,OK,10/17/18 2:30,0.301999986,OK,10/17/18 2:30,175.645,OK,10/17/18 2:30,376.9,OK,
10/17/18 2:45,5978850,OK,10/17/18 2:45,21804.012,OK,10/17/18 2:45,394,OK,10/17/18 2:45,0.307999998,OK,10/17/18 2:45,176.278,OK,10/17/18 2:45,376.88,OK,
10/17/18 3:00,5978864,OK,10/17/18 3:00,21804.089,OK,10/17/18 3:00,392,OK,10/17/18 3:00,0.306999981,OK,10/17/18 3:00,177.254,OK,10/17/18 3:00,377.69,OK,
10/17/18 3:15,5978877,OK,10/17/18 3:15,21804.165,OK,10/17/18 3:15,397,OK,10/17/18 3:15,0.309999973,OK,10/17/18 3:15,175.886,OK,10/17/18 3:15,376.93,OK,
10/17/18 3:30,5978890,OK,10/17/18 3:30,21804.243,OK,10/17/18 3:30,383,OK,10/17/18 3:30,0.298999995,OK,10/17/18 3:30,175.995,OK,10/17/18 3:30,376.88,OK,
10/17/18 3:45,5978903,OK,10/17/18 3:45,21804.318,OK,10/17/18 3:45,391,OK,10/17/18 3:45,0.307999998,OK,10/17/18 3:45,177.519,OK,10/17/18 3:45,377.56,OK,
10/17/18 4:00,5978916,OK,10/17/18 4:00,21804.396,OK,10/17/18 4:00,410,OK,10/17/18 4:00,0.32099998,OK,10/17/18 4:00,176.772,OK,10/17/18 4:00,376.78,OK,
10/17/18 4:15,5978929,OK,10/17/18 4:15,21804.474,OK,10/17/18 4:15,393,OK,10/17/18 4:15,0.306999981,OK,10/17/18 4:15,176.446,OK,10/17/18 4:15,376.89,OK,
10/17/18 4:30,5978942,OK,10/17/18 4:30,21804.551,OK,10/17/18 4:30,403,OK,10/17/18 4:30,0.313999981,OK,10/17/18 4:30,176.067,OK,10/17/18 4:30,376.82,OK,
10/17/18 4:45,5978955,OK,10/17/18 4:45,21804.629,OK,10/17/18 4:45,392,OK,10/17/18 4:45,0.305999994,OK,10/17/18 4:45,175.964,OK,10/17/18 4:45,376.74,OK,
10/17/18 5:00,5978968,OK,10/17/18 5:00,21804.707,OK,10/17/18 5:00,403,OK,10/17/18 5:00,0.314999998,OK,10/17/18 5:00,176.031,OK,10/17/18 5:00,376.8,OK,
10/17/18 5:15,5978981,OK,10/17/18 5:15,21804.785,OK,10/17/18 5:15,398,OK,10/17/18 5:15,0.306999981,OK,10/17/18 5:15,174.037,OK,10/17/18 5:15,376.09,OK,
10/17/18 5:30,5978994,OK,10/17/18 5:30,21804.863,OK,10/17/18 5:30,405,OK,10/17/18 5:30,0.316999972,OK,10/17/18 5:30,176.639,OK,10/17/18 5:30,377.25,OK,
10/17/18 5:45,5979007,OK,10/17/18 5:45,21804.942,OK,10/17/18 5:45,412,OK,10/17/18 5:45,0.322999984,OK,10/17/18 5:45,176.971,OK,10/17/18 5:45,377.01,OK,
10/17/18 6:00,5979020,OK,10/17/18 6:00,21805.022,OK,10/17/18 6:00,415,OK,10/17/18 6:00,0.326999992,OK,10/17/18 6:00,177.573,OK,10/17/18 6:00,377.38,OK,
10/17/18 6:15,5979035,OK,10/17/18 6:15,21805.103,OK,10/17/18 6:15,411,OK,10/17/18 6:15,0.319999993,OK,10/17/18 6:15,175.615,OK,10/17/18 6:15,376.46,OK,
10/17/18 6:30,5979049,OK,10/17/18 6:30,21805.183,OK,10/17/18 6:30,419,OK,10/17/18 6:30,0.326999992,OK,10/17/18 6:30,175.675,OK,10/17/18 6:30,376.93,OK,
10/17/18 6:45,5979064,OK,10/17/18 6:45,21805.266,OK,10/17/18 6:45,422,OK,10/17/18 6:45,0.328999996,OK,10/17/18 6:45,175.434,OK,10/17/18 6:45,376.53,OK,
10/17/18 7:00,5979078,OK,10/17/18 7:00,21805.346,OK,10/17/18 7:00,403,OK,10/17/18 7:00,0.314999998,OK,10/17/18 7:00,175.922,OK,10/17/18 7:00,376.68,OK,
10/17/18 7:15,5979093,OK,10/17/18 7:15,21805.426,OK,10/17/18 7:15,427,OK,10/17/18 7:15,0.324999988,OK,10/17/18 7:15,170.578,OK,10/17/18 7:15,374.29,OK,
